equipment_age_years,operating_hours_total,hours_since_last_maintenance,vibration_level_mm_s,temperature_bearing_celsius,oil_pressure_psi,coolant_flow_rate,power_output_mw,load_factor_pct,ambient_temperature,num_previous_failures,manufacturer,equipment_type,last_maintenance_type,humidity_pct,startup_count_last_month,operating_mode,alarm_count_last_week,efficiency_rating,thermal_image_anomaly_score,target
27.0,211195.0,1351.0,2.49,74.7,44.4,103.9,349.3,53.7,26.2,0.0,0.0,1.0,1.0,33.5,4.0,1.0,0.0,89.8,0.117,0
7.7,44580.0,487.0,4.83,83.7,54.5,119.0,223.4,63.7,36.4,1.0,1.0,1.0,2.0,38.5,3.0,2.0,3.0,94.9,2.809,1
2.8,14374.0,191.0,3.08,54.3,48.7,95.5,144.0,58.0,21.1,0.0,0.0,0.0,1.0,28.4,1.0,0.0,1.0,80.6,0.017,0
10.6,67620.0,219.0,4.25,79.2,42.0,91.5,417.9,36.0,31.8,0.0,2.0,2.0,2.0,50.5,3.0,2.0,0.0,89.4,0.21,0
10.5,64900.0,699.0,4.03,86.1,54.6,107.8,417.7,91.2,31.5,1.0,3.0,1.0,1.0,65.9,5.0,2.0,3.0,85.2,0.037,0
3.1,17899.0,114.0,2.21,54.7,34.4,81.1,344.0,71.1,43.0,1.0,0.0,0.0,0.0,48.0,3.0,0.0,1.0,75.3,0.226,0
1.7,9517.0,2322.0,1.29,74.7,55.3,115.8,315.1,67.2,31.1,0.0,2.0,3.0,0.0,28.5,2.0,0.0,3.0,95.8,0.095,0
1.6,8345.0,332.0,1.79,71.5,40.4,99.5,347.1,50.9,26.0,0.0,3.0,0.0,2.0,23.0,1.0,0.0,1.0,83.2,0.026,0
20.8,117930.0,1278.0,6.11,86.1,29.7,111.3,263.7,75.4,22.7,0.0,1.0,0.0,0.0,25.4,2.0,0.0,5.0,92.8,0.407,1
11.6,94139.0,1033.0,2.3,69.0,52.6,154.5,387.8,80.9,8.4,0.0,0.0,3.0,1.0,71.0,1.0,1.0,0.0,78.2,0.867,0
5.6,31709.0,67.0,3.94,85.2,41.9,132.1,389.3,82.2,12.3,0.0,2.0,2.0,0.0,74.8,4.0,1.0,2.0,83.4,0.03,0
2.7,15532.0,911.0,4.49,105.0,34.8,114.1,436.9,64.7,13.9,1.0,2.0,1.0,1.0,75.1,3.0,1.0,1.0,82.2,0.226,0
12.9,92325.0,136.0,2.54,82.3,40.8,135.3,319.9,91.8,26.3,0.0,0.0,0.0,1.0,40.3,3.0,1.0,0.0,82.8,0.264,0
0.6,4015.0,1142.0,3.69,87.5,40.5,93.0,214.8,96.5,18.2,0.0,1.0,0.0,0.0,88.9,4.0,1.0,1.0,86.9,0.319,0
2.1,13266.0,225.0,3.93,61.8,50.1,143.0,493.8,79.1,30.3,0.0,0.0,0.0,1.0,51.8,4.0,0.0,2.0,93.5,0.367,0
9.9,65124.0,1405.0,6.91,75.0,41.7,113.6,320.9,80.5,10.6,1.0,1.0,2.0,0.0,45.4,1.0,0.0,1.0,67.9,0.336,1
17.0,141541.0,1743.0,2.52,56.2,51.3,140.4,295.5,91.3,22.6,2.0,3.0,0.0,0.0,24.8,3.0,2.0,1.0,85.9,0.059,0
1.5,9505.0,94.0,3.21,79.9,51.6,117.5,400.6,74.6,29.0,3.0,2.0,1.0,1.0,52.3,2.0,0.0,0.0,100.0,0.291,0
0.5,4227.0,139.0,3.05,51.9,38.0,119.1,419.0,93.1,22.9,1.0,4.0,3.0,1.0,29.7,2.0,1.0,0.0,80.5,0.06,0
8.8,50637.0,664.0,2.81,49.4,44.9,158.3,468.1,60.7,15.8,1.0,2.0,3.0,2.0,66.4,3.0,0.0,0.0,90.0,0.244,0
8.6,68456.0,497.0,2.91,65.6,47.0,113.7,397.5,49.9,8.0,1.0,1.0,3.0,1.0,68.4,4.0,2.0,2.0,96.2,0.14,0
5.6,31414.0,42.0,2.02,77.8,42.4,149.8,442.4,89.8,23.9,1.0,1.0,3.0,1.0,74.9,5.0,2.0,1.0,91.7,0.105,0
5.1,31378.0,485.0,13.64,78.8,48.4,131.6,472.5,51.9,20.7,0.0,2.0,0.0,0.0,20.8,2.0,2.0,2.0,93.0,0.023,0
17.6,145244.0,28.0,2.29,64.4,40.9,110.9,295.6,72.6,4.8,1.0,3.0,2.0,0.0,35.0,1.0,2.0,0.0,88.1,0.163,0
5.8,38269.0,949.0,1.13,63.0,33.7,132.7,326.1,76.7,29.4,1.0,0.0,2.0,0.0,56.7,3.0,1.0,0.0,92.0,0.22,0
8.4,49428.0,355.0,1.18,63.2,52.4,138.4,454.7,84.4,50.6,0.0,2.0,0.0,2.0,87.8,2.0,1.0,2.0,94.2,0.062,0
1.2,9410.0,384.0,3.05,57.4,48.7,136.5,375.9,39.3,19.5,2.0,3.0,3.0,0.0,84.5,4.0,2.0,2.0,92.1,0.93,0
21.2,125835.0,4680.0,4.36,80.8,24.8,157.2,356.8,94.4,4.8,1.0,0.0,3.0,0.0,84.8,1.0,0.0,0.0,77.8,0.046,0
14.5,96474.0,251.0,2.27,86.0,41.8,135.2,261.8,39.5,18.0,1.0,1.0,1.0,0.0,92.2,4.0,0.0,2.0,87.6,0.169,0
3.6,24162.0,958.0,1.65,64.4,32.0,100.8,386.2,93.3,38.9,0.0,4.0,1.0,1.0,87.5,2.0,0.0,3.0,78.2,0.044,0
5.7,33307.0,95.0,3.63,65.5,46.5,134.2,600.0,81.6,12.2,2.0,2.0,1.0,2.0,57.3,3.0,1.0,4.0,91.8,0.11,0
1.2,8520.0,334.0,3.02,71.8,54.7,118.5,458.0,94.9,11.4,0.0,0.0,0.0,2.0,73.5,3.0,2.0,2.0,71.7,0.14,0
1.7,12402.0,763.0,8.51,54.9,41.2,145.8,293.2,56.7,16.4,1.0,3.0,3.0,2.0,91.4,6.0,2.0,1.0,90.4,0.115,0
3.1,15599.0,640.0,1.44,77.1,39.3,115.0,386.1,69.2,26.2,0.0,0.0,1.0,1.0,74.0,1.0,2.0,0.0,70.8,0.988,0
5.4,37243.0,1613.0,4.74,53.9,34.6,110.1,417.5,82.7,22.2,0.0,4.0,3.0,1.0,37.1,7.0,2.0,3.0,84.0,0.393,0
16.2,135904.0,90.0,2.55,74.8,41.6,96.4,378.1,80.2,5.0,1.0,0.0,2.0,1.0,86.8,2.0,1.0,0.0,92.3,0.279,0
5.5,40056.0,1349.0,3.13,74.5,45.3,106.2,254.9,84.9,18.7,1.0,1.0,3.0,2.0,80.9,0.0,0.0,4.0,100.0,0.244,0
6.2,35260.0,34.0,4.22,81.8,52.1,110.0,349.1,62.1,9.7,0.0,2.0,1.0,0.0,82.6,2.0,2.0,2.0,95.5,0.065,0
14.5,122187.0,472.0,3.03,87.4,48.4,130.2,391.8,74.8,13.7,0.0,3.0,3.0,1.0,38.3,4.0,0.0,0.0,75.4,0.005,0
3.0,19360.0,311.0,2.34,46.4,45.8,98.9,170.1,57.8,19.4,0.0,4.0,3.0,1.0,39.8,3.0,0.0,1.0,79.7,0.335,0
0.8,6382.0,1282.0,2.75,83.3,52.0,134.2,269.9,85.0,22.3,2.0,1.0,2.0,0.0,46.7,2.0,2.0,1.0,88.5,0.102,0
0.6,3087.0,1097.0,3.2,66.4,44.8,152.5,472.7,62.9,28.1,2.0,0.0,0.0,2.0,90.5,1.0,0.0,2.0,92.3,0.225,0
2.6,21578.0,1037.0,3.35,94.3,42.0,144.7,428.0,45.2,20.1,3.0,0.0,1.0,1.0,24.6,2.0,0.0,2.0,94.9,0.296,0
0.5,2614.0,390.0,2.83,42.4,60.1,140.8,431.4,58.1,20.2,4.0,1.0,2.0,1.0,58.3,3.0,2.0,0.0,90.2,0.445,0
14.3,116619.0,749.0,1.98,60.2,51.5,125.0,268.1,82.5,34.5,2.0,3.0,1.0,1.0,78.6,3.0,2.0,3.0,84.1,0.088,0
6.4,38976.0,373.0,3.09,86.4,47.8,131.2,415.0,66.5,13.4,1.0,2.0,0.0,2.0,35.7,4.0,0.0,1.0,84.1,0.12,0
6.9,37417.0,203.0,2.75,54.5,54.8,102.2,452.2,75.1,31.5,0.0,4.0,0.0,2.0,48.3,4.0,0.0,0.0,94.9,0.057,0
2.1,17792.0,306.0,1.04,50.9,57.7,133.7,206.5,84.5,14.4,0.0,1.0,0.0,1.0,63.9,4.0,2.0,1.0,81.9,1.217,0
0.5,4119.0,1499.0,4.51,91.2,42.0,155.6,401.9,71.3,11.9,1.0,3.0,2.0,1.0,80.3,4.0,2.0,2.0,94.0,0.001,0
5.1,35482.0,17.0,2.54,70.6,43.5,117.3,215.6,83.5,37.1,0.0,2.0,3.0,2.0,27.6,3.0,0.0,1.0,92.5,0.429,0
17.0,93242.0,673.0,4.27,79.0,56.8,115.6,269.5,91.3,32.5,3.0,1.0,1.0,2.0,54.8,4.0,0.0,1.0,96.6,0.188,0
4.6,38683.0,118.0,3.05,70.0,40.1,88.0,362.5,55.8,26.7,1.0,0.0,0.0,2.0,89.2,6.0,2.0,3.0,78.3,0.307,0
5.4,37504.0,1340.0,2.11,71.6,38.7,120.5,340.8,66.1,29.7,1.0,4.0,0.0,0.0,70.2,5.0,2.0,1.0,75.0,0.14,0
8.0,45679.0,429.0,3.81,90.0,42.4,152.3,344.7,80.5,22.2,1.0,4.0,3.0,2.0,78.5,5.0,0.0,2.0,84.3,0.012,0
26.6,217274.0,803.0,5.67,78.4,54.8,91.4,236.7,84.8,36.9,1.0,0.0,3.0,2.0,66.0,4.0,0.0,4.0,80.9,0.219,0
1.8,13694.0,1008.0,7.17,73.6,51.4,112.0,419.2,96.9,29.1,0.0,4.0,0.0,1.0,42.4,3.0,1.0,2.0,98.7,0.182,0
1.4,10378.0,504.0,2.57,77.9,36.4,173.1,336.8,93.5,53.2,2.0,0.0,0.0,0.0,31.1,2.0,1.0,2.0,86.2,0.329,0
3.5,27392.0,202.0,2.4,70.6,47.5,115.5,390.3,82.5,37.9,0.0,4.0,2.0,1.0,75.6,2.0,1.0,0.0,70.3,0.135,0
9.5,71425.0,792.0,1.9,83.2,41.7,109.3,323.2,65.9,28.2,0.0,0.0,2.0,0.0,70.4,7.0,2.0,1.0,90.1,0.302,0
28.1,166836.0,1741.0,8.42,84.3,28.6,110.1,545.1,51.5,34.0,2.0,4.0,2.0,2.0,47.7,4.0,0.0,0.0,89.2,0.081,1
3.6,22743.0,390.0,3.93,76.0,52.8,115.0,339.1,60.5,22.5,0.0,1.0,1.0,0.0,84.4,3.0,1.0,1.0,82.9,0.069,0
24.4,162572.0,201.0,2.19,84.5,41.7,137.1,277.1,77.1,41.6,0.0,0.0,0.0,2.0,70.8,2.0,1.0,2.0,77.9,0.423,0
2.7,21668.0,28.0,1.29,76.5,28.2,108.2,299.5,80.2,20.3,1.0,3.0,0.0,2.0,59.8,3.0,0.0,1.0,83.8,0.338,0
8.3,43201.0,1176.0,3.89,89.7,40.8,104.4,365.4,95.5,15.1,0.0,4.0,2.0,0.0,91.3,2.0,0.0,3.0,65.8,0.659,0
8.6,44575.0,465.0,4.14,77.8,44.6,109.0,307.6,90.8,21.3,0.0,0.0,1.0,0.0,41.8,3.0,0.0,2.0,76.0,0.022,0
16.0,133980.0,287.0,2.62,79.7,63.9,123.0,336.4,65.6,43.1,2.0,1.0,2.0,0.0,29.6,2.0,2.0,3.0,78.9,0.001,0
9.2,48289.0,678.0,4.3,95.9,44.2,111.3,315.5,87.6,20.2,1.0,0.0,2.0,1.0,37.2,6.0,1.0,2.0,91.0,0.074,0
5.2,36025.0,1220.0,3.74,55.5,55.5,130.3,250.6,58.3,13.2,3.0,2.0,2.0,1.0,36.8,3.0,2.0,2.0,95.4,0.692,0
18.2,154949.0,384.0,3.34,89.1,53.6,124.5,375.7,46.8,16.3,3.0,2.0,2.0,2.0,25.8,4.0,1.0,1.0,86.9,0.047,0
2.6,16079.0,311.0,1.55,73.4,36.8,140.4,499.9,48.1,44.5,0.0,1.0,1.0,2.0,80.0,5.0,2.0,3.0,84.4,0.49,0
4.5,25071.0,1437.0,4.4,96.4,40.9,105.7,521.5,82.9,25.5,0.0,0.0,2.0,0.0,53.2,5.0,0.0,3.0,74.6,0.539,1
12.4,104589.0,2595.0,6.73,90.1,45.9,139.2,417.1,56.1,30.1,0.0,2.0,0.0,0.0,45.8,4.0,2.0,1.0,89.5,0.561,0
2.8,19384.0,2581.0,3.66,79.2,40.9,96.9,313.1,82.1,25.7,1.0,4.0,1.0,0.0,23.9,5.0,0.0,5.0,84.7,0.417,1
11.8,63583.0,459.0,2.95,101.7,47.1,92.7,450.5,73.8,50.8,2.0,1.0,1.0,0.0,85.2,6.0,1.0,1.0,88.3,0.109,0
6.3,52234.0,1025.0,2.31,70.0,46.5,83.5,382.9,88.7,32.5,1.0,3.0,0.0,2.0,82.5,3.0,1.0,3.0,98.8,0.074,0
12.5,105168.0,3782.0,0.89,87.7,44.3,121.8,212.7,62.3,15.1,0.0,1.0,1.0,1.0,64.8,3.0,1.0,1.0,94.3,0.847,1
32.6,189217.0,552.0,4.25,55.4,50.7,139.6,369.5,76.6,34.9,0.0,1.0,3.0,1.0,41.9,3.0,2.0,1.0,89.1,1.162,0
0.8,4959.0,916.0,3.68,67.2,39.7,114.7,351.5,81.3,27.0,1.0,4.0,2.0,1.0,22.2,6.0,1.0,1.0,87.1,0.486,0
12.0,90753.0,805.0,3.53,71.2,45.6,99.1,357.9,24.1,25.1,1.0,0.0,3.0,0.0,67.0,5.0,1.0,4.0,86.3,0.729,0
15.2,120432.0,204.0,2.85,95.4,35.1,87.8,521.6,86.6,23.1,1.0,4.0,2.0,1.0,80.5,4.0,2.0,1.0,86.2,0.098,0
4.6,28165.0,990.0,1.86,81.4,34.6,84.1,313.7,66.0,32.9,1.0,4.0,2.0,1.0,53.1,4.0,2.0,1.0,80.4,0.3,0
5.1,29050.0,219.0,2.02,86.8,39.1,123.7,330.9,56.8,19.8,0.0,3.0,2.0,0.0,41.2,8.0,1.0,0.0,85.7,0.239,0
2.8,21452.0,141.0,6.69,84.2,41.2,123.7,406.0,85.2,21.3,3.0,1.0,2.0,0.0,33.1,3.0,1.0,1.0,78.5,0.192,0
7.9,62107.0,174.0,1.95,64.8,46.4,146.2,298.8,65.4,18.0,1.0,3.0,0.0,1.0,76.3,1.0,0.0,0.0,78.4,0.038,0
7.5,47670.0,128.0,2.86,67.8,45.0,89.0,262.7,66.9,33.4,0.0,4.0,0.0,0.0,78.0,2.0,0.0,0.0,83.5,0.062,0
4.9,30552.0,709.0,2.56,64.9,26.4,119.5,336.6,72.2,20.0,0.0,2.0,0.0,0.0,22.3,2.0,0.0,4.0,75.6,0.242,0
2.2,13936.0,41.0,2.08,75.7,35.1,95.7,447.9,79.7,13.8,1.0,0.0,1.0,1.0,37.0,5.0,2.0,0.0,82.5,0.347,0
1.3,8214.0,167.0,3.18,83.6,52.7,120.6,387.8,76.0,14.3,0.0,0.0,3.0,2.0,92.8,3.0,2.0,1.0,82.5,0.088,0
3.5,28815.0,2837.0,2.25,84.8,40.3,113.6,403.2,89.4,33.9,1.0,2.0,0.0,2.0,89.3,4.0,2.0,0.0,89.7,0.109,0
6.8,38510.0,105.0,1.93,46.9,34.7,95.5,263.4,41.9,22.9,1.0,4.0,0.0,0.0,47.5,5.0,2.0,0.0,85.9,0.407,0
11.5,69270.0,206.0,3.83,72.4,42.6,134.8,288.6,76.4,18.5,0.0,2.0,2.0,2.0,24.2,4.0,2.0,1.0,85.1,0.228,0
10.2,74903.0,1790.0,1.49,58.3,51.5,94.7,299.9,50.6,14.4,0.0,3.0,3.0,1.0,90.2,2.0,0.0,2.0,96.1,0.496,0
8.8,67461.0,413.0,2.3,74.7,52.3,104.4,318.1,71.0,26.0,0.0,3.0,0.0,2.0,76.1,1.0,2.0,1.0,87.8,0.444,0
0.8,6394.0,26.0,4.14,99.0,39.7,146.2,440.6,55.5,15.6,1.0,4.0,2.0,0.0,25.8,2.0,0.0,2.0,90.2,0.106,0
1.0,5924.0,1378.0,13.29,70.4,30.8,95.7,313.0,62.8,15.2,0.0,0.0,1.0,0.0,83.9,4.0,2.0,1.0,77.3,0.167,1
11.1,76600.0,867.0,2.65,83.2,40.4,104.8,285.7,87.8,32.4,2.0,0.0,0.0,2.0,76.1,2.0,1.0,2.0,82.7,0.072,0
18.3,127329.0,756.0,2.1,72.7,38.4,112.6,374.6,74.2,35.4,0.0,0.0,3.0,2.0,60.0,4.0,2.0,1.0,85.9,0.246,0
4.2,27709.0,652.0,2.95,76.5,35.2,151.5,370.0,96.9,44.6,0.0,0.0,1.0,1.0,61.0,3.0,2.0,0.0,82.0,0.52,0
15.5,90207.0,1174.0,3.07,91.2,53.5,135.7,319.1,77.8,22.2,1.0,4.0,0.0,0.0,61.1,2.0,2.0,1.0,76.4,0.237,0
17.6,101664.0,174.0,1.07,99.5,50.7,110.5,251.2,62.9,9.4,1.0,3.0,1.0,0.0,53.6,5.0,2.0,1.0,82.2,0.586,0
3.7,27553.0,471.0,1.58,87.3,43.9,114.7,336.2,39.0,28.2,3.0,2.0,2.0,0.0,64.7,1.0,0.0,5.0,95.0,0.171,0
15.4,81819.0,120.0,3.22,69.7,50.6,115.8,311.6,85.5,17.0,2.0,2.0,1.0,0.0,44.6,4.0,0.0,3.0,80.9,0.213,0
6.6,53438.0,1020.0,6.9,50.7,35.9,143.8,525.4,80.2,24.3,0.0,2.0,0.0,1.0,41.8,1.0,2.0,1.0,70.1,0.028,0
7.1,60613.0,618.0,3.16,105.4,42.2,102.2,339.4,80.6,28.3,0.0,1.0,0.0,2.0,39.0,2.0,1.0,0.0,93.3,0.229,0
13.8,99714.0,1812.0,2.79,74.0,53.7,134.5,358.5,54.5,10.8,0.0,0.0,2.0,2.0,81.3,7.0,1.0,2.0,68.9,0.044,0
7.5,54691.0,725.0,2.46,78.2,45.7,142.0,241.7,58.4,26.7,1.0,1.0,1.0,0.0,33.3,2.0,2.0,2.0,80.7,0.032,0
14.2,82716.0,818.0,1.74,69.1,45.4,107.3,474.8,46.0,27.4,4.0,0.0,0.0,1.0,73.1,4.0,1.0,0.0,90.0,0.142,1
3.4,25441.0,823.0,6.38,91.2,52.6,132.1,454.4,75.4,25.9,1.0,4.0,0.0,1.0,28.2,5.0,2.0,1.0,73.2,0.453,0
0.6,4097.0,45.0,2.65,77.6,32.6,113.5,365.8,78.2,24.6,0.0,2.0,2.0,1.0,70.8,5.0,2.0,0.0,77.6,0.337,0
13.5,113100.0,574.0,3.71,83.1,42.1,124.0,409.9,88.5,22.0,1.0,2.0,2.0,1.0,39.8,4.0,0.0,3.0,92.5,0.512,0
5.5,29226.0,812.0,0.94,85.0,56.1,95.6,489.9,87.1,14.6,2.0,3.0,0.0,0.0,83.2,4.0,2.0,1.0,92.6,0.356,0
7.4,51314.0,286.0,0.94,85.8,48.0,154.5,333.7,82.0,28.8,1.0,4.0,3.0,0.0,71.1,1.0,1.0,0.0,85.5,0.268,0
0.6,5237.0,233.0,1.22,71.2,49.7,140.7,309.7,37.0,21.9,1.0,2.0,0.0,2.0,69.9,2.0,1.0,0.0,87.3,0.244,0
9.7,50336.0,295.0,2.64,79.8,49.0,122.9,435.2,45.1,4.9,0.0,2.0,1.0,2.0,56.5,4.0,0.0,1.0,78.1,1.026,0
13.2,98820.0,661.0,2.23,67.6,48.4,116.8,415.4,45.9,26.5,1.0,0.0,0.0,0.0,60.7,1.0,1.0,1.0,90.6,0.166,0
20.8,131679.0,1347.0,3.98,40.0,43.9,122.3,324.5,83.1,37.0,0.0,1.0,2.0,2.0,87.4,3.0,0.0,0.0,82.6,0.402,0
1.9,15518.0,23.0,1.85,71.6,41.4,102.7,359.8,87.5,28.1,2.0,4.0,2.0,2.0,81.0,3.0,0.0,0.0,73.3,0.585,0
13.6,75740.0,847.0,4.61,78.2,50.3,128.8,200.5,60.9,24.2,2.0,1.0,2.0,1.0,78.5,6.0,1.0,3.0,90.0,0.529,0
7.0,56809.0,1615.0,6.97,72.8,57.6,81.8,323.5,73.5,33.0,0.0,0.0,2.0,1.0,86.8,0.0,2.0,2.0,94.8,0.858,0
17.6,120256.0,351.0,1.39,81.3,48.6,130.7,468.6,74.0,21.6,2.0,0.0,2.0,0.0,48.4,2.0,0.0,0.0,78.0,0.244,0
0.5,3976.0,1856.0,7.94,74.4,49.1,86.5,317.3,59.1,35.4,1.0,2.0,1.0,1.0,95.0,3.0,2.0,2.0,88.7,0.288,0
2.0,14507.0,477.0,2.28,72.4,34.3,95.4,325.9,69.8,25.2,1.0,0.0,0.0,1.0,72.8,6.0,1.0,0.0,81.6,0.33,0
17.9,108704.0,862.0,9.5,84.3,49.5,100.1,368.4,56.4,23.6,3.0,3.0,2.0,1.0,54.1,1.0,2.0,0.0,76.4,0.093,0
0.5,4200.0,68.0,5.26,74.3,38.1,86.7,417.9,81.4,41.0,0.0,2.0,1.0,2.0,25.4,5.0,2.0,0.0,90.7,0.542,0
4.1,20646.0,1499.0,3.67,82.2,33.7,115.4,217.1,62.8,28.0,1.0,2.0,3.0,1.0,53.8,1.0,2.0,2.0,95.5,0.043,0
6.2,43783.0,3309.0,4.14,56.0,48.3,131.4,434.4,47.1,31.7,1.0,2.0,1.0,1.0,93.6,0.0,1.0,0.0,91.9,0.198,0
0.5,2922.0,259.0,1.89,69.1,57.0,117.7,345.0,82.3,32.2,1.0,2.0,2.0,2.0,24.9,4.0,2.0,5.0,97.4,0.314,0
10.2,82373.0,65.0,4.82,89.6,42.5,97.7,424.2,69.0,19.4,1.0,2.0,2.0,1.0,39.4,7.0,2.0,0.0,69.9,1.372,0
17.6,143653.0,1782.0,4.2,56.0,40.8,124.9,464.4,76.0,25.7,0.0,4.0,3.0,1.0,69.4,4.0,1.0,1.0,83.6,0.636,0
9.4,52528.0,915.0,1.3,69.9,50.4,136.3,376.5,69.2,13.8,1.0,3.0,2.0,0.0,53.2,2.0,0.0,1.0,98.6,0.074,0
1.5,7876.0,1069.0,1.62,67.5,46.0,119.3,297.2,56.9,26.3,1.0,1.0,3.0,2.0,86.4,1.0,2.0,1.0,72.8,0.674,0
4.8,33428.0,476.0,2.1,82.9,43.5,124.2,400.7,73.0,28.0,2.0,2.0,2.0,1.0,93.6,5.0,1.0,1.0,92.0,0.401,0
30.0,163609.0,588.0,1.91,75.0,31.5,92.6,304.6,60.8,22.7,0.0,4.0,2.0,0.0,23.9,3.0,1.0,4.0,75.2,0.289,1
1.5,12268.0,614.0,4.19,93.0,30.1,90.3,522.7,75.8,25.2,0.0,0.0,0.0,2.0,49.8,2.0,2.0,2.0,82.7,0.549,0
17.4,146132.0,359.0,1.85,70.9,47.2,136.3,331.3,92.5,17.2,0.0,0.0,0.0,2.0,44.6,2.0,2.0,1.0,82.4,0.213,0
3.6,21525.0,520.0,2.82,69.7,44.7,116.4,393.3,81.7,28.5,1.0,4.0,3.0,1.0,54.8,2.0,1.0,1.0,83.6,0.048,0
11.1,81036.0,6.0,1.27,91.9,35.5,104.6,427.1,51.6,9.0,3.0,4.0,1.0,1.0,72.7,3.0,2.0,1.0,90.0,0.96,0
6.6,49726.0,524.0,3.93,67.9,48.1,135.4,341.8,51.8,27.2,1.0,4.0,3.0,1.0,27.3,3.0,1.0,1.0,85.9,0.257,0
1.0,7504.0,196.0,3.7,61.2,51.9,96.0,307.9,75.7,8.4,0.0,0.0,2.0,2.0,65.0,4.0,2.0,2.0,72.8,0.641,0
1.3,8106.0,239.0,2.62,79.1,39.6,95.5,472.9,63.8,24.5,0.0,4.0,1.0,0.0,20.9,3.0,2.0,2.0,83.9,0.01,0
10.5,72181.0,93.0,3.57,93.9,45.5,128.9,386.1,72.2,25.2,1.0,0.0,3.0,0.0,89.2,0.0,1.0,0.0,93.5,0.154,0
22.5,142383.0,285.0,3.85,86.8,45.0,138.1,434.8,79.1,15.2,0.0,1.0,2.0,2.0,55.4,4.0,2.0,1.0,96.4,1.038,0
5.5,37230.0,933.0,8.75,77.6,40.2,70.3,449.2,96.1,24.3,3.0,2.0,3.0,2.0,66.1,5.0,2.0,2.0,77.4,0.72,1
4.6,29623.0,452.0,2.16,81.2,45.0,120.2,377.1,60.9,36.3,0.0,3.0,1.0,2.0,48.9,3.0,1.0,3.0,88.0,0.045,0
15.6,95579.0,1127.0,2.22,51.5,47.8,108.2,328.8,93.6,9.9,1.0,2.0,3.0,2.0,71.0,7.0,0.0,1.0,100.0,0.354,0
6.9,57735.0,74.0,2.08,49.0,46.6,128.6,323.6,49.6,22.2,1.0,0.0,1.0,2.0,85.2,0.0,1.0,1.0,80.8,0.018,0
8.7,73210.0,162.0,3.16,78.0,37.5,150.1,461.5,56.5,45.5,2.0,2.0,3.0,1.0,26.9,1.0,0.0,0.0,93.8,0.276,0
4.8,35502.0,45.0,4.04,94.1,41.0,110.4,303.2,64.1,40.1,1.0,0.0,2.0,1.0,47.4,5.0,1.0,3.0,86.1,0.121,0
0.7,3969.0,7.0,2.86,70.0,50.0,114.3,306.0,55.9,36.2,2.0,4.0,1.0,1.0,75.2,2.0,0.0,1.0,78.8,0.41,0
10.7,82140.0,955.0,4.16,49.6,42.5,121.0,230.9,64.8,18.3,1.0,0.0,3.0,0.0,62.8,3.0,0.0,3.0,78.1,0.789,0
8.5,72568.0,1213.0,3.78,77.7,59.8,122.0,253.9,86.0,12.7,2.0,0.0,2.0,0.0,49.3,2.0,0.0,1.0,65.9,0.093,0
22.0,130464.0,253.0,2.94,67.5,52.8,130.9,351.5,81.7,26.8,2.0,2.0,3.0,0.0,90.4,5.0,0.0,0.0,86.9,0.76,0
1.9,12609.0,212.0,2.44,79.3,43.2,126.9,245.9,81.7,12.7,0.0,4.0,1.0,1.0,34.5,2.0,1.0,0.0,82.5,0.765,0
5.1,42172.0,176.0,4.91,79.2,53.3,90.7,369.8,51.8,19.6,2.0,2.0,1.0,0.0,44.7,2.0,1.0,1.0,78.3,1.011,0
21.3,153532.0,895.0,2.04,58.9,35.8,117.7,331.2,74.4,1.4,2.0,3.0,3.0,2.0,68.3,1.0,0.0,4.0,85.7,0.232,0
3.9,25579.0,1648.0,5.58,63.0,48.3,132.3,335.6,46.7,35.5,3.0,1.0,0.0,1.0,28.0,1.0,1.0,1.0,95.4,0.032,0
25.2,200766.0,1212.0,3.22,51.1,59.8,113.6,496.7,83.8,11.2,2.0,0.0,2.0,0.0,33.9,1.0,2.0,0.0,74.7,0.112,0
2.8,14844.0,1414.0,3.74,67.5,50.0,121.7,289.2,81.6,18.8,1.0,4.0,3.0,0.0,58.8,4.0,1.0,1.0,70.4,0.25,0
14.1,77399.0,2546.0,1.17,67.0,43.1,103.1,303.4,75.3,32.9,0.0,3.0,0.0,0.0,41.0,2.0,0.0,0.0,91.4,0.069,0
5.5,32427.0,438.0,2.85,86.1,56.9,83.4,600.0,54.8,13.2,1.0,3.0,0.0,0.0,51.1,4.0,2.0,0.0,86.2,0.565,0
6.7,52493.0,267.0,2.37,65.3,33.1,95.5,373.5,82.5,21.6,0.0,3.0,2.0,1.0,88.0,4.0,2.0,0.0,73.8,0.365,0
1.6,8841.0,700.0,1.1,86.1,40.6,156.0,299.5,76.0,23.9,2.0,3.0,1.0,0.0,50.5,2.0,2.0,0.0,68.7,0.06,0
9.3,75740.0,256.0,2.69,71.8,43.9,120.8,277.1,92.1,20.6,0.0,3.0,2.0,2.0,55.1,3.0,1.0,3.0,96.9,0.419,0
12.3,103458.0,728.0,3.3,81.8,50.0,91.3,439.0,52.5,16.1,0.0,2.0,3.0,1.0,92.2,4.0,1.0,1.0,82.2,0.131,0
7.2,37712.0,295.0,4.17,82.6,40.7,106.7,201.4,68.1,36.0,0.0,0.0,1.0,0.0,31.9,2.0,2.0,1.0,86.6,0.348,0
8.6,72165.0,355.0,3.03,94.7,44.0,92.6,421.3,86.9,27.7,2.0,1.0,3.0,0.0,78.6,3.0,2.0,0.0,73.0,0.209,0
