property_age_years,property_value,square_footage,num_stories,roof_age_years,roof_material,heating_type,has_security_system,has_fire_alarm,distance_to_fire_station_miles,distance_to_coast_miles,flood_zone_risk,wildfire_risk_score,crime_rate_index,num_prior_claims,years_as_customer,credit_score,num_occupants,has_pool,has_trampoline,dog_breed_risk,tree_coverage_pct,target
89.7,146631.0,1098.0,3.0,16.0,3.0,1.0,0.0,1.0,1.8,63.2,0.0,0.6,2.76,1.0,1.2,748.0,4.0,0.0,0.0,0.0,25.6,0
4.5,146802.0,717.0,2.0,4.5,3.0,0.0,1.0,1.0,1.0,46.7,3.0,0.36,4.6,1.0,3.7,692.0,6.0,0.0,0.0,2.0,74.7,0
15.9,183456.0,2874.0,2.0,8.6,0.0,1.0,0.0,0.0,1.2,33.6,2.0,2.63,1.77,0.0,10.7,763.0,1.0,0.0,0.0,0.0,21.6,0
4.2,119327.0,1394.0,1.0,4.2,4.0,1.0,0.0,1.0,8.7,103.3,0.0,0.87,3.1,0.0,5.8,780.0,2.0,0.0,0.0,0.0,53.9,0
5.6,257674.0,3927.0,2.0,5.6,1.0,0.0,0.0,1.0,2.2,32.1,0.0,2.9,5.71,2.0,3.5,625.0,2.0,0.0,0.0,0.0,43.5,0
6.1,153234.0,2157.0,1.0,6.1,4.0,1.0,1.0,1.0,0.5,14.6,0.0,1.06,2.72,1.0,2.4,793.0,1.0,0.0,0.0,0.0,74.1,0
6.8,155402.0,2227.0,2.0,4.4,0.0,3.0,0.0,0.0,8.1,55.6,1.0,0.21,2.18,0.0,23.3,716.0,3.0,1.0,0.0,1.0,45.6,0
18.1,71017.0,1658.0,1.0,12.5,2.0,0.0,0.0,0.0,2.1,95.7,0.0,0.82,3.96,0.0,3.5,687.0,3.0,0.0,0.0,1.0,29.2,0
1.6,664445.0,1728.0,1.0,1.6,0.0,2.0,1.0,1.0,0.7,178.4,3.0,1.5,5.36,0.0,0.4,801.0,1.0,0.0,0.0,0.0,74.7,0
11.4,780673.0,1712.0,2.0,9.7,4.0,2.0,1.0,1.0,6.4,55.3,1.0,0.24,3.15,0.0,5.6,741.0,1.0,0.0,0.0,2.0,38.8,0
27.5,346484.0,3323.0,2.0,11.4,1.0,0.0,0.0,1.0,15.4,80.2,4.0,0.77,0.26,0.0,2.3,745.0,4.0,1.0,0.0,0.0,46.7,0
17.8,169418.0,1536.0,2.0,17.8,0.0,0.0,1.0,0.0,1.3,13.9,0.0,0.71,4.23,0.0,6.6,768.0,1.0,0.0,0.0,3.0,67.8,0
3.8,326953.0,3025.0,1.0,3.8,1.0,1.0,0.0,1.0,1.1,5.3,0.0,1.6,2.12,0.0,9.1,735.0,3.0,1.0,0.0,0.0,73.2,0
12.5,365363.0,899.0,1.0,12.5,3.0,1.0,0.0,0.0,15.4,55.5,1.0,1.74,3.09,0.0,1.2,653.0,1.0,1.0,0.0,3.0,36.8,0
12.7,289792.0,842.0,1.0,0.2,2.0,1.0,1.0,1.0,15.9,35.4,2.0,1.02,7.45,0.0,2.9,650.0,2.0,1.0,0.0,1.0,57.2,0
14.4,155811.0,1233.0,1.0,14.4,4.0,1.0,0.0,1.0,0.5,86.4,1.0,3.74,1.11,1.0,5.2,657.0,4.0,0.0,0.0,2.0,95.9,1
51.6,191407.0,1395.0,2.0,6.6,0.0,1.0,1.0,1.0,0.7,1.5,2.0,0.94,4.17,0.0,30.1,783.0,3.0,0.0,0.0,0.0,63.8,0
13.0,216993.0,972.0,1.0,5.6,2.0,2.0,1.0,0.0,1.1,26.1,1.0,2.58,2.0,0.0,1.1,646.0,2.0,0.0,0.0,0.0,18.3,0
57.6,55760.0,4176.0,2.0,7.6,2.0,0.0,0.0,1.0,0.8,6.1,1.0,1.41,3.46,0.0,19.7,718.0,2.0,0.0,0.0,1.0,49.3,0
9.0,161683.0,1906.0,3.0,8.9,3.0,2.0,0.0,0.0,1.2,1.3,0.0,1.91,0.95,1.0,15.2,647.0,6.0,0.0,0.0,0.0,57.1,0
18.0,251346.0,1219.0,3.0,18.0,3.0,0.0,1.0,1.0,1.2,3.5,1.0,0.35,1.8,0.0,5.1,743.0,3.0,0.0,0.0,0.0,57.4,0
10.6,210590.0,1616.0,1.0,10.6,2.0,1.0,1.0,0.0,3.2,37.6,1.0,0.48,5.89,1.0,0.2,764.0,1.0,0.0,0.0,1.0,67.9,0
11.7,97278.0,1175.0,1.0,1.4,2.0,1.0,1.0,1.0,4.6,48.4,0.0,0.57,2.83,0.0,8.3,650.0,1.0,0.0,0.0,0.0,45.1,0
31.4,98949.0,1949.0,3.0,4.8,4.0,0.0,1.0,1.0,4.8,37.6,0.0,0.81,2.09,0.0,1.8,742.0,1.0,0.0,0.0,0.0,70.8,0
19.1,183263.0,1385.0,2.0,2.7,2.0,0.0,1.0,0.0,5.6,51.8,2.0,2.65,5.0,0.0,7.9,768.0,6.0,0.0,0.0,0.0,74.9,0
22.2,273227.0,2152.0,3.0,13.1,0.0,3.0,0.0,1.0,0.2,39.4,2.0,0.47,5.34,0.0,7.1,704.0,3.0,0.0,0.0,3.0,58.9,0
38.3,374456.0,2834.0,2.0,35.0,4.0,2.0,0.0,0.0,0.9,9.0,0.0,0.64,4.27,1.0,16.5,726.0,1.0,0.0,0.0,1.0,88.9,0
4.6,418744.0,1709.0,2.0,4.6,0.0,3.0,1.0,1.0,6.4,47.7,0.0,2.0,1.99,0.0,13.2,708.0,4.0,0.0,0.0,0.0,69.6,0
23.7,238172.0,1727.0,1.0,11.0,0.0,1.0,0.0,0.0,3.9,8.5,0.0,2.03,4.48,1.0,18.8,689.0,1.0,1.0,0.0,0.0,55.3,0
15.6,148503.0,1776.0,1.0,10.8,3.0,0.0,0.0,1.0,1.5,6.7,0.0,1.67,4.94,0.0,0.9,768.0,3.0,0.0,0.0,0.0,56.4,0
5.5,491501.0,1315.0,2.0,5.5,2.0,1.0,0.0,1.0,3.7,3.4,0.0,1.42,1.99,0.0,4.8,789.0,2.0,1.0,0.0,0.0,61.6,0
2.5,162624.0,2456.0,2.0,2.5,2.0,1.0,1.0,1.0,6.8,7.2,0.0,2.02,2.43,0.0,11.7,708.0,2.0,0.0,0.0,0.0,61.3,0
87.6,248202.0,1037.0,2.0,24.2,0.0,2.0,1.0,1.0,0.6,161.6,0.0,1.74,2.06,0.0,9.8,736.0,1.0,1.0,0.0,0.0,23.8,0
21.2,332593.0,1307.0,2.0,16.4,0.0,1.0,0.0,1.0,1.0,9.1,0.0,0.61,2.26,1.0,2.2,704.0,1.0,0.0,0.0,0.0,42.4,0
5.0,119412.0,1258.0,2.0,2.0,0.0,3.0,1.0,1.0,0.3,24.9,3.0,4.05,2.58,2.0,3.3,685.0,1.0,0.0,0.0,0.0,91.3,0
39.7,147218.0,1145.0,2.0,38.6,0.0,1.0,0.0,1.0,6.3,2.4,2.0,1.29,3.44,1.0,2.9,687.0,3.0,0.0,0.0,3.0,70.5,0
31.8,156038.0,1954.0,3.0,3.2,3.0,1.0,0.0,1.0,6.2,2.8,1.0,1.7,1.23,1.0,4.9,729.0,1.0,0.0,0.0,0.0,72.7,0
36.8,718459.0,1085.0,1.0,4.4,2.0,0.0,0.0,1.0,15.1,9.7,2.0,1.68,0.09,1.0,0.8,786.0,5.0,0.0,0.0,2.0,71.8,0
62.3,215544.0,933.0,1.0,3.5,2.0,1.0,1.0,1.0,0.3,37.7,2.0,4.13,1.37,1.0,11.8,759.0,2.0,0.0,0.0,0.0,42.9,0
10.6,236712.0,1105.0,1.0,2.1,2.0,2.0,0.0,1.0,2.5,12.0,2.0,2.07,2.25,0.0,2.7,716.0,3.0,0.0,0.0,0.0,60.5,0
9.1,325471.0,825.0,1.0,9.1,2.0,0.0,1.0,1.0,3.8,0.8,1.0,2.95,1.5,2.0,1.8,706.0,7.0,0.0,0.0,2.0,37.6,0
14.9,285432.0,2536.0,1.0,5.9,2.0,1.0,1.0,1.0,0.9,24.0,0.0,3.13,2.79,1.0,16.0,692.0,3.0,1.0,0.0,0.0,68.3,0
16.3,146641.0,2398.0,2.0,16.3,0.0,0.0,0.0,1.0,7.6,5.4,1.0,2.5,3.27,0.0,16.0,720.0,6.0,0.0,0.0,3.0,57.9,0
26.0,153843.0,1029.0,3.0,18.5,0.0,0.0,1.0,0.0,3.2,37.2,3.0,0.65,1.1,0.0,20.4,765.0,3.0,0.0,0.0,0.0,60.3,0
34.1,245493.0,1406.0,2.0,0.2,3.0,0.0,0.0,1.0,0.2,1.8,3.0,0.64,1.82,0.0,0.5,595.0,7.0,0.0,0.0,0.0,73.1,0
26.2,344238.0,1248.0,1.0,17.4,1.0,1.0,0.0,1.0,11.5,60.6,2.0,2.96,3.34,1.0,5.4,674.0,3.0,0.0,0.0,1.0,55.6,0
37.1,91584.0,2292.0,2.0,1.6,1.0,1.0,0.0,1.0,1.0,26.2,3.0,0.79,1.61,1.0,10.0,763.0,1.0,0.0,1.0,0.0,52.7,0
22.8,247979.0,1300.0,2.0,13.8,1.0,0.0,0.0,1.0,4.4,55.9,1.0,2.27,2.49,2.0,8.2,604.0,2.0,0.0,0.0,0.0,55.2,0
54.2,257928.0,1117.0,1.0,16.9,2.0,1.0,1.0,0.0,6.1,32.2,0.0,0.45,1.07,1.0,17.8,667.0,1.0,0.0,1.0,0.0,15.3,0
6.5,190460.0,1085.0,2.0,6.5,3.0,0.0,1.0,1.0,0.8,214.8,4.0,1.53,2.06,1.0,0.1,752.0,2.0,0.0,0.0,0.0,61.3,0
56.9,52873.0,981.0,1.0,40.0,0.0,1.0,1.0,1.0,1.9,141.6,0.0,3.14,2.08,2.0,0.5,750.0,6.0,0.0,0.0,0.0,46.1,1
42.9,190724.0,842.0,2.0,9.0,0.0,3.0,1.0,1.0,0.4,32.2,0.0,1.78,3.39,0.0,10.3,740.0,3.0,0.0,0.0,0.0,43.5,0
17.9,110413.0,1375.0,1.0,7.0,0.0,1.0,1.0,0.0,7.0,14.6,0.0,3.07,2.69,1.0,5.0,716.0,1.0,0.0,0.0,2.0,38.9,0
33.9,141133.0,600.0,1.0,2.3,0.0,0.0,0.0,1.0,0.2,24.5,0.0,4.18,1.52,0.0,17.3,726.0,1.0,0.0,0.0,1.0,69.0,0
59.0,245818.0,2259.0,2.0,11.0,2.0,1.0,1.0,1.0,8.3,2.2,1.0,1.51,4.38,0.0,9.1,675.0,5.0,0.0,0.0,1.0,67.1,0
14.8,204589.0,1979.0,1.0,14.8,3.0,1.0,0.0,0.0,2.8,135.9,0.0,0.58,1.38,1.0,0.7,706.0,2.0,0.0,0.0,0.0,52.1,0
20.6,278289.0,3697.0,1.0,20.6,1.0,2.0,0.0,1.0,1.7,80.8,0.0,0.42,3.48,0.0,12.1,781.0,1.0,0.0,0.0,3.0,72.2,0
11.9,217059.0,2437.0,2.0,0.2,2.0,3.0,0.0,0.0,5.7,63.8,0.0,1.59,2.42,0.0,5.0,718.0,1.0,0.0,0.0,0.0,20.1,0
41.7,319628.0,1256.0,1.0,6.4,3.0,1.0,0.0,1.0,6.0,32.4,0.0,2.7,0.31,0.0,3.4,685.0,2.0,0.0,0.0,1.0,34.2,0
7.8,202730.0,2576.0,2.0,0.7,1.0,0.0,0.0,1.0,13.3,83.2,0.0,3.86,4.08,0.0,7.1,711.0,1.0,0.0,0.0,0.0,47.4,0
19.1,160006.0,841.0,2.0,9.6,0.0,2.0,0.0,0.0,3.2,6.7,1.0,1.55,3.71,0.0,8.7,731.0,6.0,1.0,0.0,0.0,34.9,0
28.8,344897.0,1407.0,2.0,3.7,4.0,3.0,1.0,0.0,1.7,192.4,2.0,1.05,2.87,0.0,1.2,725.0,3.0,1.0,0.0,3.0,47.9,0
1.1,478199.0,4222.0,2.0,1.1,2.0,2.0,0.0,1.0,1.8,13.5,0.0,1.45,2.36,0.0,7.1,665.0,6.0,0.0,0.0,1.0,63.1,0
28.8,115190.0,1255.0,2.0,3.4,4.0,0.0,1.0,1.0,3.5,7.4,0.0,2.16,3.22,0.0,16.6,763.0,1.0,0.0,1.0,0.0,32.9,0
12.4,266174.0,1277.0,1.0,12.4,2.0,0.0,1.0,1.0,0.2,13.4,0.0,5.87,5.33,0.0,0.4,785.0,2.0,0.0,0.0,0.0,38.7,0
11.3,98296.0,2093.0,2.0,8.0,0.0,3.0,1.0,1.0,3.4,4.9,2.0,0.33,2.7,0.0,8.9,783.0,2.0,1.0,0.0,3.0,53.2,0
52.7,327805.0,2383.0,2.0,14.4,1.0,3.0,1.0,0.0,1.6,53.9,0.0,3.2,3.89,0.0,6.4,769.0,1.0,0.0,0.0,3.0,35.1,0
5.7,188171.0,1299.0,2.0,2.1,2.0,0.0,0.0,1.0,0.2,46.2,2.0,1.01,5.56,2.0,10.0,781.0,3.0,0.0,0.0,0.0,28.4,0
5.0,85608.0,2742.0,2.0,5.0,4.0,2.0,0.0,1.0,1.3,57.2,1.0,0.47,2.43,0.0,12.3,740.0,3.0,1.0,0.0,1.0,31.9,0
18.0,100737.0,1984.0,3.0,0.7,3.0,1.0,1.0,1.0,0.2,38.3,1.0,1.74,6.37,0.0,7.8,755.0,2.0,0.0,0.0,0.0,65.1,0
30.7,67490.0,1492.0,1.0,20.2,0.0,0.0,0.0,0.0,17.9,37.4,1.0,2.11,4.13,0.0,2.8,679.0,1.0,0.0,0.0,0.0,72.3,0
16.5,563208.0,960.0,3.0,8.0,1.0,0.0,1.0,0.0,2.0,73.2,0.0,1.07,1.24,3.0,17.1,734.0,1.0,0.0,0.0,0.0,76.2,0
27.1,194137.0,2438.0,1.0,0.5,2.0,0.0,0.0,1.0,6.4,25.7,1.0,3.72,2.68,0.0,0.6,761.0,6.0,0.0,0.0,1.0,56.0,0
2.6,188729.0,2356.0,2.0,2.6,3.0,0.0,0.0,1.0,2.0,28.1,1.0,2.99,2.51,0.0,0.3,737.0,2.0,0.0,0.0,0.0,30.0,0
45.3,318251.0,849.0,2.0,2.3,2.0,2.0,0.0,1.0,1.1,6.3,1.0,4.42,3.5,0.0,14.2,756.0,3.0,0.0,0.0,1.0,58.7,0
25.1,339158.0,1094.0,1.0,12.6,0.0,3.0,1.0,1.0,1.9,178.9,3.0,1.13,2.67,0.0,5.1,721.0,5.0,0.0,0.0,2.0,24.8,0
10.6,143042.0,2247.0,2.0,2.5,2.0,0.0,1.0,1.0,4.8,1.4,2.0,1.35,1.6,1.0,6.7,700.0,3.0,0.0,0.0,0.0,35.9,0
37.4,349129.0,1523.0,1.0,14.6,0.0,1.0,1.0,1.0,2.1,27.6,1.0,2.22,1.27,1.0,1.6,736.0,2.0,0.0,0.0,0.0,47.9,0
53.9,181032.0,946.0,2.0,35.5,0.0,2.0,1.0,1.0,4.0,83.7,0.0,1.07,2.33,3.0,9.0,757.0,1.0,1.0,0.0,3.0,33.2,1
11.6,123441.0,2305.0,1.0,5.2,3.0,2.0,1.0,0.0,4.2,1.7,4.0,1.27,2.98,0.0,11.5,762.0,1.0,0.0,0.0,3.0,68.0,0
9.9,276158.0,649.0,2.0,6.8,2.0,0.0,0.0,1.0,5.2,64.5,3.0,3.09,2.5,2.0,22.0,686.0,1.0,0.0,0.0,3.0,70.9,0
51.5,362350.0,930.0,2.0,6.2,4.0,3.0,0.0,1.0,10.8,18.9,0.0,1.33,0.38,0.0,5.3,654.0,1.0,0.0,0.0,1.0,74.6,0
36.7,202714.0,1039.0,3.0,4.1,2.0,0.0,1.0,1.0,3.0,30.2,3.0,1.18,3.37,0.0,3.3,732.0,1.0,1.0,0.0,1.0,48.7,0
1.7,236426.0,1218.0,1.0,1.7,2.0,1.0,0.0,1.0,4.4,18.5,0.0,3.72,3.18,2.0,0.1,649.0,4.0,0.0,0.0,0.0,60.1,0
16.5,294168.0,1812.0,1.0,16.5,1.0,1.0,1.0,1.0,2.4,16.0,3.0,0.33,2.76,1.0,7.6,701.0,1.0,0.0,0.0,0.0,31.7,0
4.2,356019.0,1299.0,1.0,1.0,0.0,1.0,1.0,0.0,1.9,36.8,0.0,1.35,4.92,2.0,9.0,794.0,1.0,1.0,0.0,0.0,83.0,0
34.6,118480.0,1952.0,2.0,11.9,1.0,2.0,0.0,0.0,4.9,305.0,0.0,0.88,2.12,1.0,16.4,688.0,2.0,0.0,0.0,1.0,28.0,0
31.6,240901.0,1294.0,1.0,12.1,3.0,3.0,1.0,1.0,2.7,20.2,0.0,2.32,1.79,0.0,14.9,711.0,5.0,1.0,0.0,0.0,41.4,0
8.3,411865.0,1533.0,2.0,4.9,0.0,2.0,1.0,1.0,3.8,19.1,3.0,2.81,4.81,1.0,0.1,746.0,4.0,1.0,0.0,0.0,71.8,0
6.3,477092.0,1662.0,2.0,6.3,3.0,1.0,1.0,0.0,1.5,45.7,0.0,0.63,2.01,1.0,5.1,808.0,1.0,1.0,1.0,0.0,56.0,0
54.0,288358.0,2892.0,2.0,2.3,0.0,0.0,1.0,1.0,0.4,51.7,0.0,0.68,0.74,3.0,7.0,706.0,3.0,0.0,0.0,1.0,58.3,0
10.8,115562.0,1424.0,1.0,3.0,3.0,2.0,0.0,1.0,2.3,9.1,1.0,0.89,0.95,0.0,5.4,767.0,6.0,0.0,0.0,0.0,20.9,0
15.5,177373.0,2214.0,3.0,6.1,0.0,3.0,1.0,1.0,0.2,15.1,0.0,1.99,0.34,0.0,1.5,723.0,1.0,0.0,0.0,0.0,74.3,0
53.2,129023.0,2111.0,3.0,21.9,3.0,2.0,1.0,1.0,3.8,51.8,0.0,2.21,1.4,1.0,6.1,610.0,1.0,0.0,0.0,0.0,8.8,0
48.9,296616.0,1159.0,1.0,18.0,2.0,0.0,0.0,0.0,6.4,21.9,0.0,0.43,5.38,0.0,6.9,736.0,1.0,0.0,0.0,3.0,39.2,0
7.5,184720.0,1426.0,1.0,5.8,0.0,1.0,0.0,1.0,1.9,9.7,3.0,0.46,2.46,1.0,15.6,688.0,2.0,0.0,0.0,1.0,73.7,0
11.5,149032.0,2645.0,2.0,11.5,1.0,3.0,0.0,1.0,1.2,24.1,0.0,2.82,1.18,3.0,1.2,670.0,3.0,0.0,0.0,1.0,34.3,0
2.1,74263.0,1605.0,1.0,1.5,2.0,2.0,0.0,0.0,3.0,124.0,1.0,3.19,1.26,0.0,14.3,680.0,4.0,0.0,0.0,3.0,27.6,0
34.8,91414.0,1182.0,1.0,8.9,3.0,0.0,0.0,0.0,7.7,121.3,2.0,1.15,2.94,0.0,1.6,769.0,1.0,0.0,0.0,1.0,55.4,0
8.9,304322.0,992.0,2.0,5.8,0.0,0.0,0.0,1.0,0.8,14.9,1.0,1.66,3.4,0.0,6.0,633.0,2.0,0.0,0.0,0.0,69.5,0
3.5,82911.0,915.0,2.0,1.5,3.0,1.0,0.0,1.0,4.1,14.7,1.0,0.44,2.68,0.0,9.6,792.0,1.0,0.0,0.0,0.0,18.9,0
12.3,50000.0,1141.0,1.0,2.4,1.0,1.0,1.0,1.0,3.3,13.3,0.0,4.98,5.73,1.0,4.6,632.0,2.0,0.0,1.0,0.0,63.5,0
21.8,123543.0,600.0,2.0,7.4,2.0,1.0,1.0,1.0,3.0,49.0,0.0,1.94,2.0,1.0,1.5,756.0,3.0,0.0,0.0,2.0,18.3,0
3.7,165045.0,1961.0,2.0,3.5,0.0,1.0,0.0,1.0,2.0,15.0,0.0,2.13,2.64,0.0,6.9,763.0,4.0,0.0,0.0,0.0,59.7,0
9.3,199073.0,1229.0,1.0,9.3,0.0,3.0,1.0,0.0,2.6,97.6,3.0,2.18,1.48,0.0,0.6,664.0,2.0,0.0,0.0,0.0,27.2,0
13.6,272284.0,1583.0,2.0,1.2,4.0,1.0,0.0,1.0,0.7,27.8,0.0,1.1,3.61,1.0,19.7,698.0,2.0,0.0,0.0,0.0,69.8,0
10.7,159681.0,1455.0,2.0,0.6,2.0,0.0,0.0,1.0,3.4,296.5,1.0,1.25,0.58,0.0,1.4,767.0,1.0,0.0,0.0,0.0,75.2,0
3.3,69067.0,1041.0,1.0,3.3,0.0,0.0,1.0,1.0,3.3,17.3,1.0,3.15,1.94,0.0,1.3,754.0,2.0,0.0,0.0,3.0,81.8,0
35.2,134655.0,1533.0,2.0,1.2,0.0,0.0,1.0,1.0,0.2,45.8,0.0,1.66,0.88,0.0,13.5,829.0,4.0,0.0,0.0,0.0,58.1,0
4.0,192372.0,1170.0,1.0,4.0,1.0,0.0,0.0,1.0,2.9,91.4,2.0,5.05,5.18,0.0,24.8,717.0,2.0,0.0,0.0,1.0,35.1,0
28.4,152535.0,848.0,1.0,12.0,1.0,1.0,1.0,1.0,20.1,41.6,0.0,0.62,0.96,2.0,1.5,691.0,2.0,0.0,0.0,0.0,31.2,0
19.1,138279.0,2416.0,2.0,1.2,0.0,3.0,1.0,1.0,0.9,87.8,1.0,0.72,2.28,1.0,8.3,829.0,3.0,0.0,0.0,0.0,33.7,0
11.8,204855.0,2053.0,2.0,6.0,0.0,0.0,1.0,1.0,0.6,6.6,0.0,1.86,3.89,0.0,1.5,817.0,2.0,1.0,0.0,2.0,51.0,0
4.1,204761.0,891.0,1.0,4.1,1.0,0.0,1.0,1.0,4.4,82.4,0.0,5.11,1.67,0.0,5.1,702.0,5.0,1.0,0.0,0.0,65.1,0
9.8,183474.0,1236.0,3.0,9.8,0.0,0.0,0.0,1.0,4.2,64.1,0.0,1.08,4.04,0.0,16.7,692.0,1.0,0.0,0.0,0.0,50.8,0
94.9,290422.0,2359.0,2.0,16.2,2.0,2.0,0.0,0.0,1.3,79.4,0.0,1.71,2.81,0.0,13.0,725.0,5.0,1.0,0.0,0.0,19.2,1
21.9,247662.0,2067.0,2.0,6.2,2.0,0.0,1.0,1.0,13.3,40.4,3.0,1.14,3.96,0.0,9.3,726.0,1.0,0.0,0.0,2.0,84.8,0
9.8,142522.0,1858.0,1.0,3.8,1.0,3.0,0.0,0.0,3.2,4.3,1.0,1.93,3.66,0.0,1.9,749.0,2.0,0.0,0.0,0.0,41.8,0
14.4,296829.0,3153.0,3.0,12.4,0.0,1.0,1.0,1.0,0.7,35.3,2.0,1.72,4.17,1.0,1.8,682.0,3.0,0.0,0.0,0.0,67.7,0
11.4,137299.0,932.0,1.0,0.5,0.0,2.0,0.0,0.0,5.3,14.8,1.0,0.52,0.97,1.0,3.2,732.0,2.0,0.0,0.0,0.0,50.7,0
11.9,679848.0,2179.0,2.0,11.9,0.0,0.0,1.0,1.0,5.2,87.7,4.0,1.42,1.21,0.0,2.6,715.0,3.0,0.0,0.0,0.0,63.7,0
79.8,182879.0,1788.0,2.0,2.7,0.0,1.0,1.0,1.0,5.0,24.6,0.0,4.52,3.69,0.0,2.1,805.0,2.0,0.0,0.0,1.0,80.5,0
60.7,182926.0,1342.0,2.0,1.9,1.0,2.0,0.0,1.0,0.8,2.1,3.0,2.12,4.15,1.0,4.9,621.0,2.0,0.0,0.0,2.0,28.4,1
0.9,115244.0,822.0,2.0,0.9,3.0,2.0,0.0,1.0,3.9,91.8,1.0,4.91,0.78,2.0,12.0,609.0,1.0,0.0,0.0,0.0,61.7,0
4.3,134502.0,1129.0,3.0,3.3,4.0,1.0,0.0,0.0,1.9,25.8,0.0,2.35,3.63,0.0,12.6,697.0,5.0,0.0,0.0,2.0,72.1,0
1.3,83557.0,1018.0,1.0,1.3,0.0,1.0,1.0,1.0,3.9,13.2,3.0,1.45,2.15,0.0,29.4,721.0,5.0,0.0,0.0,0.0,46.4,0
2.8,312501.0,1454.0,1.0,0.8,0.0,1.0,1.0,0.0,1.0,20.6,0.0,2.36,1.34,1.0,3.0,748.0,4.0,0.0,0.0,3.0,68.3,0
7.8,251046.0,1526.0,1.0,3.9,2.0,0.0,0.0,1.0,1.3,65.9,0.0,1.17,2.09,0.0,1.7,675.0,1.0,0.0,0.0,3.0,49.8,0
40.8,276326.0,1068.0,1.0,0.8,2.0,2.0,0.0,1.0,0.6,17.7,0.0,2.68,3.33,1.0,18.0,654.0,4.0,0.0,0.0,3.0,21.5,0
12.3,210677.0,1484.0,2.0,2.2,1.0,0.0,0.0,0.0,8.0,48.5,2.0,0.98,1.59,1.0,13.3,767.0,1.0,0.0,0.0,0.0,30.8,0
1.6,247513.0,857.0,1.0,1.6,1.0,2.0,0.0,1.0,2.1,50.6,0.0,1.02,4.33,0.0,11.1,731.0,1.0,0.0,0.0,1.0,43.9,0
44.9,216320.0,1706.0,1.0,11.6,1.0,3.0,0.0,0.0,1.2,108.8,0.0,3.18,3.49,0.0,2.9,797.0,1.0,0.0,0.0,2.0,29.4,0
33.8,235479.0,2889.0,1.0,4.7,2.0,0.0,1.0,1.0,4.4,68.9,1.0,1.51,5.01,0.0,13.7,708.0,2.0,0.0,0.0,0.0,34.2,0
109.7,68002.0,1937.0,2.0,2.4,1.0,2.0,0.0,1.0,6.2,73.9,1.0,2.03,4.47,1.0,0.2,783.0,1.0,0.0,0.0,0.0,37.8,1
120.0,110292.0,1043.0,3.0,17.0,4.0,0.0,1.0,1.0,2.2,25.0,0.0,0.93,2.29,1.0,5.7,661.0,2.0,1.0,0.0,1.0,22.8,0
10.6,148692.0,1728.0,2.0,10.6,2.0,3.0,0.0,0.0,2.9,10.4,0.0,1.52,1.84,0.0,3.2,720.0,1.0,0.0,0.0,3.0,30.3,0
5.3,119840.0,1570.0,1.0,5.3,2.0,2.0,1.0,1.0,0.2,67.9,0.0,1.09,4.8,0.0,3.2,691.0,3.0,0.0,0.0,2.0,49.3,0
13.2,274793.0,1188.0,2.0,0.5,3.0,1.0,0.0,1.0,0.3,17.4,2.0,1.13,0.14,0.0,5.9,760.0,1.0,1.0,0.0,0.0,55.5,0
80.9,447702.0,1173.0,2.0,8.9,1.0,0.0,0.0,1.0,0.3,50.0,0.0,0.51,2.69,0.0,7.3,763.0,3.0,0.0,0.0,2.0,54.1,0
76.5,211409.0,1012.0,2.0,1.2,1.0,0.0,1.0,1.0,4.6,19.0,0.0,1.21,8.3,0.0,1.3,736.0,2.0,0.0,0.0,0.0,35.0,0
18.5,163393.0,2665.0,2.0,12.6,0.0,0.0,1.0,1.0,1.6,9.6,1.0,0.65,4.72,1.0,20.8,732.0,6.0,0.0,0.0,2.0,54.1,0
1.2,112235.0,2925.0,2.0,1.2,0.0,0.0,0.0,1.0,0.2,26.6,0.0,0.67,3.35,0.0,14.8,748.0,2.0,0.0,0.0,2.0,89.8,0
31.2,109704.0,941.0,2.0,11.0,0.0,1.0,1.0,0.0,1.4,87.1,0.0,2.06,5.03,0.0,16.0,727.0,2.0,0.0,0.0,0.0,39.7,0
38.8,220858.0,3581.0,1.0,6.5,2.0,1.0,0.0,1.0,1.3,20.2,0.0,1.85,4.15,0.0,13.9,696.0,1.0,0.0,0.0,0.0,65.8,0
23.1,178365.0,2058.0,1.0,6.9,2.0,0.0,0.0,1.0,1.8,57.8,3.0,0.87,0.25,1.0,6.9,719.0,1.0,0.0,0.0,0.0,37.4,0
4.1,316878.0,1215.0,2.0,2.3,2.0,2.0,0.0,1.0,4.1,131.8,0.0,3.57,0.62,1.0,7.4,642.0,2.0,0.0,0.0,0.0,63.7,0
38.7,327180.0,723.0,2.0,5.3,1.0,1.0,0.0,1.0,1.7,63.4,3.0,1.65,2.27,0.0,3.2,694.0,4.0,1.0,0.0,2.0,21.6,0
4.0,118661.0,821.0,2.0,4.0,2.0,0.0,0.0,0.0,5.0,86.6,3.0,1.65,1.44,2.0,3.2,692.0,4.0,0.0,0.0,2.0,58.1,0
39.7,276115.0,1254.0,1.0,5.6,1.0,0.0,0.0,1.0,3.4,74.8,0.0,0.97,5.91,1.0,18.6,687.0,3.0,1.0,0.0,0.0,57.5,0
0.3,102701.0,1658.0,2.0,0.3,4.0,1.0,0.0,1.0,0.2,28.6,0.0,2.57,3.28,0.0,17.6,658.0,1.0,0.0,0.0,0.0,65.7,0
