packet_size_bytes,connection_duration_sec,num_packets,bytes_sent,bytes_received,protocol_type,service_type,flag_type,src_port_ephemeral,dst_port_wellknown,num_failed_logins,is_guest_login,num_access_files,num_outbound_commands,count_connections_same_host,serror_rate,rerror_rate,same_service_rate,diff_host_rate,dst_host_count,target
5779,13.34,55,13850,96296,0,6,4,1,1,2,0,4,0,7,0.0618,0.0,0.8515,0.4915,29,1
178,54.89,52,13089,11574,2,6,1,1,1,0,0,3,0,8,0.1738,0.1123,0.7849,0.135,30,0
280,17.64,54,514,19206,3,0,2,1,0,0,0,0,0,9,0.0991,0.1775,0.5662,0.1471,37,0
406,5.38,51,1397,21446,1,0,5,0,0,1,0,1,0,14,0.0434,0.1387,0.8894,0.369,30,0
100,7.66,56,100,4518,0,9,3,0,1,0,0,3,0,12,0.0771,0.1316,0.7391,0.0863,33,0
21133,40.29,52,100,201739,1,3,0,0,0,0,0,3,3,12,0.0668,0.0569,0.7828,0.0856,29,0
100,29.81,47,12386,11821,1,3,5,1,0,0,0,3,0,15,0.0399,0.0667,0.9226,0.2979,31,0
315,26.99,51,7819,419,3,2,2,1,1,0,0,2,0,15,0.1256,0.0123,0.918,0.3097,41,0
709,0.32,60,7166,3338,0,2,1,1,1,0,0,2,3,11,0.0125,0.0838,0.718,0.1925,32,1
1221,33.51,44,10218,1435,3,5,5,1,1,0,0,0,1,13,0.0189,0.0406,0.6203,0.2256,28,0
250,43.11,56,953,25792,0,1,2,1,1,0,0,2,0,9,0.1714,0.0021,0.4548,0.0396,39,0
1483,27.55,47,13243,59506,1,6,1,1,1,0,0,0,0,5,0.123,0.1383,0.8435,0.3999,28,0
595,10.27,54,100,277,2,5,4,1,0,0,1,2,1,8,0.0334,0.0786,0.6921,0.3197,23,1
1646,83.06,37,4137,3025,2,11,2,1,1,0,0,2,1,12,0.0109,0.004,0.4944,0.132,22,0
198,46.12,40,6872,9643,3,0,4,1,1,0,0,0,0,11,0.1373,0.0258,0.8783,0.0872,32,0
100,7.06,46,2481,4668,0,10,5,1,1,3,0,3,0,7,0.2062,0.0178,0.7686,0.375,27,1
1193,1.36,52,5182,291,2,6,3,1,0,0,0,2,0,9,0.0982,0.0068,0.724,0.2878,35,0
5487,59.22,63,3272,69482,1,9,3,1,0,0,0,2,0,6,0.0877,0.0393,0.66,0.1989,23,0
104,74.77,48,7997,6802,0,4,4,0,1,1,0,1,1,9,0.1274,0.0251,0.8243,0.1354,31,0
1514,42.13,42,6604,40520,2,11,4,1,0,1,0,3,0,10,0.1488,0.2107,0.5396,0.0852,39,0
240,16.56,42,3625,1541,0,11,2,0,0,1,0,1,2,10,0.0007,0.0575,0.5723,0.4011,28,0
100,8.92,51,1340,2214,2,7,3,1,1,1,0,2,0,13,0.0501,0.0203,0.6929,0.3677,36,0
100,23.21,54,6203,5595,2,4,2,1,1,0,0,4,0,11,0.3005,0.0569,0.7172,0.1085,35,0
4915,22.39,49,100,2590,3,7,5,0,0,0,0,1,1,10,0.0062,0.0456,0.7481,0.101,35,0
3447,20.57,52,3228,6238,0,4,5,0,0,0,0,2,0,7,0.1916,0.0335,0.8331,0.1955,27,0
160,28.23,55,25694,19176,3,6,4,1,0,0,0,5,1,11,0.1927,0.0162,0.6733,0.353,27,0
184,16.61,50,450,6198,0,7,3,1,1,0,0,0,1,11,0.2178,0.1397,0.6601,0.4416,30,0
817,68.07,44,8027,3144,1,2,2,1,0,0,0,3,0,11,0.2697,0.0826,0.8128,0.2224,24,1
312,0.32,32,24336,4802,2,5,5,0,0,0,0,4,0,11,0.0403,0.2132,0.647,0.1227,38,0
719,26.69,41,450,1615,1,7,0,1,1,1,0,3,0,7,0.269,0.0173,0.6689,0.1669,31,1
536,8.15,53,4994,2291,2,0,2,1,0,0,0,2,0,12,0.2523,0.0304,0.926,0.2558,42,1
100,57.06,44,25335,948,3,7,0,1,1,0,0,6,0,10,0.127,0.0184,0.421,0.0736,28,0
122,30.46,46,6120,100,1,9,4,1,1,0,1,3,1,8,0.0591,0.0579,0.6914,0.1099,30,1
114,127.99,49,9010,2616,1,6,2,1,0,2,0,3,1,11,0.0384,0.0018,0.9423,0.3836,23,1
1164,18.16,49,604,1908,1,1,2,1,1,0,0,2,1,11,0.0056,0.0006,0.3988,0.0548,30,0
2082,56.69,36,2329,4588,0,8,2,1,1,0,0,3,0,10,0.2972,0.0889,0.7318,0.2608,31,1
100,6.8,45,15287,4552,1,9,2,0,1,0,0,2,0,13,0.1011,0.0474,0.6915,0.0645,28,0
1438,10.02,56,157868,1445,2,7,1,1,1,0,0,3,0,14,0.2638,0.006,0.7352,0.3035,25,0
3756,34.18,39,3559,2682,0,5,3,1,1,0,0,3,1,12,0.0538,0.0051,0.675,0.2053,32,0
3281,59.02,43,3943,3037,1,7,3,0,0,0,0,2,1,20,0.0746,0.0903,0.635,0.2881,20,0
300,14.02,43,751,305,0,0,0,1,1,0,0,4,1,15,0.0036,0.0086,0.55,0.1204,27,0
5567,0.29,53,19281,2046,3,0,1,0,1,0,0,3,2,10,0.0324,0.0971,0.8317,0.2626,36,0
7131,26.12,51,13669,623,2,3,3,0,1,0,0,1,0,11,0.0763,0.0677,0.8067,0.1879,28,0
167,48.72,50,234549,734,1,8,1,1,1,1,0,0,0,7,0.068,0.0583,0.668,0.0316,24,0
100,55.49,38,5224,500000,1,6,3,1,1,0,0,3,1,6,0.0945,0.219,0.7135,0.2235,35,0
100,7.47,53,1546,17425,3,8,3,1,1,0,0,2,0,14,0.0375,0.1114,0.9374,0.1957,24,0
407,6.46,54,5278,22042,3,0,1,0,1,0,0,2,1,9,0.042,0.0052,0.7201,0.173,37,0
889,7.05,55,1119,772,0,9,1,1,0,0,0,2,0,8,0.1418,0.1338,0.7589,0.1868,35,0
100,12.46,54,10292,17488,1,11,1,1,1,0,0,5,0,10,0.3464,0.0975,0.7694,0.252,24,0
3042,8.54,44,11404,1654,0,11,2,1,1,0,0,3,0,7,0.1309,0.0892,0.5026,0.1769,30,0
372,31.21,55,10626,2163,2,1,3,0,1,0,0,1,0,8,0.0313,0.023,0.8725,0.4282,30,0
100,25.75,49,1173,1182,1,4,4,1,0,0,0,0,0,8,0.0767,0.0999,0.5086,0.2167,30,0
312,9.67,45,100,3236,1,7,4,1,0,0,0,0,0,15,0.0019,0.0089,0.8883,0.0927,27,0
100,20.45,39,716,35418,0,3,2,1,0,1,0,0,1,16,0.0901,0.0305,0.5773,0.3389,39,0
913,3.36,56,4328,1284,3,2,3,1,1,0,0,0,2,7,0.1464,0.0216,0.9409,0.1079,29,0
100,38.37,55,25854,2172,2,2,1,0,1,1,0,2,0,9,0.0901,0.2135,0.9087,0.2533,32,0
1213,19.58,58,402,253,2,8,1,1,0,1,0,3,1,11,0.0981,0.0712,0.7917,0.3372,24,0
102,17.12,39,1775,1359,2,3,0,1,0,0,0,1,0,11,0.1216,0.1248,0.7855,0.0895,24,0
225,33.14,61,4895,1722,0,6,5,1,1,0,0,2,2,11,0.1428,0.0973,0.9534,0.3889,36,0
274,29.8,42,9670,21848,0,10,3,1,1,0,0,5,1,6,0.0186,0.0337,0.9438,0.3194,22,0
503,3.03,45,100,1293,2,3,3,1,1,0,0,2,0,13,0.1379,0.0562,0.8133,0.2063,38,0
391,20.55,44,976,1858,2,9,5,0,1,0,0,5,3,12,0.0395,0.2152,0.8304,0.4403,35,1
127,30.52,62,333,7899,0,0,5,1,1,0,0,2,0,6,0.0238,0.0923,0.5359,0.2766,21,0
100,35.34,52,325,39058,2,2,0,0,0,2,0,0,1,9,0.0761,0.0197,0.6955,0.0967,34,0
576,9.5,52,2089,105760,2,5,3,1,1,0,0,1,0,11,0.0141,0.0111,0.7134,0.1921,34,0
381,47.49,56,4746,45968,1,0,1,1,1,0,0,1,1,9,0.2278,0.0257,0.5143,0.1613,28,0
482,52.99,35,58824,597,2,5,0,0,1,0,0,1,1,5,0.0958,0.0446,0.7531,0.1619,32,0
8356,91.83,56,798,19782,1,10,1,0,1,0,0,2,1,6,0.0571,0.0113,0.931,0.1619,29,0
1524,2.31,60,1237,1085,1,7,5,0,1,0,0,1,0,12,0.0655,0.0545,0.8747,0.0175,25,0
1448,34.64,51,242,6711,0,6,1,1,1,0,0,5,1,7,0.1559,0.1627,0.7671,0.2806,30,0
236,1.59,63,7906,140933,1,11,4,1,1,2,0,5,1,12,0.1024,0.0481,0.8542,0.378,32,1
558,3.63,53,3901,988,2,10,5,1,0,0,0,2,0,12,0.1251,0.0541,0.5095,0.4635,31,0
170,28.77,47,23145,100,2,9,4,1,1,0,0,2,1,7,0.2702,0.1761,0.2363,0.2131,29,1
168,44.77,48,717,500000,1,8,2,1,1,1,0,1,1,9,0.0107,0.071,0.6873,0.3405,32,0
1389,104.71,59,15647,8326,0,0,0,0,1,0,1,3,1,10,0.031,0.0702,0.9279,0.3506,37,1
1058,1.14,44,632,1650,3,0,4,1,1,2,0,0,0,7,0.0189,0.1367,0.5951,0.1288,21,1
1038,4.9,66,9631,518,0,8,0,1,1,0,0,3,0,6,0.2955,0.0552,0.7541,0.1903,35,1
1305,3.2,59,4862,49377,1,10,4,1,1,0,0,2,0,5,0.0113,0.0659,0.926,0.5483,32,0
608,66.0,47,2110,30204,3,0,4,1,0,0,0,1,0,7,0.128,0.0395,0.9285,0.1387,33,0
100,45.03,47,572,179872,3,6,5,0,0,0,0,2,0,7,0.0622,0.0466,0.9541,0.2049,34,0
110,4.57,45,427,4946,3,6,1,1,1,0,0,3,1,5,0.0158,0.2395,0.8634,0.2027,30,0
522,0.84,56,5312,769,1,10,5,1,1,0,0,2,0,13,0.0687,0.0161,0.706,0.1849,25,0
374,23.63,50,316,6567,2,10,1,1,1,0,0,4,0,8,0.0498,0.2311,0.8282,0.064,30,0
417,5.25,39,3291,32678,2,8,3,1,0,0,0,3,1,11,0.0312,0.0808,0.6453,0.0437,27,0
100,0.32,48,910,780,2,2,4,1,1,0,0,0,1,9,0.0155,0.1497,0.8759,0.2074,19,0
2659,20.92,58,30371,1739,0,1,4,0,1,0,0,2,0,7,0.0786,0.0502,0.7514,0.3367,34,0
171,4.98,48,15072,3066,3,8,1,0,1,0,0,2,0,8,0.0911,0.0735,0.6384,0.3996,25,0
204,47.92,62,3435,564,0,8,3,0,1,0,0,2,0,8,0.2489,0.1386,0.6464,0.1927,39,0
990,16.19,41,388159,2024,1,11,3,1,1,0,0,3,0,9,0.204,0.0704,0.8618,0.3499,24,0
1251,1.28,60,29897,231,2,7,3,1,1,0,0,1,1,10,0.0039,0.0474,0.8883,0.1929,29,0
216,20.63,56,6145,304,2,11,5,1,1,0,0,2,0,12,0.1195,0.0397,0.4993,0.0884,27,0
5207,4.93,57,3885,107271,3,2,1,0,0,0,0,1,0,10,0.1066,0.0447,0.9736,0.2591,28,0
100,21.01,56,349,87466,1,4,1,0,1,1,0,6,0,5,0.2103,0.0002,0.4743,0.0824,26,1
370,14.68,41,2573,32346,3,6,4,1,1,0,0,1,0,8,0.0524,0.0037,0.5498,0.1064,30,0
115,0.43,45,1404,26157,0,0,0,1,1,0,0,6,0,14,0.1454,0.0472,0.8287,0.2145,22,0
100,29.79,43,100,3155,2,4,2,1,0,0,0,1,2,9,0.0034,0.029,0.7006,0.3075,20,0
125,22.94,46,1621,12580,0,8,0,1,0,1,0,3,1,14,0.0919,0.0107,0.6742,0.275,28,0
954,126.27,48,1346,2346,2,6,4,1,1,1,0,4,0,14,0.0616,0.0291,0.9381,0.2307,29,0
322,37.58,45,5817,100,2,9,1,1,0,0,0,4,1,13,0.0614,0.0231,0.8561,0.1031,40,0
237,95.06,52,32929,1699,0,7,1,1,0,0,0,1,1,15,0.1252,0.077,0.9161,0.2498,30,0
325,8.63,42,20371,1024,1,0,1,1,0,0,0,1,0,7,0.1462,0.0644,0.9694,0.3751,22,0
267,55.1,60,34116,1081,3,11,5,1,0,0,0,2,1,11,0.0821,0.1053,0.5302,0.0764,35,0
1913,41.22,34,100,29677,3,0,4,1,1,0,1,0,0,6,0.0147,0.015,0.9292,0.025,31,0
460,4.39,53,42962,202,1,2,3,0,0,1,0,4,2,6,0.2046,0.0894,0.653,0.1768,31,0
303,8.79,59,4647,100,3,9,0,1,1,0,1,1,0,14,0.2125,0.017,0.559,0.2192,31,0
1095,7.64,55,635,562,1,7,0,0,1,0,1,2,0,8,0.0203,0.0702,0.8214,0.0685,23,0
2318,25.95,50,699,10347,0,5,4,0,1,0,0,1,0,6,0.139,0.0027,0.907,0.0433,30,0
950,36.4,49,5154,5261,0,2,4,1,1,0,0,0,1,8,0.0254,0.0692,0.8261,0.2534,36,0
1907,2.35,53,500000,79075,0,3,3,1,1,0,0,0,0,11,0.0482,0.059,0.8051,0.1652,34,0
100,48.52,57,23124,288,2,8,0,1,1,0,0,1,0,15,0.0511,0.1452,0.8976,0.1852,31,0
100,3.75,46,1493,5269,2,1,2,1,1,0,0,2,4,11,0.0178,0.0294,0.9946,0.1155,18,1
2196,6.54,61,27895,3271,2,1,1,1,0,0,0,2,0,9,0.127,0.16,0.9847,0.1253,24,0
465,82.86,45,16261,331,1,0,5,1,1,0,0,3,1,10,0.075,0.0535,0.6211,0.1267,40,0
2075,51.0,45,154,705,1,6,1,0,0,0,0,2,0,11,0.2168,0.0289,0.564,0.3188,33,0
289,42.8,46,37625,9935,2,9,5,1,0,0,0,2,0,6,0.349,0.0813,0.6581,0.2619,32,1
523,17.87,53,798,11724,1,10,0,1,0,0,0,4,0,8,0.0076,0.0189,0.8313,0.3134,24,0
221,70.29,49,117,103,1,7,3,0,1,0,0,2,0,13,0.0626,0.014,0.8835,0.3472,37,0
100,3.49,52,832,100,2,10,5,0,1,1,0,0,0,8,0.1934,0.0124,0.7284,0.2588,33,0
551,1.84,55,23743,28576,2,1,3,1,1,1,0,3,0,14,0.0021,0.0791,0.6815,0.0263,37,0
1290,46.26,60,3722,12258,2,5,3,0,1,1,0,0,0,10,0.0729,0.0087,0.6555,0.1191,25,0
100,1.55,44,3462,522,1,11,0,0,0,2,0,3,0,9,0.0829,0.0676,0.9655,0.2844,39,0
100,19.95,55,466,530,3,9,5,1,1,1,0,1,1,8,0.1806,0.1262,0.7269,0.0765,29,0
167,27.41,59,1202,3182,2,9,1,0,0,1,0,3,1,10,0.1166,0.0288,0.8274,0.0889,37,0
897,17.43,44,25771,11814,3,9,5,1,0,0,0,1,0,10,0.0601,0.033,0.7953,0.0912,27,0
970,22.32,42,1085,7186,2,6,0,0,0,0,0,1,0,8,0.0872,0.006,0.4722,0.0928,23,0
324,4.02,55,17935,27927,2,9,4,1,1,0,0,2,3,9,0.0571,0.0848,0.4592,0.0369,34,0
268,49.95,40,6380,1917,0,9,1,1,0,0,0,4,1,9,0.2239,0.0928,0.7746,0.1468,37,0
345,31.16,64,2787,537,3,3,4,1,1,0,0,1,0,12,0.06,0.0295,0.7542,0.1124,32,0
121,6.23,39,367,398,1,1,2,0,1,0,0,0,0,6,0.0632,0.1007,0.7041,0.215,26,0
6827,20.98,45,572,151,3,9,2,1,1,0,0,3,0,11,0.106,0.0008,0.8578,0.1803,29,0
4118,30.46,53,1189,28292,3,1,2,0,0,0,0,1,0,10,0.0137,0.0303,0.6607,0.0532,34,0
1834,48.7,51,1076,23103,3,0,0,1,0,0,0,2,1,7,0.1857,0.0602,0.8681,0.2842,25,0
798,13.96,36,430,2432,0,4,0,1,1,1,0,1,0,15,0.044,0.0337,0.7119,0.2254,38,0
1139,114.58,38,41219,2447,2,11,5,1,0,1,0,0,0,8,0.1125,0.0072,0.9025,0.5369,33,0
647,48.05,40,2823,2687,3,7,1,1,0,1,0,3,0,8,0.1408,0.0492,0.5031,0.1048,30,0
160,34.09,35,271,165,0,6,1,1,1,0,0,3,0,13,0.0432,0.0826,0.7189,0.6424,28,1
100,33.31,63,100,878,0,0,5,0,1,0,0,2,0,14,0.1247,0.113,0.5165,0.4901,38,0
127,13.73,52,100,401,0,10,3,1,1,0,0,0,0,11,0.0124,0.1158,0.5826,0.2231,23,0
1488,74.31,42,7645,17743,2,3,2,1,0,0,0,1,0,8,0.021,0.0862,0.8369,0.0938,30,0
585,95.63,36,41449,710,1,7,5,1,0,1,1,1,0,10,0.0498,0.0416,0.6401,0.5025,36,1
377,16.55,48,3913,16647,0,3,3,1,0,0,0,1,0,7,0.3247,0.0695,0.4569,0.2027,26,1
255,13.11,40,2734,59271,1,6,0,1,1,0,0,2,0,10,0.0554,0.0082,0.7456,0.2238,31,0
843,3.6,62,9680,9046,0,9,5,0,0,0,0,1,0,10,0.0257,0.0474,0.775,0.2072,28,0
100,7.94,51,9021,7541,1,4,3,1,0,0,0,4,0,15,0.1482,0.051,0.8026,0.4217,30,0
100,5.79,47,14039,6031,0,0,2,1,1,0,0,1,1,11,0.0964,0.0902,0.5786,0.236,23,0
100,11.5,49,100,853,1,1,5,1,1,0,0,1,0,10,0.0348,0.0701,0.8713,0.1227,26,0
460,36.73,43,2518,14177,0,6,1,0,0,0,0,1,1,11,0.0201,0.0745,0.9888,0.1262,30,0
373,32.3,46,1468,27026,1,11,5,0,1,0,0,2,0,15,0.0292,0.0067,0.6314,0.096,31,0
1289,1.27,55,462,5410,0,5,2,1,1,1,0,3,0,14,0.1035,0.0211,0.865,0.0435,25,0
231,38.89,51,9261,2730,0,7,2,1,0,0,1,5,0,4,0.0356,0.0148,0.8724,0.031,30,0
140,146.59,41,1867,6571,3,10,1,0,1,2,0,0,1,7,0.0575,0.0869,0.8461,0.1598,36,0
1317,80.05,44,213,2794,3,5,0,1,0,1,1,3,0,5,0.0596,0.0634,0.5485,0.1535,26,0
100,3.32,48,67498,2289,0,10,5,1,1,0,0,1,2,17,0.0327,0.1231,0.8104,0.249,25,0
343,5.81,46,256231,1581,2,6,4,0,1,0,0,3,0,10,0.0802,0.0085,0.8745,0.3263,26,0
100,7.8,56,30198,2706,3,10,3,0,0,0,0,4,0,9,0.0634,0.041,0.8892,0.0884,40,0
158,39.06,59,3290,647,3,0,3,1,1,0,0,1,0,11,0.0438,0.0896,0.8742,0.2485,21,0
241,35.1,45,7332,113608,1,8,2,1,0,0,0,1,0,10,0.014,0.0143,0.7296,0.1492,40,0
2627,35.65,61,1017,20723,1,6,3,0,0,0,0,1,0,5,0.0781,0.1993,0.5491,0.1323,23,0
1285,30.97,41,1432,7076,0,5,4,1,1,0,0,1,1,10,0.0472,0.0702,0.413,0.4599,25,0
7570,42.64,51,7136,100,0,6,0,1,1,0,0,2,0,8,0.0741,0.0745,0.8043,0.0285,30,0
732,49.27,40,125,18215,2,9,2,1,1,0,0,2,0,11,0.0746,0.0067,0.8811,0.154,39,0
3795,38.55,45,3088,20637,1,9,4,1,1,0,0,3,1,13,0.1205,0.0403,0.5652,0.1673,29,0
430,15.1,48,780,100,0,11,2,1,0,0,0,0,2,16,0.0299,0.3367,0.4335,0.1441,32,0
1681,0.86,56,310,152657,2,0,5,0,1,1,1,2,0,12,0.1179,0.0285,0.8117,0.1665,28,1
3827,1.07,46,151,2109,0,11,0,1,1,0,0,3,0,9,0.0775,0.1039,0.4928,0.0358,30,0
104,76.93,41,32394,19458,1,2,2,1,0,0,0,1,0,7,0.0033,0.0227,0.3672,0.5259,32,0
981,22.11,41,16857,1138,3,4,2,0,0,0,0,3,0,12,0.0224,0.0395,0.7138,0.1184,30,0
402,12.75,57,1095,52057,0,11,0,1,1,1,1,2,0,5,0.0411,0.0198,0.8305,0.3483,36,0
1372,5.96,50,1626,12969,1,11,4,1,1,0,0,2,0,16,0.0081,0.1294,0.8592,0.0262,28,0
502,19.62,62,386,194,3,0,5,0,0,0,0,3,0,15,0.0239,0.058,0.5234,0.3894,28,0
3422,90.71,51,7060,39839,1,8,2,1,1,0,0,2,0,11,0.0375,0.094,0.7691,0.1181,25,0
449,9.28,52,92561,2878,2,5,3,1,0,0,0,1,0,6,0.0419,0.0251,0.4934,0.2379,30,0
100,9.07,58,278,36422,3,4,0,1,0,0,0,1,1,19,0.1165,0.0224,0.8851,0.142,27,0
802,13.89,76,62360,954,0,8,3,1,1,0,0,5,0,9,0.3893,0.0843,0.4679,0.2874,35,1
100,22.08,47,127,10324,2,8,3,1,1,0,0,1,0,10,0.0263,0.0916,0.8242,0.2668,34,0
100,30.86,53,1725,928,0,6,4,1,0,0,0,1,0,10,0.2538,0.2131,0.4149,0.175,36,1
130,34.44,47,8371,281,2,9,0,0,1,0,0,2,1,10,0.1141,0.1497,0.951,0.1567,26,0
8582,35.68,61,83796,3300,0,11,1,1,0,0,0,1,0,9,0.178,0.0549,0.9488,0.2798,23,0
1274,56.23,53,1323,291,0,7,2,1,0,2,0,3,0,7,0.105,0.0193,0.8685,0.1132,28,0
100,2.84,44,4170,2135,1,7,1,1,1,0,0,1,1,10,0.0883,0.01,0.8863,0.3732,32,0
100,50.22,50,548,2617,1,0,4,0,1,1,0,2,0,14,0.0336,0.0162,0.8127,0.1368,34,0
4614,93.66,47,8819,3026,0,4,2,1,1,1,0,2,1,9,0.0374,0.0115,0.7307,0.0818,36,0
214,31.18,40,120,3753,1,6,5,0,1,0,0,2,3,11,0.1074,0.0649,0.8314,0.1947,26,0
281,100.74,53,9586,1405,1,10,5,1,0,1,0,2,0,10,0.0282,0.0951,0.4802,0.141,27,0
144,22.39,48,69789,12203,1,9,3,1,0,0,0,1,0,15,0.0123,0.0386,0.6177,0.3637,31,0
2165,1.73,45,956,240,3,4,1,0,0,0,0,2,1,11,0.184,0.0082,0.7764,0.4319,17,0
100,11.29,49,36716,100,1,9,0,1,0,2,0,0,0,8,0.081,0.0956,0.6281,0.2169,30,0
368,5.39,47,100,88435,1,8,3,1,1,0,0,3,0,12,0.0854,0.0705,0.872,0.2318,35,0
118,36.56,55,851,1880,3,4,0,0,1,0,0,0,0,7,0.0619,0.0434,0.9207,0.0772,24,0
12848,28.73,45,951,43298,2,8,5,1,0,0,0,1,1,10,0.0267,0.015,0.8691,0.1077,31,0
100,50.3,55,314,129112,0,1,4,1,1,0,0,0,1,9,0.0652,0.0703,0.8215,0.1317,26,0
1449,20.82,55,100,3979,2,3,3,1,1,0,0,3,1,11,0.1108,0.0371,0.8682,0.1034,26,0
1600,116.42,50,2338,17629,2,0,5,1,0,1,0,2,1,11,0.011,0.0912,0.9245,0.1181,25,0
1144,80.19,47,4820,110,3,9,0,1,1,1,0,0,0,9,0.0769,0.1716,0.4696,0.0526,33,0
1558,3.11,54,2262,5407,0,7,2,1,1,0,0,2,2,15,0.2054,0.0656,0.6444,0.095,26,0
100,14.75,46,534,75134,0,10,3,1,1,0,0,2,2,6,0.0529,0.0077,0.6047,0.1928,26,0
1688,13.64,60,6139,9813,0,8,5,0,1,0,0,0,0,9,0.0868,0.0262,0.8842,0.093,44,0
422,30.83,57,1069,507,0,1,2,1,0,0,0,1,0,6,0.0837,0.2875,0.603,0.0637,28,0
100,7.61,63,313,1320,1,10,5,1,0,0,0,6,0,22,0.0238,0.1516,0.637,0.1055,27,0
100,12.7,53,2333,3337,0,1,2,1,0,0,0,6,1,14,0.0216,0.0491,0.623,0.266,24,0
2611,18.83,49,413,646,0,5,5,0,0,0,0,2,1,11,0.1156,0.004,0.6765,0.0734,25,0
127,18.04,61,453,15641,3,1,1,1,1,0,0,2,0,10,0.0454,0.0152,0.7535,0.1669,27,0
147,6.48,59,346,2240,0,9,1,1,0,0,0,2,1,6,0.072,0.0019,0.8475,0.2627,28,0
186,34.71,55,206,8149,0,1,4,1,1,0,0,5,0,11,0.0027,0.0078,0.7927,0.1772,39,0
1248,51.41,53,8529,1236,1,6,4,1,0,0,0,1,1,8,0.079,0.064,0.7217,0.0804,30,0
458,5.48,54,13802,2019,2,5,1,1,1,0,0,3,0,12,0.0716,0.0809,0.8178,0.1454,22,0
8551,73.65,37,452,3467,0,4,1,1,0,0,0,3,0,9,0.0257,0.0516,0.8594,0.2995,28,0
530,0.31,49,100,1293,3,0,0,1,0,0,0,3,0,6,0.1731,0.0057,0.6275,0.3186,27,0
110,24.34,42,949,14417,1,3,0,1,0,0,0,2,0,8,0.0409,0.0875,0.8843,0.1049,21,0
1459,1.37,49,100,245,3,7,4,0,1,0,0,0,1,12,0.1834,0.0194,0.8548,0.3827,29,0
112,20.73,55,967,72238,2,4,0,1,0,0,0,2,0,10,0.1994,0.0036,0.734,0.0214,37,0
5195,19.45,75,129,8881,1,7,4,1,1,0,0,2,1,13,0.0213,0.0,0.6519,0.2404,35,0
354,29.62,43,4200,100,2,9,1,0,1,1,0,1,0,14,0.022,0.0976,0.6313,0.1325,30,0
137,47.55,58,958,15622,0,7,4,0,0,0,0,1,1,12,0.097,0.1087,0.2584,0.0807,26,0
763,2.29,54,25579,7329,1,1,2,1,1,1,0,3,1,12,0.1838,0.0171,0.7351,0.2315,29,0
493,45.31,56,8869,260,0,11,2,1,1,1,0,2,0,8,0.1146,0.1536,0.8127,0.0501,38,0
542,85.82,49,14027,100,1,10,3,0,1,0,0,3,1,7,0.234,0.0021,0.6329,0.1372,24,0
3566,11.61,42,36566,514,1,1,2,1,1,0,0,2,0,11,0.1694,0.036,0.5507,0.0946,24,0
2269,9.22,65,1169,13368,3,4,4,1,0,0,0,2,0,6,0.003,0.0069,0.6353,0.0573,33,0
100,15.94,51,1263,7112,1,10,0,1,0,0,0,2,0,14,0.0133,0.0102,0.8643,0.1167,28,0
14063,27.03,55,83675,7126,2,6,2,1,0,0,0,0,0,6,0.3512,0.0735,0.9115,0.3319,23,0
364,129.05,51,155,617,3,7,4,1,0,0,0,1,3,5,0.1303,0.0058,0.6562,0.1434,30,0
397,16.27,49,268,2699,0,9,4,1,1,0,0,0,0,14,0.0558,0.0527,0.7039,0.1082,26,0
113,17.31,62,15003,5698,3,1,1,0,1,0,1,2,0,6,0.0467,0.0153,0.3842,0.0946,31,1
531,35.67,45,254010,1418,0,11,2,1,0,0,0,2,0,9,0.0599,0.0082,0.9182,0.2988,35,0
100,89.41,53,393,1557,1,4,3,1,1,2,0,6,0,5,0.2583,0.0553,0.8183,0.6364,35,1
100,7.37,45,393,100,0,8,3,0,1,1,0,1,0,8,0.1279,0.1033,0.5668,0.2982,22,0
133,4.21,58,189,1088,2,7,1,1,0,0,0,1,0,7,0.0322,0.2002,0.9723,0.2607,32,0
100,22.68,45,5992,240,3,2,2,1,0,0,0,1,1,16,0.0196,0.0606,0.2772,0.1009,28,0
492,65.88,54,16902,100,2,3,4,1,0,1,0,0,0,11,0.1669,0.0093,0.6558,0.0483,33,1
3412,42.09,46,35192,1088,0,1,5,1,1,0,0,0,1,16,0.0709,0.0754,0.9587,0.1145,41,0
1456,34.83,47,2338,85150,1,10,1,0,1,1,0,1,0,10,0.0236,0.0877,0.6695,0.201,27,0
184,5.65,53,10532,100,2,6,0,0,0,0,0,1,0,9,0.0165,0.0118,0.9131,0.0863,37,0
2767,38.29,57,5536,57035,3,5,0,1,0,0,0,1,1,12,0.0286,0.0875,0.6634,0.2118,23,0
175,17.89,56,31903,35199,2,5,4,0,1,0,0,3,0,11,0.0968,0.0265,0.6834,0.3008,29,0
2258,11.4,45,82044,2858,0,8,4,0,0,0,0,0,1,7,0.0826,0.024,0.7682,0.432,35,0
152,36.52,44,1175,17050,3,8,0,1,0,0,0,2,0,11,0.066,0.0765,0.6124,0.3204,26,0
121,21.58,53,111,10266,0,10,1,1,1,0,0,2,1,13,0.0591,0.0566,0.7467,0.4363,26,0
246,34.53,52,256,1377,1,0,5,0,1,0,0,6,1,15,0.1498,0.0476,0.785,0.1653,34,0
1051,0.31,51,1398,6580,1,2,4,0,1,1,0,4,1,7,0.0851,0.0217,0.7956,0.2822,29,0
250,13.3,52,6366,834,2,1,5,0,0,0,0,2,0,10,0.0263,0.095,0.9125,0.4341,23,0
