recency_days_since_last_purchase,frequency_purchases_last_year,monetary_total_spend,avg_order_value,num_catalog_requests,email_open_rate,website_visits_last_month,loyalty_program_member,years_as_customer,age,household_income_bracket,home_ownership,num_children,distance_to_store_miles,previous_campaign_responses,category_preference,seasonality_score,credit_card_on_file,returned_items_last_year,target
19.4,2.0,1358.87,679.44,4.0,0.1123,1.0,0.0,3.1,52.0,2.0,2.0,1.0,13.5,2.0,4.0,0.3621,0.0,1.0,0
51.0,3.0,607.87,202.62,3.0,0.0395,10.0,0.0,4.1,56.0,4.0,1.0,2.0,16.8,1.0,1.0,0.5881,1.0,1.0,0
36.7,3.0,535.28,178.43,1.0,0.2249,6.0,0.0,2.2,59.0,2.0,1.0,2.0,10.5,1.0,5.0,0.4048,1.0,2.0,0
53.6,2.0,107.1,53.55,1.0,0.04,3.0,0.0,1.1,45.0,3.0,2.0,2.0,11.1,1.0,1.0,0.4151,1.0,1.0,0
42.2,3.0,566.46,188.82,1.0,0.2032,2.0,0.0,2.8,66.0,1.0,1.0,1.0,17.5,2.0,2.0,0.334,0.0,0.0,0
156.2,5.0,988.4,197.68,1.0,0.386,6.0,0.0,0.5,36.0,3.0,0.0,0.0,19.2,0.0,1.0,0.3534,1.0,1.0,0
28.6,5.0,291.79,58.36,2.0,0.6112,4.0,0.0,0.6,40.0,2.0,1.0,2.0,4.4,1.0,3.0,0.6341,1.0,1.0,1
29.7,2.0,250.5,125.25,1.0,0.1366,5.0,0.0,1.2,65.0,2.0,1.0,1.0,25.3,2.0,4.0,0.6891,1.0,0.0,1
14.2,3.0,316.02,105.34,3.0,0.1681,6.0,0.0,6.6,33.0,1.0,1.0,3.0,17.0,1.0,3.0,0.364,1.0,0.0,0
20.2,5.0,771.82,154.36,1.0,0.2353,6.0,0.0,4.1,63.0,2.0,1.0,2.0,2.1,0.0,2.0,0.6367,1.0,0.0,0
77.9,5.0,369.55,73.91,1.0,0.5571,4.0,0.0,8.7,61.0,3.0,0.0,0.0,3.8,0.0,4.0,0.8266,1.0,0.0,0
10.8,0.0,330.41,330.41,1.0,0.2445,9.0,1.0,5.7,49.0,2.0,0.0,1.0,0.9,2.0,4.0,0.8327,1.0,1.0,0
10.2,2.0,150.37,75.19,5.0,0.1558,3.0,1.0,1.8,18.0,0.0,1.0,0.0,24.0,2.0,1.0,0.5143,1.0,1.0,0
76.1,2.0,165.33,82.66,5.0,0.6106,3.0,1.0,3.3,58.0,1.0,1.0,1.0,2.8,1.0,5.0,0.9669,1.0,0.0,0
35.1,5.0,164.11,32.82,2.0,0.5946,5.0,0.0,0.3,47.0,2.0,1.0,2.0,44.2,1.0,1.0,0.0714,0.0,0.0,0
136.3,3.0,154.74,51.58,0.0,0.4572,6.0,1.0,5.6,42.0,1.0,0.0,2.0,9.6,1.0,5.0,0.1075,1.0,1.0,0
25.6,2.0,698.04,349.02,2.0,0.5599,4.0,0.0,0.9,67.0,1.0,1.0,0.0,27.5,2.0,3.0,0.8892,1.0,2.0,0
3.4,3.0,618.86,206.29,1.0,0.1195,7.0,0.0,1.2,58.0,1.0,1.0,1.0,48.2,2.0,5.0,0.8367,0.0,1.0,0
3.6,4.0,1302.19,325.55,2.0,0.3519,7.0,0.0,3.8,77.0,2.0,0.0,2.0,5.7,1.0,1.0,0.8215,1.0,0.0,0
1.8,2.0,172.83,86.42,1.0,0.3028,2.0,0.0,1.6,18.0,2.0,0.0,3.0,1.3,0.0,2.0,0.6698,1.0,1.0,0
24.0,4.0,87.93,21.98,2.0,0.506,1.0,0.0,1.7,56.0,2.0,2.0,2.0,0.6,2.0,0.0,0.2662,1.0,1.0,0
426.2,2.0,214.41,107.2,2.0,0.2922,5.0,1.0,1.4,47.0,4.0,1.0,2.0,14.3,0.0,3.0,0.1532,0.0,0.0,0
42.8,2.0,1263.02,631.51,1.0,0.0601,2.0,1.0,1.9,58.0,2.0,2.0,4.0,36.3,0.0,2.0,0.0136,0.0,2.0,0
7.9,5.0,330.21,66.04,0.0,0.4973,3.0,0.0,9.0,72.0,4.0,2.0,1.0,17.9,1.0,5.0,0.3256,1.0,2.0,0
80.1,4.0,123.37,30.84,0.0,0.1238,5.0,0.0,4.7,23.0,2.0,1.0,3.0,2.8,4.0,4.0,0.9897,0.0,2.0,0
19.7,1.0,342.77,342.77,3.0,0.4627,7.0,0.0,1.0,62.0,0.0,2.0,4.0,9.6,3.0,4.0,0.0722,1.0,0.0,0
350.4,5.0,837.33,167.47,1.0,0.2156,8.0,0.0,0.2,39.0,3.0,1.0,2.0,25.2,0.0,4.0,0.8189,0.0,0.0,0
73.2,4.0,29.23,7.31,4.0,0.3819,3.0,1.0,1.7,37.0,3.0,1.0,0.0,4.7,0.0,5.0,0.3651,1.0,1.0,0
66.7,2.0,499.1,249.55,2.0,0.3947,9.0,1.0,10.2,51.0,2.0,1.0,1.0,0.2,2.0,5.0,0.3911,1.0,0.0,0
25.9,6.0,577.47,96.24,3.0,0.1772,4.0,0.0,9.7,39.0,3.0,0.0,0.0,34.3,3.0,1.0,0.4574,0.0,0.0,0
90.0,5.0,201.12,40.22,0.0,0.3443,6.0,0.0,3.5,32.0,1.0,1.0,1.0,0.7,1.0,1.0,0.1678,1.0,1.0,0
31.1,0.0,122.05,122.05,3.0,0.4103,3.0,0.0,4.4,67.0,1.0,1.0,0.0,39.6,6.0,4.0,0.2263,0.0,1.0,0
63.0,5.0,52.0,10.4,0.0,0.2338,9.0,0.0,2.8,27.0,0.0,2.0,1.0,48.4,1.0,2.0,0.154,1.0,0.0,0
23.5,6.0,178.44,29.74,3.0,0.2129,1.0,0.0,0.5,37.0,2.0,1.0,2.0,3.3,2.0,3.0,0.3823,1.0,0.0,0
17.8,5.0,82.8,16.56,3.0,0.4998,6.0,1.0,0.2,54.0,2.0,1.0,4.0,1.4,0.0,5.0,0.6784,1.0,1.0,0
81.8,2.0,399.86,199.93,3.0,0.3587,1.0,0.0,1.7,48.0,4.0,1.0,2.0,6.0,1.0,1.0,0.2948,1.0,0.0,0
1.2,6.0,126.91,21.15,3.0,0.2828,2.0,0.0,4.3,38.0,0.0,1.0,2.0,14.5,2.0,0.0,0.3525,0.0,1.0,0
80.4,3.0,255.07,85.02,2.0,0.2231,4.0,1.0,1.7,47.0,3.0,2.0,3.0,10.2,2.0,0.0,0.6739,0.0,0.0,0
19.5,6.0,267.13,44.52,3.0,0.1071,7.0,0.0,2.8,66.0,1.0,2.0,0.0,24.9,0.0,5.0,0.2952,0.0,0.0,0
29.3,4.0,495.3,123.83,1.0,0.1852,5.0,0.0,3.0,42.0,1.0,2.0,4.0,47.0,2.0,4.0,0.7812,0.0,1.0,0
61.6,2.0,183.19,91.6,2.0,0.5092,8.0,0.0,2.3,41.0,3.0,1.0,1.0,12.9,1.0,0.0,0.8213,1.0,0.0,1
12.2,4.0,424.21,106.05,3.0,0.2445,4.0,0.0,16.8,31.0,3.0,0.0,1.0,4.9,0.0,0.0,0.1366,1.0,0.0,0
4.1,3.0,1628.17,542.72,5.0,0.3684,10.0,1.0,6.2,46.0,3.0,1.0,2.0,23.7,1.0,5.0,0.8696,1.0,0.0,0
23.5,6.0,377.64,62.94,2.0,0.3157,3.0,1.0,1.5,47.0,4.0,2.0,2.0,15.3,3.0,0.0,0.9533,1.0,1.0,1
89.0,4.0,359.3,89.83,0.0,0.4953,8.0,1.0,4.1,55.0,3.0,1.0,0.0,7.3,1.0,3.0,0.7798,1.0,0.0,0
91.5,2.0,131.8,65.9,5.0,0.4174,1.0,0.0,0.7,54.0,2.0,1.0,1.0,14.4,1.0,3.0,0.6884,1.0,0.0,0
57.7,5.0,452.55,90.51,3.0,0.0875,5.0,0.0,0.1,59.0,1.0,1.0,1.0,18.4,1.0,3.0,0.7288,1.0,0.0,0
35.6,9.0,668.75,74.31,0.0,0.2935,6.0,1.0,1.7,25.0,3.0,1.0,2.0,8.3,1.0,0.0,0.2808,1.0,1.0,1
9.4,5.0,44.62,8.92,2.0,0.2175,4.0,0.0,6.5,56.0,2.0,0.0,0.0,8.9,2.0,2.0,0.2302,1.0,1.0,0
1.5,7.0,258.5,36.93,3.0,0.0683,8.0,1.0,0.8,40.0,0.0,2.0,1.0,25.8,3.0,4.0,0.9361,1.0,0.0,1
80.0,2.0,128.11,64.05,5.0,0.6205,5.0,0.0,1.7,40.0,3.0,2.0,1.0,18.5,4.0,0.0,0.5254,1.0,0.0,0
52.0,1.0,178.68,178.68,4.0,0.2233,1.0,0.0,5.0,52.0,4.0,0.0,1.0,3.2,0.0,2.0,0.7428,1.0,0.0,0
42.4,9.0,98.08,10.9,1.0,0.6541,7.0,0.0,2.1,59.0,2.0,0.0,1.0,21.0,1.0,3.0,0.6683,1.0,1.0,1
28.5,4.0,91.52,22.88,4.0,0.4161,2.0,1.0,10.3,18.0,2.0,0.0,0.0,12.6,1.0,3.0,0.5953,1.0,0.0,0
21.0,0.0,284.15,284.15,2.0,0.1395,9.0,1.0,0.2,50.0,1.0,1.0,1.0,44.1,1.0,4.0,0.2948,0.0,1.0,0
19.9,5.0,1154.12,230.82,1.0,0.452,6.0,0.0,1.7,38.0,4.0,1.0,0.0,39.3,1.0,0.0,0.1695,1.0,2.0,0
2.3,8.0,1444.19,180.52,2.0,0.2087,5.0,1.0,12.5,50.0,3.0,1.0,1.0,9.5,2.0,2.0,0.0964,1.0,0.0,1
116.7,4.0,262.82,65.7,1.0,0.3763,4.0,0.0,0.3,59.0,2.0,1.0,1.0,29.7,0.0,5.0,0.4361,0.0,0.0,0
41.5,1.0,813.78,813.78,4.0,0.0754,3.0,0.0,2.5,54.0,0.0,1.0,3.0,0.9,0.0,0.0,0.4216,1.0,0.0,0
69.2,3.0,1366.5,455.5,2.0,0.1829,8.0,1.0,3.5,44.0,2.0,0.0,3.0,6.6,2.0,5.0,0.7301,1.0,1.0,0
42.8,2.0,3256.95,1628.48,2.0,0.0704,2.0,0.0,3.5,38.0,3.0,1.0,1.0,11.5,3.0,1.0,0.3089,0.0,0.0,0
224.5,1.0,61.54,61.54,1.0,0.1652,6.0,0.0,0.2,53.0,3.0,1.0,0.0,15.1,2.0,3.0,0.0951,1.0,1.0,0
54.5,3.0,92.49,30.83,1.0,0.3405,5.0,0.0,2.2,60.0,1.0,2.0,0.0,1.7,4.0,3.0,0.4346,0.0,0.0,0
35.1,2.0,673.55,336.78,1.0,0.601,6.0,1.0,1.9,69.0,3.0,1.0,4.0,1.2,2.0,3.0,0.0019,1.0,2.0,0
52.0,6.0,2201.88,366.98,1.0,0.1921,4.0,1.0,1.2,55.0,4.0,1.0,3.0,1.3,2.0,1.0,0.926,0.0,0.0,1
1.9,0.0,102.12,102.12,3.0,0.5777,2.0,0.0,2.0,52.0,4.0,0.0,2.0,26.5,4.0,2.0,0.8416,0.0,1.0,0
16.2,5.0,121.96,24.39,4.0,0.1532,4.0,0.0,2.4,26.0,4.0,1.0,0.0,37.8,2.0,3.0,0.4586,0.0,0.0,0
14.3,7.0,197.01,28.14,2.0,0.4606,5.0,0.0,2.1,54.0,1.0,2.0,1.0,27.1,2.0,1.0,0.3083,1.0,0.0,0
4.3,4.0,121.44,30.36,0.0,0.1661,5.0,0.0,3.9,66.0,3.0,1.0,1.0,22.6,4.0,4.0,0.19,1.0,0.0,1
2.2,3.0,348.54,116.18,1.0,0.0729,1.0,0.0,3.1,63.0,4.0,1.0,2.0,2.8,1.0,2.0,0.5509,1.0,0.0,0
9.6,2.0,286.14,143.07,1.0,0.0894,5.0,0.0,1.5,33.0,2.0,1.0,0.0,2.0,4.0,1.0,0.837,0.0,2.0,0
28.4,1.0,97.95,97.95,3.0,0.1102,6.0,1.0,12.4,54.0,1.0,0.0,0.0,32.7,3.0,3.0,0.2075,0.0,1.0,0
59.1,1.0,60.41,60.41,0.0,0.1886,4.0,1.0,3.0,34.0,1.0,0.0,1.0,0.5,0.0,3.0,0.4272,0.0,1.0,0
8.8,4.0,538.22,134.56,4.0,0.4756,3.0,0.0,4.8,45.0,4.0,2.0,2.0,4.4,1.0,0.0,0.5242,1.0,1.0,0
130.5,4.0,89.84,22.46,0.0,0.1888,9.0,1.0,1.6,56.0,2.0,1.0,1.0,29.3,1.0,2.0,0.32,0.0,0.0,0
22.9,8.0,277.46,34.68,5.0,0.1636,9.0,1.0,2.7,44.0,1.0,2.0,1.0,0.4,3.0,1.0,0.4346,1.0,0.0,0
21.5,6.0,289.27,48.21,4.0,0.2434,6.0,0.0,3.3,30.0,2.0,1.0,0.0,14.3,2.0,2.0,0.459,1.0,1.0,1
44.1,6.0,195.77,32.63,2.0,0.062,6.0,1.0,2.3,45.0,1.0,2.0,1.0,21.7,1.0,5.0,0.4831,1.0,0.0,0
39.4,5.0,471.91,94.38,1.0,0.4022,4.0,1.0,0.2,66.0,3.0,2.0,0.0,17.2,1.0,4.0,0.1287,0.0,1.0,0
15.4,5.0,77.6,15.52,2.0,0.0413,4.0,0.0,0.8,26.0,1.0,1.0,0.0,7.3,0.0,1.0,0.9213,0.0,1.0,0
2.1,5.0,127.42,25.48,6.0,0.0966,2.0,0.0,0.1,69.0,3.0,1.0,1.0,4.3,1.0,3.0,0.2941,1.0,1.0,0
59.7,2.0,195.77,97.88,3.0,0.2964,5.0,1.0,3.5,42.0,0.0,2.0,3.0,19.5,1.0,2.0,0.162,0.0,0.0,0
54.8,4.0,64.02,16.01,2.0,0.1733,7.0,0.0,1.7,78.0,3.0,1.0,1.0,1.0,1.0,4.0,0.0183,1.0,1.0,0
21.5,6.0,41.59,6.93,3.0,0.3438,3.0,0.0,0.7,52.0,2.0,1.0,1.0,2.8,3.0,2.0,0.8762,1.0,1.0,0
6.6,2.0,290.72,145.36,3.0,0.439,8.0,0.0,0.4,30.0,2.0,0.0,1.0,42.1,1.0,5.0,0.2303,0.0,0.0,0
74.1,4.0,516.18,129.05,1.0,0.2009,7.0,0.0,5.3,35.0,3.0,1.0,1.0,5.0,1.0,2.0,0.5389,0.0,1.0,0
260.6,6.0,70.81,11.8,1.0,0.4092,4.0,0.0,0.4,40.0,4.0,0.0,1.0,7.8,2.0,0.0,0.8609,0.0,0.0,0
79.5,9.0,730.09,81.12,3.0,0.1477,2.0,1.0,5.2,69.0,2.0,0.0,0.0,27.2,2.0,5.0,0.3919,0.0,1.0,1
194.2,3.0,2451.81,817.27,4.0,0.4082,7.0,0.0,0.4,33.0,3.0,2.0,0.0,8.9,0.0,3.0,0.5813,0.0,0.0,0
59.9,5.0,360.07,72.01,2.0,0.3228,4.0,1.0,0.7,45.0,4.0,0.0,2.0,13.8,3.0,5.0,0.9652,0.0,1.0,0
58.0,4.0,67.87,16.97,0.0,0.1887,9.0,1.0,1.5,41.0,2.0,1.0,0.0,7.3,1.0,2.0,0.6705,1.0,0.0,0
75.5,3.0,1386.44,462.15,1.0,0.4157,9.0,0.0,0.8,37.0,3.0,1.0,1.0,27.2,1.0,0.0,0.5134,0.0,2.0,0
52.0,2.0,134.82,67.41,3.0,0.4851,7.0,1.0,0.6,45.0,4.0,1.0,1.0,4.6,1.0,2.0,0.9552,0.0,1.0,0
31.0,3.0,126.96,42.32,2.0,0.2214,6.0,1.0,12.0,24.0,3.0,1.0,1.0,0.1,1.0,5.0,0.3215,0.0,2.0,0
48.9,3.0,85.53,28.51,1.0,0.0817,2.0,0.0,5.0,29.0,3.0,1.0,0.0,2.1,3.0,1.0,0.2456,0.0,0.0,0
45.9,2.0,429.77,214.89,1.0,0.1848,8.0,0.0,6.2,43.0,4.0,0.0,1.0,41.4,1.0,2.0,0.4267,0.0,0.0,0
273.7,3.0,171.99,57.33,1.0,0.4418,1.0,0.0,2.0,39.0,2.0,1.0,0.0,7.1,3.0,1.0,0.3139,0.0,0.0,0
18.7,6.0,191.78,31.96,2.0,0.4605,7.0,0.0,1.9,35.0,2.0,0.0,3.0,11.4,1.0,5.0,0.2614,1.0,0.0,0
56.3,3.0,306.1,102.03,2.0,0.2815,5.0,0.0,4.8,35.0,3.0,0.0,1.0,40.1,2.0,4.0,0.4012,0.0,0.0,0
66.9,5.0,124.92,24.98,2.0,0.1084,7.0,0.0,6.0,39.0,3.0,1.0,1.0,13.1,5.0,3.0,0.9656,1.0,0.0,0
119.7,5.0,1482.0,296.4,1.0,0.6337,5.0,1.0,5.8,41.0,4.0,0.0,2.0,1.0,1.0,5.0,0.9337,0.0,1.0,0
60.1,1.0,498.75,498.75,2.0,0.4185,7.0,0.0,0.1,69.0,1.0,0.0,1.0,1.5,1.0,0.0,0.6362,1.0,0.0,0
142.1,4.0,467.52,116.88,1.0,0.4612,8.0,0.0,0.9,68.0,3.0,0.0,0.0,74.4,1.0,4.0,0.6116,1.0,0.0,0
56.3,1.0,962.04,962.04,3.0,0.2654,4.0,0.0,10.3,32.0,2.0,1.0,2.0,2.9,0.0,3.0,0.1388,0.0,0.0,0
27.8,3.0,365.32,121.77,2.0,0.3079,5.0,1.0,9.1,64.0,3.0,1.0,3.0,0.2,2.0,1.0,0.614,1.0,0.0,0
51.9,3.0,240.24,80.08,2.0,0.1091,4.0,0.0,5.5,60.0,2.0,2.0,1.0,6.2,1.0,0.0,0.8373,0.0,1.0,0
25.1,3.0,869.68,289.89,2.0,0.1365,3.0,0.0,0.1,33.0,3.0,1.0,2.0,51.2,0.0,4.0,0.3925,1.0,1.0,0
99.0,2.0,50.54,25.27,1.0,0.3077,11.0,0.0,1.3,57.0,3.0,1.0,2.0,8.7,0.0,3.0,0.5638,1.0,2.0,0
41.9,1.0,22.94,22.94,2.0,0.5758,4.0,1.0,6.6,40.0,3.0,2.0,0.0,31.2,2.0,3.0,0.3874,1.0,0.0,0
180.0,3.0,137.88,45.96,1.0,0.1057,5.0,0.0,2.5,57.0,3.0,1.0,1.0,106.7,0.0,3.0,0.4604,1.0,0.0,0
147.1,5.0,57.33,11.47,1.0,0.1714,9.0,0.0,7.4,44.0,1.0,1.0,0.0,2.5,2.0,3.0,0.6966,1.0,0.0,0
68.8,7.0,29.53,4.22,4.0,0.1366,6.0,0.0,3.3,40.0,3.0,0.0,1.0,12.6,3.0,2.0,0.3262,1.0,0.0,0
17.0,4.0,158.68,39.67,3.0,0.0851,6.0,0.0,3.8,25.0,1.0,2.0,0.0,8.2,1.0,4.0,0.2968,0.0,1.0,0
78.5,3.0,122.09,40.7,2.0,0.0815,8.0,0.0,0.7,47.0,0.0,0.0,2.0,12.2,0.0,4.0,0.4899,0.0,0.0,0
74.5,4.0,196.05,49.01,0.0,0.484,7.0,0.0,0.2,56.0,3.0,1.0,0.0,3.3,2.0,4.0,0.7699,1.0,0.0,0
33.2,5.0,256.11,51.22,3.0,0.1751,5.0,1.0,5.9,26.0,1.0,1.0,0.0,5.2,0.0,4.0,0.35,1.0,1.0,0
56.7,3.0,489.97,163.32,4.0,0.2993,4.0,0.0,14.6,28.0,1.0,1.0,1.0,8.7,2.0,4.0,0.774,1.0,1.0,0
111.7,5.0,282.95,56.59,3.0,0.0611,3.0,1.0,1.1,36.0,3.0,1.0,0.0,40.5,0.0,3.0,0.3409,1.0,1.0,0
16.0,3.0,601.44,200.48,2.0,0.3909,5.0,0.0,3.9,68.0,4.0,1.0,0.0,1.1,1.0,1.0,0.4873,0.0,2.0,0
104.4,6.0,32.15,5.36,0.0,0.2115,6.0,0.0,4.6,29.0,0.0,1.0,2.0,50.1,4.0,3.0,0.8193,1.0,1.0,0
38.2,3.0,448.33,149.44,5.0,0.5709,5.0,0.0,0.4,53.0,1.0,1.0,0.0,0.4,3.0,1.0,0.1767,0.0,0.0,0
59.5,7.0,250.61,35.8,0.0,0.4692,5.0,1.0,7.1,42.0,2.0,2.0,0.0,11.2,3.0,0.0,0.8571,0.0,0.0,0
54.3,10.0,166.05,16.61,1.0,0.1456,4.0,0.0,3.2,34.0,3.0,1.0,1.0,13.3,0.0,1.0,0.1996,1.0,1.0,1
23.2,2.0,155.8,77.9,2.0,0.2292,6.0,0.0,3.4,56.0,4.0,1.0,0.0,6.4,1.0,4.0,0.7128,1.0,1.0,0
104.7,3.0,72.27,24.09,2.0,0.273,5.0,0.0,5.3,46.0,3.0,0.0,2.0,0.5,1.0,2.0,0.2716,1.0,0.0,0
45.7,3.0,136.72,45.57,0.0,0.0809,7.0,0.0,10.2,62.0,1.0,1.0,0.0,2.6,1.0,5.0,0.2961,1.0,1.0,0
24.5,3.0,179.17,59.72,2.0,0.1468,6.0,0.0,4.9,39.0,2.0,2.0,0.0,11.8,2.0,4.0,0.1491,1.0,0.0,0
15.9,5.0,71.7,14.34,3.0,0.3056,6.0,1.0,3.0,50.0,4.0,2.0,1.0,8.3,1.0,2.0,0.3332,1.0,2.0,0
25.4,4.0,309.52,77.38,2.0,0.3888,4.0,0.0,0.1,55.0,4.0,2.0,1.0,75.8,0.0,1.0,0.6036,1.0,2.0,0
122.6,5.0,138.05,27.61,4.0,0.0722,2.0,0.0,5.7,64.0,4.0,0.0,2.0,9.8,2.0,2.0,0.0545,1.0,1.0,0
14.7,3.0,219.66,73.22,3.0,0.283,4.0,0.0,1.3,52.0,2.0,1.0,1.0,13.1,0.0,5.0,0.2582,1.0,2.0,0
141.4,2.0,271.68,135.84,3.0,0.0517,9.0,0.0,1.4,58.0,3.0,0.0,0.0,15.5,0.0,0.0,0.141,1.0,0.0,0
190.3,5.0,138.7,27.74,3.0,0.0895,5.0,0.0,5.8,24.0,0.0,2.0,0.0,24.9,2.0,0.0,0.2514,1.0,1.0,0
155.1,4.0,334.25,83.56,1.0,0.5583,4.0,0.0,3.2,66.0,3.0,2.0,1.0,3.2,3.0,3.0,0.3163,0.0,2.0,0
1.6,4.0,615.73,153.93,3.0,0.1087,4.0,0.0,6.6,63.0,0.0,1.0,1.0,26.9,2.0,0.0,0.042,0.0,0.0,0
13.4,0.0,52.06,52.06,1.0,0.2697,5.0,0.0,4.5,75.0,3.0,1.0,1.0,25.2,2.0,4.0,0.6697,1.0,0.0,0
96.8,7.0,383.23,54.75,3.0,0.409,3.0,0.0,3.4,35.0,2.0,0.0,0.0,1.8,3.0,4.0,0.369,0.0,1.0,0
34.9,6.0,154.16,25.69,1.0,0.3676,7.0,0.0,2.4,40.0,0.0,1.0,1.0,13.2,1.0,5.0,0.8878,1.0,0.0,0
112.0,2.0,348.24,174.12,2.0,0.155,4.0,1.0,2.0,68.0,2.0,1.0,0.0,6.5,2.0,3.0,0.4035,0.0,0.0,0
116.2,5.0,474.99,95.0,1.0,0.3616,3.0,1.0,0.0,33.0,2.0,1.0,2.0,67.5,2.0,3.0,0.825,1.0,1.0,0
338.7,4.0,359.04,89.76,4.0,0.2174,3.0,0.0,2.5,63.0,2.0,2.0,0.0,0.8,0.0,5.0,0.0163,1.0,1.0,0
119.4,2.0,478.36,239.18,2.0,0.4118,4.0,0.0,0.1,58.0,2.0,1.0,1.0,18.3,3.0,1.0,0.5832,0.0,0.0,0
47.4,1.0,326.76,326.76,3.0,0.4539,6.0,0.0,9.0,54.0,2.0,1.0,1.0,8.9,1.0,3.0,0.944,1.0,2.0,0
5.5,3.0,332.31,110.77,3.0,0.3499,5.0,1.0,7.0,50.0,1.0,1.0,3.0,8.2,1.0,2.0,0.1396,0.0,1.0,0
12.3,4.0,229.0,57.25,3.0,0.1961,8.0,1.0,2.2,60.0,3.0,0.0,2.0,3.5,1.0,4.0,0.1716,0.0,0.0,1
5.6,2.0,226.33,113.16,0.0,0.1875,7.0,0.0,3.7,46.0,1.0,0.0,0.0,7.4,1.0,4.0,0.545,1.0,0.0,0
3.4,6.0,367.4,61.23,3.0,0.4236,4.0,0.0,9.6,52.0,1.0,1.0,1.0,5.6,2.0,0.0,0.2666,1.0,0.0,1
45.3,4.0,245.2,61.3,8.0,0.2049,4.0,0.0,5.1,62.0,2.0,1.0,1.0,5.2,1.0,2.0,0.1247,0.0,0.0,0
29.4,1.0,88.1,88.1,0.0,0.4358,4.0,0.0,1.3,38.0,1.0,1.0,1.0,33.8,1.0,2.0,0.009,0.0,0.0,0
2.7,5.0,209.61,41.92,2.0,0.3907,13.0,0.0,1.7,50.0,0.0,0.0,4.0,41.1,1.0,0.0,0.5222,0.0,0.0,1
7.0,7.0,462.95,66.14,5.0,0.1254,9.0,0.0,0.9,40.0,2.0,1.0,1.0,5.0,2.0,2.0,0.7206,1.0,0.0,1
3.1,1.0,35.21,35.21,5.0,0.3433,6.0,1.0,0.9,27.0,2.0,1.0,0.0,24.6,1.0,0.0,0.1014,1.0,0.0,1
18.2,7.0,154.56,22.08,1.0,0.277,6.0,1.0,0.9,53.0,0.0,1.0,1.0,1.8,0.0,1.0,0.5915,1.0,2.0,0
84.2,3.0,257.73,85.91,2.0,0.4322,4.0,1.0,10.4,62.0,3.0,0.0,1.0,5.6,2.0,0.0,0.0226,1.0,0.0,0
197.4,3.0,353.21,117.74,3.0,0.2392,9.0,0.0,0.9,26.0,2.0,1.0,1.0,3.2,3.0,1.0,0.1501,1.0,1.0,0
31.6,2.0,285.34,142.67,1.0,0.3213,2.0,0.0,3.9,44.0,2.0,2.0,1.0,1.5,0.0,1.0,0.1131,0.0,0.0,0
9.3,4.0,90.35,22.59,0.0,0.4513,7.0,0.0,0.6,61.0,2.0,0.0,1.0,18.3,1.0,1.0,0.9303,1.0,1.0,0
107.1,1.0,1019.04,1019.04,1.0,0.347,5.0,0.0,7.6,57.0,4.0,1.0,1.0,10.1,2.0,4.0,0.2584,1.0,1.0,0
96.9,3.0,437.14,145.71,2.0,0.6988,3.0,0.0,4.6,47.0,1.0,0.0,1.0,5.7,2.0,0.0,0.6368,1.0,0.0,0
16.7,5.0,214.8,42.96,2.0,0.0754,2.0,0.0,1.6,29.0,1.0,1.0,1.0,19.3,2.0,1.0,0.2092,1.0,0.0,0
95.7,4.0,125.57,31.39,1.0,0.5245,7.0,1.0,5.5,51.0,2.0,2.0,0.0,20.9,2.0,2.0,0.8751,0.0,0.0,0
21.7,7.0,173.25,24.75,1.0,0.2773,6.0,0.0,3.4,48.0,3.0,0.0,1.0,6.0,0.0,5.0,0.9159,1.0,0.0,0
59.7,5.0,126.83,25.37,2.0,0.3529,4.0,0.0,2.5,41.0,2.0,1.0,3.0,23.7,1.0,1.0,0.6739,1.0,0.0,0
3.0,4.0,271.04,67.76,3.0,0.0961,5.0,0.0,4.8,43.0,2.0,1.0,3.0,22.6,3.0,0.0,0.4855,1.0,0.0,0
61.3,1.0,83.1,83.1,3.0,0.1385,2.0,0.0,7.3,63.0,1.0,1.0,3.0,11.9,1.0,4.0,0.474,0.0,0.0,0
233.1,1.0,74.81,74.81,2.0,0.3167,5.0,0.0,0.1,26.0,2.0,2.0,2.0,32.9,3.0,2.0,0.1998,1.0,0.0,0
76.6,2.0,101.51,50.76,4.0,0.1429,2.0,0.0,5.8,60.0,2.0,0.0,1.0,3.9,1.0,2.0,0.9163,0.0,3.0,0
1.4,2.0,81.85,40.92,2.0,0.3457,7.0,0.0,0.2,36.0,1.0,1.0,2.0,19.9,0.0,4.0,0.1856,0.0,1.0,0
113.7,4.0,89.03,22.26,0.0,0.1398,3.0,1.0,0.6,25.0,3.0,1.0,2.0,15.4,4.0,0.0,0.6011,0.0,0.0,0
45.2,4.0,174.4,43.6,4.0,0.1367,3.0,1.0,0.8,55.0,2.0,1.0,0.0,4.9,0.0,3.0,0.2226,0.0,0.0,0
6.0,2.0,42.7,21.35,3.0,0.1345,8.0,0.0,0.4,50.0,2.0,1.0,0.0,11.2,0.0,3.0,0.2818,0.0,1.0,0
62.1,1.0,674.71,674.71,1.0,0.2844,7.0,0.0,1.7,29.0,2.0,2.0,0.0,31.8,0.0,5.0,0.2936,1.0,1.0,0
0.1,2.0,41.37,20.68,0.0,0.6673,3.0,1.0,1.1,49.0,4.0,0.0,2.0,9.3,1.0,4.0,0.347,0.0,1.0,0
