claim_id,policy_age_months,policy_type,premium_amount,claimant_tenure_years,prior_claims_3yr,prior_fraud_flags,claim_amount,days_to_report,police_report_filed,witnesses_present,claim_description_length,incident_hour,weekend_incident,holiday_adjacent,out_of_state,recent_policy_change,coverage_increase_90d,payment_issues,adjuster_experience_years,documentation_complete,repair_shop_preferred,is_fraud
2843,90,auto,902.7,17.6,2,0,2665.63,9,0,1,68,12,0,0,0,0,0,0,11.2,1,0,0
2844,108,auto,1053.13,0.7,1,0,2420.25,3,0,0,170,10,0,0,0,0,0,0,2.9,1,1,0
2845,30,auto,1817.44,11.0,0,0,9108.62,9,0,1,98,15,0,1,0,0,0,0,3.9,0,0,0
2846,15,auto,1300.41,6.1,0,0,9349.47,11,0,0,192,10,1,1,0,0,0,0,3.1,0,1,0
2847,55,commercial,500.0,0.4,1,0,96010.24,5,1,0,162,9,1,0,0,0,1,1,0.5,1,1,0
2848,10,home,1152.22,3.3,0,0,3599.9,6,0,0,94,5,0,0,0,0,1,1,25.0,1,0,0
2849,29,auto,2335.82,3.7,1,0,3217.96,0,0,0,291,15,0,0,1,0,0,0,3.2,1,1,0
2850,15,auto,1076.56,13.5,2,0,14870.15,1,0,0,352,0,0,1,0,0,0,0,6.9,1,0,0
2851,38,auto,500.0,2.7,2,0,11401.18,4,0,0,101,18,0,0,0,0,0,0,11.5,1,1,0
2852,9,auto,1331.56,3.0,1,0,3679.38,0,1,1,153,20,1,0,0,0,0,0,18.6,1,1,0
2853,7,home,993.04,0.6,0,0,6995.45,9,1,0,177,2,0,0,0,0,0,0,7.8,1,1,0
2854,90,auto,500.0,5.1,1,0,23403.44,2,0,1,311,17,0,0,0,0,1,1,3.3,0,1,0
2855,3,auto,500.0,1.2,0,0,1493.95,6,1,0,64,19,0,0,0,0,0,1,8.9,0,0,0
2856,25,auto,1785.68,0.4,2,0,2339.64,7,0,0,211,15,1,0,0,0,0,1,3.4,1,0,0
2857,8,home,760.37,28.9,0,0,7547.6,3,0,0,99,10,0,1,1,0,0,0,3.6,1,0,0
2858,1,home,696.63,1.6,1,0,2499.61,7,0,0,122,5,1,0,0,0,0,1,3.4,1,1,0
2859,1,auto,1077.27,0.8,1,0,2626.65,5,1,0,164,6,1,0,0,0,0,0,8.1,1,0,0
2860,6,auto,794.65,6.0,3,0,16775.46,2,0,1,197,17,0,0,0,0,0,0,7.0,1,1,0
2861,72,auto,1152.89,8.6,0,0,7429.81,8,0,0,235,5,0,0,0,0,1,1,1.2,1,1,0
2862,11,commercial,990.93,0.3,2,0,4652.78,5,0,0,89,18,1,0,0,0,1,0,0.5,1,1,0
2863,108,auto,601.85,0.6,2,0,2259.34,0,1,1,186,16,0,0,0,0,0,0,2.0,1,1,0
2864,31,auto,849.29,0.5,4,0,7091.17,7,1,0,220,19,1,0,0,0,0,0,1.6,1,1,0
2865,20,auto,1368.37,0.2,0,0,15870.79,5,0,1,94,2,0,0,0,0,0,0,0.9,1,0,0
2866,31,home,1119.86,5.4,1,0,1350.67,1,1,0,103,10,0,0,0,0,1,0,0.5,0,1,0
2867,26,auto,1052.61,4.4,1,0,1449.15,9,0,1,132,8,0,0,0,0,0,0,2.4,0,1,0
2868,51,auto,2889.08,5.4,0,0,9702.15,2,0,0,95,21,0,0,1,1,0,0,0.5,1,1,0
2869,11,auto,1580.54,3.5,1,0,2811.43,4,1,1,129,1,0,0,0,1,0,0,1.1,1,0,0
2870,15,home,1679.45,8.5,0,0,2189.39,2,0,0,147,1,0,0,0,1,0,0,0.5,1,0,0
2871,80,home,1009.3,4.0,1,0,2488.04,6,0,0,178,18,1,0,0,1,1,0,7.5,0,1,0
2872,105,home,1224.24,12.6,1,0,10473.45,4,0,0,252,5,0,0,1,0,0,0,4.7,1,1,0
2873,80,auto,883.99,3.3,2,0,10157.02,3,1,0,100,21,1,0,0,0,0,0,3.5,1,1,0
2874,19,auto,1617.72,7.8,1,0,7301.85,0,0,0,122,23,0,0,0,0,0,0,11.4,1,1,0
2875,54,commercial,1037.74,2.6,3,0,3202.3,4,1,1,202,3,1,0,1,0,0,0,1.4,1,1,0
2876,23,auto,1225.6,2.9,0,0,2174.64,4,0,1,446,2,0,0,0,1,0,1,8.6,1,0,0
2877,24,home,1188.33,9.5,1,0,2688.55,0,1,0,146,1,0,0,0,0,0,1,2.8,1,0,0
2878,8,home,1086.72,0.6,1,0,2021.16,2,1,0,177,19,0,0,0,0,0,0,11.1,1,1,0
2879,32,auto,4765.2,4.2,0,1,3318.83,10,0,1,166,15,1,0,1,0,0,0,13.3,1,0,0
2880,7,auto,785.79,6.5,0,0,5095.47,3,0,1,132,18,1,0,0,0,0,0,1.1,0,1,0
2881,14,home,782.23,6.9,2,0,10286.34,2,1,0,113,20,0,0,0,0,0,1,4.0,1,1,0
2882,69,home,1551.61,4.5,0,0,5104.36,13,0,1,215,21,0,0,0,0,0,0,0.5,0,0,0
2883,8,auto,814.37,3.0,0,0,4152.11,8,0,0,478,5,0,0,1,0,0,0,0.7,1,1,0
2884,2,auto,947.95,1.5,0,0,26939.75,0,0,1,240,8,1,0,1,0,0,0,10.9,1,1,0
2885,2,auto,637.02,12.0,4,0,500.0,9,0,0,152,5,0,0,0,0,0,0,14.8,1,0,0
2886,101,auto,1402.17,2.3,2,0,9340.75,0,0,1,129,4,0,0,1,1,0,1,5.4,1,0,0
2887,25,auto,1411.11,8.0,0,0,8283.85,0,0,1,177,17,0,0,0,0,0,1,25.0,1,1,0
2888,18,auto,936.74,0.2,1,0,8390.96,0,1,0,155,18,0,0,0,0,0,0,4.3,0,0,0
2889,59,commercial,1567.77,1.3,2,0,12448.16,3,1,0,134,5,0,0,0,0,0,0,7.5,1,1,0
2890,65,home,500.0,2.1,0,0,1499.69,5,0,0,96,19,0,0,1,0,0,0,11.1,1,0,0
2891,14,home,770.14,5.6,3,0,12762.71,7,0,0,187,2,0,0,0,0,0,0,19.1,1,1,0
2892,42,auto,1007.28,1.9,0,0,7213.96,0,0,0,357,6,1,0,0,0,0,0,6.2,1,1,0
2893,53,auto,610.24,0.2,2,0,3307.56,0,0,0,175,11,0,0,0,1,0,0,1.5,1,1,0
2894,38,commercial,500.0,1.0,3,0,9227.5,4,0,0,88,6,1,0,1,0,0,0,0.8,1,0,0
2895,5,auto,940.16,1.5,0,0,5872.59,3,0,0,110,21,0,0,0,0,0,0,1.0,1,1,0
2896,75,auto,1551.55,1.0,1,0,1915.08,0,1,0,450,19,0,0,0,0,0,0,12.1,1,0,0
2897,27,auto,2081.94,1.1,2,0,649.55,13,0,0,97,19,0,0,0,1,0,0,10.0,1,1,0
2898,11,home,834.1,7.3,0,0,1323.68,7,0,0,271,15,0,1,0,1,0,0,0.5,1,0,0
2899,19,home,1582.26,2.7,0,0,2405.98,2,1,1,98,13,1,0,0,0,0,1,2.7,1,1,0
2900,1,auto,1507.6,2.6,1,0,7295.13,3,1,0,110,6,0,0,0,1,0,0,0.5,1,1,0
2901,4,home,2016.87,17.0,0,0,1165.14,2,0,0,277,6,1,0,0,0,0,0,16.4,1,1,0
2902,52,auto,920.49,3.0,1,0,7408.47,3,0,0,184,23,0,0,0,0,0,0,0.6,1,1,0
2903,1,auto,500.0,13.1,0,0,6717.06,4,0,0,149,7,0,0,0,0,0,0,13.2,0,1,0
2904,19,home,1135.8,1.8,0,0,38453.05,2,0,0,109,10,0,0,0,0,0,0,3.6,1,1,0
2905,26,home,660.57,2.6,0,0,7050.62,4,0,0,281,9,1,0,0,0,0,0,7.9,1,1,0
2906,2,auto,763.76,2.5,2,0,620.26,3,0,0,108,21,0,0,1,1,0,0,15.5,0,0,0
2907,130,auto,943.31,3.9,1,0,15455.29,5,0,1,86,18,1,0,0,0,0,0,5.0,1,1,0
2908,9,home,925.69,4.4,2,0,1973.72,1,0,1,193,2,0,0,0,0,0,1,1.7,1,1,0
2909,13,home,1177.07,1.4,0,0,1871.43,0,0,0,107,5,1,0,0,0,0,0,6.8,1,1,0
2910,13,home,1558.65,7.9,0,0,4044.85,0,1,0,130,1,1,1,0,0,0,0,0.5,1,0,0
2911,9,auto,912.45,3.4,1,0,8527.11,4,1,1,315,0,0,0,0,0,0,0,0.5,1,1,0
2912,1,commercial,1336.55,0.1,1,0,3735.6,19,0,0,63,17,0,0,0,0,0,0,1.0,1,0,0
2913,47,commercial,1104.79,4.5,0,0,4963.97,2,0,0,139,14,0,0,0,0,0,0,6.8,1,0,0
2914,122,auto,1750.66,8.0,2,0,1971.49,1,0,0,191,17,0,0,0,0,0,0,4.6,1,0,0
2915,9,home,997.95,1.4,0,0,1528.61,0,1,0,145,7,0,0,0,0,0,0,10.1,1,0,0
2916,39,auto,1054.2,0.2,0,0,6011.93,3,0,0,75,11,1,0,0,1,0,0,9.4,0,0,0
2917,48,auto,909.41,8.2,1,0,1069.84,24,0,1,101,22,1,0,0,0,0,0,2.4,1,0,0
2918,67,home,1011.18,18.7,2,0,2408.4,20,1,0,226,1,0,0,0,0,0,0,1.0,0,0,0
2919,19,auto,741.19,0.4,3,0,3531.07,0,0,0,193,23,0,0,0,1,0,0,0.5,1,0,0
2920,12,auto,705.36,13.9,1,0,6214.18,8,0,0,98,11,0,0,0,1,0,1,2.6,1,0,0
2921,14,home,1616.28,2.2,1,0,3787.9,0,1,0,400,15,1,0,1,0,1,0,11.6,0,1,0
2922,44,auto,638.04,14.2,0,0,3578.12,8,0,0,165,17,0,0,0,1,0,0,3.5,1,1,0
2923,61,auto,934.9,5.2,2,0,1435.92,9,0,0,261,7,1,0,0,0,0,0,3.6,1,0,0
2924,7,commercial,1821.97,11.0,0,0,3248.13,0,1,0,116,18,0,0,0,0,0,0,1.8,0,0,0
2925,16,auto,919.33,7.7,2,0,3828.87,1,1,0,374,6,0,0,1,0,0,0,18.2,0,1,0
2926,83,auto,1659.66,0.1,0,0,7454.19,0,0,1,95,10,0,0,0,0,0,0,0.8,1,0,0
2927,59,auto,816.05,0.3,1,0,2208.14,3,0,1,264,5,0,0,0,0,0,0,6.5,1,1,0
2928,150,auto,648.34,3.7,0,0,2010.18,0,1,0,55,7,0,0,0,0,0,1,2.7,1,1,0
2929,50,home,500.0,0.7,1,0,1462.19,4,0,0,294,22,1,0,0,0,0,0,5.7,1,0,0
2930,17,home,2114.05,3.1,0,0,5720.03,4,0,1,172,8,0,0,0,1,0,0,2.0,1,0,0
2931,32,auto,621.14,15.5,1,0,3462.46,2,1,0,135,6,0,0,0,0,0,1,1.9,1,0,0
2932,38,home,1593.35,1.7,0,0,4297.77,3,0,0,129,9,1,0,0,0,0,0,9.7,1,0,0
2933,2,auto,665.16,3.4,0,0,3059.81,23,0,0,153,9,0,0,0,1,0,0,2.8,1,1,0
2934,28,auto,2118.98,2.4,0,0,3183.69,0,1,1,58,3,1,1,0,0,0,0,0.9,1,1,0
2935,44,home,3305.66,5.0,0,0,2676.85,6,0,0,118,18,1,0,1,0,0,0,1.5,1,1,0
2936,6,home,500.0,1.1,2,0,8109.79,5,0,0,243,17,1,0,0,1,0,0,0.5,1,1,0
2937,54,auto,637.54,1.5,0,0,5121.46,5,0,0,276,18,0,0,0,0,0,1,1.5,1,1,0
2938,31,auto,1614.15,9.8,0,0,21328.67,2,1,0,87,23,0,0,0,0,0,0,0.5,1,1,0
2939,109,auto,1417.32,8.3,0,0,3628.48,1,0,0,291,13,0,0,1,0,0,0,1.1,0,0,0
2940,1,auto,1617.22,7.8,0,0,23767.38,5,1,0,72,7,1,0,0,0,0,0,14.6,1,0,0
2941,11,auto,823.14,7.4,0,0,3698.45,12,0,0,198,11,1,0,0,0,0,0,1.9,1,0,0
2942,33,home,2962.44,3.1,0,0,8186.61,18,1,1,171,2,0,0,0,0,0,0,7.2,1,1,0
2943,12,auto,1163.31,6.5,3,0,2667.75,3,0,0,115,13,0,0,0,0,0,0,3.3,0,0,0
2944,45,home,596.76,2.4,1,0,7977.24,2,0,1,329,11,0,0,0,0,0,0,11.4,1,1,0
2945,51,auto,966.25,0.5,0,0,500.0,2,0,0,128,16,0,0,1,0,0,0,4.3,1,1,0
2946,3,auto,600.77,2.5,0,0,1411.79,8,0,1,318,23,0,0,0,0,0,0,2.2,1,0,0
2947,25,auto,2429.57,0.9,0,0,1845.43,1,0,0,163,15,1,0,0,0,0,0,2.3,1,1,0
2948,25,auto,788.27,2.5,0,0,38287.77,3,0,0,121,8,1,0,0,0,0,0,9.0,1,1,0
2949,16,home,1402.82,1.8,0,1,14097.74,2,0,0,252,11,0,0,0,0,0,0,8.7,1,1,1
2950,97,auto,866.67,4.6,0,0,6369.18,10,1,0,88,5,0,0,0,0,0,0,9.0,1,1,0
2951,63,auto,806.18,2.2,1,0,3242.88,1,0,1,204,18,1,0,0,0,0,0,3.1,0,1,0
2952,43,home,500.0,6.1,0,0,2747.0,5,0,1,245,5,0,0,0,0,0,0,2.0,1,1,0
2953,45,home,1478.95,3.6,1,0,2680.6,4,0,0,92,7,0,0,0,0,0,0,3.4,1,0,0
2954,22,auto,2099.79,12.6,1,0,9653.26,1,0,0,178,6,0,0,0,0,0,0,4.0,1,1,0
2955,91,auto,693.68,0.5,1,0,5379.98,1,0,0,219,17,0,0,0,0,0,0,15.9,1,0,0
2956,42,home,506.43,5.8,1,0,12075.68,8,0,0,240,3,0,0,0,0,0,0,3.9,1,1,0
2957,47,commercial,1638.7,5.6,1,0,8610.77,3,0,1,178,12,0,0,0,0,0,0,0.7,1,0,0
2958,71,home,500.0,15.0,3,0,7433.25,4,0,0,232,1,0,0,0,0,0,0,4.1,1,1,0
2959,11,auto,2017.81,2.3,0,0,2243.46,16,1,1,226,19,1,0,0,0,0,0,7.5,0,1,0
2960,59,commercial,697.71,1.8,2,0,2237.26,2,1,0,133,21,1,1,0,0,1,0,1.4,1,1,0
2961,7,auto,631.66,0.9,1,0,5601.09,8,1,0,115,6,0,0,0,1,0,0,2.1,1,1,0
2962,15,auto,1241.69,1.5,1,0,7187.15,5,1,0,158,21,0,0,0,0,0,0,14.2,0,1,0
2963,14,home,652.58,3.5,0,0,4054.14,4,0,1,151,6,0,0,0,0,0,1,13.7,1,0,0
2964,138,auto,770.04,9.1,2,0,1415.8,0,0,0,150,13,1,0,0,1,0,0,0.5,1,0,0
2965,69,auto,1308.96,1.7,0,0,6144.95,12,0,1,257,17,0,0,0,0,0,0,16.6,1,1,0
2966,43,auto,500.0,0.9,0,0,10473.91,1,0,1,126,20,1,1,1,1,0,0,6.1,0,0,0
2967,46,auto,2492.92,1.6,0,0,1630.74,3,1,1,98,7,0,0,1,0,0,0,12.2,0,1,0
2968,29,home,1120.82,0.5,0,0,3668.28,6,1,0,287,17,0,0,0,0,0,0,3.2,1,1,0
2969,105,home,574.51,13.1,0,0,1907.35,3,0,0,212,4,0,0,0,0,0,0,4.3,0,0,0
2970,24,auto,659.43,10.3,0,0,12791.55,0,1,0,128,13,0,0,0,0,0,0,1.1,1,1,0
2971,17,auto,1800.51,1.8,0,0,36185.71,14,1,0,74,16,1,1,0,0,0,0,1.4,1,1,0
2972,6,commercial,1481.08,1.4,2,0,18288.21,0,0,0,270,1,0,0,0,0,0,0,0.8,1,1,0
2973,55,home,2193.8,11.8,2,0,1010.01,0,0,1,105,6,0,0,0,0,1,0,1.5,1,1,0
2974,47,auto,779.48,0.1,0,0,6947.18,1,0,0,87,23,0,0,1,1,0,1,0.5,1,0,0
2975,17,commercial,1271.93,4.6,0,0,8519.26,4,0,0,346,12,1,0,0,0,0,0,17.2,1,1,0
2976,1,home,1357.34,12.4,0,0,27849.64,17,0,0,243,21,0,0,0,0,0,0,5.6,1,1,1
2977,65,auto,1552.52,3.6,0,1,2756.21,12,0,0,148,10,0,0,0,0,0,0,0.5,1,1,0
2978,1,auto,1926.85,0.1,1,0,4339.93,5,1,1,166,8,1,0,0,1,0,0,2.1,1,1,0
2979,43,auto,766.14,1.2,1,0,1511.36,6,1,0,178,18,0,0,0,0,0,0,4.9,1,1,0
2980,126,home,1035.78,12.8,1,0,1275.97,6,1,0,129,11,0,0,0,0,1,0,3.3,0,0,0
2981,20,auto,808.29,0.1,1,0,5259.45,5,1,0,226,3,1,0,0,0,0,0,0.5,0,1,0
2982,9,auto,1068.16,2.5,1,0,21325.62,8,1,0,311,18,0,0,0,0,0,1,8.1,1,0,0
2983,43,auto,1554.98,7.8,0,0,5057.75,2,1,0,242,20,0,0,0,0,0,0,5.5,1,1,0
2984,61,commercial,500.0,9.1,0,0,5163.78,1,1,1,140,10,1,0,0,0,1,0,3.8,1,0,0
2985,28,auto,1909.67,3.2,1,0,1386.55,2,0,0,159,9,1,0,0,0,0,0,0.5,1,1,0
2986,122,commercial,620.43,1.3,1,0,5683.05,0,0,0,99,16,1,0,0,1,0,1,19.5,1,1,0
2987,1,commercial,940.41,4.6,0,0,2824.11,17,0,0,203,3,0,1,0,1,0,0,1.2,1,0,0
2988,25,auto,2042.58,1.5,1,0,3119.1,6,1,0,60,15,0,0,0,0,0,0,5.1,1,1,0
2989,45,auto,1292.08,1.5,0,0,27125.61,1,0,1,155,22,1,0,0,1,0,0,2.6,1,0,0
2990,71,auto,1299.54,8.2,2,0,3169.37,1,0,0,94,22,0,0,0,0,0,0,1.9,1,0,0
2991,7,commercial,607.7,0.8,0,0,3496.31,24,0,0,102,6,0,0,0,0,0,0,8.1,0,0,1
2992,57,auto,650.64,0.1,2,0,6116.04,7,0,0,149,15,0,0,0,0,0,0,3.6,1,1,0
2993,28,auto,1755.71,2.1,2,0,500.0,2,1,0,114,13,0,0,0,0,0,0,7.5,0,1,0
2994,18,auto,816.83,3.4,0,0,2257.08,1,0,1,123,15,0,1,0,0,0,1,0.9,1,0,0
2995,5,auto,856.23,6.1,1,0,820.15,0,1,0,60,19,0,0,0,1,0,0,5.3,1,0,0
2996,72,commercial,1775.75,7.6,0,0,2834.25,5,0,0,133,16,0,0,0,0,0,0,5.1,1,0,0
2997,6,home,648.75,5.4,0,0,33057.26,7,1,0,582,5,0,0,1,0,0,0,0.9,1,0,0
2998,13,home,1254.66,4.9,0,0,500.0,0,1,1,219,15,0,0,0,0,0,0,3.9,1,1,0
2999,12,auto,1120.41,5.5,0,0,929.4,0,0,1,162,12,0,0,0,0,0,0,7.8,1,1,0
3000,73,auto,1095.16,1.6,2,0,19033.09,2,1,0,135,21,1,0,0,0,0,0,0.5,1,0,0
3001,40,commercial,846.22,2.4,0,0,4191.16,5,1,0,69,21,0,0,1,0,0,0,2.9,1,1,0
3002,57,auto,820.63,4.8,1,0,7630.18,12,1,1,167,21,0,0,1,0,0,1,14.0,1,0,0
3003,10,commercial,639.58,0.3,2,0,5415.62,10,0,0,202,4,0,0,0,0,0,0,1.9,0,1,0
3004,35,auto,1395.95,1.8,0,0,5581.75,5,1,0,270,22,0,0,0,0,0,0,0.8,1,0,0
3005,30,auto,785.19,2.6,0,0,3482.44,8,0,0,76,18,0,0,0,0,0,0,1.8,1,1,0
3006,64,home,1780.01,3.8,0,0,500.0,2,0,0,253,19,1,0,0,1,0,0,16.1,0,1,0
3007,85,commercial,980.17,3.3,2,0,4809.8,1,1,0,229,5,1,0,0,0,0,1,0.5,1,1,0
3008,1,commercial,645.98,6.3,1,0,14729.06,0,1,0,50,20,0,0,0,0,0,0,1.5,1,0,0
3009,40,auto,973.69,3.2,1,0,13384.42,1,0,0,72,23,0,1,1,0,1,0,2.5,1,1,0
3010,1,auto,892.99,11.7,1,0,8786.91,16,0,0,75,11,1,0,0,0,0,0,5.5,1,0,0
3011,28,auto,1816.29,2.4,0,0,4426.38,13,0,0,259,10,0,0,0,0,0,0,11.9,1,1,0
3012,12,home,911.87,3.7,3,0,5718.55,0,1,0,144,13,0,0,0,0,0,0,0.8,1,1,0
3013,13,home,955.18,0.1,2,0,11577.5,3,1,0,144,11,0,0,0,0,0,0,0.8,1,1,0
3014,15,auto,2221.13,1.9,1,0,1067.73,2,1,0,303,7,0,0,1,0,1,1,14.2,0,0,0
3015,34,commercial,1413.94,10.1,0,0,29858.99,5,0,0,114,10,1,0,0,0,0,1,6.5,1,1,0
3016,14,home,2518.33,2.0,0,0,13459.8,1,1,0,163,9,0,0,0,0,0,0,2.3,1,1,0
3017,47,home,2058.07,1.5,1,0,31217.65,1,1,0,78,14,0,0,0,1,0,0,2.5,1,1,0
3018,18,auto,703.75,3.9,0,0,6717.57,8,0,0,211,12,0,0,0,1,0,0,3.3,1,0,0
3019,2,auto,1798.98,0.4,0,0,2908.96,14,0,1,162,1,0,0,0,1,0,0,1.4,1,1,0
3020,55,commercial,2351.13,3.8,1,0,7811.16,1,0,0,188,0,0,0,0,0,0,0,2.9,1,1,0
3021,12,auto,2359.98,1.8,0,0,10461.3,1,0,0,219,6,0,0,0,1,0,0,2.0,1,1,0
3022,20,home,1797.31,2.4,1,0,33734.18,2,1,0,166,5,0,0,0,0,0,0,0.5,1,1,0
3023,41,commercial,1778.92,7.8,0,0,3665.87,6,0,0,115,12,0,0,0,0,0,0,4.5,1,1,0
3024,14,home,942.63,5.4,0,0,3251.56,0,0,0,319,19,0,0,0,0,0,0,2.6,1,1,0
3025,2,auto,721.48,3.0,1,0,14178.46,3,1,1,301,1,0,0,0,0,1,0,2.0,1,1,0
3026,16,auto,919.56,4.3,2,0,3889.47,9,1,1,166,13,0,0,0,0,0,0,0.5,1,0,0
3027,104,auto,500.0,7.3,0,0,2692.92,1,0,0,129,15,1,0,0,0,0,0,2.9,1,1,0
3028,36,auto,2146.08,6.8,1,0,2872.93,0,1,0,317,12,0,0,0,0,0,0,4.6,1,1,0
3029,40,auto,951.8,1.0,1,0,651.66,11,1,1,188,6,1,0,0,0,0,0,0.5,1,0,0
3030,36,auto,2091.56,1.8,2,0,2416.01,7,1,0,205,17,1,0,0,1,0,0,2.9,1,1,0
3031,7,auto,592.44,2.1,0,0,7494.37,6,0,0,218,13,0,0,0,0,0,1,4.4,1,0,0
3032,19,auto,1884.3,1.0,1,0,4889.26,0,1,1,141,20,0,1,0,0,0,0,4.1,1,1,0
3033,50,auto,856.25,0.1,1,0,7857.64,11,0,0,77,3,0,0,1,0,0,0,8.2,1,1,0
3034,3,auto,576.98,1.0,0,0,18512.45,1,0,0,65,13,0,0,0,0,0,0,13.3,1,1,0
3035,11,auto,2473.92,8.3,1,0,53541.16,1,0,0,98,23,0,0,1,0,0,0,1.1,1,0,1
3036,11,home,1907.7,3.9,0,0,3743.15,3,0,0,231,9,0,0,0,0,0,0,3.4,1,0,0
3037,20,auto,1219.13,2.1,1,0,1574.7,12,1,1,207,3,0,0,0,0,0,0,7.7,1,1,0
3038,141,auto,1115.4,4.7,1,0,3169.29,26,0,1,202,2,1,0,0,0,0,0,6.1,0,1,0
3039,2,home,1366.15,6.7,2,0,10638.89,4,0,0,99,23,0,1,0,0,0,1,0.5,1,1,0
3040,26,home,1208.72,2.2,0,0,57928.16,15,1,0,303,4,0,0,1,1,0,0,0.5,0,1,1
3041,7,auto,737.94,3.1,0,0,5775.15,3,0,0,524,21,0,0,0,0,0,1,0.7,1,1,0
3042,127,home,892.45,0.3,2,0,7931.64,0,0,1,73,13,1,0,1,0,0,0,2.1,1,0,0
3043,4,commercial,2922.98,4.5,0,0,3908.22,1,0,1,126,1,0,0,0,0,0,0,15.5,1,1,0
3044,18,home,4171.7,2.2,2,0,5732.14,1,0,0,93,21,0,0,0,0,0,0,16.6,1,1,0
3045,48,auto,2395.47,2.8,3,0,17017.22,7,0,0,114,23,0,0,0,0,0,1,8.1,0,0,1
3046,43,home,1392.86,2.7,2,0,11026.01,0,0,0,101,17,1,0,0,0,0,0,1.4,1,0,0
3047,19,auto,926.23,5.0,0,0,4641.33,0,1,0,53,17,0,0,0,1,0,0,1.4,1,1,0
3048,15,auto,735.76,4.2,1,0,6326.27,4,0,1,348,20,0,0,0,0,0,0,16.5,0,0,0
3049,18,commercial,760.41,2.7,2,0,3401.4,0,1,0,166,3,1,0,0,0,0,0,8.0,1,1,0
3050,11,auto,831.61,0.1,0,0,16147.28,3,1,0,154,19,0,0,0,0,1,1,7.3,1,0,0
3051,8,commercial,3215.0,4.9,0,0,31486.08,0,0,1,181,4,0,0,0,0,0,0,4.9,1,1,0
3052,23,auto,2705.77,10.6,0,0,2060.08,5,0,1,50,22,0,1,0,0,0,0,4.0,1,1,0
3053,11,commercial,1592.63,7.3,1,0,2227.24,11,0,1,117,1,0,0,0,0,0,1,19.2,1,1,0
3054,12,auto,678.37,20.0,1,0,3434.5,10,0,0,140,18,0,0,0,0,0,0,0.7,0,0,0
3055,38,auto,1713.9,0.7,1,0,11570.18,0,1,1,271,3,1,0,0,0,0,0,2.6,1,1,0
3056,124,auto,973.3,1.3,1,0,3207.35,4,0,1,156,5,1,0,1,0,0,0,0.5,0,1,0
3057,33,auto,500.0,3.9,0,0,12565.69,0,0,1,344,12,0,0,0,0,0,0,9.4,1,1,0
3058,2,auto,1265.91,1.3,2,0,1023.94,0,1,0,322,14,1,0,0,0,0,1,2.4,1,0,0
3059,2,home,719.85,0.2,0,0,4566.47,4,1,0,87,19,0,0,0,0,0,0,9.6,1,1,0
3060,108,auto,732.14,2.6,2,0,5615.62,4,1,0,129,20,1,0,1,1,0,0,4.5,1,1,0
3061,12,home,967.58,1.7,0,0,1932.82,0,0,0,181,23,1,0,0,0,0,0,11.0,1,1,0
3062,3,auto,854.78,1.5,0,0,4269.97,2,1,0,96,0,1,0,1,0,0,0,2.0,1,1,0
3063,32,auto,1078.01,15.3,0,0,14911.08,1,0,1,108,2,1,0,0,0,0,0,2.5,1,1,0
3064,35,commercial,1052.41,1.4,0,0,4266.98,2,1,1,141,10,1,0,0,0,0,0,1.1,1,0,0
3065,37,auto,500.0,0.7,0,0,7464.37,2,1,1,137,7,0,0,0,0,0,0,3.1,0,1,0
3066,11,home,2345.23,0.7,0,0,20319.16,8,0,0,98,4,0,0,0,0,0,0,20.1,0,1,0
3067,1,home,670.69,8.2,1,0,1977.24,2,0,0,120,8,0,0,0,0,0,0,2.6,1,1,0
3068,120,auto,681.16,6.3,1,0,6369.08,2,1,1,176,14,1,0,0,0,0,0,5.0,1,0,0
3069,10,commercial,930.5,0.7,0,0,500.0,0,1,1,143,22,0,0,0,0,0,0,1.1,0,0,0
3070,40,home,1038.81,1.2,0,0,1222.56,7,0,0,89,9,0,0,0,0,0,0,7.2,1,1,0
3071,44,auto,2274.44,6.9,0,0,10386.6,5,0,0,334,16,0,0,0,0,0,0,4.6,1,1,0
3072,33,home,1254.78,1.6,1,0,2884.93,2,1,1,660,6,0,0,0,0,0,0,1.0,0,0,0
3073,13,auto,1455.69,20.0,1,0,6558.76,3,1,0,244,7,0,1,0,1,0,0,1.1,1,0,0
3074,11,auto,1257.99,3.9,1,0,1084.43,7,0,0,149,16,0,1,0,1,0,0,4.8,1,1,0
3075,32,commercial,1231.18,1.1,0,0,500.0,2,0,0,121,16,0,0,0,0,0,1,5.0,1,1,0
3076,72,home,1280.32,9.8,0,0,2433.46,3,0,0,141,12,1,0,0,0,0,0,5.5,1,1,0
3077,105,home,500.0,1.9,0,0,2763.71,0,1,0,147,23,1,0,0,0,0,0,4.0,1,1,0
3078,4,home,967.81,1.7,0,0,3449.9,12,1,0,143,5,0,0,0,0,0,0,4.7,1,0,0
3079,6,home,1960.84,2.0,0,0,21318.19,2,1,0,173,15,0,0,0,0,0,0,1.9,1,0,0
3080,104,commercial,7872.77,7.3,1,0,632.29,1,0,0,199,14,0,0,1,0,0,0,1.0,1,1,0
3081,48,auto,600.55,1.0,1,0,2366.95,4,0,0,354,12,1,0,0,1,0,0,0.5,1,0,0
3082,77,auto,1354.98,2.4,0,0,3407.23,3,0,0,200,14,0,0,0,0,0,0,0.5,1,0,0
3083,8,auto,824.25,0.2,1,0,4262.71,2,1,1,114,6,0,0,0,0,0,0,0.5,0,1,0
