customer_tier,account_age_months,num_open_tickets,priority_level,submission_hour,is_weekend,num_users_on_account,monthly_spend,product_module,days_since_last_ticket,escalation_history_count,ticket_description,department
2,48,3,1,10,0,3,125.71,5,3,2,unable yesterday access resolved broken user crash update system,Technical
3,14,2,3,16,0,2,254.02,2,45,1,team user overcharge help user time user,Billing
0,2,2,1,13,1,15,534.64,2,6,1,permission user change issue unable,Account
2,24,1,2,20,0,4,86.66,0,3,0,today page setup resolved loading unable need yesterday,Onboarding
0,4,5,3,15,0,13,1406.37,5,95,0,yesterday resolved fix yesterday account account support error,Security
3,20,2,2,0,0,2,109.65,3,40,0,not working urgent need support details access contact invoice page,Billing
0,12,1,1,20,0,23,386.1,2,5,1,change yesterday system broken today today subscription details,Billing
0,7,2,2,1,0,14,150.16,1,31,2,refund service issue check fix broken page check loading,Billing
1,23,3,2,18,0,23,1518.04,5,0,2,change migration page details import data check,Onboarding
0,41,3,1,6,1,4,126.03,0,23,1,contact subscription problem resolved problem broken resolved information problem update,Billing
2,55,1,3,23,0,15,1081.59,2,9,1,update update team need,Technical
1,6,0,1,8,0,13,1396.18,3,43,0,details broken check error,Security
2,73,1,2,19,1,36,3754.65,2,11,1,yesterday yesterday setup update contact loading issue not working unable user,Onboarding
1,16,2,2,11,0,8,266.17,0,18,1,page API details service request loading yesterday details,Technical
1,15,0,1,4,0,1,388.63,2,7,0,fix details fix check user team team,Billing
0,10,2,1,14,0,6,837.35,4,5,0,page check fix unable details check,Technical
0,22,3,1,2,0,13,370.62,4,17,0,system details yesterday fix help unauthorized yesterday update information,Security
1,29,2,1,13,0,1,234.66,2,10,0,system unable fix today vulnerability access urgent details,Security
3,5,2,1,21,1,4,559.36,0,34,0,unable details timeout please update access details,Technical
1,64,1,3,17,0,8,261.42,4,32,0,change timeout update help unable bug today details issue not working,Technical
1,1,1,3,8,0,1,63.25,0,5,0,fix login fix permission help user,Account
1,22,4,1,16,0,1,331.05,2,67,1,help unable loading overcharge information request,Billing
2,5,3,1,7,0,41,1521.89,3,16,0,invoice unable check page information page information problem not working loading,Billing
0,10,2,3,19,1,8,809.3,3,27,2,fix unable account bug fix fix request,Technical
2,36,0,3,19,0,4,403.09,2,44,1,information user account contact request subscription help system,Billing
3,4,2,1,18,1,7,211.94,3,19,1,account bug bug yesterday team urgent,Technical
3,57,2,2,11,0,1,1112.75,1,46,3,information service change today need need overcharge team need,Billing
2,3,2,2,11,0,21,248.53,2,3,0,yesterday page time today,Billing
3,11,1,2,11,0,6,82.59,1,14,1,account team request change time urgent vulnerability resolved resolved,Security
0,13,4,1,11,0,16,236.21,5,28,1,not working help crash help system,Technical
0,17,3,1,7,0,7,1649.75,3,8,1,permission broken fix request need update time access,Account
1,55,2,3,16,0,10,2153.27,4,75,0,contact update unable help change page fix contact account,Technical
1,13,1,1,7,0,10,71.55,2,164,0,please today yesterday fix,Onboarding
1,20,2,1,22,0,4,740.7,5,66,1,today need today permission details resolved,Account
3,26,4,1,8,0,13,601.26,3,3,1,account access bug urgent not working access today help,Technical
0,41,0,2,9,0,7,1505.91,4,24,3,account phishing need vulnerability contact information access account resolved urgent,Security
3,19,1,1,13,1,14,1355.89,1,69,0,loading service error error please broken issue contact yesterday,Account
1,6,3,2,21,0,25,657.14,3,129,0,timeout problem access issue today,Technical
3,4,0,2,12,0,2,275.39,5,2,1,need subscription access resolved update,Billing
3,3,0,3,0,0,7,709.13,1,1,0,team refund urgent update yesterday update issue access details unable,Billing
2,1,3,2,10,1,8,353.0,4,40,2,support bug urgent page user unable help system user,Technical
3,17,3,2,4,1,16,1555.13,4,67,1,fix account error fix problem team team support,Account
1,3,3,2,3,0,10,261.22,4,43,0,update time page urgent error broken,Technical
2,24,2,2,9,1,17,1392.24,0,8,0,loading broken need change please overcharge help problem support,Billing
3,3,1,2,12,0,3,291.32,4,15,0,broken breach access broken account not working fix contact,Security
1,11,4,2,20,0,2,56.85,0,7,2,loading loading today yesterday error,Onboarding
3,12,3,3,5,0,15,400.38,4,0,1,fix urgent user unable resolved API contact system please,Technical
1,39,0,1,15,0,2,4367.87,5,45,0,information overcharge information fix team,Billing
0,26,1,2,10,1,4,2951.96,3,6,1,service urgent resolved today getting started not working update support page details,Onboarding
1,175,0,2,0,0,2,1377.31,3,58,0,change update account access resolved not working account access change,Feature_Request
2,8,1,2,1,0,4,1349.81,1,0,0,yesterday API issue change account,Technical
0,75,2,3,6,0,6,766.63,1,27,0,yesterday error information change phishing,Security
1,2,0,2,5,0,3,298.55,4,24,0,help system need problem system import data getting started,Onboarding
1,20,0,3,8,0,13,223.49,3,28,1,would like error support need support,Feature_Request
3,18,2,1,10,0,8,3165.52,0,1,0,unable urgent invoice problem time,Billing
3,29,1,1,8,0,4,416.38,4,6,0,timeout service time account fix update details change,Technical
2,72,3,1,4,0,7,84.55,5,18,0,invoice broken user invoice fix account not working access request,Billing
0,93,3,2,6,0,15,48.63,0,24,0,details change page error information broken change need fix overcharge,Billing
3,1,3,1,8,0,10,848.68,3,6,0,urgent support user subscription problem,Billing
3,18,2,3,20,0,4,402.88,2,2,0,error team user urgent refund,Billing
0,7,2,1,21,0,8,954.75,4,2,0,help import data import data need update check today,Onboarding
0,1,0,1,8,1,2,43.49,3,36,0,not working system bug details support crash,Technical
3,18,2,2,15,0,2,599.93,4,4,0,user contact account unable,Technical
0,63,1,1,20,1,1,353.14,1,12,1,check loading yesterday fix unable crash unable,Technical
0,1,0,2,21,1,19,245.71,3,35,2,loading need issue broken error API request,Technical
3,49,6,1,3,1,14,694.47,1,175,0,time yesterday request timeout information,Technical
3,26,1,1,14,0,4,669.86,0,15,0,request login check permission account service,Account
2,5,1,2,13,0,1,104.56,5,24,0,contact issue API access resolved user not working,Technical
1,2,2,2,16,0,2,2059.21,2,2,0,check broken loading timeout timeout support please resolved service,Technical
3,1,0,1,7,1,4,219.18,0,8,0,change API contact today problem,Technical
0,4,1,1,8,0,1,106.19,1,3,0,update permission permission access not working user help,Account
2,2,1,1,23,0,9,830.28,3,15,0,contact support today request migration account information error service import data,Onboarding
2,27,2,2,9,0,1,1232.84,3,54,1,request subscription please error access time unable,Billing
3,19,1,3,16,0,1,1180.28,4,24,1,support please loading contact timeout problem today,Technical
1,50,2,1,10,1,19,206.47,1,42,0,help service yesterday urgent would like,Feature_Request
3,13,1,1,13,1,29,169.52,0,6,0,overcharge account information broken account user access need,Billing
1,1,1,2,23,1,2,2820.03,2,14,0,user invoice loading information system,Billing
0,26,3,1,3,0,22,580.33,5,0,0,urgent not working loading fix page would like check information,Feature_Request
2,1,0,2,9,0,29,477.92,1,1,1,contact service problem urgent team crash,Technical
3,45,1,3,8,0,5,562.5,3,5,2,service broken need loading please update loading,Billing
0,12,1,1,10,0,37,292.97,3,83,0,timeout unable details change fix issue,Technical
3,78,2,2,23,0,2,87.51,0,6,0,details need account access user access access,Technical
0,33,3,2,22,0,3,909.42,4,0,0,API account broken broken account need problem,Technical
3,1,1,1,9,0,2,371.98,5,48,1,update time need request account service,Technical
2,4,4,2,2,0,2,142.21,2,79,1,user migration issue information team error page system please,Onboarding
2,19,0,1,23,0,56,2051.41,1,36,0,change fix migration account problem user error,Onboarding
1,28,0,2,7,0,1,1437.31,4,32,0,help account timeout update unable account,Technical
3,2,1,1,6,0,1,271.49,2,112,2,resolved please urgent request system bug,Technical
0,23,4,3,21,0,2,2556.56,5,73,1,unable not working account check information help contact,Technical
3,1,3,2,22,0,18,905.74,2,9,1,unable change account resolved getting started account,Onboarding
2,17,2,3,17,0,3,122.63,2,0,0,help account user permission urgent error,Account
3,19,0,1,0,0,1,1138.07,1,37,0,API yesterday resolved resolved request,Technical
0,30,4,2,11,0,5,251.6,4,13,0,today time unable login system details,Account
0,61,2,1,13,0,1,212.01,1,6,0,please unable overcharge request request problem,Billing
3,13,1,2,6,0,14,221.35,3,6,2,add feature yesterday today contact account,Feature_Request
3,9,3,1,15,0,2,758.38,1,1,0,vulnerability today broken broken today team check contact,Security
1,25,1,1,19,0,8,23.72,3,22,0,loading support support check account information need request refund,Billing
0,10,1,2,14,0,3,98.16,2,17,1,user check user problem broken system need,Billing
1,31,2,2,23,0,15,111.11,1,86,0,user update account information system information breach,Security
3,29,1,1,19,0,65,930.67,3,132,1,page contact account issue crash resolved,Technical
1,4,2,1,19,0,8,102.82,2,14,0,migration resolved request contact yesterday,Onboarding
3,14,2,2,2,0,2,1045.73,2,116,1,problem bug access yesterday change team yesterday,Technical
0,6,0,3,19,1,21,471.09,0,50,0,account broken request timeout system team,Technical
0,7,4,1,9,0,8,347.2,0,24,0,service service need error error service,Billing
0,1,1,1,3,0,9,103.36,0,68,1,change details page broken yesterday information,Account
3,18,4,1,8,1,13,56.68,1,41,0,migration yesterday contact contact user fix yesterday,Onboarding
2,14,1,2,4,0,1,2020.31,2,23,0,check overcharge information user fix information broken request need,Billing
0,21,2,2,20,0,3,596.59,1,84,0,request resolved loading loading setup account migration,Onboarding
1,41,1,1,21,0,7,315.06,0,39,0,today account please unable API time details access,Technical
1,17,2,2,17,0,37,309.55,0,147,0,system broken broken information system resolved error system,Technical
2,18,4,2,18,0,4,5204.21,1,26,0,invoice access user contact information update,Billing
3,39,3,2,21,0,13,703.46,5,21,0,service login account account system not working update service contact information,Account
0,1,1,1,4,0,2,1991.88,1,8,0,contact time import data account change help unable,Onboarding
2,4,0,2,20,0,5,1046.8,2,45,0,user please not working access unable service overcharge account error page,Billing
3,26,2,2,21,0,7,1209.06,5,52,1,service problem fix broken please team resolved not working,Billing
3,14,1,2,12,0,6,3319.57,4,68,1,support resolved API issue please time,Technical
2,23,1,2,7,0,6,1439.95,1,94,0,migration yesterday urgent fix account,Onboarding
1,20,0,2,2,0,10,204.91,2,44,1,details yesterday help invoice request error not working information service update,Billing
0,31,1,2,11,0,4,604.79,5,46,0,contact update help broken system,Account
1,21,0,1,9,0,8,80.37,2,5,0,problem loading team phishing support request request,Security
2,9,3,2,20,0,5,312.31,2,14,0,not working check check resolved would like,Feature_Request
0,5,1,3,19,0,29,1572.94,2,20,0,not working request support service service contact time request subscription,Billing
1,23,4,3,22,0,3,139.12,1,44,0,details problem team request subscription fix account fix,Billing
1,28,0,3,22,0,12,3965.23,0,0,1,service timeout yesterday system help,Technical
0,2,0,3,18,0,34,888.05,5,65,0,check account team login problem request need,Account
3,22,5,2,21,0,7,65.01,0,44,0,team resolved password urgent urgent error support check user,Account
3,3,0,1,6,0,5,2581.89,2,66,0,not working help help fix please,Billing
3,32,1,1,21,0,3,477.78,2,18,2,urgent team access broken update access broken bug help information,Technical
2,78,2,1,13,0,3,400.31,3,50,0,account urgent loading please team broken fix overcharge request fix,Billing
0,1,1,2,5,0,5,1589.13,2,5,1,broken change contact resolved update service issue,Technical
2,30,1,2,19,1,14,367.42,1,20,2,time update password broken information page,Account
2,13,3,2,22,0,12,1148.16,3,6,0,page broken error crash today timeout,Technical
1,7,1,3,17,0,15,645.48,1,113,0,help bug contact check urgent update change update check,Technical
2,33,0,1,18,0,4,51.85,4,2,1,access change change check today help not working subscription,Billing
2,6,3,1,17,0,7,316.16,5,1,0,overcharge user check error unable details issue,Billing
1,15,1,1,3,0,3,235.92,2,6,1,service timeout service help fix user,Technical
0,86,1,1,3,0,16,426.66,1,4,1,details details need access account loading,Billing
3,29,2,2,11,0,5,123.15,2,0,0,problem access not working yesterday information change resolved access,Billing
0,32,2,3,18,0,37,1187.88,3,91,1,problem check resolved loading system,Billing
0,30,3,2,12,0,12,975.61,5,8,1,system help subscription need please access today fix,Billing
0,18,3,3,12,0,5,230.41,2,22,0,problem account team issue system overcharge update not working,Billing
0,9,2,2,21,0,17,1039.66,5,100,0,account today need add feature service details loading,Feature_Request
0,38,0,1,5,0,4,40.67,5,6,0,support need yesterday unable broken team system,Billing
3,15,0,2,0,0,5,421.34,4,11,0,access time details service system crash page details user yesterday,Technical
3,9,0,2,15,0,9,559.57,5,37,0,problem loading error need team time phishing details user,Security
1,119,2,1,13,0,6,658.54,2,58,2,request system today check fix crash access time not working,Technical
2,42,1,2,20,0,7,223.48,5,23,0,update details overcharge request team page urgent information information need,Billing
1,10,2,2,22,0,14,194.79,4,57,3,support access unable subscription problem today fix access time yesterday,Billing
3,18,2,1,9,0,6,239.48,1,6,1,bug page fix access today team,Technical
