num_links,num_images,has_attachment,subject_length,body_length,num_exclamation_marks,num_caps_words,sender_domain_age_days,sender_reputation_score,num_recipients,has_unsubscribe_link,is_html_email,num_spelling_errors,time_sent_hour,contains_urgency_words,contains_financial_words,sender_in_contacts,previous_emails_from_sender,header_authenticity_score,reply_to_mismatch,target
0,2,0,15,342,0,1,2086,0.9132,4,0,0,0,23,0,0,1,5,0.6104,0,0
3,2,0,22,93,2,1,773,0.6976,2,1,1,1,21,0,0,1,19,0.5695,0,0
2,0,0,26,4899,1,2,506,0.5227,1,1,0,1,5,0,0,1,16,0.8208,0,0
1,1,0,35,185,1,3,428,0.8272,7,1,0,4,18,0,0,0,32,0.8468,0,0
1,2,0,19,398,1,2,1079,0.6383,4,1,0,4,10,1,0,1,3,0.5135,0,1
0,0,0,43,1571,1,0,1806,0.7631,2,0,0,3,11,0,0,0,11,0.4721,0,1
2,0,0,28,156,2,2,1128,0.5221,2,0,0,1,10,0,0,0,1,0.4394,0,1
4,1,0,34,2611,3,3,314,0.7727,1,0,0,2,0,0,0,0,13,0.5655,0,1
2,1,0,11,594,2,2,897,0.7609,1,0,1,0,8,0,1,0,6,0.8566,0,0
1,1,0,22,245,1,2,1437,0.5534,9,1,1,2,15,0,0,0,20,0.8671,0,1
1,2,1,5,278,1,3,946,0.967,1,0,0,0,2,0,0,1,12,0.7975,0,0
1,0,0,6,1106,1,2,289,0.8251,4,0,1,0,11,0,0,1,11,0.8051,0,0
3,0,1,11,688,0,1,261,0.6389,1,0,0,1,2,0,0,0,3,0.6913,0,0
0,1,0,3,41590,1,3,578,0.826,43,0,0,3,14,0,0,1,5,0.6065,0,1
2,0,0,8,1277,0,1,1810,0.7847,1,0,0,0,19,0,0,1,0,0.7373,0,0
1,1,0,25,28,2,2,24,0.9041,4,0,1,0,14,0,0,0,7,0.9604,0,1
2,0,1,16,90,1,0,2721,0.814,1,0,1,2,21,0,0,1,15,0.7987,0,0
2,3,0,17,230,2,2,1534,0.5362,1,0,0,1,13,1,0,1,0,0.7694,0,0
0,1,0,8,485,0,5,598,0.7694,1,0,0,0,23,0,1,0,0,0.7354,1,1
0,2,0,17,22,1,0,414,0.8963,6,0,0,0,17,0,0,0,23,0.9273,0,0
4,4,0,49,776,3,1,1700,0.7705,1,0,1,1,10,0,0,0,3,0.7101,0,0
1,1,1,17,1936,0,1,310,0.9492,1,0,0,1,14,0,0,1,12,0.7959,0,0
2,4,0,23,2569,0,0,604,0.7984,2,0,1,2,23,0,0,0,1,0.8411,0,0
2,2,0,32,427,1,3,2418,0.753,1,1,1,2,10,0,0,0,1,0.7921,0,1
2,0,0,13,776,1,0,655,0.4431,1,1,1,1,16,0,0,0,7,0.9337,0,0
5,1,0,12,153,3,6,217,0.735,1,0,1,1,2,0,0,1,0,0.8577,0,0
2,1,0,8,187,0,2,863,0.6227,2,1,0,0,15,0,0,0,25,0.9004,0,0
2,2,0,12,688,0,3,358,0.5666,2,0,1,1,8,0,0,1,10,0.668,0,0
2,1,1,33,143,1,2,2183,0.7368,5,0,1,1,12,0,0,1,8,0.6838,0,0
1,1,0,81,1034,2,1,1033,0.8223,1,0,0,1,9,0,0,0,0,0.7945,0,0
0,1,0,8,581,1,2,256,0.9236,1,0,0,2,22,0,0,0,21,0.9642,0,0
0,2,1,5,1316,1,1,1356,0.5539,1,0,1,0,8,0,0,1,19,0.7898,0,0
2,1,1,57,244,1,0,754,0.8055,2,0,0,2,16,0,0,0,10,0.9471,0,0
1,5,1,8,311,0,3,35,0.6191,1,0,1,1,5,0,0,1,6,0.8852,1,0
0,2,1,19,632,2,1,226,0.7413,1,0,0,2,1,0,0,0,1,0.7901,0,0
3,2,0,79,292,0,1,776,0.6665,1,0,0,3,0,0,0,0,4,0.8627,0,1
5,4,0,20,646,3,1,960,0.7412,2,0,0,1,7,0,0,1,5,0.6819,0,0
0,5,0,25,1686,0,1,28,0.614,1,1,0,3,11,0,0,1,11,0.5773,0,0
3,4,0,12,145,0,1,1169,0.7158,15,0,1,5,23,1,0,1,2,0.6249,1,1
1,1,0,35,1221,2,4,278,0.6295,3,0,1,1,17,0,0,0,12,0.8171,0,0
1,1,0,20,844,0,2,741,0.5394,4,0,1,1,2,0,0,1,38,0.3801,0,0
5,3,0,11,78,0,1,482,0.9239,2,1,1,2,18,1,0,0,12,0.7011,0,1
3,1,0,25,255,1,2,87,0.7945,2,1,0,1,1,1,0,0,2,0.8243,0,0
0,0,0,40,188,1,1,1961,0.6144,4,0,1,2,18,0,1,1,10,0.7822,0,1
6,2,0,15,1184,1,2,1636,0.7824,6,0,1,2,3,0,0,0,4,0.6337,0,1
4,0,1,20,180,0,3,2493,0.7884,4,1,1,0,0,0,0,0,33,0.4348,0,0
1,0,0,16,420,0,4,957,0.8272,11,0,1,5,19,0,0,1,8,0.4463,0,0
2,1,0,7,2013,0,1,216,0.7033,1,0,1,2,16,0,1,0,14,0.717,0,0
1,4,0,26,1108,3,4,36,0.8017,1,0,1,2,23,0,0,0,0,0.4999,0,0
3,0,0,3,348,0,0,754,0.5724,7,1,1,1,13,0,0,1,1,0.4095,0,0
4,1,0,4,635,1,1,2829,0.8968,1,1,1,0,11,0,0,1,6,0.65,0,0
4,3,0,28,335,0,3,5496,0.4314,9,0,1,6,6,0,0,1,18,0.4698,0,0
1,2,1,19,71,2,3,3778,0.9248,2,0,0,1,6,0,0,0,0,0.9288,0,0
2,3,1,32,1117,1,3,900,0.6972,1,1,1,1,23,1,0,1,6,0.8605,0,1
2,3,0,32,138,2,1,858,0.5444,1,0,1,0,14,0,0,0,4,0.9764,1,1
2,1,0,19,506,1,2,1263,0.8561,7,0,0,2,23,0,0,0,16,0.7592,1,1
3,1,0,36,41,0,2,583,0.9715,1,1,1,2,5,0,1,1,12,0.5864,0,0
0,2,0,39,147,2,1,2101,0.9117,10,0,1,0,18,0,0,0,12,0.9647,0,0
1,2,1,17,564,0,1,476,0.6761,4,0,0,3,5,0,0,0,13,0.7275,0,1
1,1,1,9,77,0,2,113,0.5751,3,1,0,1,17,0,0,0,6,0.9094,1,1
4,0,0,13,112,0,3,710,0.7777,4,0,1,1,16,0,0,1,2,0.7563,0,1
2,1,0,24,3889,0,2,137,0.602,1,0,1,0,3,0,0,1,1,0.4923,0,0
1,1,0,8,92,0,3,1187,0.4909,1,1,0,0,23,0,1,1,29,0.9149,0,0
0,1,0,10,160,1,0,638,0.8139,2,1,1,2,17,0,0,1,9,0.7943,0,1
4,3,0,8,45,2,1,351,0.4953,2,0,0,3,17,0,1,0,47,0.9073,0,0
6,4,0,15,370,0,2,209,0.6155,6,0,1,1,9,1,0,0,1,0.6204,0,1
2,0,0,29,3371,1,0,1682,0.7805,1,0,1,1,15,0,0,1,2,0.5958,0,0
3,0,1,18,96,1,5,298,0.5427,5,0,0,1,2,0,0,1,13,0.6788,1,1
3,2,0,10,516,1,1,4910,0.5814,3,0,1,2,20,0,0,1,26,0.7456,0,0
1,3,0,20,4413,2,0,657,0.3895,1,0,1,1,9,0,0,1,28,0.318,0,0
3,0,0,16,502,2,2,977,0.9881,1,0,1,2,18,1,0,0,7,0.8592,0,1
1,3,1,40,3475,3,5,3128,0.6014,2,0,1,4,14,0,0,1,1,0.4123,0,0
2,1,1,17,153,0,2,67,0.6569,2,0,1,2,13,0,0,0,7,0.8188,0,1
1,2,0,70,1101,1,1,105,0.8577,1,0,1,2,15,0,1,1,33,0.477,0,0
0,3,0,13,246,1,3,571,0.7993,4,1,1,4,21,0,0,0,2,0.7613,0,1
1,1,1,106,672,3,3,65,0.699,1,0,1,4,16,0,0,1,2,0.6595,0,0
0,1,0,21,251,1,2,57,0.5372,1,0,1,2,9,0,1,1,6,0.7934,0,1
2,2,1,63,407,1,2,778,0.5679,1,0,1,0,7,1,0,1,21,0.8876,0,0
2,1,0,11,645,3,0,1407,0.6186,1,1,1,1,8,0,0,0,34,0.8005,0,1
2,4,1,19,355,0,1,1646,0.4962,2,1,0,0,10,0,0,0,16,0.3674,0,0
2,2,0,15,134,2,2,1788,0.9116,1,0,1,4,9,0,0,1,14,0.691,0,0
1,2,0,8,351,0,1,294,0.8267,9,0,1,1,7,0,0,1,15,0.8698,0,0
2,2,0,30,898,0,2,1034,0.877,1,0,1,1,23,0,0,1,3,0.6848,0,0
3,0,0,28,3223,0,4,1151,0.9631,1,1,0,0,11,0,0,1,5,0.7564,0,0
3,4,0,42,288,4,7,328,0.7498,3,0,1,0,12,0,0,0,12,0.7279,0,1
1,1,0,52,369,0,2,10000,0.822,1,0,0,4,22,1,0,0,9,0.8193,0,0
1,1,0,33,396,4,1,279,0.7253,5,1,0,2,5,0,0,1,7,0.6584,0,0
2,1,0,5,131,1,3,2099,0.6983,1,0,1,2,18,0,0,1,3,0.9851,0,0
3,0,0,27,2711,3,1,303,0.8213,1,0,1,3,12,1,0,1,18,0.8962,0,0
3,1,0,28,1646,0,3,552,0.7516,1,0,0,4,16,0,0,1,35,0.7849,0,0
1,1,0,21,73,2,2,1291,0.8228,5,0,1,0,16,0,0,1,6,0.5281,0,0
0,1,0,29,4058,1,2,205,0.6164,2,0,1,3,6,0,0,1,11,0.8639,1,1
1,1,1,32,436,1,3,1599,0.3842,8,1,0,1,22,0,0,0,15,0.9754,0,1
3,3,1,22,2077,2,0,916,0.5768,1,0,0,4,19,0,0,0,9,0.8312,0,1
2,4,0,58,518,0,0,914,0.6817,1,0,0,4,9,0,0,0,7,0.8205,0,0
3,1,0,12,10,1,3,1802,0.7428,1,0,1,1,18,0,0,1,8,0.6778,0,0
3,2,0,52,699,2,2,2285,0.7642,1,0,0,3,22,0,0,0,4,0.6888,0,0
3,2,0,47,898,1,0,748,0.4909,1,0,1,3,11,0,0,1,6,0.768,0,1
5,2,0,31,180,1,4,4597,0.68,4,1,1,3,3,0,0,1,3,0.7637,0,0
4,1,1,18,208,1,1,196,0.5035,5,0,1,2,8,0,0,0,0,0.8931,1,1
3,1,0,20,90,1,1,851,0.536,7,0,0,6,2,0,0,0,2,0.9095,0,1
1,1,1,9,1088,4,2,135,0.5461,1,0,1,4,6,0,0,1,0,0.5991,0,1
1,1,0,20,99,1,6,423,0.8206,1,0,1,2,21,0,0,0,10,0.534,0,1
1,2,1,43,483,0,2,2260,0.4319,3,0,0,1,19,1,1,1,4,0.6999,0,0
1,1,1,32,1220,2,0,51,0.5033,2,0,1,2,17,1,1,0,18,0.837,0,1
1,3,0,50,435,0,3,306,0.7172,1,0,0,0,21,0,0,0,5,0.4296,0,1
0,1,0,17,56,0,2,2071,0.7915,1,0,1,1,7,0,0,0,18,0.8294,0,0
2,2,0,16,113,2,4,1504,0.7861,2,0,1,2,20,0,0,1,9,0.5,0,0
0,1,0,29,223,0,2,121,0.7672,1,1,1,1,23,0,0,0,1,0.6429,0,1
2,1,1,21,2974,2,3,384,0.8514,1,0,1,1,9,0,0,0,2,0.9305,0,1
3,1,1,19,1885,0,3,57,0.3369,1,0,1,2,1,0,0,0,29,0.761,0,1
0,1,1,135,2651,1,1,199,0.8871,1,1,0,3,22,0,0,1,2,0.7102,0,0
3,1,1,40,1613,2,3,1148,0.8978,1,0,0,1,3,0,0,1,40,0.8408,0,0
0,2,0,13,2037,3,1,67,0.8701,1,0,1,0,9,0,0,0,5,0.9072,0,0
3,0,0,13,335,1,2,694,0.7658,3,0,1,1,13,0,0,1,27,0.8182,0,1
1,0,0,74,617,1,2,1406,0.8188,1,1,1,1,9,1,0,1,17,0.8725,0,1
4,1,0,34,809,2,1,580,0.7469,2,1,1,3,16,0,0,1,6,0.9021,0,0
2,1,0,21,456,1,1,484,0.9128,2,1,0,1,21,1,0,1,10,0.8599,0,1
5,2,1,6,224,1,3,110,0.7069,1,1,1,1,3,0,1,0,1,0.5361,0,1
2,2,0,50,964,1,4,1828,0.6699,1,1,0,1,14,0,0,1,15,0.5226,0,0
1,1,0,12,1239,3,2,2234,0.2299,3,1,0,2,12,0,1,1,10,0.9122,0,0
2,1,0,27,1029,1,2,487,0.9296,1,0,1,0,6,0,0,1,30,0.8539,0,0
4,1,1,20,1533,1,2,2148,0.4914,1,1,0,0,6,0,0,0,1,0.6429,0,0
1,1,0,7,146,0,3,4185,0.9798,3,0,1,0,14,1,0,0,7,0.8376,0,0
2,1,0,23,5079,0,1,2421,0.6615,1,1,1,2,13,0,0,0,2,0.5678,0,0
1,2,0,12,123,4,3,662,0.8818,9,0,1,2,7,0,0,1,8,0.798,0,1
2,2,0,9,371,1,3,445,0.7482,1,1,0,3,21,0,0,1,7,0.85,0,0
3,1,0,13,529,2,1,321,0.7221,5,0,0,1,20,0,0,0,4,0.9243,0,1
1,1,0,75,286,2,4,725,0.8258,9,0,0,0,21,0,0,1,5,0.8221,0,0
0,2,1,21,757,0,2,532,0.7585,1,0,1,2,20,0,0,0,20,0.8429,0,0
3,0,0,25,405,2,0,199,0.7907,3,1,1,1,17,0,0,1,12,0.5982,0,0
4,0,0,19,943,0,2,1481,0.9523,1,0,1,1,0,0,0,1,15,0.5774,0,0
2,3,0,17,2262,1,1,228,0.8949,3,0,1,3,6,0,0,1,7,0.5405,0,1
2,0,1,12,138,1,1,1648,0.9169,1,0,0,3,13,0,0,0,36,0.4823,0,1
2,2,0,6,375,0,2,3756,0.8146,4,1,1,2,9,0,0,1,3,0.7632,0,0
1,3,0,10,175,1,4,393,0.9139,7,0,0,2,16,0,0,1,15,0.7199,0,0
1,0,1,6,39,1,2,150,0.5011,1,0,1,0,19,1,0,0,5,0.721,0,0
3,3,1,12,1245,0,1,1115,0.8002,1,0,0,3,19,0,0,0,12,0.8136,0,0
1,3,0,37,243,0,4,1132,0.9517,1,0,1,2,10,0,0,1,30,0.7698,0,0
2,2,0,29,29,0,2,89,0.5115,1,0,0,2,1,0,0,1,6,0.9821,0,0
4,0,0,23,184,2,2,2369,0.7242,5,0,1,2,1,0,0,0,0,0.8703,0,0
0,1,0,112,564,2,1,352,0.6121,3,0,1,2,13,0,0,0,3,0.6106,0,0
0,1,0,24,145,1,2,291,0.977,3,1,0,2,15,0,0,0,18,0.8849,0,1
4,1,0,8,454,3,3,171,0.4194,2,0,1,3,4,0,0,0,52,0.6381,1,1
0,2,0,21,24,1,0,242,0.6284,1,1,0,1,11,0,0,0,10,0.7114,0,1
1,1,0,13,78,0,1,312,0.9065,1,1,1,1,23,0,0,1,5,0.6921,0,0
4,0,0,36,62,1,0,1350,0.9252,1,0,1,3,15,0,0,1,14,0.7787,0,0
2,2,1,40,59,0,2,3826,0.8337,3,0,0,1,10,0,0,0,4,0.6772,0,0
5,1,1,23,3630,0,1,162,0.7684,1,0,1,2,0,0,0,1,10,0.6808,0,1
3,1,0,30,1891,0,0,767,0.8489,1,0,1,2,1,0,0,1,8,0.8865,0,0
1,1,0,15,775,1,1,3029,0.8461,1,0,0,4,5,0,0,1,6,0.7509,1,0
1,0,0,24,144,2,2,1132,0.483,1,0,0,1,11,0,0,1,4,0.91,0,0
1,2,0,60,2110,2,4,91,0.766,1,1,1,1,19,0,0,1,10,0.687,0,1
1,0,0,24,419,0,1,1217,0.8888,1,1,1,0,5,0,0,0,16,0.709,0,0
2,1,0,29,590,0,3,1305,0.7595,2,0,1,2,0,0,0,1,3,0.7256,0,0
1,3,1,24,269,0,1,70,0.9702,5,0,1,1,14,0,0,0,12,0.8818,0,0
0,1,0,23,512,1,1,568,0.5785,2,0,1,0,22,0,0,1,7,0.7533,0,0
1,2,0,21,494,1,2,887,0.8029,5,0,1,2,16,0,0,0,3,0.225,0,1
1,2,1,43,583,1,1,4049,0.7398,1,0,1,3,7,0,0,0,3,0.6466,0,0
5,5,0,7,2942,1,2,825,0.923,6,0,0,0,3,0,0,0,0,0.8237,0,0
1,1,1,9,594,1,0,1892,0.435,9,0,0,2,2,1,0,0,16,0.8309,0,1
1,1,0,34,802,2,1,72,0.6141,1,1,1,4,6,0,0,1,2,0.6759,0,1
1,2,1,17,244,2,4,3129,0.9636,1,1,1,2,22,1,0,1,9,0.79,0,0
3,0,0,47,124,2,4,854,0.6681,1,0,1,1,1,0,0,1,29,0.3143,0,0
1,0,0,48,411,2,2,4030,0.7825,5,0,1,0,12,0,0,0,4,0.7057,0,0
2,2,0,7,121,0,3,359,0.9124,2,0,1,3,22,0,0,1,4,0.699,0,0
4,2,0,24,189,0,3,583,0.44,2,0,1,1,0,0,0,0,5,0.2339,0,1
1,0,0,25,10,0,4,246,0.8403,1,1,0,2,16,0,0,1,15,0.7284,0,0
3,3,1,6,559,0,0,172,0.6384,1,1,0,1,20,0,0,1,1,0.847,0,0
2,6,1,13,1047,1,5,182,0.6974,5,0,1,1,14,0,1,1,9,0.6794,0,1
1,1,0,8,376,0,3,2536,0.9427,2,0,1,0,14,0,0,1,12,0.8048,0,0
0,4,0,5,98,0,1,3,0.8018,1,0,1,1,6,1,0,0,8,0.7525,1,1
3,1,0,21,304,0,4,44,0.8405,4,0,1,0,23,0,0,1,1,0.6772,0,0
2,0,0,23,4166,1,2,1209,0.7999,1,0,0,1,16,1,0,1,4,0.477,0,1
0,2,0,20,78,0,1,703,0.9282,6,0,1,2,19,0,0,0,12,0.7738,0,0
1,2,1,16,175,1,2,2324,0.7159,1,0,1,3,6,1,0,0,4,0.8841,0,0
1,1,0,12,385,2,5,1920,0.5764,1,1,1,2,3,0,0,0,6,0.7478,0,0
1,0,1,2,666,1,1,1137,0.7203,8,1,0,2,7,0,0,1,2,0.6183,0,0
5,2,1,37,802,0,1,1297,0.5216,2,1,1,2,7,0,0,0,72,0.728,1,1
2,1,0,51,21,1,1,156,0.9795,5,1,0,2,15,0,1,0,2,0.432,0,1
3,2,0,53,4976,0,2,303,0.5541,1,1,0,1,12,0,0,0,16,0.7922,0,0
0,1,0,18,1089,1,5,396,0.6698,1,0,1,0,13,0,0,0,9,0.8327,0,0
2,0,0,9,220,2,4,614,0.5495,31,1,1,0,15,1,0,1,3,0.7664,0,1
3,1,0,18,355,1,2,1392,0.7071,1,1,1,4,16,0,0,1,7,0.4383,0,0
3,1,1,58,1112,1,1,1558,0.7673,3,1,0,2,21,0,0,1,2,0.7454,0,0
2,3,0,31,697,0,1,994,0.6068,1,1,1,5,21,0,0,0,2,0.5534,0,0
0,1,0,7,2104,0,1,2145,0.3307,1,1,0,3,18,0,0,0,4,0.8157,0,0
2,2,1,59,1009,0,3,132,0.7432,1,0,1,0,17,0,1,1,1,0.9161,0,0
0,0,0,35,910,2,4,638,0.954,1,1,0,1,5,0,0,1,13,0.7638,0,0
1,2,0,25,58,1,3,1867,0.5882,1,0,1,1,15,0,0,0,6,0.8529,0,0
0,1,0,49,1657,2,5,1944,0.3738,1,1,1,3,3,0,0,1,1,0.62,0,0
4,3,1,8,271,1,1,524,0.9114,1,0,0,0,3,0,0,0,1,0.7845,1,1
3,3,1,29,10,1,2,399,0.7476,3,0,1,2,3,0,0,1,13,0.8277,0,1
3,2,0,12,55,1,7,1250,0.6564,1,0,1,2,16,0,0,0,21,0.673,0,0
1,0,0,14,362,0,0,1727,0.9627,4,1,0,3,8,0,0,1,1,0.8621,0,0
1,0,1,49,144,0,2,231,0.6006,1,1,0,4,12,0,0,1,8,0.8949,0,0
0,0,0,8,45,4,4,1588,0.7913,1,0,0,2,5,0,0,1,5,0.6686,0,0
0,0,1,11,757,1,2,4918,0.3432,6,0,0,0,16,0,0,1,1,0.6308,0,0
2,0,0,40,114,1,2,714,0.6743,1,0,1,1,7,1,0,1,2,0.6205,0,0
0,3,0,40,1582,1,4,499,0.4787,1,1,1,3,18,0,0,0,5,0.8019,0,0
3,3,0,8,127,2,1,922,0.7981,1,0,0,2,15,0,0,0,10,0.7804,0,0
1,4,0,24,161,2,2,304,0.6298,1,0,0,1,23,0,0,1,23,0.8815,0,0
6,3,0,2,354,1,4,1113,0.7968,1,1,0,0,4,0,0,1,13,0.8965,0,0
2,1,1,8,307,1,3,861,0.4696,5,0,0,0,3,0,0,0,25,0.6128,0,0
7,2,0,41,418,0,3,501,0.8717,1,0,1,4,7,0,0,0,22,0.4998,0,1
1,1,0,12,573,1,2,55,0.6015,1,0,1,1,6,0,0,0,25,0.8157,0,1
3,0,1,16,1414,0,3,952,0.9071,1,0,1,0,22,1,0,0,4,0.7453,0,1
2,1,1,20,402,1,3,134,0.6893,1,1,1,4,13,0,0,1,5,0.8288,1,1
2,0,0,11,588,0,1,2752,0.659,1,0,0,0,0,0,0,0,14,0.8209,0,0
1,2,1,31,1368,0,1,323,0.5279,1,0,1,4,2,0,0,1,36,0.7057,0,0
4,0,0,47,138,0,1,82,0.7639,2,1,1,0,16,0,0,0,4,0.6241,1,1
6,4,0,16,385,0,2,649,0.7063,1,0,0,1,2,1,0,1,29,0.6,0,0
3,1,0,18,1346,0,3,96,0.6355,2,0,0,1,0,0,0,1,5,0.7809,0,0
0,3,0,13,1268,1,0,1180,0.9134,16,0,0,1,1,0,0,1,10,0.7049,0,0
5,2,1,36,95,0,2,660,0.397,3,1,1,1,12,0,0,0,5,0.7338,0,0
5,1,0,9,413,1,2,2540,0.4635,5,0,0,1,6,0,0,1,3,0.8072,0,0
1,1,1,18,2017,0,1,23,0.2487,1,0,1,2,14,0,0,0,5,0.7483,0,1
3,3,0,34,275,2,2,3747,0.7536,4,0,1,2,1,0,0,1,7,0.6352,0,0
2,1,0,5,1576,0,5,165,0.5569,4,1,0,0,7,0,0,1,3,0.7467,0,1
3,2,0,3,21,0,1,122,0.7652,1,0,0,1,21,0,1,1,1,0.5213,0,0
3,1,0,38,243,0,3,258,0.831,1,0,1,0,8,0,0,0,1,0.7581,0,0
4,1,0,31,929,1,1,187,0.7249,1,0,0,1,0,0,0,1,2,0.9543,1,1
0,2,1,16,838,1,3,181,0.6297,1,0,0,2,4,1,1,1,5,0.777,0,0
0,3,0,13,48,2,1,326,0.3892,2,0,1,0,20,0,0,0,5,0.7074,0,1
0,1,0,19,1838,3,0,147,0.734,14,0,1,3,17,0,0,1,11,0.7422,0,0
1,1,0,29,1697,0,3,818,0.6675,1,1,1,3,22,0,0,1,12,0.6907,0,0
4,2,0,5,748,0,1,1088,0.8736,1,1,1,0,2,0,1,1,7,0.9557,0,0
5,2,0,16,1030,0,1,210,0.8223,3,0,0,0,0,0,0,1,12,0.8006,0,0
4,3,0,11,658,1,0,1077,0.8302,1,1,1,2,20,0,0,1,8,0.9126,0,0
2,1,0,32,399,2,0,2105,0.6854,11,1,1,1,6,0,0,0,10,0.8471,0,0
3,0,0,59,282,1,6,296,0.404,1,0,1,2,18,0,0,0,20,0.2954,0,1
1,3,0,8,23,1,3,346,0.6692,1,0,0,1,0,0,0,1,1,0.9428,0,1
3,1,0,21,1085,3,4,1365,0.5261,2,0,1,0,19,0,1,0,21,0.8786,0,0
4,4,1,30,2101,4,1,1570,0.6773,1,0,1,1,21,0,0,1,0,0.9317,0,0
1,2,1,14,3382,1,2,714,0.7318,11,0,1,0,23,0,0,1,5,0.586,0,0
3,1,0,32,892,2,3,1394,0.8604,2,1,1,0,14,1,0,1,4,0.7114,0,0
1,1,0,11,145,0,1,3277,0.6606,2,0,1,0,3,0,1,1,14,0.5913,0,0
1,1,0,28,1694,1,2,2227,0.7572,5,1,0,4,13,0,0,0,3,0.6922,0,0
1,0,0,46,547,1,3,1917,0.8066,1,0,1,0,5,0,0,0,7,0.5875,0,0
1,2,0,9,481,1,2,447,0.4258,1,0,1,0,23,0,0,1,7,0.5811,0,0
1,0,0,31,22,1,1,1493,0.6995,1,0,0,1,12,1,0,0,28,0.6256,0,0
2,1,0,10,363,1,0,737,0.892,3,0,1,4,18,0,0,1,8,0.4864,0,0
3,2,0,13,728,2,2,1236,0.6366,1,0,1,1,5,0,0,0,13,0.8222,0,0
1,2,0,10,313,1,2,560,0.8478,9,1,1,3,1,0,0,1,4,0.7339,0,0
2,1,0,43,154,0,2,2392,0.5095,1,0,0,3,1,1,0,0,2,0.8049,0,0
1,3,0,5,84,1,0,876,0.875,5,0,1,1,20,0,0,1,0,0.6695,0,0
2,0,1,22,329,0,0,804,0.6933,1,0,1,2,20,0,0,1,18,0.8306,0,0
0,3,0,25,59,0,1,924,0.8447,2,1,1,2,18,0,0,0,2,0.7892,0,1
2,1,1,24,483,0,0,305,0.9054,3,0,1,1,9,0,0,1,26,0.804,0,0
2,3,0,36,273,3,2,775,0.5448,1,0,1,2,0,0,0,1,1,0.7943,0,1
0,2,0,7,457,1,3,1663,0.8556,1,1,0,4,21,0,0,1,4,0.5086,0,0
0,1,0,38,604,0,1,2437,0.978,11,1,0,2,9,1,0,0,1,0.6492,1,0
1,5,1,22,467,2,0,10,0.5635,1,1,1,1,12,0,0,0,12,0.9493,0,0
3,1,0,54,231,2,3,1683,0.7004,4,0,1,1,20,0,0,1,1,0.7411,0,0
4,1,0,25,100,0,3,482,0.7988,1,1,1,1,14,0,0,1,0,0.88,1,1
3,3,1,8,3244,0,2,289,0.9033,2,0,0,2,9,0,0,1,17,0.8884,0,0
0,6,1,14,7961,0,0,382,0.6796,2,0,0,1,4,1,0,1,14,0.7261,0,0
2,3,0,27,101,3,5,1,0.6846,4,0,0,3,4,0,0,1,3,0.6289,0,0
1,0,0,45,520,1,5,484,0.6275,1,1,1,4,9,0,0,1,1,0.8846,1,1
0,1,0,20,212,1,0,39,0.694,5,0,0,2,16,0,0,1,14,0.767,1,0
1,3,0,33,230,1,2,1,0.6325,1,0,1,1,8,1,0,0,25,0.5818,0,1
1,2,1,19,1271,0,0,2114,0.7963,1,1,0,1,9,0,0,1,12,0.8237,0,0
4,3,1,33,10,1,1,2008,0.6933,2,0,1,2,16,0,0,0,14,0.7337,0,0
1,0,0,68,1152,1,1,534,0.6789,3,1,1,0,15,0,1,1,16,0.779,0,1
2,2,0,75,659,1,4,576,0.5413,3,0,1,2,1,0,0,1,1,0.761,0,0
2,1,1,7,577,1,1,221,0.8228,1,0,0,0,17,0,0,1,4,0.8274,0,0
5,2,0,44,1296,5,2,1405,0.9131,1,0,1,4,0,0,0,1,69,0.642,0,0
1,2,1,17,407,1,0,290,0.6917,1,0,1,0,3,0,0,0,3,0.9467,0,1
1,0,0,8,3972,2,3,16,0.772,1,0,1,0,4,1,1,0,32,0.8166,0,1
1,2,0,17,57,2,2,172,0.7756,4,1,0,0,2,0,0,1,5,0.7855,0,0
2,1,0,16,56,1,0,878,0.7547,1,0,1,2,12,0,0,0,3,0.94,0,1
3,4,0,7,2432,2,0,519,0.9062,1,1,1,3,5,0,0,0,0,0.7878,0,1
3,2,0,32,159,1,2,2663,0.7281,1,0,1,1,16,0,0,0,27,0.8789,0,0
2,1,1,24,784,0,4,3464,0.8838,1,0,1,4,11,0,0,1,0,0.7351,0,0
4,1,1,10,1344,0,1,3097,0.3737,1,0,0,2,22,0,1,0,8,0.8504,0,0
1,2,0,14,1038,0,4,543,0.8889,4,0,1,1,0,0,0,0,5,0.9069,0,0
4,4,1,5,330,0,2,357,0.835,1,0,0,0,23,0,1,1,14,0.8421,0,1
1,3,0,56,292,1,4,86,0.5071,1,0,0,2,3,0,0,1,1,0.6536,0,1
2,0,0,6,307,0,4,3774,0.9706,3,0,1,1,0,0,0,1,19,0.938,0,0
2,2,0,20,1624,0,2,2732,0.5116,1,1,1,2,10,0,0,1,1,0.724,0,0
1,1,1,32,173,0,3,668,0.5542,1,1,0,1,14,0,0,1,4,0.5441,0,0
1,0,0,61,33,2,2,1342,0.6704,1,0,1,1,22,0,0,1,11,0.8456,0,0
2,2,0,9,226,0,3,215,0.9782,3,0,0,1,11,0,0,0,13,0.8789,0,0
3,0,0,10,1239,1,1,1806,0.8149,2,0,1,2,9,0,0,1,7,0.3951,0,0
5,1,0,15,641,2,2,2063,0.7862,1,1,1,2,16,0,0,0,2,0.5868,0,0
