claim_amount,policy_age_months,claimant_age,num_prior_claims,num_prior_fraud_flags,days_to_report,police_report_filed,num_witnesses,vehicle_age_years,claim_type,injury_severity,time_of_incident_hour,is_weekend,is_holiday_adjacent,deductible,coverage_level,claimant_employment_status,financial_stress_score,repair_shop_is_preferred,target
3359.69,17,25,1,0,0,0,0,3,0,0,0,0,0,500.0,1,2,0.1167,1,0
9531.86,6,36,2,0,8,0,0,6,0,0,10,1,0,1000.0,0,2,0.4087,1,0
24034.31,73,42,1,0,12,1,2,9,3,1,10,1,0,2000.0,0,0,0.2558,0,0
3406.45,77,50,0,0,0,1,2,6,2,1,16,0,0,500.0,1,3,0.098,0,0
9509.03,30,37,7,0,5,1,1,4,3,0,21,0,0,500.0,2,2,0.143,1,1
4597.72,2,47,2,0,6,0,1,8,2,1,16,0,0,1000.0,0,2,0.1068,1,0
2838.13,132,38,3,0,1,1,1,0,0,2,9,0,1,250.0,1,2,0.2974,0,0
4475.27,13,30,1,0,3,1,1,15,3,2,12,1,1,1000.0,0,3,0.372,1,0
10798.78,27,22,2,0,2,1,0,0,1,2,2,1,0,500.0,0,2,0.2465,1,0
1905.77,125,20,2,0,3,1,0,5,1,0,21,0,0,2000.0,0,2,0.2396,0,0
2616.44,25,55,0,0,8,0,2,7,3,1,3,0,0,250.0,1,1,0.3334,1,0
7286.57,35,31,0,0,1,1,2,0,0,2,19,0,0,500.0,1,0,0.5307,1,0
2934.82,82,45,3,0,0,0,1,2,0,1,16,0,0,500.0,0,2,0.4257,1,0
672.72,1,47,2,0,3,1,0,3,3,0,6,1,0,2000.0,1,3,0.3504,1,1
12268.89,40,58,3,0,2,1,1,1,2,0,18,0,1,1000.0,1,3,0.0989,0,0
1609.24,37,61,1,0,0,1,0,3,2,1,20,0,0,500.0,0,0,0.2283,0,0
4776.53,75,37,0,0,1,1,1,0,3,3,21,1,0,500.0,2,0,0.5728,0,0
9284.35,66,37,2,0,3,1,1,2,1,3,12,1,0,500.0,1,0,0.1614,1,0
2411.37,58,65,0,2,4,1,1,4,0,1,18,0,0,1000.0,0,0,0.358,0,0
24844.19,1,26,3,0,8,0,0,3,0,0,19,1,0,1000.0,2,0,0.077,1,1
1702.2,7,30,1,2,2,1,0,0,0,0,21,0,0,1000.0,2,0,0.3349,0,0
1753.32,11,64,1,0,2,0,1,1,0,0,7,1,0,250.0,1,1,0.465,0,0
1535.64,50,42,1,0,1,0,0,3,3,0,7,0,0,2000.0,2,0,0.7669,0,0
3999.91,13,54,1,0,0,1,1,8,0,0,18,0,0,500.0,0,0,0.057,1,0
858.74,5,47,2,0,6,1,1,4,0,1,9,0,0,250.0,0,0,0.4681,0,0
5382.08,10,35,0,0,1,0,2,16,1,3,2,0,0,2000.0,0,2,0.229,1,0
7155.1,130,35,1,1,0,1,3,11,3,0,14,1,0,500.0,1,1,0.1162,1,0
1806.85,29,66,3,0,0,0,1,4,3,3,19,0,0,2000.0,0,0,0.3433,1,0
5896.3,87,32,2,0,1,1,0,3,2,3,21,0,1,1000.0,0,2,0.3897,1,0
774.05,90,50,3,0,4,1,1,5,1,0,16,1,0,1000.0,1,0,0.0952,0,0
8147.76,22,26,0,0,2,1,2,0,0,3,21,0,0,1000.0,2,2,0.3525,1,0
3464.43,110,41,0,0,0,0,1,8,3,2,1,1,0,2000.0,1,0,0.3268,0,0
3994.66,40,27,1,0,4,1,2,16,0,0,0,1,0,1000.0,0,0,0.4649,1,0
2859.49,49,37,1,1,5,1,0,0,0,0,10,1,0,500.0,2,0,0.4935,0,1
12756.42,1,51,3,0,6,1,1,1,3,1,22,0,0,1000.0,0,0,0.2884,1,0
6894.59,1,50,3,0,3,1,1,11,0,0,13,0,0,250.0,0,2,0.2335,1,1
2906.43,13,58,2,0,1,1,2,9,2,1,20,0,0,500.0,1,0,0.2646,0,0
12331.06,1,18,1,0,1,0,1,5,0,3,8,1,0,500.0,0,0,0.0921,1,0
2135.83,44,46,2,0,5,1,1,25,1,0,17,0,0,500.0,2,3,0.2447,0,0
3934.28,1,54,0,1,2,1,2,1,2,2,7,0,0,1000.0,0,2,0.8011,1,0
4227.64,28,42,1,0,3,0,1,7,0,0,23,0,0,1000.0,1,0,0.309,1,0
16555.41,27,26,0,0,5,0,1,9,0,1,17,1,0,500.0,0,1,0.2508,1,0
2733.33,3,41,0,0,0,1,1,6,2,1,14,1,0,250.0,1,1,0.0227,1,0
4073.77,1,27,1,0,9,1,0,4,3,1,18,1,0,250.0,0,0,0.6176,1,0
6522.92,85,18,0,0,3,1,0,7,3,1,5,0,0,500.0,1,2,0.1879,1,0
4392.01,91,58,1,0,0,1,2,0,2,0,23,0,0,250.0,2,2,0.3167,1,0
7483.25,21,30,1,0,1,0,1,18,0,0,22,0,0,500.0,1,0,0.1793,0,0
4246.83,35,46,2,0,12,1,4,0,3,1,8,0,0,250.0,1,1,0.1475,0,1
4237.19,20,46,1,0,3,1,0,4,0,1,1,0,0,500.0,1,0,0.1327,0,0
2506.56,7,57,0,0,3,1,0,6,1,3,4,0,0,250.0,2,1,0.4525,1,0
1341.67,4,42,2,1,2,1,1,5,2,0,4,0,0,500.0,2,1,0.2633,0,0
5115.31,10,24,1,0,1,1,2,1,0,1,0,1,1,500.0,2,0,0.0502,1,0
8448.42,2,57,0,0,6,1,1,3,0,0,6,0,0,250.0,2,2,0.0525,1,0
2471.59,10,34,2,0,4,0,0,3,0,0,14,0,0,500.0,2,1,0.2931,1,0
6320.85,9,58,1,0,3,0,2,2,0,1,7,0,0,500.0,0,0,0.1459,0,0
2038.68,56,47,3,0,0,1,1,0,0,3,7,0,0,500.0,0,0,0.4018,1,0
5330.46,62,48,0,0,1,1,3,0,2,3,0,0,0,2000.0,1,0,0.2322,1,0
2765.56,86,24,3,0,1,0,2,7,1,2,16,0,1,500.0,1,3,0.4964,0,0
3659.55,17,48,0,0,0,1,1,1,0,2,8,0,0,250.0,1,0,0.5646,1,0
2734.07,19,42,1,0,1,1,0,0,3,2,11,0,0,250.0,1,2,0.3002,0,0
10266.94,27,41,1,0,8,0,4,7,2,1,5,0,0,500.0,1,0,0.4977,0,0
3676.31,11,46,3,0,2,1,2,4,0,0,11,0,0,1000.0,1,0,0.2858,0,0
7667.72,8,48,0,0,7,1,1,5,0,2,1,1,0,500.0,1,1,0.2318,1,0
8787.47,14,42,0,0,1,0,1,1,2,0,4,0,0,250.0,0,3,0.3802,0,0
6266.93,1,80,1,0,0,1,1,4,0,0,9,0,1,1000.0,0,1,0.1383,0,1
10401.18,5,39,1,0,2,1,1,0,0,1,21,1,0,250.0,1,0,0.3073,1,0
1465.8,33,47,1,0,1,0,1,3,3,0,4,1,0,500.0,1,0,0.5975,0,0
7210.12,11,53,1,0,15,0,0,13,2,1,12,1,0,500.0,1,0,0.493,1,1
1849.64,88,60,0,0,2,1,1,6,3,1,8,0,0,500.0,0,0,0.1649,0,0
16579.19,36,40,2,1,0,0,0,1,0,1,7,0,0,500.0,1,2,0.1799,0,0
8272.56,11,29,0,0,8,1,1,0,0,1,11,1,0,250.0,1,3,0.1497,0,0
2861.67,61,42,2,0,1,1,1,4,2,1,6,0,0,1000.0,0,3,0.3473,1,0
6290.48,72,42,1,0,1,1,0,0,1,0,16,0,0,250.0,1,2,0.3703,0,0
15144.39,29,46,0,1,3,1,2,1,3,1,12,1,0,500.0,2,0,0.0932,0,0
1967.2,178,48,5,0,3,1,1,4,2,1,22,0,1,500.0,1,0,0.2773,0,0
1860.4,25,18,1,0,1,0,1,5,0,2,3,1,0,2000.0,1,0,0.321,1,0
10550.2,12,62,1,0,4,0,1,5,0,2,12,1,0,500.0,1,0,0.1898,1,0
6306.22,15,31,2,0,0,0,1,1,0,1,8,1,0,250.0,0,1,0.2916,1,0
1556.24,4,59,2,0,3,1,1,0,0,0,18,1,0,500.0,1,1,0.132,1,0
4905.64,1,67,1,0,0,0,1,4,0,2,15,0,0,500.0,2,3,0.1219,1,0
3932.99,58,44,3,0,7,1,2,2,2,0,13,0,0,500.0,1,0,0.1642,1,0
1390.16,23,46,0,1,3,1,1,2,2,3,3,0,0,250.0,1,0,0.4238,1,0
2663.67,23,25,0,0,1,0,1,12,0,2,4,0,1,2000.0,2,0,0.4788,0,0
4180.22,54,26,2,0,0,0,0,2,2,0,10,0,0,1000.0,0,0,0.2263,0,0
4643.5,28,18,3,0,1,1,0,1,3,2,4,1,0,250.0,2,0,0.2681,1,0
3013.69,20,33,1,0,16,0,2,2,2,1,13,0,0,500.0,2,3,0.3182,1,0
11006.97,55,18,0,0,5,1,1,0,1,0,3,0,0,500.0,0,0,0.4466,1,0
2182.81,20,52,2,0,11,1,1,4,2,0,2,1,0,500.0,0,0,0.2349,0,0
15899.62,31,33,0,0,4,1,0,10,0,2,22,0,0,2000.0,1,0,0.0592,1,0
1428.05,17,35,2,0,0,1,0,7,1,2,20,0,0,250.0,2,2,0.0691,1,0
1519.51,43,35,1,0,5,1,2,11,3,0,12,0,0,250.0,1,0,0.0989,1,0
6321.02,10,47,2,0,2,1,2,0,0,1,11,0,0,250.0,2,0,0.0734,0,0
1867.92,1,18,1,0,1,1,1,4,0,0,18,0,0,1000.0,1,2,0.031,0,0
9994.27,29,54,0,0,3,0,1,0,0,1,9,0,0,2000.0,0,3,0.077,1,0
5700.76,92,59,1,0,0,1,4,15,0,0,22,1,0,2000.0,1,0,0.063,0,0
413.7,76,23,2,0,3,1,2,1,3,1,11,0,0,500.0,0,0,0.2036,1,0
5750.47,50,43,0,1,0,1,0,7,0,3,1,1,0,250.0,2,3,0.3467,0,0
5842.52,44,41,2,0,6,1,1,5,3,3,21,1,0,500.0,0,2,0.342,0,0
3083.05,87,36,1,0,0,1,1,5,0,1,6,1,0,2000.0,1,0,0.3429,0,0
4533.55,47,43,2,0,2,1,0,2,0,1,11,1,0,250.0,0,0,0.1041,0,0
10571.51,42,18,1,1,1,1,0,2,2,0,0,0,0,2000.0,2,1,0.1292,0,0
4612.74,38,45,0,0,0,0,0,0,2,0,7,0,0,500.0,1,3,0.3234,1,0
5148.84,74,40,2,0,3,0,1,2,0,0,0,0,0,250.0,1,0,0.1654,0,0
5800.54,113,51,1,0,0,0,3,0,0,0,6,0,0,500.0,0,2,0.1296,1,0
7128.09,28,37,0,0,2,1,1,1,0,1,17,1,1,250.0,1,3,0.482,0,0
822.05,16,54,2,1,2,1,0,9,2,0,11,0,0,250.0,2,0,0.1207,1,1
4502.41,4,57,2,0,1,0,4,1,1,3,3,1,0,500.0,2,0,0.4343,0,0
6647.26,1,43,1,0,2,1,1,3,1,0,18,0,0,1000.0,1,1,0.5775,1,1
4956.51,4,34,1,0,1,1,0,5,1,0,1,0,0,250.0,1,0,0.5885,0,0
2656.77,227,18,0,1,2,1,0,0,0,0,16,0,0,500.0,1,3,0.3818,0,0
7452.14,47,52,0,1,0,1,0,19,0,3,6,0,0,2000.0,0,1,0.3,1,0
2966.5,23,28,0,0,4,1,1,0,0,1,1,0,0,500.0,0,3,0.4282,1,0
322.49,119,18,1,1,7,1,1,0,0,1,15,0,0,1000.0,1,1,0.3453,0,0
1484.4,16,66,0,0,0,0,0,11,0,2,6,0,0,500.0,2,0,0.286,1,0
1677.58,3,43,0,0,1,0,1,8,0,0,16,1,0,500.0,1,0,0.4394,0,0
1097.95,1,25,0,0,2,1,0,5,0,0,18,1,0,250.0,1,2,0.3453,0,0
881.46,33,18,2,0,4,1,1,1,2,0,12,0,0,500.0,1,0,0.287,1,0
5325.48,45,73,0,0,3,1,2,3,0,0,3,0,0,1000.0,2,0,0.1243,1,0
5564.76,11,44,1,1,2,1,1,0,1,1,18,0,1,500.0,2,0,0.0785,1,0
2315.41,15,39,3,0,1,1,0,5,0,0,22,0,1,2000.0,1,2,0.0909,1,0
3702.86,59,29,0,0,3,0,1,0,0,2,18,0,1,500.0,1,0,0.2,1,0
12534.08,17,58,3,0,2,0,2,2,1,3,2,0,0,1000.0,2,2,0.2451,0,0
5982.27,1,56,0,0,0,1,0,0,2,3,23,1,0,500.0,2,1,0.2204,0,0
890.22,34,40,1,0,7,1,1,0,1,3,2,0,0,1000.0,2,0,0.16,1,0
6212.93,19,41,2,1,0,1,0,0,3,0,0,0,1,2000.0,1,3,0.1447,0,0
3830.22,86,48,2,0,0,1,3,0,1,3,11,0,0,1000.0,1,0,0.5697,1,0
2884.29,1,22,2,0,3,1,0,3,0,1,23,1,0,1000.0,1,0,0.1337,0,0
10566.09,46,38,3,0,0,0,1,2,3,2,6,0,0,1000.0,1,1,0.4151,0,1
385.18,19,46,1,0,0,1,1,15,3,1,21,0,0,2000.0,0,0,0.4158,1,0
8543.64,79,45,0,0,3,1,2,0,1,0,8,0,0,250.0,0,0,0.2221,1,0
2548.34,69,20,0,0,6,1,1,9,0,0,4,0,0,500.0,1,0,0.4418,1,0
1736.79,11,36,1,0,0,1,1,1,1,0,1,0,0,250.0,0,0,0.5219,1,0
1161.46,32,18,0,1,0,0,0,25,1,2,6,1,0,250.0,1,0,0.0563,1,0
1190.81,50,25,1,0,1,1,1,3,3,0,17,1,0,500.0,2,1,0.2653,1,0
55505.91,141,40,1,0,0,1,2,3,0,1,8,0,0,500.0,2,0,0.3469,0,0
2711.34,57,34,1,0,2,0,0,0,1,0,5,0,0,500.0,1,0,0.6261,1,0
1574.59,13,35,1,0,2,0,2,1,1,1,15,0,0,500.0,1,0,0.6083,1,0
937.79,22,31,0,0,2,1,2,2,3,1,1,1,0,500.0,0,1,0.4919,0,0
15627.92,9,50,0,1,6,1,2,2,2,0,17,0,1,1000.0,0,1,0.0849,0,0
4280.95,19,18,1,0,0,1,1,3,0,0,7,1,0,500.0,1,0,0.3588,0,0
2357.91,16,60,0,1,0,1,2,15,2,1,21,0,0,500.0,2,3,0.2564,1,0
4445.11,94,58,1,1,2,1,0,1,2,1,14,0,0,500.0,1,0,0.2266,0,0
16906.06,40,48,0,0,3,1,0,1,1,1,8,0,0,500.0,0,0,0.1287,1,0
22599.05,26,27,0,0,3,1,0,1,0,0,16,0,0,250.0,1,0,0.1815,0,0
3914.21,35,53,1,1,2,1,2,1,1,0,13,1,0,1000.0,2,1,0.2058,0,0
1712.26,20,26,0,0,3,1,0,1,0,1,21,0,0,500.0,0,1,0.4557,1,0
6269.77,15,48,1,0,1,0,1,5,3,0,21,0,0,500.0,2,3,0.4766,1,0
3862.16,70,43,0,0,2,0,0,0,0,0,6,1,0,250.0,1,3,0.0692,1,0
4541.69,4,39,0,0,4,1,1,5,0,1,0,0,0,500.0,0,2,0.4009,1,0
650.2,37,62,1,0,1,0,0,3,0,0,5,1,0,500.0,0,0,0.3574,1,0
6291.13,16,27,1,1,1,1,3,6,2,3,22,1,0,1000.0,0,0,0.0652,0,0
2742.6,83,18,2,0,0,0,0,2,0,1,7,0,0,250.0,1,3,0.3359,0,0
1773.43,27,49,1,1,4,1,1,2,0,0,8,1,0,500.0,1,0,0.0341,1,0
1332.48,78,37,1,0,2,1,1,5,2,0,2,0,0,1000.0,0,0,0.5102,1,0
3084.49,37,42,1,0,0,1,2,0,0,0,22,0,0,250.0,1,0,0.5116,0,0
6733.53,84,61,0,0,5,1,1,1,0,0,16,0,0,2000.0,0,2,0.3089,0,0
1393.26,7,40,0,0,0,0,0,1,2,1,10,1,0,500.0,2,0,0.1117,0,0
27122.42,13,25,3,0,2,1,2,14,0,1,22,0,0,1000.0,1,0,0.6236,0,0
6712.68,1,18,0,0,0,1,1,23,2,1,9,0,0,2000.0,2,0,0.3048,0,0
11830.97,1,39,1,1,0,1,0,1,3,2,6,0,0,500.0,1,0,0.1493,0,0
3675.12,17,46,0,0,8,1,0,0,1,1,1,0,0,1000.0,1,0,0.1779,1,0
12691.63,86,42,2,0,3,0,1,10,1,0,3,1,0,250.0,2,3,0.3567,1,0
2459.16,47,42,1,0,0,1,1,3,3,2,10,0,0,2000.0,1,0,0.2847,1,0
2604.93,10,30,1,0,6,1,2,11,0,2,8,1,0,250.0,1,0,0.3676,1,0
5423.26,6,18,3,0,0,1,3,7,3,0,11,0,0,500.0,0,0,0.1492,1,0
13174.86,35,18,2,0,1,1,0,2,0,3,12,1,0,1000.0,1,0,0.3147,0,0
530.44,86,47,4,0,0,1,0,0,2,1,1,1,0,2000.0,0,0,0.1706,0,0
1493.36,15,41,3,0,3,1,1,11,0,0,14,0,0,1000.0,1,0,0.2731,1,0
1689.1,23,53,1,0,2,1,1,1,0,0,12,0,0,1000.0,2,0,0.1471,1,0
3164.63,151,44,2,0,3,0,2,0,2,0,13,1,0,1000.0,2,0,0.3479,1,0
3112.33,52,34,0,0,0,0,0,2,0,1,3,0,0,250.0,1,3,0.2914,0,1
10019.4,50,18,0,0,10,1,3,3,0,0,2,0,0,2000.0,1,1,0.1874,0,0
2324.33,28,45,2,0,3,1,0,1,2,1,21,0,0,500.0,1,0,0.4468,1,0
4995.52,90,39,3,0,1,1,0,3,0,0,12,0,0,500.0,2,1,0.2151,1,0
3035.18,4,36,1,0,2,1,3,1,1,0,23,1,0,1000.0,2,3,0.1519,1,0
2492.39,34,53,2,0,0,0,2,1,1,1,8,0,0,500.0,1,0,0.3795,1,0
1142.24,12,39,1,0,5,0,2,2,0,0,15,1,0,2000.0,1,3,0.328,1,0
6793.69,108,49,0,0,4,0,1,0,0,0,4,1,0,500.0,0,2,0.2605,1,0
2658.68,24,52,1,0,0,0,3,4,0,2,10,1,0,250.0,0,0,0.3029,1,0
2923.47,25,44,2,0,1,1,1,2,2,0,7,0,1,2000.0,0,0,0.1676,1,0
5511.57,48,36,2,1,0,0,0,5,3,2,17,0,0,1000.0,1,3,0.0521,0,0
1848.4,26,33,1,0,3,1,2,0,1,1,13,0,0,500.0,2,0,0.1628,1,0
9699.85,29,25,4,0,8,0,0,9,1,0,22,0,0,2000.0,2,1,0.266,1,0
15243.57,55,64,2,1,1,0,2,3,1,1,11,0,0,250.0,2,3,0.1711,0,0
10203.93,1,29,2,0,10,0,2,9,0,0,4,0,0,500.0,1,3,0.4788,1,0
3892.14,1,51,3,0,2,1,2,6,2,0,5,0,0,500.0,0,2,0.3164,1,0
5974.67,29,49,0,0,3,0,0,1,3,0,20,0,0,500.0,1,0,0.1162,1,0
1736.69,14,56,1,0,4,1,1,11,2,3,0,0,0,500.0,1,3,0.6188,1,0
6281.0,22,55,1,0,1,1,0,2,0,1,11,0,0,500.0,0,1,0.2317,1,0
2220.44,34,55,0,1,2,1,0,0,1,0,5,1,0,500.0,0,0,0.6528,1,0
2666.31,170,42,2,0,0,1,1,8,0,3,10,0,0,500.0,2,2,0.1564,1,0
29784.58,18,36,1,0,3,0,1,0,1,1,17,0,0,500.0,0,0,0.4038,1,0
1395.82,29,41,2,0,0,1,0,9,3,0,16,0,0,250.0,0,3,0.6068,0,0
5357.22,61,18,0,0,3,0,3,4,0,0,14,0,0,500.0,0,1,0.241,0,0
8214.16,33,46,3,1,4,0,1,10,1,2,4,0,0,1000.0,2,1,0.2311,1,1
7365.18,161,18,1,0,8,1,0,9,0,3,11,0,0,1000.0,0,1,0.5655,1,0
7458.52,63,30,1,0,5,1,3,0,3,0,3,0,0,500.0,0,2,0.3884,0,0
4307.88,105,45,2,0,6,1,0,0,3,0,9,0,1,500.0,1,1,0.5982,0,1
2675.32,36,31,3,0,4,1,4,0,0,3,6,1,0,1000.0,1,1,0.2346,0,0
4206.76,3,39,1,0,8,1,0,0,1,1,17,0,0,1000.0,2,2,0.6491,1,0
26864.95,118,40,1,0,0,0,2,6,0,0,21,1,0,500.0,2,0,0.4409,0,0
2133.16,80,46,2,0,0,0,0,9,0,0,17,0,0,1000.0,2,0,0.036,0,0
6203.06,54,61,1,1,0,1,2,2,0,0,0,1,0,250.0,0,0,0.1687,1,0
5527.41,3,47,2,1,0,1,2,20,1,0,3,0,0,500.0,0,0,0.2473,0,1
7487.11,92,56,1,0,1,1,0,0,0,1,5,1,0,2000.0,1,1,0.332,1,0
1340.6,39,36,0,0,2,1,1,7,0,1,2,0,0,2000.0,0,1,0.7,1,0
5286.93,1,37,4,0,0,1,0,3,0,2,0,0,0,1000.0,2,0,0.4149,1,0
2828.45,4,28,2,0,12,1,0,11,0,0,9,1,0,500.0,2,0,0.1908,1,0
8199.7,82,49,0,1,2,1,3,0,3,1,7,0,0,1000.0,2,2,0.1665,1,0
3800.87,1,57,2,0,2,1,1,3,3,3,1,0,0,250.0,0,0,0.2618,1,0
364.78,39,34,2,0,3,1,1,1,2,1,7,0,0,1000.0,1,1,0.3111,1,0
6989.47,41,18,0,0,3,0,1,7,0,1,23,1,0,1000.0,0,0,0.0751,0,1
6392.13,10,33,0,0,0,1,0,8,0,3,4,1,0,1000.0,0,2,0.1718,1,0
2622.11,1,47,4,0,0,0,0,6,0,1,9,0,0,1000.0,0,0,0.626,0,0
14835.11,29,64,2,0,0,1,0,1,0,0,13,0,0,500.0,2,1,0.3112,1,0
5164.15,14,19,1,0,0,1,1,1,0,3,13,1,0,500.0,1,0,0.1867,0,0
2193.0,49,36,1,0,0,1,0,2,2,0,9,1,0,500.0,1,0,0.2806,1,0
1724.72,15,26,3,1,9,0,1,0,0,1,3,0,0,1000.0,2,0,0.1706,0,0
17237.21,161,34,4,0,3,1,1,8,0,2,2,0,0,2000.0,1,3,0.1912,1,0
681.08,6,40,3,0,8,1,0,0,2,0,2,0,0,1000.0,0,0,0.0347,0,0
1584.32,17,27,3,0,1,0,0,0,1,0,23,1,0,1000.0,2,0,0.079,0,0
1296.37,9,34,3,0,1,1,2,16,1,3,2,0,0,1000.0,1,1,0.1292,0,0
3183.16,63,28,3,1,0,1,1,2,1,0,8,0,0,250.0,1,0,0.2084,1,0
2431.87,29,46,3,0,0,0,0,0,1,2,11,0,0,500.0,1,0,0.0147,1,0
227.01,25,46,0,0,3,1,0,13,3,1,16,0,0,1000.0,0,2,0.1408,0,0
17088.1,11,49,3,0,4,1,1,2,1,2,9,0,0,500.0,1,2,0.1583,1,0
2335.91,33,48,1,0,0,0,1,1,0,0,9,0,0,1000.0,1,0,0.2024,1,0
2788.59,11,18,3,0,2,0,1,0,0,0,12,0,0,500.0,0,1,0.064,0,0
17388.3,26,34,0,0,2,1,0,2,2,1,20,1,0,1000.0,1,0,0.39,0,1
2434.32,26,18,1,0,5,1,1,1,3,0,21,0,0,1000.0,1,3,0.1738,1,0
1555.54,12,47,1,0,0,0,0,7,1,0,21,0,1,1000.0,0,0,0.5754,0,0
1901.58,7,44,1,0,1,1,1,2,2,1,13,0,0,1000.0,1,0,0.1176,1,0
5721.6,17,44,1,0,0,1,2,0,1,0,7,0,0,1000.0,1,1,0.6499,1,0
1837.09,18,35,1,0,9,1,2,1,2,0,11,0,0,250.0,1,3,0.2352,0,0
5353.08,1,57,3,0,2,0,1,0,0,1,13,1,0,500.0,1,2,0.4035,1,1
4238.68,31,52,0,1,2,0,2,4,0,1,1,0,0,250.0,1,0,0.0562,1,0
25075.0,206,60,2,0,6,1,1,4,2,3,9,0,0,250.0,0,3,0.2135,1,0
11986.55,82,36,5,0,0,1,2,0,2,3,22,0,0,250.0,1,1,0.1949,0,0
1027.67,4,39,3,0,1,0,1,1,1,1,18,1,0,500.0,0,2,0.1354,1,0
9851.23,9,21,3,0,6,0,1,15,0,2,18,0,0,500.0,0,1,0.4985,1,1
3084.5,7,24,1,0,0,1,0,1,0,1,0,0,0,500.0,2,2,0.0563,0,0
5078.84,16,60,0,0,0,0,1,1,1,1,11,0,0,1000.0,2,0,0.3956,0,0
3191.77,135,60,3,0,0,1,1,9,0,2,17,0,0,2000.0,2,0,0.3283,1,0
11627.75,80,50,0,0,0,1,3,3,0,2,6,1,0,250.0,1,3,0.2554,0,0
4084.88,104,71,1,0,6,1,0,3,3,0,18,0,0,500.0,0,0,0.3051,1,0
5662.61,23,26,4,0,1,1,1,5,0,0,14,0,0,500.0,1,2,0.4735,0,0
1532.07,9,24,1,0,2,1,2,1,3,1,13,0,0,1000.0,1,2,0.1687,0,0
1674.1,183,23,1,0,1,1,0,0,0,2,14,0,1,500.0,2,3,0.322,1,0
2894.86,9,44,0,0,7,0,4,3,3,0,3,0,1,2000.0,2,3,0.0434,1,0
12325.55,23,60,2,0,0,1,2,3,0,1,14,0,0,2000.0,2,0,0.1105,0,0
6295.07,38,40,2,0,12,1,1,8,0,2,20,0,0,2000.0,2,0,0.0982,0,0
1006.46,34,42,1,0,0,1,1,3,2,1,2,0,0,500.0,1,1,0.4235,1,0
8229.66,5,41,1,2,1,0,1,11,3,2,12,0,0,250.0,0,3,0.1301,0,1
7069.0,20,44,0,0,6,1,0,1,3,1,17,0,1,250.0,2,0,0.0721,0,0
13483.16,14,29,0,0,2,0,2,3,2,0,4,0,0,250.0,0,0,0.6897,1,0
4637.0,71,54,0,0,0,0,3,25,3,1,12,1,0,250.0,0,0,0.3306,1,0
2145.3,116,40,0,0,1,1,0,0,1,0,1,0,0,1000.0,1,1,0.1804,0,0
2667.3,78,62,0,1,0,0,2,7,0,2,15,0,0,250.0,0,2,0.2667,1,0
2980.39,1,39,2,0,3,0,1,16,0,3,6,0,0,500.0,1,0,0.2157,1,0
3408.55,10,46,4,0,3,1,1,5,2,2,18,0,0,250.0,0,0,0.3219,1,0
9927.23,88,35,2,1,4,0,0,0,1,1,12,0,0,500.0,0,1,0.5221,1,1
4934.66,63,44,0,0,4,1,0,0,2,1,3,0,0,250.0,0,3,0.2499,1,0
1590.86,123,37,2,0,0,1,0,0,0,0,0,0,0,500.0,1,0,0.4221,1,0
4858.2,27,22,2,0,2,1,1,3,0,2,18,0,0,500.0,0,0,0.3194,1,0
5759.6,31,39,2,0,3,0,0,0,0,1,13,0,0,500.0,2,1,0.0266,0,0
13442.66,70,22,2,0,1,1,1,5,2,1,18,1,0,2000.0,0,0,0.2462,0,0
6196.8,69,42,0,0,1,1,3,2,0,0,8,0,1,500.0,0,0,0.3531,0,0
3702.25,6,36,1,0,1,0,0,18,3,3,5,0,0,250.0,2,0,0.0573,0,0
1323.62,15,63,2,0,0,0,1,1,0,3,6,0,1,500.0,2,0,0.48,1,0
5796.92,3,50,4,0,3,1,3,8,2,1,5,0,0,500.0,1,0,0.2729,0,0
6709.86,16,31,1,0,0,1,0,8,3,1,10,1,0,500.0,0,0,0.3725,0,0
2160.6,9,55,0,0,2,0,1,10,2,0,21,0,0,500.0,1,1,0.3013,1,0
4169.04,39,38,1,0,1,1,0,1,1,0,3,1,0,250.0,2,2,0.1419,1,0
714.79,14,32,4,0,2,1,0,3,2,1,3,1,0,2000.0,2,0,0.2646,0,0
2130.78,42,51,1,1,0,1,0,3,3,3,2,0,1,500.0,2,2,0.4363,0,0
3002.14,53,70,0,0,2,1,2,1,0,2,6,0,0,500.0,1,0,0.1343,0,0
976.82,13,34,1,0,0,1,0,0,1,1,5,1,0,2000.0,1,0,0.2342,1,0
1563.43,75,49,1,0,1,1,2,7,3,0,3,0,0,2000.0,1,2,0.1677,1,0
6092.18,46,18,2,0,4,1,1,5,1,0,5,1,0,2000.0,1,0,0.1034,1,0
7365.34,9,31,1,0,7,0,3,6,2,1,16,1,0,2000.0,0,0,0.3077,1,0
30812.68,7,26,2,0,0,0,2,0,0,1,2,1,0,500.0,0,3,0.4778,1,0
5460.34,31,46,0,0,2,0,1,10,0,0,10,0,0,250.0,2,0,0.2658,1,0
738.48,46,58,0,0,5,1,0,2,0,1,19,1,0,500.0,2,0,0.3489,1,0
1027.24,43,60,1,0,1,1,1,8,3,2,14,1,0,500.0,1,3,0.5028,1,0
6612.4,57,69,1,0,1,1,1,4,0,1,18,0,0,500.0,0,0,0.4258,0,0
3363.72,4,40,0,2,14,1,0,8,0,0,5,0,0,1000.0,1,3,0.1319,1,0
1463.5,41,56,2,0,1,1,1,6,3,0,6,0,0,500.0,1,1,0.4457,0,0
