product_age_months,warranty_remaining_months,claim_amount,product_category,purchase_channel,num_previous_claims,days_since_last_claim,issue_description_length,photo_submitted,receipt_provided,registered_product,customer_account_age_months,claim_filed_hour,claim_filed_day_of_week,product_price_original,repair_type_requested,distance_to_service_center,serial_number_verified,customer_satisfaction_history,target
17.8,4.7,23.8,5.0,3.0,1.0,314.0,181.0,0.0,0.0,1.0,120.0,9.0,3.0,1222.03,1.0,3.3,1.0,10.0,0
9.0,18.9,106.56,1.0,1.0,1.0,25.0,67.0,0.0,1.0,0.0,38.5,0.0,0.0,293.55,2.0,48.4,0.0,7.7,1
10.4,11.8,286.82,0.0,0.0,1.0,91.0,49.0,1.0,1.0,1.0,0.5,8.0,5.0,386.02,2.0,47.5,0.0,9.8,0
11.9,12.3,176.53,0.0,1.0,1.0,55.0,84.0,0.0,1.0,0.0,68.4,2.0,2.0,296.35,3.0,3.0,1.0,10.0,0
17.4,3.2,72.63,2.0,1.0,1.0,11.0,319.0,1.0,1.0,1.0,4.0,8.0,5.0,812.22,0.0,1.1,1.0,7.5,0
13.8,7.8,915.15,4.0,0.0,0.0,999.0,50.0,1.0,1.0,1.0,67.9,1.0,2.0,197.31,3.0,10.7,1.0,6.5,0
35.0,0.0,67.32,5.0,3.0,2.0,17.0,106.0,0.0,0.0,1.0,1.6,6.0,1.0,598.69,0.0,4.4,0.0,10.0,0
11.3,13.9,126.0,3.0,1.0,1.0,29.0,100.0,0.0,1.0,1.0,8.2,1.0,0.0,468.69,2.0,34.2,0.0,9.2,1
4.8,22.4,121.14,5.0,0.0,2.0,24.0,73.0,1.0,0.0,1.0,44.6,4.0,2.0,535.92,0.0,5.3,0.0,6.2,0
10.9,18.6,119.08,1.0,1.0,1.0,38.0,44.0,1.0,1.0,0.0,16.6,6.0,6.0,237.94,1.0,26.5,1.0,6.4,1
16.9,4.1,614.91,3.0,1.0,0.0,999.0,30.0,1.0,1.0,1.0,42.7,18.0,5.0,113.64,0.0,26.7,1.0,10.0,0
8.8,19.1,248.33,5.0,0.0,0.0,999.0,104.0,0.0,1.0,0.0,45.2,5.0,5.0,130.25,0.0,96.3,0.0,6.1,0
3.0,18.2,72.85,5.0,1.0,1.0,248.0,59.0,0.0,0.0,1.0,19.6,19.0,1.0,139.74,3.0,2.5,1.0,5.6,0
29.4,0.0,204.72,1.0,3.0,1.0,119.0,31.0,0.0,1.0,0.0,0.1,5.0,5.0,96.48,3.0,15.6,0.0,7.0,0
19.2,6.9,42.31,4.0,1.0,0.0,999.0,55.0,1.0,0.0,0.0,15.4,1.0,0.0,944.56,0.0,27.7,1.0,8.9,0
9.1,14.9,144.8,4.0,1.0,0.0,999.0,72.0,1.0,1.0,1.0,35.8,1.0,2.0,434.71,3.0,14.9,1.0,6.0,0
8.6,16.4,20.0,4.0,1.0,1.0,166.0,71.0,1.0,1.0,0.0,34.3,4.0,6.0,772.45,0.0,24.7,1.0,6.3,0
22.1,0.6,863.33,1.0,2.0,0.0,999.0,129.0,1.0,1.0,1.0,18.6,0.0,3.0,459.56,1.0,5.1,0.0,6.6,0
4.2,21.1,243.93,2.0,0.0,0.0,999.0,408.0,1.0,0.0,1.0,5.0,5.0,6.0,304.71,1.0,13.3,0.0,7.6,0
49.2,0.0,897.79,1.0,2.0,1.0,192.0,47.0,0.0,1.0,1.0,38.0,23.0,0.0,746.27,1.0,19.7,1.0,4.5,0
21.6,2.4,148.52,0.0,2.0,0.0,999.0,101.0,1.0,1.0,1.0,52.7,14.0,6.0,408.68,3.0,23.2,1.0,7.0,0
28.6,0.0,50.63,1.0,1.0,0.0,999.0,219.0,0.0,1.0,1.0,6.5,10.0,4.0,206.03,2.0,10.2,1.0,7.0,0
6.8,22.3,146.98,4.0,3.0,1.0,277.0,80.0,0.0,1.0,1.0,61.3,6.0,3.0,604.11,0.0,26.9,1.0,7.4,0
31.7,0.0,135.0,0.0,2.0,0.0,999.0,34.0,1.0,1.0,1.0,3.1,4.0,1.0,488.78,1.0,1.6,1.0,6.5,0
41.1,0.0,101.45,0.0,0.0,1.0,565.0,198.0,1.0,1.0,1.0,29.0,9.0,5.0,720.58,0.0,14.2,0.0,9.0,0
14.4,12.9,340.82,5.0,1.0,0.0,999.0,99.0,1.0,0.0,1.0,3.7,11.0,5.0,299.84,2.0,21.6,0.0,8.9,0
3.3,19.5,83.45,5.0,2.0,0.0,999.0,149.0,1.0,0.0,0.0,120.0,19.0,3.0,620.92,3.0,12.6,1.0,8.1,0
32.7,0.0,357.73,1.0,2.0,0.0,999.0,290.0,1.0,1.0,0.0,0.4,1.0,6.0,219.22,0.0,18.0,0.0,8.2,0
60.0,0.0,20.0,3.0,2.0,0.0,999.0,33.0,1.0,1.0,1.0,5.8,4.0,3.0,657.64,1.0,1.1,1.0,6.9,0
49.6,0.0,116.8,1.0,3.0,0.0,999.0,68.0,0.0,1.0,0.0,25.7,11.0,4.0,152.65,2.0,9.4,1.0,6.7,0
48.7,0.0,56.43,5.0,1.0,2.0,148.0,48.0,1.0,1.0,1.0,64.2,16.0,4.0,231.92,2.0,16.2,1.0,6.9,0
14.4,11.4,158.5,0.0,3.0,1.0,78.0,199.0,0.0,0.0,0.0,9.9,16.0,5.0,631.49,0.0,59.4,0.0,3.6,1
32.6,0.0,105.42,0.0,2.0,2.0,105.0,70.0,1.0,0.0,1.0,8.0,9.0,1.0,500.58,1.0,6.2,1.0,7.6,0
60.0,0.0,251.35,0.0,2.0,1.0,140.0,127.0,1.0,1.0,1.0,32.3,8.0,4.0,301.84,2.0,0.4,0.0,7.6,0
58.3,0.0,120.05,5.0,3.0,1.0,32.0,78.0,0.0,1.0,0.0,43.1,22.0,5.0,398.5,3.0,21.1,1.0,4.4,0
10.5,11.2,222.24,3.0,1.0,1.0,120.0,337.0,0.0,1.0,0.0,61.3,6.0,0.0,718.51,2.0,3.1,0.0,4.8,0
50.6,0.0,51.35,5.0,0.0,0.0,999.0,21.0,1.0,1.0,1.0,14.1,15.0,3.0,637.43,0.0,1.4,1.0,6.8,0
1.4,26.4,347.11,1.0,2.0,1.0,34.0,130.0,1.0,1.0,0.0,18.6,7.0,0.0,357.63,2.0,14.2,1.0,6.9,0
24.5,0.0,65.73,4.0,0.0,0.0,999.0,86.0,1.0,0.0,0.0,16.2,13.0,1.0,1179.28,1.0,63.9,1.0,9.2,0
18.0,7.3,125.53,5.0,2.0,0.0,999.0,391.0,1.0,0.0,1.0,35.6,2.0,5.0,629.32,3.0,8.2,1.0,6.6,0
4.9,27.3,36.69,4.0,1.0,1.0,2.0,226.0,0.0,0.0,1.0,46.5,15.0,5.0,451.97,0.0,37.6,1.0,6.4,0
0.2,22.2,112.22,4.0,1.0,0.0,999.0,263.0,0.0,1.0,1.0,22.0,8.0,0.0,632.26,3.0,5.8,1.0,9.5,0
51.1,0.0,221.78,0.0,2.0,2.0,19.0,82.0,1.0,1.0,1.0,27.9,16.0,2.0,365.11,0.0,3.9,1.0,7.3,0
6.4,21.7,251.04,3.0,0.0,2.0,47.0,145.0,1.0,1.0,1.0,3.4,14.0,4.0,276.46,1.0,0.7,1.0,6.5,0
52.4,0.0,205.18,5.0,3.0,2.0,52.0,200.0,1.0,1.0,0.0,37.7,22.0,3.0,419.27,1.0,36.5,1.0,8.5,0
48.2,0.0,154.69,2.0,3.0,0.0,999.0,394.0,1.0,0.0,1.0,12.5,19.0,2.0,102.81,3.0,1.9,1.0,6.9,0
2.2,22.3,197.55,3.0,1.0,0.0,999.0,97.0,1.0,1.0,1.0,3.3,5.0,2.0,200.22,0.0,33.0,1.0,7.2,0
21.8,2.8,426.34,3.0,1.0,1.0,208.0,77.0,1.0,1.0,1.0,28.5,9.0,6.0,715.53,0.0,66.4,1.0,9.7,0
27.5,0.0,120.46,4.0,0.0,0.0,999.0,241.0,1.0,1.0,1.0,11.6,5.0,0.0,322.79,3.0,61.7,1.0,9.0,0
5.0,16.9,119.67,2.0,1.0,2.0,90.0,55.0,1.0,0.0,1.0,1.7,17.0,2.0,421.23,1.0,1.5,1.0,5.8,0
1.0,27.1,389.56,1.0,0.0,1.0,38.0,56.0,1.0,1.0,0.0,10.8,8.0,5.0,594.69,3.0,8.1,0.0,4.7,0
14.6,10.9,88.21,2.0,3.0,1.0,28.0,100.0,1.0,1.0,0.0,37.2,3.0,1.0,226.74,3.0,16.6,0.0,8.3,0
22.6,0.3,226.19,0.0,0.0,0.0,999.0,288.0,0.0,1.0,0.0,20.2,7.0,4.0,770.12,1.0,57.4,0.0,6.7,0
21.6,4.6,114.99,1.0,1.0,0.0,999.0,111.0,1.0,1.0,1.0,25.8,1.0,4.0,689.67,3.0,17.1,1.0,8.1,0
17.9,8.7,258.59,5.0,2.0,1.0,38.0,224.0,1.0,1.0,1.0,22.9,16.0,4.0,440.44,2.0,15.7,1.0,9.1,0
25.1,2.1,287.66,3.0,0.0,1.0,43.0,17.0,1.0,1.0,1.0,29.4,9.0,6.0,455.19,0.0,37.4,1.0,6.4,0
27.0,0.0,725.1,5.0,1.0,0.0,999.0,99.0,0.0,1.0,1.0,9.8,23.0,2.0,262.97,0.0,21.4,1.0,7.4,0
32.0,0.0,92.74,4.0,0.0,0.0,999.0,184.0,1.0,1.0,1.0,15.8,23.0,0.0,203.35,3.0,2.4,1.0,9.9,0
1.4,24.9,443.37,5.0,1.0,2.0,116.0,15.0,1.0,1.0,1.0,1.2,3.0,0.0,341.37,3.0,15.6,1.0,8.9,1
1.3,22.6,149.6,5.0,0.0,1.0,36.0,117.0,0.0,1.0,0.0,35.8,0.0,3.0,85.99,2.0,8.2,1.0,6.0,1
1.3,25.7,41.09,3.0,2.0,3.0,23.0,42.0,1.0,1.0,0.0,30.2,5.0,1.0,537.01,3.0,17.4,1.0,9.1,1
60.0,0.0,797.36,5.0,1.0,1.0,21.0,261.0,0.0,0.0,1.0,56.2,11.0,2.0,233.48,3.0,17.9,1.0,8.3,1
16.1,10.6,132.82,4.0,1.0,0.0,999.0,22.0,0.0,1.0,1.0,35.7,7.0,4.0,221.5,2.0,26.7,0.0,5.3,0
1.0,18.8,111.81,0.0,2.0,1.0,1.0,171.0,1.0,1.0,1.0,37.7,12.0,1.0,245.93,3.0,41.8,1.0,5.0,0
24.9,0.0,61.83,5.0,2.0,1.0,15.0,69.0,1.0,0.0,1.0,19.4,7.0,0.0,244.1,3.0,38.7,1.0,5.6,0
18.4,5.3,37.19,1.0,1.0,0.0,999.0,42.0,1.0,1.0,1.0,7.7,3.0,4.0,400.66,0.0,26.1,1.0,8.0,0
27.7,0.0,51.34,2.0,1.0,0.0,999.0,38.0,1.0,0.0,0.0,27.3,8.0,1.0,955.66,0.0,13.9,1.0,7.4,0
13.5,9.8,279.78,4.0,3.0,2.0,73.0,125.0,1.0,1.0,0.0,5.7,16.0,2.0,396.9,1.0,2.5,0.0,5.6,0
31.2,0.0,182.96,0.0,1.0,0.0,999.0,27.0,1.0,1.0,1.0,1.5,12.0,2.0,721.77,2.0,12.1,1.0,7.9,0
0.2,21.8,37.35,1.0,1.0,1.0,6.0,19.0,1.0,1.0,1.0,4.3,10.0,5.0,270.96,0.0,5.7,0.0,4.6,0
32.3,0.0,314.15,2.0,1.0,1.0,58.0,83.0,1.0,0.0,1.0,21.1,1.0,0.0,363.32,0.0,14.0,1.0,7.1,0
0.7,26.9,131.25,2.0,0.0,0.0,999.0,121.0,1.0,1.0,0.0,2.5,21.0,5.0,160.88,1.0,13.9,1.0,10.0,0
36.6,0.0,57.26,2.0,1.0,1.0,43.0,193.0,1.0,1.0,0.0,0.7,22.0,5.0,112.85,0.0,15.4,1.0,8.3,0
6.4,19.9,238.6,3.0,1.0,1.0,9.0,56.0,0.0,1.0,0.0,28.4,16.0,3.0,550.77,3.0,12.0,1.0,6.2,0
4.0,23.5,91.53,3.0,1.0,0.0,999.0,103.0,1.0,0.0,1.0,30.0,8.0,0.0,194.22,2.0,44.1,1.0,7.0,0
5.4,22.9,324.32,3.0,1.0,0.0,999.0,247.0,1.0,1.0,0.0,12.4,8.0,4.0,303.07,1.0,15.5,1.0,5.6,0
5.3,17.5,444.83,5.0,0.0,1.0,89.0,44.0,1.0,1.0,1.0,27.4,0.0,5.0,107.58,3.0,12.2,1.0,4.5,0
33.4,0.0,37.07,2.0,3.0,2.0,168.0,26.0,0.0,0.0,1.0,26.5,13.0,0.0,1055.26,2.0,4.3,1.0,7.7,0
7.0,20.2,222.11,0.0,2.0,1.0,9.0,166.0,1.0,1.0,1.0,45.0,22.0,0.0,190.5,2.0,34.1,1.0,6.8,0
22.2,8.4,483.83,3.0,0.0,1.0,3.0,40.0,1.0,0.0,0.0,14.8,4.0,2.0,251.98,3.0,17.8,1.0,5.0,1
1.9,26.1,474.22,4.0,0.0,1.0,113.0,51.0,1.0,0.0,1.0,41.5,13.0,2.0,431.53,3.0,9.9,1.0,7.2,0
10.3,7.6,257.33,3.0,3.0,0.0,999.0,47.0,0.0,1.0,0.0,15.5,22.0,4.0,655.6,3.0,62.4,1.0,7.2,0
37.8,0.0,253.05,1.0,1.0,1.0,209.0,81.0,1.0,1.0,1.0,16.4,22.0,3.0,282.81,3.0,0.8,0.0,7.1,0
9.4,17.6,168.87,1.0,1.0,2.0,102.0,50.0,1.0,0.0,0.0,4.6,6.0,6.0,326.64,0.0,30.3,1.0,5.0,1
45.5,0.0,64.92,3.0,0.0,1.0,83.0,255.0,1.0,1.0,1.0,3.4,7.0,4.0,578.22,0.0,19.0,1.0,6.8,0
38.0,0.0,117.61,2.0,0.0,0.0,999.0,90.0,1.0,1.0,1.0,10.5,1.0,0.0,423.64,0.0,12.9,1.0,5.4,0
60.0,0.0,56.8,3.0,0.0,2.0,67.0,123.0,1.0,1.0,1.0,14.4,19.0,6.0,431.52,1.0,19.4,0.0,8.8,0
1.8,21.5,79.57,3.0,3.0,1.0,119.0,18.0,0.0,1.0,1.0,21.2,10.0,6.0,555.31,2.0,5.5,1.0,5.0,0
42.1,0.0,230.4,3.0,3.0,0.0,999.0,360.0,0.0,1.0,1.0,10.2,19.0,0.0,465.0,1.0,2.3,1.0,5.3,0
9.6,13.4,242.65,2.0,1.0,0.0,999.0,131.0,0.0,0.0,1.0,22.0,20.0,2.0,885.73,1.0,4.3,1.0,8.1,0
9.6,14.3,122.84,3.0,3.0,2.0,35.0,67.0,1.0,1.0,0.0,37.9,0.0,4.0,1740.51,2.0,40.1,1.0,3.4,1
14.4,7.6,364.06,2.0,0.0,1.0,123.0,54.0,0.0,1.0,0.0,21.8,15.0,4.0,376.26,2.0,26.7,1.0,7.2,1
16.5,9.6,91.83,1.0,1.0,0.0,999.0,92.0,0.0,0.0,0.0,9.6,14.0,4.0,281.4,0.0,18.4,0.0,8.8,0
12.7,10.1,553.96,2.0,0.0,0.0,999.0,52.0,1.0,1.0,0.0,40.4,16.0,4.0,267.05,0.0,2.1,1.0,6.4,0
3.6,19.3,76.7,1.0,0.0,0.0,999.0,64.0,0.0,1.0,0.0,5.4,13.0,3.0,405.08,3.0,11.2,1.0,7.8,0
11.4,13.6,335.26,4.0,2.0,0.0,999.0,118.0,0.0,1.0,1.0,100.8,3.0,0.0,415.75,0.0,3.9,1.0,7.4,0
7.8,17.7,99.3,5.0,3.0,0.0,999.0,36.0,0.0,1.0,1.0,28.9,13.0,6.0,957.61,1.0,3.2,1.0,10.0,0
24.6,2.4,757.19,3.0,1.0,2.0,12.0,60.0,1.0,0.0,0.0,18.1,8.0,0.0,1104.05,2.0,9.6,1.0,5.2,1
2.5,24.0,315.27,4.0,1.0,0.0,999.0,60.0,1.0,1.0,0.0,7.6,19.0,0.0,124.67,2.0,12.8,1.0,9.2,0
31.6,0.0,1403.43,3.0,1.0,0.0,999.0,100.0,1.0,1.0,1.0,1.7,1.0,1.0,454.75,1.0,5.1,0.0,8.2,1
6.9,11.6,146.19,4.0,1.0,0.0,999.0,67.0,1.0,1.0,0.0,13.3,18.0,4.0,301.14,1.0,49.6,1.0,9.0,0
21.2,1.3,74.73,5.0,1.0,1.0,22.0,147.0,1.0,1.0,1.0,76.0,20.0,4.0,408.77,3.0,10.1,1.0,5.8,0
5.6,19.6,361.09,0.0,2.0,1.0,21.0,75.0,0.0,1.0,1.0,29.2,3.0,5.0,471.95,3.0,16.2,1.0,5.6,0
18.2,3.9,165.99,3.0,1.0,0.0,999.0,138.0,1.0,1.0,0.0,5.8,9.0,2.0,2156.35,1.0,21.6,1.0,4.9,0
4.0,18.6,103.47,5.0,1.0,1.0,345.0,55.0,1.0,1.0,0.0,24.9,23.0,6.0,452.67,0.0,21.0,1.0,2.2,0
8.6,14.8,127.46,5.0,2.0,0.0,999.0,45.0,1.0,1.0,1.0,43.2,2.0,4.0,1194.0,1.0,8.7,1.0,3.4,0
11.8,11.0,668.44,4.0,1.0,0.0,999.0,188.0,1.0,1.0,1.0,18.1,6.0,0.0,369.75,1.0,18.0,1.0,8.7,0
19.7,7.1,99.09,3.0,3.0,1.0,116.0,64.0,0.0,1.0,0.0,5.0,15.0,4.0,1782.61,1.0,3.7,1.0,9.5,0
11.7,5.0,290.39,5.0,2.0,0.0,999.0,77.0,0.0,1.0,1.0,4.1,1.0,6.0,498.0,2.0,16.2,1.0,8.0,0
0.4,21.9,92.7,5.0,0.0,0.0,999.0,131.0,1.0,1.0,1.0,23.7,9.0,4.0,1182.22,3.0,8.9,1.0,8.0,0
8.8,20.5,32.45,4.0,0.0,0.0,999.0,74.0,1.0,0.0,0.0,41.2,11.0,1.0,360.13,2.0,18.2,1.0,6.6,0
15.8,7.2,161.53,1.0,3.0,1.0,102.0,29.0,0.0,1.0,1.0,4.5,12.0,2.0,1663.86,2.0,8.9,1.0,8.5,0
12.4,16.0,356.48,5.0,1.0,2.0,60.0,72.0,1.0,0.0,1.0,8.2,6.0,5.0,119.1,0.0,75.3,1.0,9.9,1
12.6,10.7,250.61,3.0,3.0,1.0,134.0,70.0,1.0,1.0,1.0,12.7,15.0,2.0,285.03,2.0,90.3,1.0,7.7,0
6.1,12.5,87.43,1.0,2.0,0.0,999.0,60.0,1.0,0.0,0.0,23.0,15.0,4.0,1020.21,3.0,0.6,0.0,8.3,0
7.1,13.3,65.89,5.0,0.0,0.0,999.0,128.0,0.0,1.0,1.0,9.6,0.0,3.0,229.68,1.0,9.0,1.0,10.0,0
14.0,9.8,69.98,2.0,1.0,0.0,999.0,24.0,0.0,0.0,1.0,13.9,5.0,1.0,373.28,1.0,28.7,1.0,7.4,0
25.3,0.0,207.91,4.0,2.0,1.0,60.0,80.0,0.0,1.0,0.0,14.4,21.0,6.0,394.89,2.0,21.9,0.0,10.0,0
31.4,0.0,226.83,0.0,0.0,0.0,999.0,57.0,1.0,0.0,0.0,13.6,14.0,1.0,1506.07,1.0,43.8,1.0,7.7,0
1.3,26.9,107.35,2.0,2.0,0.0,999.0,78.0,0.0,1.0,0.0,49.9,1.0,1.0,519.36,1.0,32.3,1.0,8.1,0
37.1,0.0,398.26,2.0,2.0,0.0,999.0,25.0,0.0,1.0,1.0,2.7,8.0,6.0,339.5,2.0,19.4,1.0,8.6,0
10.3,16.9,125.26,4.0,0.0,0.0,999.0,137.0,0.0,1.0,0.0,26.7,15.0,1.0,492.14,1.0,48.6,1.0,4.0,0
12.8,12.0,94.11,1.0,1.0,1.0,57.0,215.0,1.0,1.0,1.0,11.1,9.0,3.0,293.16,2.0,55.4,0.0,6.2,0
8.0,12.0,87.71,2.0,0.0,0.0,999.0,713.0,0.0,1.0,0.0,1.8,11.0,2.0,388.22,2.0,70.0,1.0,7.4,0
39.5,0.0,390.96,5.0,1.0,0.0,999.0,79.0,1.0,0.0,1.0,52.4,17.0,2.0,188.49,0.0,6.0,1.0,8.3,0
45.2,0.0,123.98,0.0,3.0,1.0,24.0,16.0,1.0,1.0,1.0,10.1,14.0,6.0,271.73,0.0,56.3,1.0,5.7,0
15.0,6.0,221.18,5.0,1.0,1.0,370.0,184.0,1.0,1.0,1.0,20.2,20.0,2.0,613.77,2.0,34.8,0.0,7.6,0
16.2,6.8,79.34,3.0,2.0,0.0,999.0,56.0,1.0,1.0,1.0,6.9,8.0,6.0,457.91,2.0,4.3,1.0,4.8,0
0.1,22.9,391.41,3.0,1.0,0.0,999.0,77.0,0.0,1.0,1.0,41.2,18.0,0.0,264.43,3.0,2.1,1.0,5.8,0
3.4,21.1,29.32,4.0,2.0,0.0,999.0,84.0,1.0,1.0,1.0,6.6,20.0,4.0,273.36,1.0,7.1,1.0,7.1,0
3.9,20.0,221.01,4.0,2.0,0.0,999.0,370.0,0.0,0.0,1.0,64.2,5.0,6.0,247.61,2.0,26.7,1.0,6.4,0
16.2,12.4,243.94,5.0,1.0,1.0,51.0,70.0,0.0,1.0,0.0,44.1,16.0,1.0,1301.37,1.0,51.5,1.0,9.5,0
19.3,4.8,135.69,3.0,1.0,1.0,7.0,67.0,1.0,1.0,0.0,10.4,20.0,2.0,237.73,1.0,17.6,1.0,5.6,0
52.1,0.0,404.7,3.0,1.0,1.0,59.0,27.0,0.0,0.0,0.0,11.0,9.0,6.0,423.05,3.0,36.5,1.0,9.2,1
7.1,14.2,44.45,2.0,1.0,2.0,52.0,287.0,0.0,1.0,0.0,103.3,18.0,1.0,1182.68,2.0,20.0,0.0,7.3,0
1.8,22.5,246.75,5.0,2.0,1.0,25.0,39.0,1.0,1.0,0.0,16.3,2.0,2.0,66.42,3.0,16.7,0.0,3.8,1
4.2,14.6,192.84,2.0,0.0,2.0,47.0,17.0,0.0,0.0,1.0,4.3,16.0,4.0,613.51,0.0,14.2,1.0,7.4,1
12.4,8.2,38.7,0.0,1.0,1.0,13.0,385.0,1.0,0.0,1.0,1.9,22.0,6.0,354.46,3.0,15.0,1.0,6.3,0
2.3,20.7,78.04,1.0,3.0,1.0,257.0,110.0,1.0,0.0,0.0,28.3,4.0,3.0,310.37,3.0,5.1,0.0,8.0,0
0.9,24.4,80.18,3.0,1.0,1.0,59.0,252.0,1.0,1.0,1.0,5.7,15.0,3.0,218.15,2.0,39.4,0.0,4.9,0
4.0,15.7,312.01,0.0,1.0,0.0,999.0,40.0,1.0,0.0,1.0,90.6,21.0,2.0,567.17,0.0,39.1,1.0,6.8,0
5.7,13.3,163.09,2.0,1.0,1.0,26.0,227.0,0.0,1.0,1.0,16.6,0.0,5.0,1240.56,0.0,0.4,1.0,7.2,0
8.4,18.8,508.75,5.0,0.0,0.0,999.0,100.0,1.0,1.0,1.0,15.3,21.0,4.0,690.82,0.0,10.0,0.0,3.7,0
1.3,18.9,81.56,2.0,3.0,0.0,999.0,71.0,1.0,0.0,0.0,120.0,10.0,1.0,473.87,3.0,1.9,0.0,5.9,0
11.1,11.8,226.84,2.0,1.0,0.0,999.0,304.0,1.0,1.0,0.0,9.1,4.0,5.0,728.53,0.0,7.8,1.0,5.0,0
11.0,11.6,83.72,0.0,0.0,0.0,999.0,25.0,1.0,1.0,1.0,23.2,7.0,5.0,428.64,1.0,0.3,0.0,5.1,0
16.8,4.4,274.81,5.0,2.0,1.0,232.0,50.0,0.0,0.0,1.0,10.6,9.0,5.0,450.53,1.0,21.9,1.0,7.1,0
9.4,13.7,182.8,5.0,1.0,2.0,30.0,126.0,0.0,1.0,1.0,53.6,12.0,0.0,659.03,2.0,36.6,1.0,7.7,1
60.0,0.0,377.64,0.0,0.0,1.0,33.0,186.0,1.0,1.0,1.0,6.8,23.0,1.0,414.08,0.0,27.5,1.0,4.7,0
39.2,0.0,172.63,2.0,3.0,0.0,999.0,301.0,1.0,0.0,0.0,63.2,0.0,4.0,328.02,1.0,3.0,1.0,6.4,0
4.5,21.3,40.49,0.0,0.0,1.0,224.0,34.0,1.0,1.0,0.0,70.4,13.0,1.0,847.78,2.0,29.3,0.0,5.8,0
11.3,14.1,113.74,0.0,0.0,0.0,999.0,31.0,1.0,1.0,0.0,12.2,11.0,6.0,225.07,2.0,18.8,1.0,8.9,0
2.9,13.3,35.49,2.0,1.0,0.0,999.0,99.0,1.0,1.0,0.0,64.9,13.0,5.0,834.99,3.0,39.0,1.0,7.4,0
7.4,22.5,172.42,0.0,0.0,0.0,999.0,73.0,0.0,1.0,1.0,15.9,7.0,6.0,414.95,0.0,22.3,1.0,10.0,0
14.5,10.4,230.7,4.0,1.0,0.0,999.0,138.0,1.0,0.0,0.0,44.0,14.0,0.0,549.71,0.0,17.1,1.0,8.3,0
4.6,19.7,145.21,3.0,3.0,0.0,999.0,151.0,1.0,1.0,0.0,4.2,23.0,5.0,468.43,1.0,14.1,1.0,5.7,0
7.0,20.9,222.56,0.0,0.0,0.0,999.0,66.0,0.0,1.0,0.0,22.4,2.0,0.0,1740.56,0.0,15.8,0.0,9.8,0
22.6,4.3,105.25,5.0,1.0,0.0,999.0,84.0,1.0,0.0,0.0,15.7,5.0,1.0,178.55,1.0,52.2,1.0,6.1,0
11.1,19.1,233.59,4.0,3.0,1.0,15.0,127.0,1.0,0.0,0.0,36.3,2.0,5.0,567.78,0.0,22.6,1.0,9.2,0
24.3,0.0,279.18,5.0,3.0,1.0,40.0,90.0,1.0,1.0,1.0,29.5,15.0,2.0,460.68,3.0,18.2,0.0,7.4,0
10.5,14.6,79.02,1.0,1.0,2.0,61.0,254.0,1.0,1.0,1.0,14.9,16.0,0.0,441.06,1.0,13.7,1.0,6.4,0
0.7,23.9,986.45,0.0,0.0,1.0,296.0,182.0,1.0,0.0,0.0,1.9,2.0,6.0,607.26,0.0,22.5,1.0,4.9,0
16.3,7.6,179.24,2.0,2.0,2.0,222.0,126.0,0.0,1.0,0.0,12.2,15.0,1.0,216.2,2.0,18.4,1.0,8.0,0
4.9,19.1,94.42,3.0,1.0,1.0,78.0,178.0,0.0,0.0,0.0,4.7,3.0,1.0,329.0,0.0,3.6,1.0,10.0,0
19.1,6.8,75.07,5.0,1.0,0.0,999.0,285.0,1.0,0.0,0.0,13.8,16.0,6.0,337.72,2.0,10.3,1.0,5.6,0
1.5,21.0,123.7,3.0,0.0,2.0,50.0,52.0,1.0,0.0,1.0,8.6,19.0,1.0,432.38,0.0,39.6,1.0,6.4,1
60.0,0.0,200.65,2.0,2.0,0.0,999.0,265.0,1.0,1.0,1.0,2.8,3.0,4.0,235.59,2.0,35.1,1.0,7.0,0
0.1,24.8,141.14,1.0,1.0,2.0,402.0,43.0,1.0,1.0,0.0,55.7,23.0,6.0,260.38,2.0,17.5,1.0,10.0,0
60.0,0.0,188.51,2.0,0.0,2.0,67.0,149.0,1.0,1.0,1.0,35.5,20.0,6.0,206.63,0.0,13.1,1.0,7.7,0
20.3,5.6,130.95,4.0,1.0,0.0,999.0,109.0,0.0,1.0,1.0,37.4,3.0,2.0,907.66,1.0,14.4,1.0,6.5,0
36.3,0.0,124.73,0.0,2.0,0.0,999.0,333.0,0.0,1.0,1.0,3.4,14.0,6.0,209.74,1.0,36.7,1.0,8.2,0
42.2,0.0,55.83,4.0,2.0,0.0,999.0,125.0,1.0,0.0,1.0,10.0,10.0,5.0,343.52,2.0,24.7,1.0,6.1,0
21.4,4.1,20.0,4.0,1.0,0.0,999.0,319.0,1.0,1.0,0.0,25.8,23.0,0.0,1175.12,2.0,43.4,0.0,8.3,0
6.9,16.1,103.33,2.0,0.0,1.0,126.0,32.0,1.0,1.0,1.0,12.6,7.0,0.0,149.76,0.0,37.3,1.0,5.6,0
9.7,13.6,105.26,5.0,0.0,1.0,34.0,164.0,1.0,1.0,1.0,16.0,8.0,4.0,147.56,3.0,1.3,1.0,9.8,0
16.4,4.1,252.01,2.0,2.0,1.0,98.0,75.0,1.0,1.0,1.0,8.3,1.0,6.0,1234.84,0.0,42.1,1.0,10.0,0
47.2,0.0,190.46,3.0,1.0,1.0,369.0,309.0,0.0,1.0,1.0,36.9,19.0,4.0,838.69,1.0,37.3,1.0,6.7,0
