days_since_last_inspection,previous_violation_count,previous_critical_violations,restaurant_type,years_in_operation,num_employees,seating_capacity,has_liquor_license,complaint_count_last_6months,avg_health_score_history,owner_change_last_year,renovation_last_year,chain_restaurant,neighborhood_income_level,inspection_month,food_handler_certifications_pct,cuisine_risk_category,delivery_service_partner,outdoor_seating,kitchen_size_sqft,target
319.0,2.0,0.0,1.0,0.5,9.0,67.0,1.0,1.0,94.6,1.0,1.0,1.0,46726.0,10.0,69.5,2.0,0.0,0.0,410.0,1
71.0,0.0,1.0,7.0,21.9,19.0,32.0,0.0,4.0,68.7,0.0,0.0,1.0,74645.0,11.0,67.5,3.0,1.0,0.0,175.0,1
171.0,1.0,2.0,3.0,10.6,12.0,20.0,1.0,1.0,88.2,0.0,0.0,0.0,75554.0,5.0,72.5,1.0,0.0,0.0,360.0,0
146.0,1.0,0.0,1.0,12.6,6.0,47.0,0.0,0.0,73.0,1.0,0.0,1.0,99895.0,4.0,86.3,1.0,1.0,0.0,190.0,0
127.0,2.0,0.0,3.0,7.7,10.0,29.0,0.0,0.0,73.5,0.0,1.0,0.0,68182.0,6.0,97.1,3.0,0.0,0.0,334.0,0
241.0,1.0,0.0,1.0,7.5,13.0,25.0,1.0,2.0,85.4,0.0,0.0,0.0,19393.0,8.0,54.7,4.0,0.0,0.0,406.0,0
24.0,1.0,0.0,0.0,10.5,19.0,46.0,0.0,0.0,88.5,0.0,0.0,1.0,60103.0,2.0,31.4,0.0,1.0,1.0,397.0,0
224.0,2.0,0.0,4.0,1.1,12.0,65.0,0.0,1.0,78.4,0.0,0.0,0.0,62161.0,12.0,86.2,2.0,1.0,1.0,380.0,0
118.0,1.0,0.0,1.0,4.2,12.0,53.0,1.0,0.0,84.8,1.0,0.0,0.0,81029.0,1.0,61.3,3.0,0.0,1.0,329.0,0
54.0,1.0,2.0,4.0,2.0,13.0,44.0,0.0,0.0,98.6,1.0,0.0,1.0,54111.0,6.0,70.0,2.0,1.0,0.0,412.0,0
10.0,1.0,1.0,2.0,5.8,14.0,44.0,0.0,2.0,74.2,0.0,0.0,1.0,42236.0,6.0,80.9,3.0,1.0,0.0,279.0,0
325.0,0.0,1.0,7.0,8.2,14.0,55.0,0.0,1.0,73.1,0.0,0.0,0.0,72377.0,1.0,75.8,4.0,0.0,0.0,335.0,1
229.0,1.0,1.0,1.0,4.1,8.0,89.0,0.0,0.0,95.0,0.0,0.0,0.0,79037.0,3.0,53.2,2.0,0.0,0.0,259.0,0
10.0,1.0,0.0,2.0,15.1,13.0,60.0,1.0,0.0,80.5,0.0,1.0,0.0,77637.0,12.0,94.6,4.0,1.0,0.0,1557.0,0
285.0,1.0,1.0,2.0,1.9,12.0,40.0,1.0,1.0,82.1,0.0,0.0,0.0,72928.0,5.0,89.8,3.0,1.0,1.0,302.0,0
71.0,0.0,0.0,5.0,5.5,14.0,40.0,0.0,0.0,99.0,0.0,0.0,1.0,70821.0,3.0,55.2,1.0,0.0,0.0,479.0,0
161.0,2.0,1.0,3.0,15.6,10.0,65.0,0.0,2.0,98.0,0.0,0.0,0.0,22926.0,10.0,55.5,4.0,1.0,0.0,385.0,0
47.0,0.0,0.0,0.0,1.3,14.0,105.0,0.0,2.0,83.9,0.0,0.0,0.0,50916.0,3.0,47.4,1.0,0.0,0.0,211.0,0
37.0,1.0,0.0,6.0,0.5,15.0,21.0,0.0,1.0,57.9,0.0,0.0,0.0,34604.0,7.0,88.2,0.0,0.0,1.0,228.0,0
10.0,2.0,0.0,4.0,38.8,11.0,23.0,1.0,4.0,92.4,0.0,0.0,1.0,42055.0,5.0,46.9,3.0,1.0,0.0,438.0,1
450.0,1.0,1.0,5.0,5.7,10.0,54.0,0.0,1.0,98.0,0.0,0.0,0.0,46443.0,1.0,94.3,1.0,0.0,1.0,310.0,0
362.0,1.0,0.0,6.0,0.5,11.0,51.0,1.0,1.0,68.9,0.0,0.0,0.0,52383.0,12.0,75.5,2.0,0.0,0.0,584.0,0
93.0,0.0,0.0,6.0,1.5,11.0,70.0,1.0,0.0,84.0,0.0,0.0,0.0,42413.0,2.0,52.2,2.0,0.0,0.0,480.0,0
231.0,2.0,1.0,3.0,7.7,11.0,10.0,0.0,0.0,100.0,0.0,0.0,0.0,43111.0,9.0,51.0,3.0,1.0,1.0,586.0,0
27.0,1.0,1.0,0.0,0.8,15.0,120.0,1.0,0.0,82.0,1.0,1.0,1.0,33830.0,4.0,50.9,4.0,0.0,1.0,286.0,1
181.0,2.0,0.0,0.0,19.3,8.0,27.0,0.0,4.0,91.6,0.0,0.0,1.0,68165.0,12.0,64.5,0.0,1.0,0.0,332.0,0
98.0,2.0,1.0,2.0,7.9,15.0,45.0,1.0,3.0,78.8,0.0,1.0,0.0,76751.0,10.0,96.3,2.0,1.0,0.0,223.0,1
142.0,0.0,0.0,0.0,8.7,13.0,10.0,0.0,1.0,74.1,0.0,0.0,1.0,46535.0,10.0,83.7,1.0,0.0,0.0,646.0,0
10.0,4.0,0.0,0.0,2.3,8.0,54.0,1.0,0.0,83.3,0.0,0.0,0.0,15000.0,6.0,42.5,3.0,1.0,0.0,298.0,0
166.0,0.0,0.0,4.0,4.7,15.0,11.0,0.0,1.0,99.0,0.0,0.0,0.0,61951.0,7.0,89.2,4.0,0.0,0.0,590.0,0
51.0,2.0,0.0,7.0,7.9,15.0,11.0,1.0,2.0,97.2,1.0,0.0,1.0,29816.0,6.0,98.4,3.0,1.0,1.0,607.0,0
36.0,0.0,0.0,1.0,5.2,9.0,47.0,1.0,1.0,91.4,0.0,0.0,1.0,68865.0,5.0,71.5,4.0,1.0,1.0,451.0,0
21.0,1.0,0.0,5.0,6.4,7.0,12.0,1.0,0.0,94.0,0.0,0.0,0.0,85114.0,10.0,81.6,3.0,0.0,1.0,240.0,0
81.0,2.0,1.0,2.0,4.7,8.0,23.0,1.0,1.0,94.0,0.0,0.0,1.0,56054.0,6.0,24.0,2.0,0.0,0.0,693.0,0
83.0,3.0,1.0,6.0,4.4,15.0,35.0,1.0,2.0,100.0,0.0,0.0,1.0,53737.0,3.0,83.8,2.0,0.0,0.0,709.0,0
159.0,0.0,1.0,7.0,5.2,14.0,11.0,1.0,0.0,84.8,0.0,0.0,0.0,92033.0,6.0,58.2,1.0,0.0,0.0,366.0,0
157.0,0.0,0.0,7.0,0.5,16.0,48.0,0.0,0.0,92.9,0.0,0.0,1.0,28955.0,2.0,35.6,2.0,1.0,1.0,367.0,0
54.0,1.0,1.0,5.0,2.0,19.0,31.0,0.0,0.0,83.0,0.0,0.0,0.0,53180.0,8.0,75.0,1.0,1.0,1.0,276.0,1
13.0,0.0,0.0,2.0,9.5,11.0,15.0,1.0,2.0,88.3,0.0,0.0,1.0,35194.0,2.0,95.0,4.0,1.0,1.0,431.0,0
21.0,1.0,0.0,3.0,3.4,12.0,19.0,0.0,0.0,67.3,0.0,0.0,0.0,96674.0,5.0,81.8,2.0,0.0,1.0,121.0,0
96.0,1.0,0.0,2.0,1.1,14.0,36.0,1.0,0.0,82.8,0.0,0.0,1.0,60738.0,5.0,49.1,1.0,0.0,0.0,225.0,0
153.0,0.0,0.0,3.0,18.0,10.0,43.0,0.0,2.0,89.9,0.0,1.0,0.0,62676.0,7.0,63.3,4.0,1.0,0.0,657.0,0
63.0,5.0,0.0,6.0,0.6,8.0,55.0,0.0,0.0,87.1,0.0,0.0,1.0,52006.0,6.0,89.8,0.0,0.0,0.0,349.0,1
19.0,0.0,1.0,3.0,4.6,15.0,40.0,1.0,1.0,82.4,0.0,0.0,0.0,77239.0,9.0,83.6,2.0,0.0,0.0,285.0,0
174.0,0.0,1.0,2.0,20.1,11.0,47.0,1.0,0.0,77.4,0.0,0.0,0.0,89300.0,7.0,63.1,4.0,1.0,0.0,254.0,0
697.0,1.0,0.0,0.0,15.3,12.0,22.0,1.0,2.0,95.0,0.0,0.0,0.0,31743.0,5.0,31.2,1.0,1.0,1.0,977.0,0
730.0,0.0,1.0,3.0,6.0,11.0,16.0,0.0,0.0,81.3,0.0,0.0,0.0,74781.0,8.0,81.0,4.0,0.0,0.0,704.0,1
111.0,0.0,0.0,5.0,0.5,16.0,16.0,1.0,0.0,71.4,0.0,0.0,0.0,47010.0,4.0,75.0,0.0,0.0,0.0,960.0,0
78.0,1.0,0.0,7.0,2.3,9.0,111.0,0.0,0.0,83.7,1.0,0.0,0.0,29646.0,4.0,86.4,0.0,0.0,0.0,227.0,0
27.0,0.0,0.0,2.0,6.4,7.0,70.0,0.0,0.0,79.3,0.0,0.0,0.0,39250.0,6.0,94.7,0.0,0.0,1.0,179.0,0
27.0,2.0,0.0,2.0,27.1,13.0,41.0,0.0,0.0,87.8,0.0,0.0,1.0,53589.0,2.0,75.8,1.0,0.0,0.0,510.0,0
13.0,3.0,1.0,7.0,9.8,15.0,20.0,0.0,2.0,65.1,0.0,0.0,1.0,72924.0,12.0,82.6,2.0,1.0,0.0,578.0,0
123.0,1.0,1.0,2.0,25.8,13.0,24.0,1.0,0.0,93.6,0.0,0.0,0.0,49950.0,6.0,87.6,0.0,1.0,0.0,271.0,0
382.0,0.0,2.0,1.0,12.5,10.0,12.0,0.0,1.0,83.1,0.0,0.0,1.0,98307.0,6.0,64.8,4.0,1.0,0.0,315.0,1
130.0,2.0,0.0,0.0,1.7,9.0,38.0,0.0,0.0,82.0,0.0,1.0,0.0,68675.0,3.0,68.6,0.0,0.0,1.0,611.0,0
20.0,5.0,0.0,0.0,10.0,8.0,24.0,0.0,0.0,82.7,0.0,0.0,0.0,79730.0,2.0,44.7,0.0,0.0,0.0,477.0,0
89.0,1.0,1.0,4.0,2.2,10.0,30.0,0.0,1.0,94.9,0.0,0.0,0.0,34591.0,11.0,98.1,2.0,0.0,0.0,303.0,0
27.0,4.0,1.0,1.0,2.8,18.0,22.0,0.0,0.0,81.3,0.0,0.0,1.0,29201.0,11.0,63.6,4.0,0.0,0.0,357.0,0
114.0,1.0,0.0,1.0,13.7,9.0,21.0,1.0,0.0,89.3,0.0,0.0,0.0,40354.0,11.0,86.6,1.0,0.0,1.0,221.0,0
45.0,2.0,1.0,3.0,5.4,11.0,12.0,1.0,1.0,75.8,0.0,0.0,1.0,25701.0,3.0,57.5,4.0,0.0,0.0,261.0,0
14.0,2.0,1.0,6.0,1.8,7.0,15.0,1.0,0.0,83.0,0.0,1.0,0.0,72008.0,3.0,72.4,4.0,1.0,1.0,288.0,0
84.0,0.0,1.0,2.0,5.9,16.0,64.0,0.0,0.0,71.3,0.0,0.0,0.0,20727.0,2.0,42.0,2.0,0.0,0.0,241.0,0
14.0,2.0,0.0,2.0,6.0,18.0,21.0,0.0,1.0,87.2,0.0,0.0,1.0,54281.0,1.0,73.7,3.0,1.0,0.0,318.0,0
95.0,1.0,0.0,0.0,15.7,9.0,42.0,0.0,0.0,82.6,0.0,0.0,0.0,63160.0,2.0,56.9,4.0,0.0,0.0,543.0,0
63.0,1.0,2.0,6.0,0.5,13.0,12.0,0.0,0.0,96.2,1.0,0.0,1.0,34697.0,12.0,76.0,4.0,1.0,1.0,407.0,0
377.0,0.0,1.0,4.0,6.4,3.0,12.0,1.0,0.0,73.3,0.0,0.0,0.0,53292.0,8.0,67.0,4.0,1.0,1.0,357.0,1
58.0,1.0,2.0,3.0,1.7,12.0,81.0,0.0,0.0,79.1,0.0,0.0,1.0,96070.0,9.0,51.2,0.0,0.0,0.0,380.0,0
54.0,1.0,2.0,5.0,0.5,13.0,30.0,1.0,0.0,100.0,0.0,0.0,0.0,38270.0,6.0,53.7,1.0,0.0,0.0,167.0,1
165.0,2.0,1.0,4.0,0.5,9.0,143.0,1.0,0.0,68.9,0.0,0.0,0.0,33821.0,6.0,53.6,0.0,1.0,0.0,457.0,1
14.0,3.0,1.0,5.0,21.6,17.0,10.0,1.0,1.0,73.3,0.0,0.0,0.0,57293.0,1.0,48.2,0.0,1.0,0.0,403.0,0
20.0,2.0,0.0,3.0,2.7,14.0,66.0,0.0,2.0,82.7,0.0,1.0,0.0,65473.0,3.0,62.1,2.0,1.0,0.0,744.0,0
146.0,1.0,0.0,7.0,16.2,9.0,65.0,1.0,0.0,92.8,0.0,0.0,1.0,41181.0,9.0,75.4,0.0,0.0,0.0,224.0,0
83.0,0.0,0.0,5.0,1.2,9.0,53.0,0.0,2.0,77.0,0.0,0.0,0.0,50478.0,1.0,77.1,4.0,0.0,1.0,232.0,0
89.0,1.0,0.0,0.0,0.9,11.0,21.0,0.0,0.0,68.2,1.0,0.0,0.0,67483.0,2.0,85.4,4.0,1.0,1.0,332.0,1
36.0,2.0,3.0,7.0,15.7,10.0,71.0,0.0,0.0,87.8,0.0,0.0,0.0,85054.0,2.0,92.9,4.0,0.0,1.0,2328.0,0
126.0,0.0,0.0,1.0,1.2,11.0,14.0,0.0,3.0,77.7,1.0,0.0,1.0,71435.0,9.0,69.7,4.0,0.0,0.0,908.0,0
86.0,2.0,0.0,6.0,1.2,13.0,80.0,1.0,1.0,81.7,0.0,0.0,0.0,40739.0,9.0,59.7,1.0,0.0,0.0,305.0,0
51.0,2.0,0.0,6.0,9.7,14.0,44.0,0.0,1.0,75.9,0.0,0.0,0.0,70622.0,3.0,45.0,0.0,0.0,1.0,193.0,0
29.0,2.0,2.0,3.0,17.0,14.0,25.0,1.0,0.0,86.6,1.0,0.0,0.0,69529.0,5.0,83.0,1.0,0.0,1.0,292.0,0
13.0,3.0,0.0,4.0,1.0,10.0,21.0,1.0,0.0,95.4,0.0,0.0,0.0,29623.0,8.0,46.8,4.0,1.0,0.0,572.0,0
50.0,1.0,0.0,7.0,2.7,17.0,24.0,0.0,3.0,94.2,0.0,0.0,0.0,68217.0,8.0,77.2,0.0,1.0,0.0,443.0,0
108.0,4.0,0.0,0.0,6.3,14.0,84.0,0.0,0.0,83.5,0.0,0.0,1.0,50724.0,6.0,78.2,2.0,0.0,0.0,253.0,0
21.0,0.0,1.0,6.0,12.0,14.0,46.0,1.0,0.0,70.0,0.0,0.0,0.0,46813.0,4.0,64.0,2.0,1.0,0.0,1635.0,0
305.0,1.0,2.0,4.0,2.3,8.0,36.0,1.0,0.0,98.3,0.0,0.0,0.0,76322.0,1.0,82.9,3.0,0.0,0.0,354.0,0
10.0,1.0,0.0,1.0,14.0,10.0,20.0,1.0,1.0,90.1,0.0,0.0,1.0,33894.0,8.0,87.0,1.0,0.0,0.0,304.0,0
108.0,1.0,0.0,4.0,13.8,8.0,80.0,1.0,0.0,99.1,0.0,0.0,0.0,35678.0,9.0,76.8,2.0,0.0,0.0,297.0,0
10.0,2.0,0.0,6.0,0.5,17.0,24.0,1.0,2.0,71.8,0.0,0.0,0.0,65193.0,8.0,46.8,2.0,1.0,0.0,578.0,1
46.0,3.0,2.0,5.0,7.2,14.0,34.0,1.0,1.0,84.1,0.0,0.0,0.0,66191.0,2.0,56.7,0.0,0.0,1.0,553.0,1
46.0,1.0,0.0,2.0,2.2,10.0,32.0,0.0,2.0,67.0,0.0,0.0,0.0,34752.0,1.0,70.5,1.0,0.0,0.0,679.0,0
51.0,2.0,1.0,2.0,7.1,16.0,33.0,0.0,0.0,94.0,0.0,0.0,0.0,54562.0,7.0,67.0,0.0,0.0,1.0,552.0,0
30.0,3.0,1.0,4.0,1.9,16.0,17.0,0.0,4.0,84.8,0.0,0.0,1.0,102303.0,2.0,65.6,4.0,1.0,0.0,335.0,0
67.0,0.0,0.0,3.0,1.4,25.0,14.0,1.0,0.0,82.1,0.0,0.0,0.0,58919.0,8.0,68.9,3.0,0.0,1.0,224.0,0
273.0,1.0,0.0,0.0,1.0,7.0,33.0,0.0,1.0,90.9,0.0,0.0,0.0,66735.0,3.0,41.1,3.0,0.0,1.0,252.0,0
191.0,1.0,0.0,0.0,5.1,13.0,62.0,1.0,0.0,86.0,1.0,0.0,0.0,30525.0,6.0,61.8,4.0,0.0,0.0,289.0,0
121.0,2.0,0.0,6.0,8.1,10.0,12.0,1.0,0.0,82.0,0.0,0.0,0.0,35241.0,12.0,67.3,3.0,1.0,0.0,476.0,0
69.0,1.0,1.0,5.0,18.0,20.0,27.0,0.0,0.0,83.5,0.0,1.0,0.0,31452.0,4.0,84.3,3.0,0.0,0.0,286.0,0
28.0,1.0,0.0,0.0,0.5,10.0,17.0,1.0,0.0,81.3,0.0,0.0,0.0,87276.0,4.0,85.7,3.0,0.0,1.0,266.0,0
41.0,2.0,0.0,6.0,4.5,15.0,30.0,1.0,2.0,77.3,0.0,0.0,0.0,76802.0,12.0,51.8,1.0,0.0,1.0,178.0,1
41.0,1.0,0.0,3.0,18.5,13.0,74.0,1.0,1.0,88.1,0.0,0.0,0.0,37153.0,6.0,80.2,2.0,0.0,1.0,283.0,0
201.0,0.0,0.0,0.0,5.6,12.0,25.0,1.0,0.0,86.2,0.0,0.0,0.0,41998.0,4.0,78.2,3.0,1.0,1.0,362.0,0
111.0,2.0,1.0,4.0,9.7,11.0,21.0,1.0,1.0,84.2,0.0,1.0,0.0,84155.0,4.0,71.4,3.0,0.0,0.0,416.0,1
10.0,0.0,0.0,2.0,4.5,21.0,60.0,0.0,0.0,95.3,0.0,0.0,1.0,63083.0,11.0,75.9,3.0,1.0,0.0,188.0,0
25.0,0.0,1.0,5.0,1.2,13.0,31.0,0.0,0.0,73.5,0.0,0.0,0.0,19039.0,5.0,96.1,2.0,0.0,0.0,439.0,0
33.0,0.0,1.0,2.0,9.3,14.0,24.0,1.0,1.0,79.5,0.0,0.0,0.0,60824.0,7.0,70.9,1.0,1.0,1.0,685.0,0
34.0,1.0,0.0,1.0,2.5,10.0,36.0,1.0,1.0,83.1,0.0,0.0,0.0,77667.0,12.0,54.8,2.0,0.0,0.0,332.0,0
77.0,1.0,0.0,4.0,3.8,17.0,10.0,0.0,1.0,65.2,0.0,0.0,0.0,77988.0,3.0,71.2,0.0,1.0,0.0,595.0,0
49.0,2.0,1.0,3.0,14.3,11.0,57.0,1.0,1.0,85.9,0.0,0.0,0.0,92020.0,8.0,96.8,2.0,0.0,1.0,371.0,0
70.0,1.0,1.0,6.0,15.0,8.0,59.0,1.0,2.0,79.0,0.0,0.0,1.0,39097.0,10.0,77.9,2.0,0.0,0.0,367.0,1
87.0,2.0,0.0,6.0,8.6,14.0,27.0,1.0,1.0,86.0,0.0,0.0,0.0,61008.0,12.0,81.9,2.0,1.0,0.0,677.0,0
97.0,1.0,1.0,5.0,4.1,6.0,28.0,0.0,1.0,78.1,0.0,0.0,1.0,33217.0,10.0,85.2,3.0,0.0,0.0,476.0,0
193.0,1.0,2.0,1.0,0.8,9.0,18.0,0.0,0.0,89.4,1.0,0.0,0.0,81606.0,7.0,52.2,0.0,1.0,0.0,381.0,0
47.0,1.0,0.0,2.0,11.9,18.0,31.0,0.0,2.0,79.2,0.0,0.0,0.0,28166.0,8.0,77.3,3.0,0.0,0.0,377.0,1
15.0,1.0,1.0,2.0,2.9,10.0,57.0,1.0,1.0,77.3,0.0,0.0,0.0,45538.0,7.0,42.4,1.0,1.0,1.0,520.0,0
306.0,1.0,2.0,4.0,0.5,12.0,39.0,1.0,4.0,95.1,0.0,0.0,0.0,69092.0,5.0,79.9,2.0,0.0,0.0,765.0,1
233.0,1.0,0.0,2.0,5.2,8.0,11.0,0.0,1.0,91.8,0.0,1.0,1.0,52723.0,4.0,63.0,4.0,1.0,0.0,368.0,0
107.0,2.0,0.0,2.0,2.0,13.0,14.0,1.0,1.0,86.0,0.0,0.0,1.0,61913.0,8.0,55.2,2.0,0.0,1.0,1032.0,1
50.0,0.0,0.0,7.0,13.6,9.0,59.0,0.0,1.0,73.5,0.0,0.0,1.0,35358.0,5.0,76.8,4.0,0.0,0.0,348.0,0
144.0,0.0,0.0,1.0,5.3,13.0,29.0,1.0,1.0,95.3,0.0,0.0,0.0,54237.0,5.0,68.4,3.0,1.0,0.0,505.0,0
35.0,3.0,0.0,3.0,15.1,14.0,54.0,0.0,0.0,96.3,1.0,0.0,0.0,25363.0,9.0,81.0,0.0,0.0,1.0,244.0,0
104.0,2.0,1.0,2.0,8.7,10.0,13.0,1.0,1.0,96.7,0.0,1.0,0.0,41902.0,7.0,57.9,2.0,0.0,1.0,545.0,0
264.0,0.0,0.0,5.0,8.9,7.0,49.0,0.0,0.0,87.4,0.0,0.0,0.0,85134.0,10.0,65.6,0.0,1.0,1.0,784.0,0
19.0,2.0,1.0,6.0,0.5,20.0,13.0,0.0,4.0,65.0,0.0,0.0,0.0,56304.0,4.0,78.1,1.0,1.0,1.0,201.0,0
10.0,2.0,0.0,6.0,6.5,11.0,24.0,1.0,1.0,82.8,0.0,0.0,0.0,85311.0,2.0,76.7,2.0,0.0,0.0,774.0,0
196.0,2.0,1.0,2.0,8.0,13.0,31.0,0.0,2.0,79.3,0.0,0.0,0.0,67360.0,4.0,48.4,3.0,0.0,0.0,411.0,1
30.0,5.0,0.0,0.0,1.1,13.0,15.0,1.0,1.0,89.3,0.0,0.0,0.0,34626.0,4.0,45.1,2.0,0.0,1.0,174.0,0
120.0,2.0,1.0,7.0,0.5,18.0,39.0,0.0,1.0,76.0,0.0,0.0,0.0,80643.0,1.0,24.9,0.0,0.0,0.0,253.0,0
47.0,2.0,0.0,6.0,1.3,9.0,51.0,1.0,1.0,83.8,0.0,0.0,0.0,29426.0,12.0,96.6,2.0,1.0,0.0,360.0,0
591.0,1.0,0.0,2.0,9.5,13.0,60.0,1.0,3.0,91.6,0.0,0.0,1.0,36197.0,1.0,68.3,1.0,0.0,0.0,91.0,0
99.0,1.0,0.0,3.0,15.1,10.0,27.0,0.0,1.0,92.5,0.0,0.0,0.0,42568.0,6.0,81.0,3.0,0.0,0.0,1234.0,0
10.0,1.0,1.0,0.0,8.0,16.0,10.0,1.0,0.0,91.1,0.0,0.0,0.0,34601.0,11.0,29.5,3.0,1.0,0.0,243.0,0
82.0,2.0,0.0,0.0,7.7,9.0,35.0,0.0,0.0,89.0,0.0,0.0,0.0,45461.0,7.0,70.9,2.0,0.0,1.0,202.0,0
94.0,1.0,0.0,6.0,5.3,14.0,46.0,0.0,3.0,92.6,1.0,0.0,0.0,64646.0,9.0,46.7,0.0,1.0,0.0,442.0,0
293.0,2.0,1.0,4.0,4.1,11.0,30.0,0.0,0.0,81.1,0.0,0.0,1.0,21305.0,2.0,66.3,1.0,1.0,0.0,760.0,0
10.0,3.0,1.0,1.0,0.7,13.0,27.0,0.0,0.0,75.5,0.0,0.0,0.0,91850.0,1.0,71.9,0.0,0.0,0.0,581.0,0
389.0,1.0,0.0,6.0,11.5,8.0,19.0,0.0,0.0,79.5,0.0,1.0,0.0,73476.0,11.0,63.8,3.0,1.0,1.0,626.0,0
47.0,2.0,0.0,5.0,3.7,12.0,22.0,1.0,0.0,84.5,0.0,0.0,0.0,59752.0,7.0,57.6,4.0,0.0,0.0,301.0,0
85.0,2.0,0.0,0.0,1.5,11.0,14.0,0.0,0.0,91.7,0.0,0.0,0.0,46443.0,4.0,89.6,1.0,0.0,1.0,584.0,0
110.0,0.0,0.0,6.0,0.8,13.0,30.0,1.0,1.0,91.2,0.0,0.0,0.0,49735.0,11.0,92.8,3.0,1.0,0.0,249.0,0
61.0,1.0,1.0,4.0,12.5,7.0,54.0,1.0,4.0,100.0,0.0,1.0,1.0,87540.0,11.0,86.0,2.0,0.0,0.0,239.0,1
23.0,3.0,0.0,1.0,5.5,11.0,49.0,0.0,0.0,75.4,0.0,0.0,0.0,53871.0,4.0,64.5,1.0,0.0,0.0,427.0,0
17.0,1.0,0.0,6.0,0.6,10.0,44.0,0.0,2.0,91.9,0.0,0.0,0.0,15000.0,4.0,59.5,1.0,1.0,0.0,878.0,0
19.0,1.0,0.0,0.0,8.6,12.0,27.0,0.0,3.0,79.2,0.0,0.0,0.0,70419.0,8.0,86.1,1.0,0.0,1.0,329.0,1
78.0,2.0,0.0,4.0,0.5,12.0,34.0,0.0,1.0,82.3,0.0,0.0,1.0,37198.0,5.0,88.7,3.0,0.0,0.0,247.0,0
80.0,0.0,1.0,0.0,1.1,18.0,35.0,0.0,0.0,56.9,0.0,0.0,1.0,42823.0,6.0,66.7,1.0,0.0,0.0,400.0,0
10.0,5.0,0.0,6.0,1.0,12.0,32.0,1.0,2.0,94.1,0.0,0.0,1.0,85300.0,9.0,75.3,1.0,1.0,1.0,343.0,0
34.0,1.0,0.0,0.0,11.2,8.0,24.0,0.0,3.0,82.2,0.0,0.0,0.0,68794.0,4.0,74.7,0.0,1.0,0.0,662.0,1
15.0,1.0,1.0,2.0,0.9,10.0,13.0,0.0,2.0,87.2,0.0,0.0,0.0,70517.0,9.0,70.4,4.0,0.0,0.0,520.0,0
396.0,6.0,0.0,4.0,2.2,11.0,27.0,0.0,0.0,81.8,0.0,0.0,0.0,35741.0,9.0,78.6,0.0,0.0,0.0,265.0,1
10.0,2.0,0.0,1.0,16.0,9.0,10.0,1.0,1.0,80.4,0.0,0.0,1.0,86157.0,2.0,80.2,2.0,0.0,0.0,72.0,0
10.0,2.0,0.0,7.0,1.4,20.0,54.0,1.0,1.0,88.1,0.0,0.0,1.0,78890.0,6.0,73.0,4.0,1.0,1.0,107.0,0
374.0,3.0,0.0,0.0,3.3,10.0,16.0,0.0,0.0,85.5,0.0,0.0,0.0,71761.0,10.0,50.0,0.0,0.0,0.0,394.0,0
136.0,1.0,1.0,5.0,2.0,14.0,55.0,1.0,2.0,71.5,0.0,0.0,0.0,25307.0,10.0,45.2,2.0,0.0,1.0,927.0,0
66.0,0.0,0.0,0.0,1.1,14.0,29.0,0.0,1.0,73.1,0.0,0.0,0.0,64000.0,6.0,70.1,2.0,1.0,0.0,225.0,0
52.0,2.0,1.0,6.0,2.7,10.0,14.0,0.0,0.0,82.5,0.0,0.0,0.0,71484.0,1.0,69.3,3.0,0.0,0.0,655.0,0
222.0,3.0,0.0,2.0,1.2,9.0,75.0,1.0,0.0,86.3,0.0,0.0,1.0,89070.0,10.0,91.1,4.0,0.0,1.0,875.0,0
114.0,0.0,0.0,4.0,0.5,21.0,12.0,1.0,1.0,74.9,0.0,1.0,1.0,56287.0,2.0,82.2,0.0,1.0,1.0,360.0,0
77.0,2.0,0.0,4.0,2.4,6.0,25.0,0.0,0.0,100.0,0.0,0.0,0.0,27490.0,8.0,83.8,1.0,0.0,0.0,641.0,0
113.0,2.0,2.0,5.0,8.4,10.0,57.0,0.0,0.0,84.1,1.0,0.0,0.0,23699.0,3.0,97.6,0.0,1.0,0.0,565.0,0
162.0,2.0,1.0,4.0,1.2,10.0,45.0,0.0,2.0,81.3,0.0,0.0,0.0,58216.0,6.0,69.3,0.0,1.0,1.0,695.0,1
210.0,1.0,0.0,5.0,1.7,13.0,42.0,1.0,1.0,89.0,0.0,0.0,1.0,73908.0,7.0,64.7,2.0,1.0,0.0,257.0,0
252.0,5.0,0.0,4.0,1.0,11.0,99.0,1.0,0.0,84.1,0.0,1.0,0.0,61461.0,5.0,80.8,2.0,1.0,0.0,146.0,0
151.0,2.0,0.0,1.0,1.7,15.0,55.0,1.0,1.0,84.3,0.0,1.0,0.0,66821.0,1.0,90.1,3.0,0.0,1.0,192.0,0
154.0,1.0,0.0,2.0,0.5,9.0,28.0,1.0,0.0,77.9,0.0,1.0,0.0,53465.0,11.0,91.9,1.0,1.0,1.0,471.0,0
10.0,1.0,0.0,4.0,3.8,9.0,20.0,0.0,4.0,86.4,1.0,0.0,0.0,46920.0,12.0,62.6,2.0,0.0,1.0,426.0,1
60.0,1.0,0.0,7.0,3.2,15.0,51.0,1.0,0.0,80.4,0.0,0.0,1.0,73183.0,4.0,72.1,0.0,1.0,0.0,1535.0,1
206.0,1.0,0.0,6.0,2.9,10.0,14.0,0.0,0.0,85.8,0.0,0.0,1.0,52930.0,7.0,86.2,3.0,0.0,0.0,155.0,0
