customer_id,tenure_months,age,income_estimate,checking_balance,savings_balance,cd_balance,investment_balance,monthly_transactions,avg_transaction_amount,debit_card_usage,atm_withdrawals,mobile_logins_monthly,online_logins_monthly,branch_visits_monthly,has_mortgage,has_auto_loan,has_credit_card,has_personal_loan,total_deposits,total_relationship,num_products,digital_engagement
1621,37,45,27612.0,429.76,3213.53,0.0,0.0,34,24.02,16,5,12,6,0.0,0,0,1,0,3643.29,3643.29,2,18
1622,3,32,35173.0,3362.61,2199.45,0.0,9352.87,21,15.09,14,2,32,9,0.0,0,0,0,0,5562.0599999999995,14914.93,2,41
1623,49,36,28328.0,1149.68,296540.25,692.4,0.0,28,16.16,13,3,20,7,0.0,0,0,1,0,298382.33,298382.33,3,27
1624,189,29,58277.0,3087.48,166.89,0.0,0.0,28,88.68,7,4,22,6,0.0,0,1,0,0,3254.37,3254.37,2,28
1625,11,52,20000.0,5605.85,39271.87,0.0,0.0,25,54.39,15,0,18,8,0.0,0,0,1,0,44877.72,44877.72,2,26
1626,70,43,267277.0,4641.96,11079.07,0.0,242915.3,31,77.38,9,3,12,3,2.0,0,0,0,0,15721.029999999999,258636.33,2,15
1627,13,56,50333.0,1651.89,0.0,13714.28,0.0,21,54.6,21,3,15,7,0.0,0,0,1,0,15366.17,15366.17,2,22
1628,46,33,71600.0,245.35,77546.81,0.0,0.0,23,38.52,18,3,24,14,0.4,1,0,1,0,77792.16,77792.16,3,38
1629,6,43,23501.0,1092.06,73.98,18737.33,0.0,21,42.71,15,1,10,9,1.0,0,0,0,0,19903.370000000003,19903.370000000003,2,19
1630,35,54,97862.0,492.93,1049.92,0.0,0.0,37,53.14,14,5,9,10,2.0,0,0,0,0,1542.8500000000001,1542.8500000000001,1,19
1631,84,50,55402.0,654.52,0.0,0.0,0.0,34,20.45,15,9,9,6,2.0,0,1,1,0,654.52,654.52,2,15
1632,25,18,25391.0,625.28,6796.53,0.0,0.0,22,11.8,9,2,28,5,0.2,0,0,1,0,7421.8099999999995,7421.8099999999995,2,33
1633,65,55,75700.0,252.17,321.78,0.0,0.0,19,22.46,19,0,15,10,0.0,1,0,1,0,573.9499999999999,573.9499999999999,3,25
1634,95,33,47149.0,100.0,7087.78,0.0,0.0,23,51.18,13,2,18,9,0.0,0,0,0,0,7187.78,7187.78,1,27
1635,157,55,33701.0,402.54,2053.14,0.0,0.0,21,19.72,9,6,8,9,1.0,1,0,0,0,2455.68,2455.68,2,17
1636,16,39,34276.0,1465.67,1142.86,0.0,0.0,22,181.94,16,1,9,4,1.0,1,0,0,0,2608.5299999999997,2608.5299999999997,2,13
1637,30,72,37520.0,145.15,0.0,0.0,0.0,27,47.13,14,3,7,8,3.0,0,0,1,0,145.15,145.15,1,15
1638,9,56,37775.0,1122.74,1741.94,0.0,0.0,19,36.44,18,1,9,3,1.0,0,0,1,1,2864.6800000000003,2864.6800000000003,3,12
1639,293,22,64840.0,18965.99,0.0,0.0,0.0,21,20.39,9,3,13,4,0.0,0,0,1,0,18965.99,18965.99,1,17
1640,157,47,20000.0,5087.72,808346.42,2457.81,68871.19,16,68.9,20,1,13,10,1.0,0,0,0,0,815891.9500000001,884763.1400000001,3,23
1641,46,73,35538.0,12904.25,0.0,7141.53,0.0,17,12.56,20,3,3,5,2.0,0,1,1,0,20045.78,20045.78,3,8
1642,110,32,74538.0,1971.78,35.33,0.0,0.0,28,42.63,10,3,24,3,0.4,0,0,0,0,2007.11,2007.11,1,27
1643,44,51,22523.0,6318.67,553.25,5990.96,0.0,22,23.37,13,3,19,5,0.0,0,1,1,0,12862.880000000001,12862.880000000001,4,24
1644,58,41,45931.0,370.2,0.0,0.0,681.25,29,36.48,17,4,10,7,1.0,1,0,1,0,370.2,1051.45,3,17
1645,5,35,131103.0,417.17,15557.39,21558.74,148919.58,22,48.86,18,4,17,7,1.0,0,0,1,0,37533.3,186452.88,4,24
1646,84,27,20000.0,100.0,0.0,0.0,0.0,39,13.24,16,3,30,9,0.2,0,0,0,0,100.0,100.0,0,39
1647,8,31,27970.0,6497.8,6617.19,0.0,0.0,27,10.0,13,3,13,10,0.0,1,0,0,0,13114.99,13114.99,2,23
1648,104,68,103179.0,11053.32,0.0,91913.2,0.0,24,15.72,10,1,3,5,4.0,0,0,0,0,102966.51999999999,102966.51999999999,1,8
1649,91,33,123524.0,478.3,1704.96,0.0,0.0,27,66.91,20,3,16,5,0.0,1,0,1,0,2183.26,2183.26,3,21
1650,74,41,83615.0,749.25,0.0,0.0,0.0,23,44.63,12,2,6,10,0.0,0,0,1,0,749.25,749.25,1,16
1651,3,58,39603.0,353.97,2534.15,0.0,0.0,21,23.99,18,5,10,4,3.0,1,0,1,0,2888.12,2888.12,3,14
1652,21,35,56663.0,1946.87,15845.91,2625.78,0.0,23,159.9,13,3,15,7,0.0,0,0,0,0,20418.559999999998,20418.559999999998,2,22
1653,18,38,35781.0,5927.74,0.0,0.0,0.0,28,92.58,12,8,14,8,1.0,1,0,0,0,5927.74,5927.74,1,22
1654,26,37,61227.0,100.0,0.0,0.0,0.0,28,76.31,10,3,11,6,0.0,0,1,0,0,100.0,100.0,1,17
1655,5,46,119010.0,2026.69,8095.94,0.0,157508.18,33,18.55,17,5,16,8,1.0,1,0,0,0,10122.63,167630.81,3,24
1656,165,41,80907.0,724.15,17481.26,11823.25,0.0,19,75.63,12,3,16,5,1.0,1,0,0,0,30028.66,30028.66,3,21
1657,48,38,48165.0,1299.96,5304.44,0.0,0.0,25,43.49,23,5,17,8,1.0,0,0,1,0,6604.4,6604.4,2,25
1658,21,31,99981.0,2183.08,6110.09,0.0,0.0,20,18.58,23,3,26,9,0.0,0,1,1,0,8293.17,8293.17,3,35
1659,30,18,43535.0,826.91,32132.15,7207.81,0.0,23,30.47,16,3,20,5,2.0,0,1,0,0,40166.87,40166.87,3,25
1660,35,49,109043.0,938.82,0.0,54142.6,38297.51,20,14.43,17,2,11,3,0.0,1,0,0,1,55081.42,93378.93,4,14
1661,55,70,46778.0,795.67,807.53,32035.88,0.0,31,18.71,13,4,3,2,0.0,1,0,1,0,33639.08,33639.08,4,5
1662,43,33,20000.0,4700.74,278.15,63676.84,0.0,30,13.26,13,2,9,8,3.0,0,0,1,0,68655.73,68655.73,3,17
1663,151,48,65324.0,2055.22,0.0,0.0,0.0,32,71.18,13,2,15,8,1.0,1,0,1,0,2055.22,2055.22,2,23
1664,41,27,55862.0,1526.72,73.15,83398.31,0.0,27,31.29,16,1,16,10,0.2,0,0,0,1,84998.18,84998.18,3,26
1665,290,36,179624.0,162.97,7512.38,0.0,0.0,29,15.59,14,4,8,10,1.0,0,0,0,0,7675.35,7675.35,1,18
1666,114,43,171056.0,621.5,0.0,49784.16,0.0,18,50.09,13,8,16,5,0.0,0,0,0,0,50405.66,50405.66,1,21
1667,14,25,84897.0,4221.74,0.0,7552.77,0.0,29,33.16,13,2,20,6,0.0,0,0,1,0,11774.51,11774.51,2,26
1668,160,40,28386.0,1160.43,0.0,0.0,0.0,20,76.74,14,3,11,11,0.0,1,0,1,0,1160.43,1160.43,2,22
1669,7,53,53914.0,2949.22,0.0,0.0,0.0,21,36.84,16,2,12,11,1.0,0,0,1,0,2949.22,2949.22,1,23
1670,102,45,20000.0,15518.18,28124.79,0.0,0.0,32,10.49,19,3,11,12,0.0,1,0,0,0,43642.97,43642.97,2,23
1671,28,35,52597.0,5207.78,47394.97,0.0,0.0,23,22.26,16,1,18,8,1.0,0,0,1,0,52602.75,52602.75,2,26
1672,126,18,20000.0,1261.1,0.0,0.0,0.0,25,13.12,17,4,16,10,1.0,0,0,0,0,1261.1,1261.1,0,26
1673,121,66,115689.0,509.54,6431.91,12592.38,0.0,33,51.96,15,6,1,9,0.0,1,0,0,0,19533.829999999998,19533.829999999998,3,10
1674,98,68,71197.0,100.0,5371.37,0.0,2585.09,23,78.85,18,2,15,7,1.0,0,0,0,0,5471.37,8056.46,2,22
1675,93,23,61100.0,851.86,0.0,0.0,0.0,25,10.0,13,2,8,2,3.0,0,0,1,0,851.86,851.86,1,10
1676,21,43,133426.0,672.49,0.0,0.0,0.0,34,29.98,13,3,11,6,0.0,1,0,1,1,672.49,672.49,3,17
1677,5,57,66131.0,1969.53,38667.97,0.0,0.0,28,83.28,17,3,15,8,3.0,1,1,0,0,40637.5,40637.5,3,23
1678,30,85,55397.0,870.56,0.0,44526.29,0.0,30,10.0,17,4,2,6,0.0,1,0,1,1,45396.85,45396.85,4,8
1679,11,28,20462.0,678.19,0.0,0.0,0.0,25,23.38,15,9,20,11,0.0,0,0,1,0,678.19,678.19,1,31
1680,71,37,99572.0,100.0,0.0,53121.97,0.0,30,33.11,23,3,9,8,0.0,0,0,0,0,53221.97,53221.97,1,17
1681,25,35,58352.0,267.75,0.0,10696.5,0.0,19,77.79,12,1,18,8,3.0,0,0,0,0,10964.25,10964.25,1,26
1682,222,37,92977.0,2241.67,44601.29,15271.14,0.0,22,51.2,16,4,13,4,0.0,0,0,1,0,62114.1,62114.1,3,17
1683,61,53,31699.0,14383.85,0.0,12881.26,0.0,24,60.29,14,2,16,6,0.0,0,0,1,0,27265.11,27265.11,2,22
1684,103,49,28752.0,947.39,1683.98,0.0,0.0,36,53.62,17,3,14,8,0.0,0,0,1,0,2631.37,2631.37,2,22
1685,8,65,80791.0,1793.13,0.0,0.0,551.44,23,24.57,13,5,16,7,2.0,0,1,1,0,1793.13,2344.57,3,23
1686,118,45,90560.0,4576.63,0.0,0.0,0.0,30,123.31,13,1,13,8,2.0,1,0,0,0,4576.63,4576.63,1,21
1687,153,18,147140.0,324.95,19182.9,0.0,0.0,22,19.36,14,2,14,12,0.0,0,0,0,0,19507.850000000002,19507.850000000002,1,26
1688,40,54,28523.0,1901.16,111418.09,0.0,0.0,25,10.0,19,5,7,10,1.0,0,0,0,0,113319.25,113319.25,1,17
1689,55,55,76824.0,361.14,33856.57,0.0,0.0,27,10.0,16,3,6,10,2.0,0,0,0,0,34217.71,34217.71,1,16
1690,86,53,62233.0,4012.77,0.0,0.0,0.0,35,30.16,11,2,10,8,0.0,0,0,0,0,4012.77,4012.77,0,18
1691,11,51,28189.0,1376.23,0.0,0.0,700.0,13,25.4,18,4,14,10,0.0,0,0,0,0,1376.23,2076.23,1,24
1692,41,60,29311.0,1715.87,140.16,0.0,0.0,32,21.56,13,1,6,5,0.0,1,0,1,0,1856.03,1856.03,3,11
1693,30,26,73582.0,339.03,5547.37,0.0,0.0,24,37.34,14,3,8,5,0.2,0,1,0,0,5886.4,5886.4,2,13
1694,9,59,86409.0,3167.03,0.0,0.0,0.0,20,86.52,21,4,9,14,1.0,0,0,0,0,3167.03,3167.03,0,23
1695,27,36,38606.0,25010.96,610.17,0.0,0.0,29,47.62,7,2,15,5,0.0,0,0,0,0,25621.129999999997,25621.129999999997,1,20
1696,4,66,35145.0,241.81,275.48,1435.15,0.0,35,55.64,14,4,7,5,1.0,0,0,0,0,1952.44,1952.44,2,12
1697,3,51,20000.0,658.76,1187.04,0.0,0.0,30,13.96,8,2,7,4,1.0,0,1,1,0,1845.8,1845.8,3,11
1698,8,66,415613.0,1552.17,0.0,14961.31,0.0,25,21.86,11,1,2,3,4.0,0,0,1,0,16513.48,16513.48,2,5
1699,197,85,33790.0,3567.46,0.0,36710.1,0.0,35,57.99,17,1,1,7,0.0,0,1,1,0,40277.56,40277.56,3,8
1700,47,51,25033.0,473.75,896.94,27873.91,0.0,21,36.1,19,3,11,8,0.0,0,0,1,0,29244.6,29244.6,3,19
1701,202,46,83628.0,100.0,25300.2,0.0,0.0,32,48.5,10,1,11,6,2.0,0,1,0,0,25400.2,25400.2,2,17
1702,33,59,43021.0,8423.53,1965.67,0.0,0.0,16,54.11,18,1,12,10,1.0,1,0,1,0,10389.2,10389.2,3,22
1703,22,18,45176.0,3431.52,0.0,0.0,0.0,20,37.82,12,9,10,11,2.0,1,0,1,0,3431.52,3431.52,2,21
1704,42,30,28275.0,100.0,4687.17,0.0,0.0,23,117.39,17,0,14,8,0.0,0,0,1,0,4787.17,4787.17,2,22
1705,34,51,71476.0,440.82,151312.98,0.0,0.0,25,21.64,18,6,8,6,0.0,1,1,1,0,151753.80000000002,151753.80000000002,4,14
1706,6,47,24936.0,11525.0,5827.37,28671.6,0.0,24,17.2,13,3,13,6,0.0,0,0,0,0,46023.97,46023.97,2,19
1707,61,19,22595.0,9620.91,0.0,0.0,0.0,21,10.0,21,3,10,9,1.0,1,0,1,0,9620.91,9620.91,2,19
1708,14,63,40264.0,4482.61,140.48,0.0,0.0,18,60.27,17,4,14,10,0.0,0,0,1,0,4623.089999999999,4623.089999999999,2,24
1709,57,53,39090.0,842.04,1922.1,0.0,0.0,20,20.99,17,4,12,7,1.0,1,0,0,0,2764.14,2764.14,2,19
1710,63,56,82544.0,1242.0,0.0,0.0,0.0,25,91.18,13,3,8,8,1.0,0,1,0,0,1242.0,1242.0,1,16
1711,9,34,20000.0,901.1,0.0,47591.89,0.0,27,40.38,11,4,10,12,0.0,0,0,0,0,48492.99,48492.99,1,22
1712,3,49,95537.0,5957.22,106.62,988.97,0.0,16,25.25,19,3,14,7,0.0,0,1,0,0,7052.81,7052.81,3,21
1713,91,55,96349.0,294.78,543.96,0.0,0.0,24,14.24,21,7,14,8,0.0,0,0,1,1,838.74,838.74,3,22
1714,36,25,107169.0,327.44,54670.36,0.0,0.0,28,65.18,18,3,40,8,0.0,0,0,0,0,54997.8,54997.8,1,48
1715,3,38,22405.0,4991.1,52470.27,597.57,0.0,37,31.72,14,2,13,8,3.0,0,0,0,0,58058.939999999995,58058.939999999995,2,21
1716,316,57,25375.0,1026.04,506.09,0.0,0.0,11,41.03,20,1,15,5,2.0,0,0,1,0,1532.1299999999999,1532.1299999999999,2,20
1717,3,44,75495.0,8670.67,11447.35,0.0,0.0,21,53.71,9,1,13,8,1.0,0,0,0,0,20118.02,20118.02,1,21
1718,71,44,248929.0,600.76,282.27,19209.97,3885.2,25,40.96,8,3,14,7,2.0,0,1,1,0,20093.0,23978.2,5,21
1719,246,41,50542.0,1010.13,0.0,0.0,0.0,16,16.78,14,3,22,9,3.0,0,0,0,0,1010.13,1010.13,0,31
1720,16,28,68096.0,274.89,4868.16,0.0,0.0,23,50.25,15,5,12,9,2.0,0,0,0,0,5143.05,5143.05,1,21
1721,9,42,24689.0,1108.81,19916.09,0.0,0.0,20,63.83,12,5,11,12,0.0,1,0,0,0,21024.9,21024.9,2,23
1722,7,40,57823.0,119.36,96.53,13049.64,1117602.11,26,44.18,22,1,9,5,2.0,0,0,0,0,13265.529999999999,1130867.6400000001,3,14
1723,21,65,46443.0,527.71,11559.63,0.0,0.0,33,54.92,16,6,9,7,0.0,1,1,1,0,12087.34,12087.34,4,16
1724,6,24,77080.0,127.18,2935.56,0.0,572734.37,22,59.17,17,2,26,12,0.0,0,0,0,0,3062.74,575797.11,2,38
1725,70,65,88917.0,3105.36,0.0,13342.53,552.16,27,24.12,10,4,9,9,0.0,0,0,1,0,16447.89,17000.05,3,18
1726,3,62,67720.0,3212.75,18578.04,192.13,35700.77,31,23.41,11,7,7,6,0.0,0,0,1,0,21982.920000000002,57683.69,4,13
1727,42,74,34942.0,100.0,0.0,0.0,2753.38,31,196.65,12,2,16,10,0.0,1,0,0,0,100.0,2853.38,2,26
1728,342,54,25031.0,8109.8,896.36,0.0,0.0,29,95.64,20,2,10,8,1.0,1,0,1,1,9006.16,9006.16,4,18
1729,100,31,101155.0,46449.58,14177.23,0.0,0.0,25,31.86,11,3,14,5,1.0,0,0,0,0,60626.81,60626.81,1,19
1730,57,58,72853.0,1174.98,2643.06,0.0,0.0,27,57.18,12,3,13,7,1.0,0,0,0,0,3818.04,3818.04,1,20
1731,21,40,112143.0,419.19,520.31,0.0,0.0,29,15.64,14,3,16,7,0.0,1,0,0,0,939.5,939.5,2,23
1732,58,43,41603.0,75848.7,0.0,10628.79,0.0,27,20.51,16,5,11,8,1.0,0,0,1,0,86477.48999999999,86477.48999999999,2,19
1733,44,40,20000.0,151.65,0.0,0.0,1107.03,33,12.21,15,3,16,11,0.0,0,0,1,0,151.65,1258.68,2,27
1734,33,64,20000.0,1130.21,1074.29,0.0,0.0,30,41.62,20,3,6,6,1.0,0,1,0,0,2204.5,2204.5,2,12
1735,8,43,20000.0,1435.74,27048.43,0.0,0.0,30,42.01,17,1,14,6,1.0,0,0,0,0,28484.170000000002,28484.170000000002,1,20
1736,130,44,27576.0,8247.96,4254.19,0.0,0.0,27,78.81,13,2,12,3,0.0,0,0,1,0,12502.149999999998,12502.149999999998,2,15
1737,35,38,43098.0,1881.09,0.0,0.0,0.0,29,27.95,21,4,12,10,1.0,1,0,1,0,1881.09,1881.09,2,22
1738,12,36,37768.0,519.08,14908.87,14135.97,0.0,28,77.73,19,6,13,10,0.0,0,0,1,0,29563.92,29563.92,3,23
1739,27,21,58436.0,263.28,564.0,0.0,0.0,28,55.83,14,4,40,6,0.0,0,0,1,0,827.28,827.28,2,46
1740,32,59,20000.0,656.73,3607.25,0.0,21822.11,21,236.84,14,1,8,6,2.0,0,0,0,0,4263.98,26086.09,2,14
1741,105,66,93793.0,242.16,2081.28,0.0,0.0,30,125.67,13,4,9,6,2.0,0,0,0,0,2323.44,2323.44,1,15
1742,79,46,141012.0,1178.19,14161.2,0.0,0.0,34,109.26,10,1,13,14,0.0,0,0,1,0,15339.390000000001,15339.390000000001,2,27
1743,87,74,55934.0,470.46,190.76,15953.13,0.0,21,64.62,22,5,3,6,0.0,0,0,1,0,16614.35,16614.35,3,9
1744,3,34,36669.0,116.62,544.36,0.0,33438.08,22,16.19,14,0,26,6,0.0,0,0,1,0,660.98,34099.060000000005,3,32
1745,32,79,46458.0,7206.36,112.56,0.0,0.0,28,41.86,15,3,12,5,1.0,0,0,0,0,7318.92,7318.92,1,17
1746,39,37,142653.0,519.82,1773.67,0.0,0.0,22,199.95,17,1,11,7,1.0,0,0,1,0,2293.4900000000002,2293.4900000000002,2,18
1747,3,46,97255.0,163.66,33619.28,0.0,57522.58,20,49.68,19,4,6,7,1.0,0,0,0,0,33782.94,91305.52,2,13
1748,18,42,89747.0,852.02,1084.75,0.0,0.0,22,17.16,19,4,7,4,1.0,1,0,1,0,1936.77,1936.77,3,11
1749,85,42,42320.0,1215.07,1073.45,0.0,0.0,25,43.33,16,4,11,4,1.0,0,1,1,0,2288.52,2288.52,3,15
1750,8,70,45406.0,100.0,17042.22,0.0,0.0,20,15.0,10,2,16,10,3.0,1,0,1,0,17142.22,17142.22,3,26
1751,45,37,26781.0,1803.48,25263.07,0.0,0.0,39,16.69,12,4,12,4,0.0,1,1,1,0,27066.55,27066.55,4,16
1752,14,40,22788.0,227.98,2497.03,5175.32,168.02,18,46.08,12,3,10,8,1.0,0,0,1,0,7900.33,8068.35,4,18
1753,3,67,54954.0,14278.97,11724.43,0.0,0.0,23,59.84,16,1,10,6,1.0,0,0,0,0,26003.4,26003.4,1,16
1754,16,51,27162.0,2406.53,345.88,0.0,43157.52,24,17.49,15,4,19,8,2.0,0,0,1,1,2752.4100000000003,45909.93,4,27
1755,223,47,20000.0,601.94,46908.24,0.0,0.0,34,21.17,20,4,10,3,2.0,0,1,1,0,47510.18,47510.18,3,13
1756,97,44,82345.0,358.61,219128.28,0.0,0.0,28,10.58,20,0,10,4,3.0,1,0,1,1,219486.88999999998,219486.88999999998,4,14
1757,192,38,34224.0,936.87,0.0,10692.61,0.0,15,29.86,16,2,16,13,0.0,0,1,0,0,11629.480000000001,11629.480000000001,2,29
1758,40,33,68332.0,2749.53,46.12,0.0,0.0,30,10.0,11,2,32,9,0.2,0,0,0,0,2795.65,2795.65,1,41
1759,6,66,52466.0,1055.49,0.0,0.0,0.0,27,26.07,12,4,8,7,1.0,1,0,1,0,1055.49,1055.49,2,15
1760,47,26,20000.0,791.76,0.0,0.0,0.0,28,35.29,14,3,30,10,0.0,0,0,1,0,791.76,791.76,1,40
1761,36,45,25008.0,1196.98,1283.1,0.0,0.0,31,10.0,16,5,7,6,2.0,0,0,1,0,2480.08,2480.08,2,13
1762,111,39,60837.0,443.28,0.0,0.0,137449.77,22,14.79,6,7,9,8,1.0,1,0,0,0,443.28,137893.05,2,17
1763,6,64,20000.0,655.36,9665.47,0.0,0.0,30,31.56,15,2,19,5,0.0,0,0,1,0,10320.83,10320.83,2,24
1764,40,57,30916.0,100.0,725.64,0.0,0.0,23,28.3,16,4,13,10,1.0,1,0,1,0,825.64,825.64,3,23
1765,9,57,32383.0,4724.84,3179.66,38783.12,0.0,26,29.36,15,4,14,7,0.0,0,0,1,0,46687.62,46687.62,3,21
1766,23,41,80379.0,1716.76,498.86,0.0,0.0,21,41.7,14,3,7,8,0.0,0,0,1,1,2215.62,2215.62,3,15
1767,80,50,46413.0,343.72,2069.02,0.0,0.0,24,10.0,14,1,8,6,0.0,1,0,1,0,2412.74,2412.74,3,14
1768,38,24,300039.0,28383.62,983.2,0.0,118326.28,22,58.38,13,1,5,8,0.0,1,0,1,0,29366.82,147693.1,4,13
1769,28,52,71287.0,1249.53,31242.16,10212.02,19103.39,23,25.66,15,3,13,8,0.0,0,0,1,0,42703.71,61807.1,4,21
1770,30,44,35444.0,231.78,205258.23,0.0,25987.42,25,20.55,15,1,11,7,1.0,0,0,1,0,205490.01,231477.43,3,18
1771,36,33,44661.0,3964.39,170.31,0.0,0.0,21,10.0,12,2,12,6,1.0,1,0,1,0,4134.7,4134.7,3,18
1772,92,22,20000.0,1992.35,63.66,0.0,23527.37,16,26.73,13,5,30,6,0.2,1,1,1,0,2056.0099999999998,25583.379999999997,5,36
1773,133,61,41760.0,1982.02,0.0,0.0,0.0,23,49.88,18,5,9,6,0.0,1,0,0,0,1982.02,1982.02,1,15
1774,186,61,23297.0,579.04,143.05,0.0,47322.23,22,37.09,20,1,11,8,0.0,1,0,0,0,722.0899999999999,48044.32,3,19
1775,92,43,27224.0,2155.43,3269.6,0.0,0.0,16,37.96,18,4,13,7,1.0,1,0,1,1,5425.03,5425.03,4,20
1776,22,40,36781.0,740.53,13331.33,0.0,0.0,21,25.25,17,1,12,10,0.0,1,0,0,0,14071.86,14071.86,2,22
1777,69,47,150494.0,2524.79,0.0,5950.77,780.26,23,31.55,19,1,13,9,0.0,0,0,0,0,8475.560000000001,9255.820000000002,2,22
1778,34,47,111910.0,100.0,4459.49,0.0,0.0,27,13.65,15,5,11,6,0.0,1,0,0,0,4559.49,4559.49,2,17
1779,17,32,28832.0,572.03,0.0,0.0,0.0,20,32.99,14,0,12,6,1.0,0,0,1,0,572.03,572.03,1,18
1780,110,27,20000.0,14519.28,57.01,0.0,0.0,39,22.36,14,2,24,9,0.2,0,0,0,0,14576.29,14576.29,1,33
1781,3,59,38351.0,347.03,3141.23,0.0,0.0,16,13.47,10,2,16,9,1.0,0,0,1,0,3488.26,3488.26,2,25
1782,139,36,20000.0,443.3,0.0,0.0,0.0,24,60.57,8,4,9,11,1.0,0,0,0,0,443.3,443.3,0,20
1783,37,54,35246.0,560.07,0.0,0.0,0.0,31,10.0,17,5,9,8,2.0,0,1,0,0,560.07,560.07,1,17
1784,60,33,32069.0,177.29,722.72,0.0,1190.13,18,50.37,18,3,16,8,0.0,0,0,1,0,900.01,2090.1400000000003,3,24
1785,64,58,94215.0,100.0,1248.75,0.0,0.0,21,52.97,14,3,13,7,0.0,0,0,0,0,1348.75,1348.75,1,20
1786,135,27,85758.0,775.98,0.0,0.0,0.0,29,21.72,14,1,26,6,0.4,0,0,0,0,775.98,775.98,0,32
1787,60,44,40374.0,1344.52,30.49,0.0,0.0,29,75.51,13,2,9,8,1.0,0,0,1,0,1375.01,1375.01,2,17
1788,57,18,54439.0,1013.58,324.73,0.0,0.0,21,21.36,17,4,11,10,2.0,0,0,1,0,1338.31,1338.31,2,21
1789,4,39,62500.0,882.43,128.94,0.0,0.0,25,20.31,16,4,16,5,0.0,0,0,0,0,1011.3699999999999,1011.3699999999999,1,21
1790,43,18,26956.0,1169.77,5845.48,0.0,28306.11,32,12.68,18,4,12,15,0.0,0,0,1,0,7015.25,35321.36,3,27
1791,9,20,20000.0,5086.08,0.0,0.0,0.0,19,32.89,14,1,11,8,4.0,0,1,1,0,5086.08,5086.08,2,19
1792,80,32,95188.0,824.13,1015.9,0.0,0.0,22,15.38,13,5,15,11,0.0,0,0,1,0,1840.03,1840.03,2,26
1793,43,58,79783.0,463.53,0.0,0.0,0.0,30,17.58,17,1,8,10,0.0,0,0,1,0,463.53,463.53,1,18
1794,68,53,60472.0,719.32,4.64,4640.49,9049.96,25,31.43,21,2,11,7,3.0,0,0,1,0,5364.45,14414.41,4,18
1795,3,53,84028.0,2615.0,60877.66,7267.99,0.0,21,32.5,15,4,10,10,2.0,1,0,1,1,70760.65000000001,70760.65000000001,5,20
1796,5,20,28430.0,9118.32,403.21,14642.96,0.0,30,90.45,14,4,11,12,0.0,1,0,1,0,24164.489999999998,24164.489999999998,4,23
1797,75,19,31181.0,427.43,0.0,0.0,4183.06,23,69.74,15,4,24,9,0.2,0,0,1,0,427.43,4610.490000000001,2,33
1798,4,74,20456.0,1272.07,0.0,0.0,0.0,19,51.46,16,3,22,7,1.0,1,0,1,0,1272.07,1272.07,2,29
1799,4,54,67004.0,1821.72,0.0,0.0,5432.45,30,29.45,20,2,16,11,3.0,1,0,1,1,1821.72,7254.17,4,27
1800,3,54,56882.0,247.43,3971.34,0.0,2045.3,24,23.97,14,4,7,5,1.0,0,0,1,0,4218.77,6264.070000000001,3,12
1801,188,54,47393.0,1130.74,0.0,0.0,0.0,20,32.42,18,4,3,6,1.0,1,1,0,1,1130.74,1130.74,3,9
1802,80,31,51092.0,121.69,0.0,0.0,0.0,24,21.22,9,5,26,3,0.0,0,0,1,1,121.69,121.69,2,29
1803,26,58,21211.0,100.0,85507.54,0.0,0.0,30,18.9,21,2,7,9,0.0,0,0,0,0,85607.54,85607.54,1,16
1804,21,38,28134.0,1900.97,2576.18,0.0,39210.49,21,31.09,26,3,12,11,0.0,0,0,1,0,4477.15,43687.64,3,23
1805,25,61,25821.0,616.58,3108.82,11110.64,0.0,19,16.4,16,2,3,13,2.0,0,0,1,0,14836.039999999999,14836.039999999999,3,16
1806,89,21,92653.0,1485.37,453.61,0.0,0.0,25,17.23,17,0,11,7,2.0,0,0,0,0,1938.98,1938.98,1,18
1807,64,76,20165.0,1067.59,0.0,10881.41,0.0,22,71.09,14,2,6,7,0.0,0,0,0,0,11949.0,11949.0,1,13
1808,12,31,49885.0,253.51,2164.45,0.0,0.0,30,10.98,17,3,7,12,1.0,0,0,0,0,2417.96,2417.96,1,19
1809,11,59,93130.0,1024.66,5715.69,28708.93,0.0,21,14.41,11,2,11,7,1.0,0,0,1,1,35449.28,35449.28,4,18
1810,6,62,36876.0,172.49,26880.84,0.0,0.0,21,91.71,13,5,15,4,2.0,0,0,1,0,27053.33,27053.33,2,19
1811,64,18,109453.0,8834.84,33.22,0.0,0.0,26,24.2,13,5,15,7,1.0,0,0,1,0,8868.06,8868.06,2,22
1812,86,25,35388.0,143.46,0.0,0.0,0.0,32,99.57,15,3,30,7,0.0,0,1,0,0,143.46,143.46,1,37
1813,18,32,124889.0,817.56,933.11,0.0,0.0,26,13.02,14,1,17,11,1.0,1,0,0,0,1750.67,1750.67,2,28
1814,3,30,55292.0,229.66,2960.28,0.0,0.0,24,35.13,18,1,9,5,0.0,0,0,1,1,3189.94,3189.94,3,14
1815,5,51,64210.0,2580.22,0.0,1548.68,0.0,28,61.4,17,4,10,4,1.0,0,0,1,0,4128.9,4128.9,2,14
1816,206,51,35204.0,667.04,0.0,0.0,0.0,29,16.04,9,4,9,6,0.0,0,0,0,0,667.04,667.04,0,15
