loan_amount,annual_income,debt_to_income_ratio,credit_score,employment_length_years,home_ownership,loan_purpose,interest_rate,installment_amount,num_credit_lines,num_delinquencies,months_since_last_delinquency,total_credit_limit,revolving_utilization,public_records,inquiries_last_6months,age,years_at_current_address,target
11438.59,61146.63,0.25,700,3.6,0,4,13.92,264.22,4,2,2,47358.05,0.2304,0,1,40,1.7,0
10314.32,28829.67,0.2675,693,6.4,1,2,11.12,326.83,6,1,44,40283.51,0.3502,0,1,40,2.4,0
10192.34,74978.3,0.1533,680,8.5,3,2,15.81,536.42,7,0,0,17223.83,0.5622,0,0,49,1.8,0
3719.42,80846.84,0.1249,721,5.5,2,3,16.24,96.17,6,1,33,8310.91,0.6089,0,2,47,7.0,0
20933.32,29560.28,0.1741,691,12.9,2,1,9.41,523.41,8,0,0,25662.81,0.6496,0,0,37,1.7,0
7913.73,66830.71,0.1983,693,1.3,3,5,13.33,212.64,6,2,10,17143.75,0.7152,1,0,39,0.3,0
20719.29,88010.62,0.0929,689,3.7,2,1,10.87,626.84,11,1,40,6581.26,0.4536,1,2,43,13.6,0
6209.53,31713.73,0.1311,703,0.7,3,1,14.03,129.85,7,0,0,57032.8,0.2643,0,0,49,7.1,0
7618.7,114490.05,0.2962,684,1.0,2,1,14.25,130.23,6,0,0,15654.33,0.3424,0,2,36,0.7,0
21998.96,33074.46,0.2372,717,7.9,2,3,10.9,1414.61,9,0,0,44888.74,0.2069,0,2,43,3.2,0
15844.6,20589.43,0.2455,610,11.1,0,3,15.25,893.95,11,0,0,10741.21,0.5984,0,2,39,5.1,0
23508.04,28972.86,0.316,808,0.9,2,5,16.07,583.62,5,3,27,11688.88,0.8502,0,1,41,11.0,1
5190.1,49161.97,0.1035,662,1.3,3,2,10.42,207.68,10,1,13,34557.88,0.4497,0,1,47,0.3,0
3350.73,74779.84,0.0948,551,12.6,1,5,7.04,80.16,9,0,0,29427.35,0.806,0,2,49,4.6,1
36856.37,26604.09,0.1627,687,6.7,2,4,9.1,1681.76,8,0,0,45512.33,0.5506,0,1,41,3.8,0
8685.76,25153.41,0.3769,660,6.9,0,0,10.99,514.66,7,0,0,5000.0,0.5148,0,2,58,9.6,0
12162.12,60232.0,0.3665,688,1.8,0,0,12.29,760.21,9,0,0,27838.08,0.2824,0,0,53,11.8,0
22239.94,29621.63,0.239,687,5.8,3,0,7.87,930.56,5,0,0,61023.4,0.4405,0,1,32,3.6,1
50443.88,51909.33,0.308,799,14.3,3,1,9.96,958.04,6,0,0,11739.18,0.5088,0,1,49,5.6,0
19875.4,26368.1,0.2054,652,1.5,3,5,8.77,1290.97,13,1,18,16212.77,0.4151,0,2,30,2.1,0
38591.63,38117.94,0.1605,633,3.2,1,0,9.89,1040.71,7,0,0,30034.62,0.4097,0,1,29,17.4,0
54022.76,53202.9,0.2191,717,3.0,0,5,8.5,1006.95,8,0,0,7147.04,0.5949,0,0,45,4.7,0
63299.19,26950.43,0.0406,645,15.0,1,0,11.3,2675.0,7,1,13,22436.1,0.3656,1,2,29,3.9,0
16071.93,15309.92,0.115,582,2.6,1,1,13.57,479.96,5,1,5,21969.87,0.2476,0,0,46,0.7,1
8953.39,30197.25,0.145,770,5.7,2,2,14.03,397.01,11,1,10,78567.58,0.4194,0,0,30,7.6,0
9348.64,72410.62,0.2091,746,3.9,3,3,6.71,411.71,5,1,21,55822.41,0.5479,0,3,44,2.4,0
11442.11,62717.83,0.0323,689,7.6,1,0,19.52,362.69,8,1,3,33006.96,0.3698,0,4,39,2.1,0
44351.84,38944.56,0.3321,589,14.9,1,0,6.77,2008.75,5,0,0,38666.07,0.8232,0,1,49,2.0,1
7772.47,36080.53,0.3571,662,0.3,2,0,10.83,328.76,12,0,0,17879.8,0.7489,0,0,41,5.2,0
25146.69,80673.94,0.1025,751,11.9,1,1,13.43,453.66,7,1,22,15187.0,0.5025,0,2,27,0.9,0
14112.97,15000.0,0.3865,655,24.7,3,1,10.83,715.99,8,2,4,16098.81,0.3047,1,0,47,2.7,1
13044.95,60124.45,0.2876,588,1.3,1,5,12.38,270.27,14,0,0,5000.0,0.4505,1,1,34,3.0,0
15425.9,27301.01,0.2449,649,0.4,2,2,12.6,435.75,6,0,0,31252.91,0.2372,0,5,34,0.6,0
10408.34,33764.14,0.1161,594,0.4,3,3,14.42,188.12,6,0,0,12158.63,0.6169,0,1,31,4.0,0
16095.52,19114.62,0.1315,747,2.8,3,0,14.15,403.43,10,0,0,7138.41,0.1583,0,1,34,1.2,0
21290.82,54633.37,0.3921,689,0.5,0,1,10.32,1625.95,11,0,0,32462.47,0.1477,1,0,42,4.2,0
4162.74,28469.85,0.2146,582,4.8,1,2,6.86,255.39,10,0,0,6215.49,0.3532,0,1,38,4.6,0
1346.67,48679.3,0.2102,790,7.9,3,0,10.08,28.8,6,0,0,12669.33,0.5758,1,0,36,3.4,0
8787.38,40081.55,0.0943,631,0.2,1,0,13.42,244.77,6,0,0,84207.09,0.7885,0,1,33,4.1,0
6176.63,53736.5,0.1004,664,5.6,0,0,11.74,335.21,7,0,0,21478.03,0.4679,0,0,44,1.6,0
35456.28,35162.59,0.1062,677,9.6,1,0,6.4,790.33,6,1,15,5000.0,0.4886,0,7,34,7.3,0
12149.59,63770.8,0.1238,643,12.4,0,2,18.88,225.44,7,0,0,54630.47,0.6958,0,1,41,14.4,0
25664.43,50057.19,0.0681,651,3.2,1,0,9.99,633.17,7,0,0,17612.65,0.3576,0,2,41,16.1,0
5550.29,45602.13,0.179,634,5.1,1,2,14.97,108.34,9,1,14,12123.39,0.3996,0,1,55,0.8,0
3713.48,67166.61,0.2408,713,5.3,0,3,9.21,131.25,13,0,0,63498.77,0.6609,0,1,41,0.1,0
51101.63,38777.42,0.1929,593,2.9,1,0,6.01,2527.93,13,0,0,9862.04,0.1851,0,1,33,0.9,1
6002.53,55090.68,0.1138,655,3.5,2,0,16.12,186.59,11,1,9,23354.24,0.4394,0,1,34,5.8,0
10789.74,49540.18,0.1609,655,7.2,2,3,13.06,306.66,10,0,0,9844.15,0.306,0,0,44,0.3,0
11260.63,59163.62,0.115,622,3.0,0,2,18.63,440.83,13,2,9,96768.26,0.2389,0,1,33,2.2,1
18467.51,30981.45,0.0746,747,8.8,1,1,14.17,318.2,10,0,0,53800.26,0.1225,0,2,43,17.4,0
19534.18,79462.43,0.2428,601,2.7,2,4,11.95,357.31,12,0,0,22591.39,0.1696,0,1,47,0.9,0
12015.74,26408.57,0.1411,808,2.5,3,2,9.96,624.7,7,0,0,35559.14,0.5517,0,0,29,5.7,0
3441.4,48392.27,0.1218,850,0.0,1,5,17.68,89.51,10,0,0,102536.1,0.328,0,1,44,4.8,0
25360.83,42253.03,0.3804,767,3.9,1,0,11.29,1213.88,8,1,9,10162.52,0.5045,1,1,45,11.2,0
8388.61,15000.0,0.0329,574,0.7,1,1,16.25,494.49,2,0,0,71187.47,0.3055,0,2,37,0.5,1
9308.31,223016.33,0.0619,627,4.7,0,3,16.61,191.42,12,0,0,13687.18,0.7614,0,0,49,2.0,0
39591.95,25313.29,0.1927,633,10.2,1,4,6.01,1580.27,10,0,0,10260.31,0.2201,0,1,21,3.6,0
12204.29,56059.46,0.0409,784,15.8,1,0,3.44,240.01,9,1,6,29636.46,0.6611,0,2,26,4.1,0
11238.13,50353.2,0.2193,585,4.0,1,5,14.63,632.6,8,0,0,58085.94,0.3356,0,2,40,14.4,0
6212.46,99550.81,0.1252,724,6.8,2,2,13.52,141.06,11,1,96,39506.23,0.3775,0,0,50,1.9,0
23372.06,32991.98,0.1218,671,6.3,2,1,8.43,488.5,12,2,12,11603.76,0.3094,0,0,22,1.6,0
3084.38,54586.35,0.1997,634,0.6,2,2,17.34,237.13,9,0,0,56353.21,0.5891,1,1,22,0.2,0
21040.87,46290.45,0.101,755,9.0,2,1,3.0,524.6,8,1,1,11967.72,0.4394,0,6,41,4.3,0
24739.57,88553.52,0.346,672,4.0,2,1,10.02,524.65,10,0,0,5000.0,0.1464,0,1,39,0.1,0
3011.94,15000.0,0.1418,684,3.8,0,4,9.69,66.54,10,0,0,17897.37,0.2587,0,2,25,10.3,0
32351.3,45604.88,0.0956,777,1.7,2,0,3.0,2689.88,6,0,0,16137.56,0.167,0,2,30,4.5,0
11378.45,68358.52,0.2264,705,8.9,1,0,13.1,448.31,7,0,0,42946.77,0.7828,0,3,44,16.8,0
9073.13,44137.4,0.2479,563,1.7,1,3,15.24,433.94,9,0,0,9500.93,0.2005,0,1,61,14.4,0
4509.85,70439.47,0.2179,632,0.5,1,0,8.29,90.85,9,0,0,10218.76,0.3592,0,3,43,4.3,0
14536.43,39778.98,0.0539,812,27.3,1,3,3.0,367.11,2,0,0,17377.9,0.1842,0,0,53,2.1,0
6514.91,85197.28,0.3417,802,6.3,1,5,5.44,217.58,10,0,0,21554.46,0.59,0,0,40,1.8,0
18776.55,58035.52,0.1062,764,0.5,2,3,5.75,318.38,5,1,39,37141.89,0.3465,0,0,51,13.0,0
13213.26,62555.52,0.1344,797,9.0,2,0,10.78,447.51,11,1,26,42945.75,0.5222,0,0,34,0.3,0
5790.95,18082.97,0.1759,741,0.8,2,2,8.55,440.51,3,0,0,12764.57,0.7698,0,1,42,5.6,0
26900.67,38569.72,0.1824,696,7.5,1,1,9.53,492.31,10,1,28,11062.71,0.3995,0,0,46,16.8,0
9006.61,104399.49,0.1737,634,0.2,2,0,10.56,161.89,8,0,0,7512.69,0.6221,0,0,47,5.8,0
26245.86,51748.0,0.2058,751,1.3,2,1,5.31,649.5,7,2,42,21463.31,0.2093,0,1,56,11.8,0
37859.73,58581.89,0.1686,614,4.1,1,4,17.93,1012.53,4,0,0,25999.38,0.1329,0,1,30,12.7,0
29391.35,48715.19,0.0677,808,0.7,2,5,7.86,929.02,8,0,0,28983.19,0.5804,0,3,54,11.2,0
5425.27,16039.48,0.1795,784,5.0,2,1,24.22,234.98,4,0,0,19854.95,0.6705,0,0,33,0.8,0
25980.52,95523.17,0.2623,755,9.6,1,0,17.8,685.08,5,1,48,10753.01,0.1539,0,0,47,10.0,0
5479.68,49683.1,0.1866,678,8.8,3,0,9.9,118.24,8,1,1,31630.2,0.6005,0,0,42,7.4,0
35038.34,113092.36,0.2137,634,8.1,0,3,5.78,1225.71,4,1,38,5246.4,0.6163,0,1,21,0.3,0
19372.01,73594.23,0.101,659,1.3,2,0,16.16,418.19,6,0,0,5000.0,0.2976,0,2,53,2.8,0
11032.15,53846.31,0.2564,601,0.2,1,1,16.54,298.76,9,0,0,48558.39,0.5262,0,0,21,0.7,0
7956.0,56108.24,0.1802,776,3.9,1,2,12.81,138.38,8,0,0,20211.45,0.563,0,2,47,2.7,0
14011.25,92020.64,0.2157,716,4.7,2,0,12.56,267.99,10,2,15,63857.85,0.5558,0,2,39,0.4,0
25685.93,51984.19,0.4038,604,4.2,1,3,16.02,485.23,17,1,13,27275.1,0.5085,0,0,23,2.1,0
6278.77,65970.11,0.2625,600,1.0,1,0,5.56,255.74,11,1,6,28151.41,0.522,0,0,62,18.9,0
29299.4,27571.32,0.1386,752,6.2,0,4,8.26,720.02,2,0,0,26449.09,0.5516,0,3,49,2.3,0
14142.18,47878.82,0.2115,783,4.0,1,3,13.26,389.48,6,1,57,24837.28,0.5738,0,0,24,1.6,0
20667.85,44436.39,0.2543,759,4.5,2,4,8.14,1239.5,9,0,0,27808.26,0.9119,0,2,40,6.9,1
32282.14,61093.83,0.0242,734,20.6,2,0,3.07,582.82,8,0,0,12534.37,0.2046,0,1,44,8.1,0
19101.19,53818.65,0.2945,729,1.0,2,2,19.38,321.77,10,0,0,5695.4,0.2386,0,2,44,7.4,0
10594.03,146967.68,0.2803,638,1.6,1,0,4.52,330.6,10,1,1,22230.74,0.5924,1,1,44,2.2,0
66342.64,52377.39,0.0791,782,0.5,2,1,11.23,1397.31,4,0,0,35545.23,0.7243,0,0,40,4.1,0
10114.84,60377.96,0.1482,717,11.8,3,0,15.38,242.26,5,0,0,20021.23,0.772,0,0,39,0.2,0
21452.22,31992.36,0.0444,814,7.2,2,2,10.58,596.1,7,1,63,33846.07,0.5019,0,2,42,2.0,0
6303.8,45661.8,0.1002,634,0.1,1,2,16.59,160.69,11,0,0,20265.11,0.2717,0,1,21,5.3,0
8861.82,166930.47,0.2163,713,4.4,3,2,5.11,401.45,6,3,24,16570.42,0.2564,0,1,38,6.0,0
4377.46,51178.1,0.2282,604,25.2,0,0,8.94,152.18,14,2,101,13638.12,0.684,0,1,30,0.6,0
9214.31,38377.73,0.1304,672,6.8,3,3,16.09,348.96,8,0,0,71068.99,0.359,0,3,23,6.2,0
9488.31,24493.85,0.3033,687,9.9,0,3,8.6,211.18,3,0,0,32544.31,0.2163,0,0,45,12.2,0
9023.56,55387.83,0.4929,708,6.8,1,0,13.41,621.18,3,0,0,24415.93,0.8657,0,0,21,2.3,0
14346.23,33721.0,0.0634,664,3.4,0,3,9.87,322.87,14,1,1,23928.53,0.5463,0,0,62,0.0,0
11787.86,32581.14,0.0809,760,2.6,2,0,4.21,433.82,7,0,0,11915.94,0.6333,0,1,36,1.3,0
14550.09,32351.76,0.2956,694,0.9,2,1,9.83,298.53,14,2,26,11230.06,0.2566,0,0,35,7.3,0
11091.21,19965.27,0.1029,727,4.7,1,2,12.78,403.9,9,3,21,20536.66,0.4295,0,1,38,1.7,0
24773.84,64440.29,0.1571,696,1.9,1,2,6.89,805.47,11,0,0,13099.04,0.7277,0,0,45,8.2,0
16599.42,138471.55,0.1073,605,3.8,2,0,10.39,940.71,5,0,0,5069.93,0.3805,0,0,45,0.3,0
60696.18,57204.21,0.1687,612,6.7,1,5,13.89,2132.46,4,1,71,158942.65,0.5871,0,2,38,0.6,0
5349.56,37540.77,0.1826,617,2.6,2,3,9.39,100.91,9,0,0,39798.76,0.439,0,0,26,2.3,0
37674.06,44056.01,0.1872,726,6.9,1,4,13.27,866.59,7,1,37,47677.81,0.5751,0,1,21,3.2,0
25878.76,24980.52,0.1841,644,1.7,2,5,11.02,443.89,6,1,21,30557.69,0.4561,0,2,33,9.8,0
16609.58,36472.81,0.2478,677,2.4,2,0,3.81,478.18,9,0,0,21505.73,0.6859,0,1,37,5.6,0
12282.48,58664.18,0.0247,735,2.0,3,1,11.12,387.53,12,0,0,10846.98,0.4668,0,3,46,8.4,0
8637.16,58195.43,0.0925,733,6.5,2,0,11.45,667.68,5,0,0,14794.47,0.3815,0,1,39,8.8,0
9882.26,60542.73,0.2061,568,1.9,1,3,13.46,769.66,3,0,0,21327.18,0.2873,0,2,30,1.1,0
11217.85,55850.73,0.2897,613,14.0,2,1,16.98,316.56,11,1,28,48288.24,0.1594,0,0,50,0.3,0
3365.26,40454.02,0.0518,662,0.8,0,0,13.3,277.58,12,1,8,39387.48,0.7475,0,0,26,8.5,1
14433.12,15979.62,0.0356,739,20.7,1,1,12.12,1053.51,8,0,0,22462.86,0.3364,0,1,55,14.7,0
15536.32,70140.25,0.2527,760,0.6,0,3,7.52,360.47,8,3,61,22527.97,0.4876,1,0,32,3.6,0
6105.99,52962.85,0.0677,595,17.2,2,0,6.07,147.62,10,1,14,34435.55,0.5872,0,2,34,4.9,0
3960.84,30748.45,0.355,643,1.5,1,5,9.28,67.55,11,2,38,97484.92,0.5327,0,1,45,10.8,0
37049.5,65875.89,0.1085,713,1.3,1,0,6.71,785.08,5,2,2,20434.93,0.4864,0,2,21,1.9,0
11074.06,35729.73,0.0891,632,1.3,1,0,9.26,248.93,9,0,0,29774.28,0.7612,0,1,48,19.8,0
2297.87,31503.98,0.0944,552,4.1,1,5,12.03,79.97,4,1,3,11286.3,0.9721,0,2,29,0.6,1
17369.62,15000.0,0.3648,612,0.9,1,5,9.56,348.35,3,0,0,53642.88,0.3719,1,2,46,9.5,0
8281.83,131400.11,0.1512,760,4.1,0,0,3.0,197.79,9,0,0,37106.19,0.76,0,1,45,5.4,0
22693.01,28782.11,0.1619,654,4.4,1,3,14.15,763.82,9,1,4,19612.51,0.4378,1,0,44,14.2,1
34348.38,52993.57,0.1788,723,3.0,0,2,8.21,2114.68,11,1,29,65743.06,0.1918,0,0,28,5.9,0
3866.04,54820.32,0.3293,758,8.9,3,3,7.18,66.26,7,1,23,23284.42,0.4998,0,0,41,1.3,0
9071.7,93623.28,0.037,804,11.2,2,4,10.07,224.53,6,0,0,6633.43,0.3054,0,2,37,14.8,0
38773.0,48827.17,0.2184,745,3.1,1,4,12.57,1533.92,5,0,0,38254.69,0.5656,0,2,43,6.5,0
6381.63,50296.96,0.2897,640,8.2,2,0,6.54,143.52,5,2,13,16787.21,0.786,0,0,22,7.2,0
22869.13,50590.41,0.4825,743,9.5,0,2,11.74,701.33,9,0,0,36691.62,0.5553,0,1,48,0.5,0
25195.29,49383.31,0.0384,747,0.2,2,0,3.3,706.82,11,0,0,21332.05,0.8231,0,0,48,3.5,0
6300.19,29154.75,0.1551,787,24.6,2,4,9.49,283.76,8,0,0,14658.08,0.274,0,2,21,1.5,0
13178.85,60746.03,0.2023,578,0.7,1,0,8.45,224.43,11,2,71,20169.79,0.4347,0,2,21,3.2,0
6347.3,53963.56,0.2226,752,13.0,2,4,8.28,291.38,17,0,0,93245.49,0.8299,1,3,47,5.0,0
49812.16,23883.18,0.129,554,2.8,1,1,14.71,1487.86,5,0,0,59283.12,0.1617,0,2,36,7.1,1
4050.87,56073.57,0.1259,716,2.7,2,5,16.84,85.05,10,1,25,11460.23,0.8541,0,2,51,7.6,0
14634.16,45959.8,0.023,637,0.3,1,4,8.81,1001.03,10,0,0,43778.51,0.1344,0,0,48,2.3,0
17448.46,114718.84,0.3532,655,1.4,0,4,3.74,374.35,7,2,33,16416.11,0.4875,0,0,38,4.6,0
13266.89,61349.59,0.0987,631,3.2,2,4,6.25,668.39,8,0,0,65733.08,0.4535,0,0,41,2.1,0
14440.26,133299.09,0.183,595,0.8,1,0,5.67,362.07,6,0,0,14218.09,0.5979,0,0,29,4.8,0
17998.41,136027.84,0.1606,701,10.7,3,1,11.02,771.05,12,1,31,68375.96,0.5366,0,2,36,2.2,0
16476.49,15398.66,0.1897,683,3.0,1,1,4.58,464.5,10,2,19,5000.0,0.3293,0,2,44,15.7,0
6709.3,40764.52,0.0522,705,10.8,1,1,10.91,134.75,9,0,0,21183.99,0.4497,0,0,24,0.4,0
9936.09,27306.54,0.2678,583,9.0,1,2,15.92,542.06,5,1,2,11262.39,0.159,0,2,53,3.3,0
37177.62,116131.51,0.3395,678,7.2,2,2,7.78,1116.62,5,0,0,20175.98,0.4365,0,1,41,2.5,0
23257.73,55578.61,0.1105,727,5.2,0,1,6.48,534.86,9,0,0,20064.08,0.5308,0,0,46,4.2,0
10679.59,37589.48,0.1055,796,1.9,1,0,3.0,790.54,8,1,18,9066.64,0.6271,0,0,31,1.0,0
11529.22,36944.67,0.1113,850,3.4,1,1,12.37,264.88,9,0,0,24876.52,0.2672,0,1,28,6.7,0
17865.91,60664.3,0.3412,790,2.0,2,0,5.12,367.01,6,0,0,51649.18,0.4941,0,1,40,7.7,0
7249.87,15000.0,0.2394,717,3.8,2,0,6.98,276.94,5,1,61,76758.51,0.7377,0,1,55,4.8,0
7462.23,39427.93,0.2103,790,0.0,0,3,14.93,163.18,11,0,0,40325.6,0.6256,0,2,36,6.6,0
4976.74,47315.19,0.1325,702,4.4,2,0,15.34,279.01,7,0,0,7806.24,0.154,0,1,31,6.7,0
35757.97,33873.04,0.0694,702,33.0,2,0,15.63,2533.67,6,1,3,5000.0,0.4185,0,1,34,15.1,0
28109.9,45213.4,0.0566,703,4.7,2,2,8.07,536.15,13,0,0,50987.98,0.1557,0,0,42,0.9,0
10234.41,52377.11,0.0794,581,0.4,1,1,10.77,246.63,5,1,37,32835.5,0.3064,0,1,38,7.9,0
10512.41,58228.8,0.0261,786,4.3,1,4,10.07,176.95,9,1,2,66851.03,0.5866,0,1,34,5.9,0
24548.25,26347.72,0.1037,688,2.0,1,4,8.97,639.33,10,2,5,36001.33,0.4788,0,0,59,1.9,0
21644.42,93746.75,0.0376,690,0.8,2,2,8.67,570.12,6,0,0,5472.06,0.3751,0,1,44,13.4,0
17214.35,18437.27,0.1787,624,0.7,1,0,12.17,359.96,6,0,0,15061.12,0.4058,0,1,47,16.8,0
35301.93,43455.26,0.3232,678,5.9,1,1,12.83,1265.57,10,0,0,7621.36,0.4121,0,2,31,1.7,0
14794.51,47028.47,0.0802,724,14.2,1,0,10.37,256.0,4,0,0,49990.42,0.9094,0,0,45,0.5,0
15526.52,84242.83,0.1797,752,4.5,2,5,10.01,590.34,5,0,0,5898.08,0.3088,0,2,60,2.1,0
5244.05,32553.6,0.1239,666,0.2,2,0,19.34,211.97,9,0,0,15518.3,0.2016,0,1,58,4.1,0
7952.96,54627.91,0.0682,801,0.3,2,3,13.13,137.16,10,1,4,17130.56,0.2746,0,3,35,0.8,0
17969.31,63448.87,0.1578,732,10.8,2,3,5.26,937.48,7,1,24,24462.17,0.6492,0,0,21,0.0,0
8116.46,42635.95,0.2724,660,5.8,3,0,9.46,160.68,5,0,0,109562.74,0.5569,0,1,34,3.2,0
5510.54,49117.88,0.3037,704,1.7,0,4,5.72,96.5,6,0,0,18841.07,0.3115,1,0,36,6.0,0
6251.02,63742.77,0.2188,736,10.3,1,3,8.22,229.42,5,2,26,14848.91,0.3297,0,2,45,0.1,0
22196.88,25608.86,0.2421,608,5.9,1,0,7.19,1108.18,7,0,0,13168.13,0.6014,0,0,55,0.8,0
7672.86,57778.44,0.0903,683,1.8,1,5,6.7,131.12,10,0,0,53175.45,0.1576,0,1,50,2.0,0
9455.84,168374.78,0.1486,629,4.3,0,1,14.25,206.18,7,0,0,10304.42,0.3297,0,0,29,2.6,0
10924.2,91053.93,0.0669,729,6.6,1,3,12.03,889.42,7,1,10,18239.81,0.2434,0,2,38,6.8,0
7024.51,48799.17,0.093,589,9.3,1,1,8.87,146.29,6,1,56,17235.1,0.3083,0,1,31,0.9,1
15403.2,82420.26,0.0532,686,0.8,2,0,11.04,526.09,6,0,0,108594.18,0.639,0,2,28,5.1,0
5752.84,40440.54,0.2186,650,6.1,1,5,4.53,157.57,11,1,61,29882.25,0.3017,0,0,27,6.5,0
16457.98,26465.03,0.161,850,3.0,3,2,12.56,553.69,8,0,0,16709.7,0.7853,0,2,61,2.3,0
6993.89,71110.22,0.1302,617,2.8,2,1,8.66,364.64,8,0,0,34582.11,0.4073,0,0,39,5.6,0
7328.29,63481.86,0.0419,654,7.4,2,0,10.93,201.92,11,0,0,5334.07,0.1628,0,1,35,1.4,0
92494.3,70087.4,0.3648,741,4.9,1,4,12.01,5362.56,4,0,0,33533.99,0.2626,0,0,62,0.3,0
14810.15,21500.94,0.1069,788,5.7,0,4,11.65,1005.01,7,0,0,29650.26,0.0848,0,2,21,10.8,0
13553.08,121816.08,0.3414,821,1.5,1,2,21.58,234.87,8,0,0,36345.49,0.3847,0,2,43,8.0,0
8866.64,135079.8,0.0647,554,5.9,2,1,8.26,158.1,9,1,81,19755.65,0.5362,0,1,52,0.3,0
5581.44,35056.09,0.0765,576,4.9,2,1,12.8,248.78,10,0,0,7991.27,0.1576,1,1,50,2.6,1
11513.27,32731.26,0.0311,770,2.1,2,1,12.06,228.36,6,1,34,18267.32,0.0658,0,2,44,3.2,1
11149.55,76553.94,0.2516,711,1.3,1,0,7.7,648.98,8,1,41,20787.77,0.5551,0,0,26,10.9,0
17433.08,59634.32,0.3035,641,2.8,2,0,14.05,372.72,9,0,0,24264.49,0.2636,1,0,47,4.7,0
6010.94,32918.0,0.322,580,1.2,2,2,10.8,317.47,9,1,1,16227.19,0.6009,0,1,40,10.7,1
18923.01,44625.34,0.0266,723,5.4,2,0,14.67,475.6,9,2,6,9589.81,0.4672,0,1,42,5.4,0
5843.02,53485.37,0.1674,715,1.2,1,1,3.0,105.87,10,0,0,5197.19,0.4729,0,0,31,0.2,0
16427.39,112776.62,0.3342,633,8.5,2,2,13.38,883.95,5,0,0,38743.17,0.797,0,1,47,3.8,0
30966.87,85006.03,0.1382,757,16.7,1,2,3.0,879.2,6,0,0,31167.02,0.4926,0,2,35,12.6,0
2551.74,56435.12,0.4102,798,9.2,2,0,11.69,79.03,2,0,0,15205.39,0.2285,0,3,29,7.3,0
13562.49,78148.58,0.1031,685,1.1,2,5,10.45,883.2,8,1,14,9678.93,0.5903,0,3,38,0.5,0
8649.52,25042.55,0.3049,740,0.8,2,4,3.0,361.97,8,0,0,15660.65,0.3302,0,1,37,2.1,0
28510.86,20792.47,0.3683,604,2.4,1,4,13.15,672.88,11,0,0,9919.94,0.1307,0,0,37,5.2,0
16020.62,89938.91,0.274,695,4.3,0,1,8.9,482.72,9,0,0,92113.94,0.5799,0,1,36,0.9,0
5758.23,28714.76,0.3518,674,11.9,3,1,12.16,159.26,7,1,19,27648.64,0.2027,0,0,35,3.8,0
5561.75,108203.36,0.225,703,3.8,2,4,14.99,217.81,11,0,0,10938.56,0.6734,0,1,21,6.5,0
19846.02,40235.39,0.1135,698,5.6,1,3,17.73,526.46,6,0,0,20238.37,0.5494,0,1,37,2.7,1
43693.95,17827.12,0.2826,716,11.2,3,1,4.78,1215.16,8,0,0,64246.57,0.4842,0,2,50,4.6,0
5623.29,55090.92,0.1202,642,7.3,3,0,10.33,119.14,12,0,0,156800.11,0.6045,0,2,32,6.5,0
24066.98,37013.33,0.0774,639,2.0,0,4,14.38,1823.95,9,1,6,16933.75,0.6982,2,0,65,0.1,1
6349.52,15000.0,0.1685,547,7.5,0,4,15.77,143.35,8,0,0,35776.29,0.2256,0,2,29,7.3,0
10116.17,91602.44,0.2827,597,2.9,2,1,15.51,205.35,7,0,0,11588.09,0.4053,0,1,39,0.7,1
18694.83,32223.31,0.1434,747,2.6,0,5,7.23,319.21,6,1,16,16474.38,0.134,2,0,27,1.5,0
2775.27,119941.52,0.2171,733,6.9,1,0,10.7,52.15,9,2,24,26071.21,0.22,1,0,27,2.7,0
28769.25,30010.64,0.2532,685,0.9,2,5,6.71,1436.17,9,0,0,41860.78,0.6688,0,1,42,0.1,0
6577.69,84481.16,0.06,713,1.5,0,1,9.05,158.46,6,0,0,8257.87,0.8673,1,0,56,1.7,0
24125.33,16043.85,0.1611,722,3.7,2,1,5.71,1292.88,4,0,0,8867.16,0.2074,0,1,28,3.0,0
43275.5,37299.26,0.1193,537,0.9,2,3,14.12,3498.18,6,0,0,15200.97,0.5044,0,3,49,2.6,1
4059.18,141716.0,0.3612,773,4.3,0,3,6.31,76.26,10,0,0,31670.8,0.5043,0,1,51,2.6,0
17161.94,82481.35,0.0869,756,1.2,2,0,7.4,554.18,10,1,17,22067.19,0.3055,0,2,48,0.6,0
7620.98,56722.36,0.1534,671,7.9,2,0,11.75,138.28,5,0,0,77313.2,0.7095,0,2,73,24.2,0
9802.79,95246.86,0.0694,603,10.8,1,5,11.06,710.68,12,1,3,23524.28,0.2698,0,1,50,3.0,1
53062.57,36512.66,0.0402,679,3.4,1,3,14.44,3781.35,11,0,0,24448.48,0.1031,0,1,27,16.3,0
14022.57,31161.6,0.2987,797,7.9,2,5,7.34,287.65,14,0,0,16197.58,0.4483,1,1,48,9.9,0
59162.61,33263.81,0.2625,663,1.4,2,2,16.93,2921.29,10,1,66,53041.75,0.2307,1,0,44,14.7,1
28721.21,54467.24,0.3685,610,2.7,0,3,11.07,1810.61,10,1,48,45034.55,0.2576,0,0,49,2.8,0
8980.31,34158.4,0.2597,628,7.6,2,0,9.8,697.9,5,0,0,90702.67,0.9064,0,1,49,3.1,0
29982.01,53276.88,0.1916,696,3.0,3,0,9.06,2096.9,11,1,5,16525.93,0.2781,0,1,48,11.5,0
14105.32,139826.85,0.0223,711,4.2,2,2,14.18,1040.93,5,1,24,26814.24,0.1933,0,1,38,15.5,0
