account_age_months,monthly_active_users,daily_active_users_avg,feature_adoption_score,num_support_tickets_last_month,avg_session_duration_minutes,login_frequency_weekly,num_integrations_enabled,contract_type,plan_tier,num_admin_users,data_storage_used_pct,num_reports_created_last_month,last_login_days_ago,nps_score,onboarding_completed,training_sessions_attended,billing_issues_count,competitor_mention_in_tickets,expansion_revenue_pct,target
25.4,14.0,7.5,50.2,1.0,6.6,3.0,1.0,0.0,1.0,2.0,75.8,5.0,1.2,3.9,1.0,3.0,1.0,0.0,19.7,0
30.2,14.0,2.0,43.9,3.0,6.4,3.0,1.0,0.0,1.0,3.0,48.3,13.0,2.1,8.6,0.0,0.0,0.0,0.0,34.1,0
10.4,19.0,5.2,61.0,0.0,9.3,0.0,0.0,0.0,1.0,1.0,13.5,10.0,12.0,7.1,0.0,1.0,0.0,0.0,20.8,1
8.7,20.0,3.9,40.5,0.0,18.1,4.0,2.0,0.0,1.0,5.0,59.5,3.0,1.9,2.0,0.0,2.0,0.0,0.0,15.8,0
10.3,16.0,5.9,45.3,0.0,6.3,5.0,0.0,0.0,1.0,3.0,21.3,5.0,1.5,6.6,1.0,0.0,0.0,0.0,3.6,0
25.4,13.0,2.6,62.8,1.0,2.9,7.0,1.0,0.0,1.0,4.0,55.1,5.0,8.1,5.2,1.0,1.0,1.0,0.0,12.0,0
1.0,12.0,3.7,41.8,1.0,12.7,2.0,3.0,0.0,0.0,3.0,54.2,10.0,7.2,5.1,1.0,1.0,0.0,0.0,2.9,0
7.2,13.0,4.6,69.0,0.0,20.5,3.0,4.0,0.0,0.0,2.0,38.1,8.0,0.6,8.6,1.0,1.0,2.0,0.0,49.7,0
106.7,15.0,5.6,62.4,0.0,19.2,4.0,0.0,0.0,2.0,2.0,48.3,5.0,7.5,10.0,1.0,0.0,0.0,0.0,3.7,0
36.1,11.0,2.4,31.5,2.0,13.2,3.0,3.0,1.0,2.0,1.0,29.7,8.0,6.5,8.4,1.0,1.0,0.0,0.0,4.4,0
31.6,15.0,12.2,77.3,1.0,14.4,1.0,2.0,0.0,0.0,1.0,27.9,6.0,0.3,5.8,1.0,2.0,0.0,0.0,35.0,1
1.0,23.0,9.1,68.3,2.0,24.1,4.0,3.0,0.0,2.0,1.0,44.3,2.0,9.5,10.0,1.0,2.0,0.0,0.0,7.3,0
8.8,14.0,5.4,68.3,2.0,15.0,4.0,0.0,0.0,1.0,1.0,32.8,6.0,5.4,9.6,1.0,4.0,1.0,0.0,12.3,0
32.6,23.0,7.3,55.4,3.0,8.7,1.0,1.0,0.0,1.0,3.0,62.2,7.0,3.7,6.1,0.0,0.0,0.0,0.0,6.3,0
1.0,25.0,7.8,21.2,0.0,11.0,3.0,3.0,0.0,2.0,1.0,31.9,4.0,9.7,6.4,1.0,5.0,0.0,0.0,13.0,0
3.2,14.0,9.8,59.9,1.0,12.2,7.0,2.0,1.0,1.0,3.0,62.8,15.0,0.2,9.3,1.0,1.0,0.0,0.0,4.2,0
4.6,13.0,1.8,24.5,0.0,10.8,3.0,0.0,0.0,0.0,3.0,39.8,15.0,1.9,6.4,1.0,3.0,0.0,0.0,8.8,0
7.8,10.0,1.8,33.0,0.0,3.0,8.0,1.0,0.0,2.0,1.0,33.3,9.0,0.3,9.7,0.0,1.0,0.0,0.0,7.7,0
2.1,18.0,7.9,51.1,1.0,8.0,5.0,1.0,0.0,0.0,2.0,50.9,9.0,2.3,8.6,0.0,0.0,1.0,0.0,1.9,0
6.6,10.0,1.0,24.9,1.0,2.4,2.0,1.0,0.0,2.0,2.0,29.5,7.0,0.4,5.6,0.0,1.0,0.0,0.0,37.4,1
2.1,18.0,5.6,51.9,0.0,31.2,1.0,1.0,0.0,1.0,2.0,79.0,5.0,2.3,6.7,1.0,0.0,0.0,0.0,2.2,0
5.6,17.0,8.4,53.8,2.0,3.8,4.0,1.0,0.0,1.0,5.0,6.6,9.0,3.5,10.0,1.0,0.0,1.0,0.0,35.7,0
7.2,13.0,5.2,27.0,1.0,14.6,5.0,2.0,1.0,1.0,2.0,42.6,12.0,14.6,4.7,1.0,1.0,3.0,0.0,29.4,1
17.0,17.0,5.0,67.4,3.0,54.7,6.0,1.0,0.0,1.0,5.0,12.5,7.0,5.0,7.4,0.0,1.0,1.0,0.0,3.8,0
6.5,17.0,7.1,34.9,2.0,12.4,6.0,3.0,1.0,2.0,2.0,47.1,9.0,7.4,3.8,1.0,0.0,0.0,0.0,15.0,0
17.7,12.0,5.4,45.8,1.0,12.1,5.0,2.0,1.0,1.0,2.0,30.2,9.0,11.2,5.5,1.0,0.0,1.0,0.0,30.0,0
6.1,12.0,4.3,59.2,0.0,4.1,2.0,1.0,0.0,0.0,4.0,3.8,5.0,7.0,7.6,1.0,3.0,0.0,0.0,25.3,0
5.0,14.0,7.4,59.3,2.0,14.8,6.0,3.0,1.0,1.0,4.0,19.6,7.0,1.7,9.4,0.0,5.0,1.0,0.0,16.2,0
8.5,15.0,4.0,24.0,0.0,8.4,2.0,0.0,1.0,1.0,1.0,29.5,13.0,9.9,8.8,1.0,0.0,0.0,0.0,4.7,0
1.8,16.0,6.4,78.4,2.0,11.2,6.0,2.0,1.0,0.0,4.0,87.1,7.0,2.9,8.9,1.0,0.0,1.0,0.0,19.9,0
16.3,22.0,9.8,66.5,0.0,18.9,1.0,2.0,0.0,1.0,2.0,47.2,11.0,0.9,5.5,1.0,0.0,0.0,0.0,0.2,0
12.7,10.0,3.2,51.2,2.0,16.4,2.0,1.0,0.0,0.0,2.0,10.3,9.0,3.5,5.4,0.0,0.0,0.0,1.0,5.5,1
8.7,16.0,5.8,37.1,0.0,9.9,4.0,6.0,1.0,1.0,2.0,46.0,6.0,3.4,5.9,1.0,1.0,0.0,0.0,4.7,0
7.2,14.0,6.8,78.9,1.0,3.5,3.0,1.0,0.0,1.0,1.0,47.4,10.0,0.4,9.9,1.0,0.0,1.0,0.0,25.3,1
9.3,26.0,6.5,67.3,0.0,16.2,6.0,4.0,1.0,1.0,3.0,36.8,8.0,14.2,9.6,0.0,1.0,0.0,0.0,45.5,0
21.2,18.0,5.5,47.8,1.0,45.0,5.0,0.0,0.0,0.0,2.0,31.0,9.0,16.0,2.7,1.0,3.0,0.0,0.0,9.8,1
3.5,17.0,2.1,75.4,1.0,14.8,7.0,1.0,1.0,0.0,2.0,39.2,13.0,1.1,8.1,1.0,1.0,1.0,0.0,15.4,0
28.3,14.0,7.0,61.1,0.0,8.8,4.0,3.0,0.0,2.0,1.0,52.1,11.0,0.8,7.2,1.0,2.0,1.0,0.0,10.1,0
21.8,20.0,4.8,60.0,0.0,11.8,3.0,1.0,0.0,0.0,3.0,52.8,6.0,2.1,6.8,1.0,0.0,1.0,0.0,27.5,0
30.4,17.0,6.1,38.4,0.0,5.5,4.0,3.0,0.0,1.0,4.0,76.1,4.0,13.7,9.4,1.0,0.0,0.0,0.0,11.8,0
10.7,19.0,3.5,55.0,0.0,20.4,1.0,1.0,1.0,0.0,1.0,74.8,8.0,3.7,6.2,1.0,1.0,1.0,0.0,1.1,0
14.8,12.0,2.5,77.1,0.0,18.7,3.0,2.0,0.0,1.0,4.0,87.1,11.0,1.5,4.8,0.0,0.0,0.0,0.0,3.4,0
31.6,20.0,13.1,41.9,2.0,6.3,4.0,2.0,0.0,1.0,3.0,25.3,9.0,1.2,6.7,0.0,4.0,0.0,0.0,28.7,0
1.0,15.0,8.8,67.2,4.0,37.7,5.0,1.0,1.0,0.0,1.0,74.6,7.0,5.4,6.5,0.0,1.0,0.0,0.0,4.4,0
2.1,16.0,6.7,43.4,2.0,68.6,1.0,1.0,0.0,2.0,3.0,11.1,7.0,0.7,5.9,1.0,3.0,1.0,0.0,21.5,0
26.4,25.0,7.4,64.2,0.0,16.4,2.0,2.0,0.0,1.0,3.0,14.0,9.0,18.1,5.7,1.0,2.0,1.0,0.0,20.6,1
19.7,10.0,3.8,81.2,2.0,6.7,7.0,5.0,1.0,0.0,3.0,48.9,8.0,9.3,6.9,1.0,2.0,1.0,0.0,0.6,0
10.0,13.0,1.1,36.5,1.0,8.0,5.0,3.0,0.0,0.0,2.0,15.8,5.0,1.2,6.4,1.0,1.0,0.0,0.0,24.9,0
11.4,14.0,6.6,39.2,2.0,17.9,5.0,3.0,1.0,1.0,3.0,28.1,12.0,1.0,9.3,1.0,1.0,1.0,0.0,11.7,0
22.3,12.0,7.7,52.2,0.0,67.2,6.0,2.0,1.0,1.0,2.0,1.3,10.0,9.9,8.8,0.0,1.0,0.0,0.0,0.5,0
19.5,12.0,7.2,53.1,0.0,6.5,1.0,2.0,0.0,0.0,2.0,28.1,9.0,3.4,9.6,1.0,0.0,0.0,0.0,39.8,1
6.7,10.0,2.2,50.0,1.0,17.7,5.0,0.0,0.0,0.0,5.0,2.0,9.0,3.5,5.7,1.0,2.0,0.0,0.0,0.3,0
18.6,8.0,1.9,43.7,2.0,9.4,4.0,1.0,1.0,1.0,2.0,39.4,8.0,0.5,5.1,1.0,5.0,1.0,0.0,12.6,0
1.0,13.0,2.7,29.8,3.0,3.8,3.0,3.0,0.0,1.0,1.0,59.8,6.0,9.2,6.3,0.0,3.0,0.0,0.0,53.7,1
6.5,17.0,8.4,29.8,0.0,15.8,3.0,3.0,1.0,1.0,1.0,67.8,7.0,1.4,6.6,1.0,1.0,1.0,0.0,8.5,0
53.5,25.0,14.2,36.8,0.0,28.0,4.0,1.0,0.0,0.0,2.0,79.5,5.0,0.4,3.4,1.0,4.0,0.0,0.0,39.8,0
9.0,19.0,9.0,76.3,2.0,6.9,4.0,1.0,1.0,0.0,2.0,63.9,7.0,1.3,3.6,1.0,0.0,1.0,0.0,5.2,1
19.0,13.0,5.7,49.5,1.0,16.6,2.0,1.0,1.0,0.0,1.0,30.4,2.0,2.0,8.2,1.0,3.0,0.0,0.0,0.8,0
19.4,12.0,0.8,38.3,1.0,35.1,6.0,2.0,1.0,0.0,1.0,69.7,7.0,0.9,9.4,1.0,4.0,1.0,0.0,20.1,1
5.6,22.0,7.8,95.7,2.0,3.8,7.0,3.0,0.0,0.0,1.0,49.4,6.0,25.5,6.3,1.0,0.0,1.0,0.0,9.0,0
1.8,22.0,7.6,46.0,4.0,3.0,8.0,2.0,0.0,2.0,3.0,28.1,9.0,5.0,6.4,0.0,1.0,0.0,0.0,59.3,0
23.8,7.0,1.8,85.6,3.0,20.7,6.0,0.0,1.0,1.0,1.0,53.1,6.0,5.2,10.0,0.0,1.0,0.0,0.0,12.1,0
16.2,14.0,9.2,38.0,1.0,29.1,4.0,3.0,0.0,0.0,3.0,38.3,14.0,1.3,9.7,1.0,2.0,0.0,0.0,16.8,0
2.2,17.0,4.4,61.7,1.0,36.3,4.0,1.0,1.0,1.0,2.0,64.0,8.0,5.2,6.9,1.0,0.0,1.0,1.0,22.2,0
5.5,19.0,3.9,81.5,2.0,12.2,4.0,3.0,1.0,1.0,1.0,18.9,5.0,2.4,6.7,1.0,1.0,1.0,0.0,46.3,0
14.4,16.0,8.5,57.2,0.0,38.5,6.0,2.0,0.0,0.0,1.0,24.8,9.0,0.9,6.7,1.0,1.0,1.0,0.0,1.0,0
45.0,16.0,2.9,39.2,0.0,1.9,1.0,2.0,0.0,1.0,2.0,55.9,11.0,1.2,7.4,1.0,1.0,0.0,0.0,2.3,0
3.6,17.0,9.6,70.8,2.0,2.5,5.0,2.0,0.0,1.0,2.0,29.3,5.0,5.5,9.2,1.0,2.0,0.0,0.0,13.0,0
83.3,14.0,2.4,39.3,0.0,12.7,4.0,0.0,0.0,2.0,3.0,12.7,7.0,4.3,9.8,0.0,7.0,0.0,0.0,15.4,0
14.5,11.0,3.4,47.6,0.0,29.3,3.0,2.0,0.0,0.0,3.0,61.1,6.0,2.1,4.2,1.0,1.0,0.0,0.0,34.8,0
40.1,12.0,4.6,41.4,3.0,16.4,10.0,1.0,1.0,1.0,3.0,65.7,6.0,4.0,7.6,1.0,2.0,1.0,0.0,40.0,0
60.1,15.0,7.7,64.6,1.0,15.7,8.0,0.0,1.0,1.0,4.0,13.2,11.0,0.5,9.3,0.0,0.0,0.0,0.0,18.5,0
1.2,17.0,6.1,56.6,2.0,5.8,4.0,1.0,1.0,0.0,1.0,41.7,7.0,2.8,8.0,1.0,1.0,0.0,0.0,11.3,0
35.8,15.0,4.3,31.1,1.0,44.2,3.0,1.0,0.0,1.0,1.0,48.1,16.0,9.2,10.0,1.0,2.0,0.0,0.0,19.3,1
3.2,14.0,1.4,27.5,0.0,9.0,6.0,0.0,0.0,1.0,5.0,36.9,5.0,3.1,8.0,0.0,2.0,0.0,0.0,9.9,0
29.3,15.0,4.5,50.6,0.0,39.5,4.0,4.0,0.0,2.0,3.0,49.3,6.0,1.9,9.3,1.0,1.0,0.0,0.0,0.4,0
91.0,16.0,7.4,27.6,0.0,1.6,7.0,2.0,0.0,1.0,1.0,28.9,9.0,4.4,5.3,1.0,0.0,0.0,0.0,10.6,0
4.6,11.0,3.5,64.8,1.0,10.0,3.0,1.0,0.0,1.0,2.0,14.1,13.0,1.0,10.0,1.0,2.0,1.0,0.0,23.3,0
1.0,21.0,6.6,86.0,1.0,5.9,4.0,1.0,0.0,2.0,2.0,29.1,10.0,14.1,9.4,1.0,1.0,0.0,0.0,16.0,1
35.7,18.0,10.2,73.1,1.0,30.6,2.0,2.0,1.0,0.0,2.0,75.2,8.0,2.9,10.0,1.0,3.0,0.0,0.0,11.2,0
6.0,15.0,11.7,28.2,1.0,7.9,2.0,1.0,0.0,0.0,3.0,30.5,12.0,8.1,8.7,1.0,2.0,0.0,0.0,1.1,0
50.3,17.0,6.6,37.8,1.0,31.1,0.0,1.0,0.0,0.0,1.0,19.0,9.0,5.3,9.8,0.0,1.0,0.0,0.0,16.6,0
16.2,13.0,6.2,35.1,1.0,7.1,1.0,1.0,0.0,1.0,1.0,24.7,7.0,1.3,6.2,1.0,3.0,0.0,0.0,20.4,0
46.3,15.0,5.0,44.3,1.0,33.6,5.0,2.0,0.0,1.0,4.0,39.2,5.0,12.9,4.0,1.0,3.0,0.0,0.0,21.5,0
14.8,12.0,5.7,42.3,2.0,9.0,3.0,0.0,0.0,1.0,3.0,21.4,13.0,6.3,8.1,1.0,2.0,1.0,0.0,9.2,0
20.6,14.0,4.0,26.6,0.0,9.2,3.0,3.0,1.0,0.0,2.0,48.2,5.0,0.2,9.4,1.0,2.0,0.0,0.0,15.2,0
64.4,13.0,2.6,54.7,3.0,14.9,3.0,0.0,1.0,0.0,2.0,33.8,9.0,2.6,5.6,1.0,2.0,0.0,0.0,11.4,0
3.5,15.0,4.3,50.2,1.0,7.3,5.0,0.0,1.0,0.0,2.0,60.3,15.0,5.1,7.9,1.0,3.0,0.0,0.0,79.1,0
19.1,15.0,4.4,64.7,4.0,5.1,6.0,5.0,0.0,1.0,3.0,32.4,6.0,0.7,9.5,1.0,1.0,0.0,0.0,3.5,0
14.7,10.0,1.0,59.7,0.0,7.8,3.0,3.0,0.0,1.0,1.0,36.4,10.0,2.8,6.6,0.0,1.0,0.0,0.0,1.0,0
62.6,17.0,5.6,52.1,0.0,6.7,6.0,2.0,1.0,2.0,2.0,69.9,7.0,0.6,9.8,0.0,1.0,0.0,0.0,8.8,0
6.4,16.0,6.8,30.9,0.0,9.4,7.0,1.0,0.0,2.0,2.0,68.6,3.0,0.8,8.3,1.0,0.0,1.0,0.0,3.0,0
45.1,10.0,2.3,58.4,2.0,8.9,6.0,0.0,0.0,2.0,2.0,84.2,12.0,2.2,9.7,1.0,4.0,0.0,0.0,4.5,1
32.9,11.0,4.9,67.2,2.0,23.1,1.0,4.0,0.0,1.0,4.0,57.0,4.0,5.2,5.4,1.0,1.0,0.0,0.0,2.4,0
1.0,14.0,5.2,77.0,1.0,30.9,9.0,2.0,0.0,1.0,3.0,49.2,6.0,1.6,9.5,1.0,4.0,1.0,0.0,0.6,0
4.4,17.0,13.1,59.3,2.0,22.5,3.0,5.0,0.0,0.0,1.0,6.3,7.0,2.8,3.7,1.0,3.0,0.0,0.0,10.8,0
7.0,26.0,3.6,66.6,1.0,5.0,6.0,4.0,0.0,1.0,3.0,60.3,8.0,0.1,9.7,1.0,3.0,0.0,0.0,5.2,0
15.6,20.0,12.1,79.9,1.0,28.3,2.0,1.0,0.0,0.0,1.0,46.2,9.0,2.3,7.8,0.0,0.0,0.0,0.0,18.4,0
26.0,15.0,5.3,11.9,2.0,10.1,6.0,4.0,1.0,0.0,2.0,58.9,7.0,1.5,8.7,1.0,3.0,0.0,1.0,4.4,0
6.5,17.0,6.0,19.4,3.0,30.9,8.0,2.0,1.0,0.0,2.0,42.5,10.0,12.8,5.9,0.0,2.0,0.0,0.0,6.5,0
1.4,15.0,6.2,38.6,0.0,27.1,3.0,2.0,0.0,1.0,4.0,60.0,11.0,11.1,7.7,1.0,3.0,0.0,0.0,8.0,1
76.9,14.0,4.2,51.2,3.0,6.6,3.0,0.0,0.0,0.0,5.0,71.6,13.0,5.6,10.0,1.0,3.0,3.0,0.0,14.7,1
6.9,9.0,1.5,54.4,0.0,3.8,4.0,3.0,1.0,0.0,1.0,40.6,12.0,2.0,4.7,0.0,2.0,1.0,0.0,3.1,0
17.9,18.0,12.4,59.2,1.0,26.2,2.0,1.0,0.0,1.0,3.0,69.6,6.0,0.1,7.4,1.0,1.0,0.0,0.0,21.0,0
5.8,21.0,6.8,39.0,0.0,63.5,2.0,3.0,0.0,2.0,4.0,34.4,6.0,2.9,9.1,0.0,3.0,0.0,0.0,2.7,0
35.2,10.0,5.7,31.1,1.0,6.6,2.0,2.0,0.0,1.0,2.0,25.8,5.0,14.8,8.8,1.0,3.0,0.0,0.0,7.7,1
29.1,17.0,11.1,51.5,3.0,9.2,4.0,4.0,1.0,0.0,1.0,15.9,11.0,3.4,5.1,1.0,2.0,1.0,0.0,21.0,0
1.0,15.0,3.7,41.4,1.0,42.1,7.0,3.0,0.0,1.0,2.0,20.8,13.0,8.9,6.0,1.0,0.0,0.0,0.0,10.8,0
9.9,21.0,8.7,81.7,1.0,32.4,1.0,0.0,1.0,1.0,1.0,18.9,4.0,1.2,8.1,1.0,2.0,2.0,0.0,12.1,0
11.8,12.0,6.6,88.5,1.0,7.4,3.0,1.0,0.0,2.0,3.0,35.6,9.0,2.0,3.7,1.0,4.0,0.0,0.0,14.1,0
35.7,14.0,7.5,40.0,3.0,12.1,10.0,1.0,1.0,1.0,1.0,65.6,5.0,9.2,7.7,1.0,3.0,0.0,0.0,35.0,0
23.1,20.0,11.3,53.7,0.0,2.7,2.0,3.0,0.0,0.0,2.0,65.8,8.0,1.1,6.7,1.0,2.0,0.0,0.0,53.0,0
7.0,16.0,9.0,43.6,2.0,15.5,4.0,3.0,0.0,2.0,2.0,34.6,8.0,0.3,8.3,1.0,2.0,1.0,0.0,13.8,0
33.3,12.0,3.5,67.1,1.0,6.1,1.0,4.0,0.0,2.0,1.0,86.5,6.0,0.5,10.0,1.0,0.0,1.0,0.0,6.9,0
18.9,26.0,5.8,84.9,0.0,24.0,3.0,2.0,0.0,2.0,3.0,91.5,4.0,0.4,4.6,1.0,1.0,0.0,0.0,7.4,0
6.2,20.0,6.9,45.0,3.0,14.5,7.0,2.0,0.0,1.0,1.0,46.0,6.0,9.5,4.1,1.0,1.0,1.0,0.0,30.1,0
14.2,14.0,2.2,71.4,1.0,19.1,3.0,6.0,0.0,1.0,1.0,57.9,11.0,8.8,6.1,1.0,1.0,0.0,0.0,12.1,0
7.7,13.0,5.3,42.0,1.0,13.2,5.0,2.0,0.0,2.0,1.0,24.5,17.0,10.8,8.9,0.0,4.0,0.0,0.0,14.0,0
15.9,20.0,8.4,46.5,1.0,7.6,4.0,1.0,1.0,1.0,1.0,85.9,13.0,8.7,3.4,1.0,1.0,0.0,0.0,10.8,0
4.6,13.0,5.2,34.0,1.0,9.3,7.0,2.0,1.0,1.0,2.0,40.6,6.0,0.4,10.0,0.0,1.0,0.0,0.0,10.3,0
30.8,18.0,6.7,49.8,1.0,26.7,2.0,2.0,1.0,1.0,1.0,36.5,10.0,8.2,5.8,1.0,0.0,1.0,0.0,15.9,0
1.0,11.0,8.2,33.4,5.0,1.8,6.0,1.0,0.0,1.0,8.0,71.2,4.0,0.3,4.5,1.0,0.0,0.0,0.0,27.3,0
27.4,15.0,6.1,36.0,0.0,6.3,6.0,3.0,1.0,0.0,1.0,6.7,7.0,18.8,6.2,1.0,2.0,2.0,0.0,28.6,1
5.3,19.0,10.6,53.8,3.0,16.8,8.0,0.0,1.0,1.0,3.0,25.2,7.0,2.4,6.1,1.0,1.0,1.0,0.0,5.7,0
11.5,13.0,4.8,75.7,4.0,6.6,2.0,1.0,0.0,1.0,1.0,32.9,7.0,0.0,7.4,1.0,1.0,0.0,0.0,42.2,0
59.8,14.0,5.0,40.2,1.0,16.2,6.0,1.0,0.0,1.0,1.0,46.7,12.0,7.5,5.5,0.0,1.0,1.0,0.0,7.9,1
16.8,13.0,7.8,50.4,1.0,3.8,3.0,2.0,0.0,0.0,1.0,45.5,4.0,0.7,7.2,1.0,0.0,0.0,0.0,37.5,0
6.2,16.0,7.3,38.3,2.0,27.2,5.0,1.0,0.0,0.0,2.0,58.2,5.0,4.9,8.5,1.0,1.0,1.0,1.0,4.7,0
1.0,15.0,7.4,61.7,2.0,8.7,6.0,4.0,0.0,2.0,5.0,32.5,10.0,20.4,9.5,1.0,2.0,1.0,0.0,11.7,1
5.3,16.0,4.0,56.1,2.0,16.7,5.0,0.0,1.0,2.0,4.0,51.4,8.0,10.4,6.3,0.0,1.0,0.0,0.0,16.1,0
9.2,11.0,5.7,76.3,0.0,7.7,1.0,1.0,0.0,1.0,1.0,8.3,9.0,3.1,3.9,0.0,1.0,0.0,0.0,8.6,0
19.1,14.0,4.0,48.9,3.0,9.9,2.0,3.0,0.0,1.0,2.0,35.3,8.0,3.1,7.0,1.0,3.0,0.0,0.0,6.1,0
11.4,15.0,5.2,42.0,0.0,3.1,2.0,4.0,0.0,1.0,3.0,41.2,5.0,0.5,6.6,1.0,2.0,0.0,0.0,27.1,0
20.3,17.0,10.7,40.6,1.0,12.7,3.0,1.0,1.0,1.0,4.0,23.1,5.0,7.6,10.0,1.0,2.0,0.0,0.0,37.0,0
19.9,15.0,3.0,55.5,1.0,13.8,7.0,3.0,0.0,1.0,1.0,65.0,8.0,2.6,6.7,0.0,3.0,1.0,0.0,17.3,0
11.2,24.0,6.3,44.2,2.0,4.9,4.0,2.0,0.0,2.0,1.0,50.1,14.0,0.7,7.5,0.0,2.0,0.0,0.0,5.0,0
4.0,20.0,8.8,73.9,1.0,12.3,3.0,2.0,0.0,0.0,1.0,28.4,3.0,1.7,4.6,0.0,2.0,0.0,0.0,23.3,0
4.7,14.0,5.6,31.6,2.0,7.5,5.0,1.0,1.0,2.0,2.0,28.9,10.0,2.2,7.3,1.0,2.0,0.0,0.0,39.3,0
36.6,12.0,5.4,55.7,1.0,3.1,0.0,1.0,1.0,0.0,3.0,26.0,12.0,6.4,8.0,1.0,0.0,1.0,0.0,5.1,1
8.5,19.0,8.2,72.5,1.0,8.3,3.0,3.0,0.0,2.0,3.0,44.0,7.0,1.4,6.8,0.0,1.0,1.0,0.0,5.4,0
9.8,14.0,6.6,47.3,0.0,58.9,5.0,1.0,1.0,1.0,2.0,44.2,15.0,9.5,7.3,1.0,2.0,1.0,0.0,20.5,0
26.9,8.0,3.1,39.6,3.0,9.1,4.0,2.0,0.0,1.0,2.0,14.8,9.0,3.4,7.4,1.0,4.0,0.0,0.0,2.6,1
14.6,12.0,4.9,39.4,0.0,20.6,1.0,1.0,1.0,1.0,2.0,21.8,15.0,0.2,10.0,1.0,1.0,0.0,0.0,42.4,0
2.9,15.0,2.8,80.6,0.0,6.1,2.0,4.0,0.0,1.0,3.0,1.6,11.0,1.2,8.6,0.0,1.0,0.0,0.0,6.5,0
46.3,17.0,9.8,54.5,2.0,15.4,2.0,1.0,0.0,0.0,2.0,26.9,6.0,2.0,6.7,1.0,3.0,0.0,0.0,12.8,0
3.4,16.0,3.9,64.7,1.0,5.9,3.0,2.0,0.0,1.0,1.0,74.3,7.0,5.4,1.7,1.0,2.0,0.0,0.0,1.3,0
1.5,11.0,4.1,34.3,2.0,22.3,2.0,1.0,0.0,1.0,2.0,66.0,6.0,0.9,7.5,1.0,1.0,0.0,0.0,11.3,0
20.6,14.0,9.2,31.5,3.0,13.1,5.0,5.0,0.0,0.0,1.0,49.2,9.0,0.4,6.0,1.0,4.0,0.0,0.0,29.7,0
4.1,18.0,6.8,37.2,0.0,18.3,4.0,4.0,0.0,2.0,1.0,30.8,10.0,2.9,10.0,1.0,0.0,0.0,1.0,12.7,0
23.0,19.0,8.1,56.9,0.0,44.1,4.0,2.0,0.0,0.0,3.0,63.2,9.0,3.9,5.9,1.0,1.0,0.0,0.0,1.3,0
10.4,9.0,4.0,67.3,1.0,11.1,5.0,2.0,0.0,0.0,1.0,23.2,7.0,2.1,3.7,1.0,0.0,0.0,0.0,2.5,0
6.3,17.0,3.9,55.0,3.0,2.7,4.0,1.0,0.0,2.0,2.0,73.5,10.0,1.2,6.4,1.0,4.0,0.0,0.0,4.8,0
5.4,15.0,5.6,55.0,2.0,27.5,5.0,2.0,0.0,1.0,6.0,31.1,7.0,1.4,5.8,1.0,1.0,0.0,0.0,14.4,0
23.6,12.0,4.4,32.7,1.0,3.4,5.0,3.0,0.0,1.0,1.0,70.7,16.0,6.7,8.8,0.0,1.0,1.0,0.0,11.1,1
3.0,16.0,0.4,22.9,1.0,10.5,8.0,2.0,1.0,2.0,5.0,25.0,8.0,11.2,6.3,1.0,0.0,0.0,0.0,26.5,0
18.6,18.0,5.8,33.1,3.0,10.0,6.0,2.0,0.0,0.0,3.0,65.4,8.0,4.1,6.7,1.0,1.0,0.0,0.0,7.2,0
23.4,17.0,2.4,27.2,1.0,23.1,3.0,0.0,1.0,0.0,4.0,47.2,2.0,2.9,6.4,0.0,1.0,0.0,0.0,14.3,0
13.2,18.0,10.0,81.9,1.0,4.3,4.0,1.0,0.0,2.0,1.0,21.7,8.0,1.0,7.6,1.0,2.0,0.0,0.0,0.7,0
22.4,15.0,9.0,48.6,2.0,9.4,6.0,1.0,1.0,1.0,3.0,27.9,3.0,0.0,8.2,0.0,2.0,1.0,0.0,9.4,0
7.1,8.0,1.5,56.2,4.0,6.8,3.0,1.0,0.0,2.0,1.0,40.4,12.0,5.9,8.3,1.0,1.0,2.0,0.0,21.4,1
15.7,21.0,3.7,42.3,2.0,4.8,4.0,0.0,0.0,2.0,1.0,29.8,10.0,2.3,5.8,0.0,2.0,0.0,0.0,4.4,0
7.6,21.0,3.7,43.5,3.0,10.3,4.0,3.0,1.0,1.0,3.0,56.8,8.0,5.9,10.0,1.0,1.0,0.0,0.0,9.2,0
34.5,15.0,6.4,55.3,0.0,18.1,0.0,1.0,1.0,2.0,2.0,26.2,5.0,10.2,7.1,0.0,3.0,0.0,0.0,2.3,0
38.9,9.0,3.6,47.6,1.0,7.9,1.0,1.0,0.0,1.0,2.0,43.6,8.0,2.8,9.0,1.0,0.0,0.0,0.0,32.3,0
33.5,9.0,2.9,26.3,1.0,27.4,4.0,2.0,1.0,0.0,1.0,62.7,6.0,0.2,7.4,1.0,0.0,0.0,1.0,17.5,0
5.8,10.0,4.3,72.5,1.0,18.0,5.0,1.0,0.0,0.0,1.0,14.5,7.0,13.0,8.4,1.0,2.0,1.0,0.0,11.9,0
13.9,21.0,7.5,38.7,3.0,118.3,1.0,2.0,1.0,1.0,2.0,46.5,7.0,4.2,3.3,1.0,0.0,0.0,0.0,26.3,0
2.0,17.0,14.3,49.3,2.0,7.5,2.0,0.0,0.0,1.0,2.0,53.4,11.0,0.1,5.6,0.0,3.0,0.0,0.0,6.2,0
