scheduled_departure_hour,day_of_week,month,origin_airport_congestion,dest_airport_congestion,aircraft_age_years,aircraft_utilization_hours_today,crew_hours_on_duty,weather_severity_origin,weather_severity_dest,num_prior_flights_today,previous_flight_delay_minutes,gate_turnaround_time_planned,passenger_load_factor,is_holiday_period,route_distance_miles,is_hub_origin,is_hub_destination,maintenance_flag,connecting_pax_pct,target
14.0,6.0,6.0,3.32,6.64,6.3,10.0,11.4,3.0,2.0,2.0,12.7,58.5,91.9,0.0,1460.0,0.0,1.0,0.0,18.2,0
6.0,4.0,5.0,6.01,6.02,3.0,10.1,13.0,1.0,2.0,2.0,33.8,46.8,85.6,0.0,1112.0,0.0,1.0,0.0,45.7,1
23.0,1.0,11.0,6.95,3.26,1.3,4.7,3.6,4.0,0.0,1.0,9.7,71.2,97.0,0.0,1367.0,1.0,0.0,0.0,35.0,1
15.0,4.0,9.0,5.62,8.09,9.6,9.8,4.1,2.0,2.0,1.0,54.1,38.2,73.9,1.0,635.0,0.0,0.0,0.0,14.4,1
9.0,2.0,3.0,5.71,5.0,2.9,13.0,12.5,0.0,0.0,2.0,3.7,40.8,91.8,0.0,419.0,1.0,1.0,0.0,27.2,0
7.0,3.0,1.0,7.77,5.65,6.9,10.1,7.1,0.0,1.0,3.0,9.2,40.8,81.3,0.0,677.0,0.0,0.0,0.0,4.5,0
10.0,0.0,12.0,5.61,5.18,19.8,9.7,13.2,1.0,1.0,1.0,11.9,51.1,87.5,0.0,2204.0,0.0,1.0,0.0,8.6,0
6.0,5.0,4.0,4.01,3.16,9.4,6.7,6.7,2.0,1.0,1.0,1.0,39.3,67.5,0.0,675.0,0.0,0.0,0.0,47.6,0
6.0,3.0,11.0,1.4,5.55,6.2,3.4,7.1,0.0,0.0,1.0,18.6,50.2,83.9,0.0,342.0,0.0,0.0,0.0,24.5,0
23.0,3.0,2.0,4.45,6.63,1.3,5.2,13.5,1.0,2.0,1.0,12.2,59.8,71.2,0.0,440.0,0.0,0.0,0.0,12.7,0
21.0,6.0,8.0,4.15,2.83,1.2,2.4,2.2,3.0,1.0,2.0,3.0,42.5,52.0,0.0,387.0,1.0,0.0,0.0,3.5,0
22.0,2.0,10.0,2.89,4.82,30.0,6.2,12.8,4.0,2.0,0.0,18.7,36.2,40.5,0.0,554.0,1.0,0.0,0.0,8.2,1
14.0,0.0,1.0,5.28,3.2,4.3,7.4,4.3,0.0,0.0,4.0,5.8,53.6,78.8,0.0,746.0,1.0,0.0,0.0,25.5,0
12.0,2.0,11.0,5.72,3.15,1.5,4.1,0.3,1.0,0.0,2.0,4.7,53.6,78.6,0.0,598.0,0.0,0.0,0.0,22.4,0
23.0,3.0,9.0,2.92,5.94,5.5,11.0,8.5,2.0,2.0,4.0,1.9,45.8,97.0,0.0,616.0,0.0,0.0,0.0,11.0,0
7.0,1.0,10.0,6.71,3.5,20.2,1.4,7.3,0.0,0.0,2.0,4.9,37.0,81.6,0.0,264.0,1.0,0.0,0.0,23.8,0
11.0,2.0,8.0,6.46,5.51,0.7,10.5,3.6,4.0,0.0,1.0,4.0,46.1,97.9,0.0,200.0,1.0,1.0,0.0,64.0,0
18.0,6.0,12.0,3.79,2.52,0.5,3.6,9.3,0.0,3.0,0.0,10.5,54.4,78.0,0.0,905.0,0.0,0.0,0.0,21.4,0
5.0,5.0,8.0,5.17,1.03,3.7,13.3,1.9,0.0,1.0,3.0,7.5,51.3,86.7,0.0,465.0,0.0,0.0,0.0,6.0,0
8.0,5.0,4.0,7.39,5.91,8.9,7.8,12.5,2.0,0.0,3.0,9.8,51.3,93.7,0.0,451.0,0.0,1.0,0.0,52.5,0
15.0,0.0,6.0,3.54,5.3,5.2,5.7,3.0,3.0,2.0,1.0,25.6,34.3,56.7,0.0,737.0,0.0,0.0,0.0,19.7,0
8.0,6.0,12.0,4.71,3.51,5.0,7.3,9.1,1.0,2.0,3.0,18.3,44.4,94.2,0.0,580.0,1.0,1.0,0.0,35.7,0
14.0,4.0,12.0,3.36,4.71,0.8,13.5,5.9,1.0,1.0,2.0,26.9,50.7,80.5,0.0,906.0,0.0,1.0,0.0,21.8,0
5.0,5.0,2.0,8.08,6.82,1.2,2.4,10.7,3.0,0.0,3.0,6.0,35.7,80.8,0.0,1594.0,1.0,1.0,0.0,41.4,1
20.0,4.0,5.0,8.21,2.48,1.5,3.2,2.6,1.0,3.0,3.0,30.8,28.7,93.4,0.0,1170.0,0.0,0.0,0.0,26.7,1
23.0,1.0,3.0,2.63,3.99,18.6,10.6,7.0,0.0,1.0,2.0,28.7,48.3,80.0,0.0,1129.0,1.0,1.0,0.0,3.9,0
12.0,5.0,10.0,2.27,4.02,8.7,9.8,1.2,1.0,1.0,3.0,21.1,42.4,73.2,0.0,334.0,0.0,1.0,0.0,37.4,0
20.0,5.0,5.0,4.9,5.61,16.2,12.4,4.4,0.0,0.0,4.0,11.5,42.6,76.1,1.0,410.0,1.0,0.0,0.0,29.6,0
13.0,5.0,3.0,1.64,6.43,27.0,13.2,8.3,0.0,0.0,2.0,38.4,53.5,78.2,0.0,943.0,0.0,1.0,0.0,31.8,0
20.0,5.0,5.0,7.72,8.67,8.0,11.4,4.4,0.0,0.0,2.0,2.2,37.1,62.7,0.0,549.0,0.0,0.0,0.0,67.5,0
14.0,0.0,10.0,5.35,5.3,3.1,13.9,0.9,1.0,0.0,2.0,1.2,51.5,63.0,0.0,378.0,1.0,1.0,1.0,39.3,0
10.0,3.0,5.0,2.24,5.65,2.8,7.9,7.7,2.0,1.0,0.0,23.5,54.4,80.4,1.0,473.0,1.0,1.0,1.0,34.9,0
12.0,4.0,8.0,5.45,3.76,9.1,9.7,0.2,2.0,4.0,2.0,1.5,46.9,92.3,0.0,977.0,1.0,1.0,0.0,46.9,0
8.0,2.0,10.0,5.65,7.99,2.0,7.5,8.8,0.0,0.0,2.0,42.7,24.5,77.4,0.0,1663.0,0.0,0.0,0.0,23.9,1
21.0,3.0,1.0,5.47,4.11,12.9,2.3,5.9,4.0,0.0,5.0,6.3,54.4,92.1,0.0,200.0,1.0,1.0,0.0,14.1,0
15.0,1.0,9.0,7.26,5.27,24.1,11.6,12.0,3.0,0.0,0.0,5.5,45.3,82.7,0.0,433.0,1.0,1.0,0.0,39.9,0
9.0,1.0,9.0,6.89,4.72,7.6,7.6,13.9,2.0,0.0,3.0,15.2,51.0,85.7,0.0,1106.0,1.0,0.0,0.0,10.6,0
21.0,0.0,4.0,4.76,9.78,19.3,12.6,9.1,1.0,2.0,3.0,34.0,35.7,72.3,0.0,953.0,1.0,1.0,1.0,14.4,1
5.0,3.0,4.0,5.84,6.76,14.0,7.7,9.3,1.0,2.0,2.0,8.7,42.6,69.5,0.0,1570.0,0.0,0.0,0.0,65.1,0
8.0,6.0,7.0,4.54,6.55,15.0,6.9,11.4,1.0,2.0,3.0,11.9,50.2,83.1,0.0,426.0,1.0,1.0,0.0,37.9,0
18.0,1.0,3.0,5.98,7.97,2.9,6.1,0.8,4.0,2.0,1.0,79.3,51.7,90.3,0.0,224.0,0.0,0.0,1.0,9.5,1
7.0,4.0,4.0,2.45,4.37,14.5,8.8,11.6,3.0,4.0,2.0,17.3,47.5,75.9,0.0,255.0,0.0,0.0,0.0,27.0,0
21.0,0.0,3.0,4.25,4.5,2.1,3.7,7.0,0.0,1.0,1.0,1.4,43.2,89.4,1.0,540.0,0.0,0.0,0.0,25.3,0
17.0,1.0,6.0,2.51,7.21,21.0,8.3,9.9,0.0,0.0,3.0,3.5,50.1,81.6,0.0,438.0,0.0,1.0,0.0,6.4,0
11.0,4.0,3.0,6.52,5.08,1.5,0.8,5.9,0.0,0.0,3.0,9.1,36.8,75.7,0.0,644.0,0.0,0.0,0.0,21.8,0
14.0,0.0,2.0,5.56,5.11,13.5,7.3,8.8,2.0,0.0,0.0,2.1,53.4,88.4,0.0,473.0,0.0,0.0,0.0,9.8,0
11.0,0.0,5.0,6.34,7.86,0.5,2.5,5.5,1.0,3.0,1.0,0.4,47.3,85.1,0.0,2233.0,0.0,0.0,0.0,6.9,0
22.0,3.0,11.0,1.78,5.05,22.6,13.4,3.8,0.0,0.0,3.0,18.9,28.2,83.4,0.0,682.0,0.0,0.0,0.0,4.2,0
11.0,4.0,1.0,6.21,5.44,2.0,7.9,3.9,2.0,0.0,3.0,2.8,43.7,73.1,0.0,433.0,1.0,1.0,0.0,43.8,0
6.0,1.0,8.0,6.13,6.28,6.8,13.2,1.3,0.0,1.0,1.0,24.6,44.5,78.9,0.0,416.0,0.0,1.0,0.0,73.9,0
6.0,4.0,10.0,5.28,5.03,8.8,13.6,5.7,3.0,1.0,2.0,3.8,49.8,75.8,0.0,221.0,1.0,0.0,0.0,48.3,0
13.0,1.0,7.0,3.88,5.95,1.0,6.4,5.8,1.0,0.0,0.0,11.1,52.8,87.8,0.0,200.0,1.0,0.0,0.0,38.6,0
19.0,5.0,6.0,6.83,2.45,0.7,0.9,5.8,2.0,0.0,2.0,20.1,53.4,73.3,0.0,257.0,1.0,1.0,0.0,39.3,1
5.0,3.0,7.0,7.21,1.62,2.4,1.8,3.2,2.0,3.0,3.0,13.1,28.5,82.7,0.0,817.0,0.0,0.0,0.0,9.7,0
20.0,1.0,11.0,6.31,7.51,7.6,5.2,7.6,0.0,0.0,2.0,62.1,35.8,92.7,0.0,527.0,1.0,1.0,0.0,30.4,1
13.0,6.0,12.0,3.96,5.47,16.6,11.2,4.6,1.0,0.0,1.0,1.4,27.4,87.7,0.0,1756.0,0.0,0.0,0.0,9.8,0
19.0,2.0,8.0,7.16,5.94,2.7,8.3,10.6,3.0,2.0,1.0,33.4,42.4,97.0,0.0,247.0,1.0,0.0,0.0,18.4,1
16.0,3.0,9.0,5.13,5.72,14.6,6.6,4.1,0.0,0.0,1.0,4.6,63.7,65.2,0.0,231.0,0.0,0.0,0.0,17.1,0
8.0,3.0,2.0,4.03,7.81,3.9,9.8,13.7,0.0,1.0,1.0,3.2,42.5,67.1,0.0,670.0,0.0,0.0,0.0,16.2,0
22.0,6.0,11.0,4.22,7.2,4.9,2.9,12.3,1.0,0.0,2.0,6.4,56.6,86.2,0.0,222.0,0.0,1.0,0.0,12.0,0
17.0,5.0,1.0,5.55,2.79,2.9,13.6,13.2,0.0,3.0,3.0,2.7,58.4,86.0,1.0,467.0,0.0,1.0,0.0,6.8,0
21.0,3.0,3.0,5.06,5.8,11.3,11.7,2.3,1.0,0.0,2.0,4.0,53.1,48.6,0.0,901.0,1.0,0.0,0.0,40.9,1
21.0,6.0,12.0,2.43,3.29,4.3,8.0,7.4,1.0,1.0,1.0,74.6,39.4,95.3,1.0,535.0,1.0,0.0,0.0,32.8,1
22.0,4.0,2.0,7.91,7.32,13.6,1.2,4.2,0.0,2.0,6.0,34.4,53.6,84.7,1.0,785.0,0.0,0.0,0.0,20.3,1
18.0,0.0,2.0,5.83,4.58,12.7,9.0,13.7,0.0,0.0,2.0,3.6,57.3,50.3,0.0,646.0,1.0,1.0,0.0,55.6,0
15.0,2.0,3.0,3.74,5.63,5.5,6.3,0.3,1.0,4.0,2.0,16.7,45.2,91.0,0.0,306.0,0.0,0.0,0.0,60.4,0
14.0,3.0,3.0,3.89,7.72,4.1,9.0,7.2,0.0,0.0,2.0,48.4,54.5,96.4,0.0,1244.0,1.0,0.0,0.0,10.6,0
5.0,5.0,7.0,3.06,8.43,1.0,2.1,12.8,0.0,2.0,3.0,4.1,53.6,88.0,0.0,420.0,1.0,1.0,0.0,20.2,0
13.0,1.0,3.0,1.77,5.91,8.9,8.5,8.0,0.0,2.0,0.0,6.4,26.6,97.2,0.0,709.0,1.0,0.0,0.0,26.8,0
17.0,4.0,1.0,4.32,4.66,16.3,7.3,13.1,0.0,0.0,2.0,63.4,33.8,80.6,0.0,511.0,0.0,0.0,0.0,38.5,1
18.0,2.0,2.0,6.45,1.4,6.8,5.7,13.2,0.0,0.0,2.0,20.9,39.7,89.2,0.0,310.0,0.0,1.0,0.0,46.0,1
6.0,4.0,10.0,2.03,3.97,10.7,1.3,5.9,0.0,3.0,0.0,1.6,41.3,91.5,0.0,664.0,0.0,1.0,0.0,19.8,0
15.0,3.0,12.0,6.26,3.73,5.8,0.1,3.6,0.0,0.0,3.0,54.0,48.5,76.4,0.0,848.0,1.0,0.0,0.0,7.5,0
13.0,5.0,3.0,5.87,4.04,12.7,13.3,5.6,3.0,0.0,0.0,13.1,48.8,79.4,0.0,1692.0,0.0,1.0,0.0,33.0,0
23.0,2.0,6.0,2.83,4.08,0.5,12.7,6.7,3.0,0.0,1.0,35.2,41.9,97.0,0.0,324.0,0.0,1.0,0.0,18.7,1
23.0,4.0,3.0,4.56,7.68,1.6,5.7,10.8,1.0,1.0,0.0,14.7,37.2,86.3,0.0,952.0,0.0,1.0,0.0,35.2,0
21.0,3.0,11.0,2.61,5.91,0.6,10.7,13.3,1.0,0.0,0.0,6.8,43.2,79.8,0.0,506.0,0.0,1.0,0.0,62.4,0
13.0,2.0,1.0,4.47,5.0,0.6,11.6,10.4,0.0,0.0,1.0,36.6,40.2,91.0,0.0,715.0,1.0,0.0,0.0,38.5,1
19.0,3.0,12.0,7.75,2.12,1.5,3.5,10.1,0.0,0.0,0.0,7.4,64.2,79.1,0.0,447.0,0.0,0.0,0.0,49.7,0
11.0,1.0,1.0,1.82,5.73,0.5,9.5,5.2,2.0,3.0,1.0,1.1,41.9,70.7,0.0,233.0,1.0,0.0,0.0,35.9,0
10.0,5.0,7.0,5.67,5.55,1.4,2.9,0.7,0.0,0.0,0.0,0.3,34.9,67.2,0.0,1200.0,0.0,0.0,0.0,31.2,0
23.0,3.0,12.0,2.61,9.5,8.5,7.4,13.3,2.0,0.0,0.0,2.6,42.6,85.1,0.0,429.0,0.0,0.0,1.0,60.6,1
21.0,0.0,7.0,3.44,8.09,4.7,1.3,0.3,0.0,2.0,0.0,6.4,58.7,89.2,0.0,1112.0,1.0,1.0,0.0,8.5,0
18.0,1.0,4.0,5.13,1.76,18.3,2.5,9.7,2.0,1.0,0.0,19.8,55.1,76.1,0.0,649.0,1.0,0.0,0.0,40.5,0
14.0,2.0,1.0,3.13,6.32,11.4,5.9,3.1,0.0,0.0,4.0,54.5,38.0,88.3,0.0,803.0,0.0,1.0,0.0,15.7,1
7.0,1.0,2.0,5.01,6.21,18.3,9.5,6.5,0.0,0.0,2.0,14.5,44.8,94.6,0.0,426.0,1.0,0.0,0.0,54.7,0
6.0,3.0,5.0,3.84,4.62,0.5,12.7,2.8,1.0,1.0,2.0,18.0,39.5,84.6,0.0,500.0,0.0,0.0,0.0,36.7,0
5.0,3.0,10.0,5.97,4.53,3.2,1.1,8.9,0.0,1.0,5.0,0.6,54.6,85.3,0.0,1357.0,1.0,0.0,0.0,15.6,0
14.0,3.0,11.0,4.51,3.32,29.3,7.1,9.2,0.0,2.0,5.0,13.8,41.5,74.2,0.0,1082.0,0.0,0.0,1.0,7.0,0
22.0,4.0,4.0,4.08,5.12,16.3,8.7,9.6,0.0,0.0,0.0,9.0,57.6,76.2,0.0,842.0,0.0,0.0,0.0,60.3,0
23.0,1.0,6.0,1.3,7.85,8.8,11.4,12.4,0.0,2.0,3.0,8.4,41.1,81.9,1.0,2346.0,0.0,1.0,0.0,37.0,0
19.0,5.0,7.0,6.92,8.15,6.4,7.4,5.9,0.0,0.0,1.0,10.6,58.1,67.1,0.0,333.0,0.0,0.0,0.0,50.1,0
18.0,4.0,4.0,6.18,6.96,13.4,7.6,0.3,0.0,1.0,1.0,12.9,41.6,93.0,0.0,873.0,0.0,0.0,0.0,33.9,1
12.0,1.0,7.0,7.87,3.01,11.9,1.6,5.0,3.0,2.0,1.0,3.6,40.7,73.6,1.0,849.0,0.0,1.0,0.0,32.6,0
15.0,3.0,2.0,6.18,3.82,0.6,4.3,12.1,1.0,0.0,4.0,30.2,52.8,87.4,0.0,529.0,1.0,0.0,1.0,17.7,1
18.0,1.0,10.0,7.67,6.42,24.8,10.4,1.0,0.0,0.0,4.0,26.1,29.4,65.0,0.0,592.0,1.0,0.0,1.0,17.3,0
6.0,3.0,11.0,7.95,6.78,2.4,0.5,13.4,0.0,4.0,1.0,7.1,39.9,79.5,0.0,257.0,0.0,0.0,0.0,29.9,0
14.0,6.0,2.0,5.28,8.87,0.5,0.2,10.8,0.0,0.0,2.0,3.7,34.5,54.3,0.0,552.0,1.0,1.0,0.0,21.9,0
22.0,2.0,9.0,5.46,5.1,10.7,9.1,8.2,1.0,2.0,4.0,10.8,49.4,56.2,0.0,922.0,0.0,1.0,0.0,12.3,0
15.0,4.0,10.0,5.02,3.93,11.4,1.9,9.8,0.0,1.0,4.0,5.9,58.4,61.1,0.0,543.0,0.0,1.0,0.0,22.7,0
16.0,5.0,8.0,3.68,5.16,14.7,6.2,12.9,0.0,1.0,3.0,31.2,33.6,82.3,0.0,1001.0,0.0,0.0,0.0,21.8,0
13.0,0.0,5.0,4.97,5.54,0.9,0.1,13.9,1.0,3.0,4.0,2.7,55.1,97.0,0.0,971.0,0.0,0.0,0.0,37.6,0
20.0,6.0,7.0,1.37,6.11,3.4,3.8,3.0,2.0,2.0,1.0,37.5,48.1,81.2,0.0,650.0,0.0,0.0,0.0,6.5,1
5.0,6.0,1.0,4.61,2.26,2.4,11.3,12.0,0.0,1.0,0.0,2.2,54.9,69.3,1.0,506.0,0.0,1.0,0.0,45.2,0
12.0,2.0,7.0,7.51,2.45,30.0,11.6,10.8,0.0,2.0,1.0,16.9,64.6,75.2,0.0,313.0,1.0,1.0,0.0,6.0,1
13.0,3.0,7.0,3.84,8.17,20.9,7.3,9.5,2.0,0.0,3.0,0.3,43.2,79.1,0.0,786.0,1.0,0.0,1.0,11.5,0
16.0,6.0,8.0,3.26,3.26,0.5,7.6,11.0,0.0,0.0,2.0,12.0,50.2,77.0,0.0,2097.0,0.0,0.0,0.0,22.9,0
6.0,0.0,5.0,1.22,7.8,15.2,0.1,10.2,1.0,1.0,3.0,12.4,42.8,78.5,0.0,1547.0,1.0,0.0,0.0,11.9,0
22.0,4.0,9.0,4.95,6.28,11.4,13.1,2.3,0.0,0.0,3.0,15.2,30.9,94.4,0.0,1196.0,0.0,0.0,0.0,33.7,0
13.0,1.0,4.0,4.65,5.33,5.2,11.8,3.7,2.0,2.0,2.0,0.9,26.9,85.8,0.0,1062.0,0.0,0.0,0.0,74.7,0
9.0,4.0,2.0,4.35,4.61,13.0,10.1,5.8,0.0,1.0,2.0,17.8,33.8,86.1,0.0,1440.0,0.0,1.0,0.0,42.9,0
15.0,4.0,5.0,9.27,8.1,5.7,0.1,4.7,0.0,1.0,0.0,4.2,41.4,66.7,0.0,400.0,0.0,1.0,0.0,24.4,0
13.0,6.0,7.0,6.66,1.93,3.7,2.0,4.7,0.0,0.0,0.0,11.0,44.7,68.0,0.0,1120.0,1.0,0.0,0.0,27.5,0
12.0,1.0,2.0,3.5,4.95,11.8,13.0,2.6,1.0,2.0,2.0,31.2,40.0,84.9,0.0,326.0,0.0,0.0,0.0,21.3,1
19.0,5.0,4.0,8.35,4.22,4.0,7.6,1.4,0.0,3.0,4.0,3.2,55.6,83.7,0.0,335.0,0.0,0.0,0.0,33.3,0
22.0,5.0,9.0,3.51,3.78,7.5,3.3,2.0,3.0,3.0,2.0,2.4,33.7,65.4,0.0,472.0,0.0,1.0,0.0,40.8,0
6.0,2.0,10.0,4.66,2.9,18.4,12.2,12.1,4.0,1.0,2.0,10.7,48.8,51.3,0.0,445.0,0.0,0.0,0.0,33.6,1
9.0,6.0,8.0,3.44,6.82,10.2,1.5,13.1,0.0,4.0,2.0,3.0,44.8,86.1,0.0,200.0,0.0,0.0,0.0,6.4,0
7.0,3.0,4.0,5.79,2.4,23.0,2.8,1.5,4.0,3.0,0.0,1.6,32.5,65.8,0.0,342.0,0.0,1.0,0.0,38.0,0
13.0,0.0,7.0,3.03,3.78,7.9,11.5,4.4,0.0,2.0,0.0,19.7,41.5,91.4,0.0,377.0,0.0,0.0,0.0,40.2,0
9.0,5.0,4.0,2.47,6.24,16.4,5.9,10.3,2.0,0.0,2.0,61.7,65.2,55.8,0.0,494.0,0.0,0.0,0.0,20.0,1
14.0,3.0,9.0,6.02,1.95,0.5,12.1,2.5,3.0,2.0,2.0,5.6,46.2,84.6,0.0,2813.0,1.0,0.0,0.0,34.4,0
19.0,6.0,10.0,3.96,5.41,6.9,7.9,6.6,2.0,0.0,3.0,3.7,40.4,64.2,0.0,302.0,1.0,1.0,0.0,8.5,0
8.0,4.0,1.0,4.2,5.83,8.2,5.3,11.6,0.0,0.0,3.0,26.5,38.9,78.5,0.0,321.0,0.0,0.0,0.0,36.5,0
6.0,1.0,3.0,3.72,6.0,11.0,5.2,5.3,1.0,0.0,3.0,14.1,34.6,76.4,1.0,872.0,0.0,1.0,0.0,6.1,0
12.0,1.0,11.0,5.09,4.09,6.2,8.6,2.2,2.0,3.0,1.0,43.2,23.2,94.4,0.0,520.0,0.0,0.0,0.0,18.9,0
8.0,2.0,11.0,4.85,4.54,3.0,0.4,0.8,1.0,0.0,2.0,1.0,28.5,80.6,0.0,327.0,0.0,1.0,0.0,3.9,0
15.0,5.0,2.0,4.35,5.14,5.8,5.9,11.0,0.0,1.0,3.0,8.6,53.9,89.2,0.0,1038.0,0.0,0.0,0.0,32.4,0
15.0,5.0,5.0,2.15,4.38,8.6,5.5,8.5,3.0,0.0,1.0,18.4,44.2,98.6,0.0,628.0,0.0,1.0,0.0,17.7,0
20.0,1.0,4.0,7.3,2.17,0.5,12.3,6.9,3.0,2.0,1.0,9.8,54.3,90.1,0.0,992.0,1.0,1.0,0.0,17.0,1
23.0,6.0,10.0,4.74,4.38,11.7,4.8,13.9,3.0,0.0,1.0,50.0,43.6,82.9,1.0,257.0,0.0,0.0,0.0,22.8,1
14.0,4.0,9.0,4.26,6.49,6.3,1.9,5.0,1.0,1.0,6.0,40.0,35.0,75.6,0.0,611.0,0.0,0.0,0.0,22.8,1
15.0,1.0,12.0,3.42,4.85,15.7,3.0,10.9,2.0,1.0,3.0,9.2,54.0,63.6,0.0,848.0,0.0,0.0,0.0,46.4,0
22.0,1.0,9.0,2.93,8.65,2.4,0.5,9.6,2.0,3.0,1.0,5.2,45.6,74.2,0.0,2618.0,0.0,0.0,0.0,17.9,0
19.0,3.0,7.0,3.59,2.32,3.5,7.9,1.4,0.0,3.0,3.0,26.5,37.1,50.0,0.0,407.0,0.0,0.0,0.0,37.2,0
21.0,1.0,1.0,6.63,6.29,4.3,0.9,7.4,0.0,0.0,0.0,14.6,34.0,85.5,0.0,214.0,0.0,1.0,0.0,3.2,0
11.0,6.0,6.0,3.67,4.39,0.6,11.2,9.0,1.0,0.0,3.0,3.9,37.3,82.6,0.0,1033.0,0.0,1.0,0.0,43.3,0
6.0,1.0,2.0,4.58,1.74,1.0,7.1,7.7,2.0,0.0,6.0,47.5,39.8,97.0,1.0,684.0,0.0,1.0,0.0,18.5,0
15.0,0.0,8.0,3.53,3.21,9.3,8.0,6.4,3.0,0.0,2.0,9.3,40.3,64.9,0.0,367.0,0.0,1.0,0.0,4.4,0
17.0,3.0,6.0,6.26,4.24,2.4,0.7,1.0,0.0,0.0,1.0,19.8,47.0,93.8,0.0,1042.0,0.0,0.0,0.0,16.0,0
7.0,2.0,2.0,1.9,5.19,0.5,13.9,5.0,0.0,1.0,3.0,2.4,56.5,71.7,0.0,1560.0,1.0,0.0,0.0,5.6,0
23.0,5.0,6.0,1.48,7.88,10.5,8.4,3.3,0.0,1.0,4.0,14.4,56.8,83.5,0.0,361.0,0.0,0.0,0.0,31.1,0
9.0,6.0,6.0,7.17,5.15,6.1,4.1,10.6,0.0,2.0,2.0,18.3,50.3,86.0,0.0,200.0,0.0,0.0,1.0,15.4,1
17.0,0.0,1.0,6.32,5.79,2.3,6.9,5.0,2.0,3.0,1.0,12.5,64.6,54.9,0.0,1218.0,1.0,0.0,0.0,38.7,0
19.0,3.0,8.0,6.59,7.95,3.8,13.6,8.7,0.0,1.0,2.0,0.6,38.8,82.7,0.0,929.0,0.0,0.0,0.0,8.5,0
21.0,6.0,5.0,4.61,8.18,0.9,6.3,10.4,2.0,0.0,3.0,17.1,49.3,57.5,0.0,204.0,0.0,1.0,0.0,38.2,0
17.0,3.0,1.0,5.02,4.71,5.8,13.7,11.8,0.0,0.0,1.0,21.5,42.1,43.3,0.0,1467.0,0.0,1.0,0.0,19.8,0
12.0,0.0,6.0,4.59,6.77,2.3,12.5,1.1,2.0,0.0,2.0,7.1,41.9,96.0,0.0,831.0,0.0,0.0,0.0,41.4,0
20.0,6.0,3.0,8.54,3.59,2.0,1.1,3.8,0.0,3.0,1.0,0.8,52.3,84.1,0.0,456.0,0.0,0.0,0.0,8.5,0
6.0,5.0,10.0,6.25,6.94,8.2,9.5,8.7,0.0,0.0,3.0,0.6,48.2,66.6,0.0,703.0,0.0,0.0,0.0,27.5,0
7.0,4.0,3.0,6.27,8.49,1.4,6.6,10.7,0.0,1.0,1.0,31.2,50.5,65.5,0.0,486.0,0.0,1.0,0.0,38.5,0
23.0,1.0,11.0,5.24,5.96,1.6,4.2,5.6,0.0,0.0,1.0,1.7,42.8,69.2,0.0,504.0,1.0,1.0,0.0,10.5,0
17.0,3.0,9.0,5.27,3.12,1.5,10.8,0.6,1.0,2.0,3.0,2.7,44.0,89.9,0.0,353.0,1.0,0.0,0.0,32.2,0
19.0,4.0,3.0,3.6,7.82,6.0,3.7,3.6,0.0,0.0,1.0,4.4,31.2,63.5,0.0,511.0,0.0,1.0,0.0,17.9,0
5.0,5.0,4.0,7.77,6.13,0.5,0.4,0.8,0.0,0.0,2.0,32.4,49.0,84.7,0.0,445.0,1.0,0.0,0.0,41.1,0
20.0,6.0,6.0,2.47,8.69,3.0,7.0,4.0,3.0,0.0,3.0,5.7,52.9,52.9,0.0,1010.0,0.0,0.0,0.0,58.8,0
19.0,2.0,6.0,5.84,7.32,5.2,11.5,11.5,1.0,1.0,1.0,45.6,49.6,83.6,0.0,1316.0,1.0,1.0,0.0,18.7,1
21.0,3.0,9.0,7.45,6.6,4.2,5.0,11.3,2.0,1.0,3.0,24.0,20.2,69.8,0.0,655.0,1.0,0.0,0.0,39.7,1
18.0,5.0,12.0,8.76,5.72,6.9,12.4,8.6,0.0,1.0,2.0,59.4,39.3,67.2,0.0,970.0,0.0,0.0,0.0,44.4,1
22.0,2.0,12.0,8.21,4.43,20.0,4.1,13.1,0.0,0.0,2.0,15.5,38.9,83.5,0.0,423.0,1.0,1.0,0.0,41.2,1
19.0,6.0,3.0,2.47,1.66,24.8,8.9,9.1,1.0,0.0,2.0,14.2,39.8,70.9,0.0,1007.0,0.0,1.0,1.0,31.1,0
16.0,2.0,11.0,4.12,5.34,2.4,1.1,10.3,0.0,0.0,0.0,1.1,56.9,95.0,1.0,1896.0,0.0,0.0,0.0,58.6,0
17.0,2.0,12.0,1.96,9.16,11.6,13.9,0.9,2.0,0.0,3.0,18.0,38.2,86.3,0.0,295.0,0.0,1.0,0.0,75.8,1
20.0,0.0,2.0,3.62,3.79,10.4,12.4,0.0,1.0,1.0,0.0,33.4,38.5,82.0,0.0,420.0,0.0,0.0,1.0,47.3,0
17.0,1.0,4.0,5.38,6.07,1.1,13.8,4.9,0.0,0.0,3.0,8.3,40.3,85.5,0.0,474.0,0.0,0.0,0.0,32.1,0
20.0,1.0,8.0,5.45,4.45,4.2,12.0,13.5,3.0,3.0,3.0,20.4,33.6,93.7,1.0,200.0,0.0,0.0,0.0,24.6,1
21.0,5.0,9.0,4.81,7.54,11.8,0.4,7.4,2.0,4.0,4.0,29.3,43.2,93.6,0.0,1735.0,1.0,1.0,0.0,39.3,0
