supplier_reliability_score,lead_time_days,order_quantity,supplier_country_risk,transportation_mode,days_since_last_disruption,num_disruptions_last_year,supplier_financial_health_score,commodity_price_volatility,weather_risk_index,geopolitical_risk_score,port_congestion_index,num_alternative_suppliers,contract_type,order_complexity_score,seasonal_demand_index,supplier_capacity_utilization,distance_km,customs_complexity_score,target
92.4,9.8,290.0,2.0,1.0,49.0,1.0,85.6,0.0747,1.22,1.38,4.04,2.0,1.0,5.55,0.4115,75.9,269.0,4.71,0
80.9,1.5,921.0,1.0,1.0,35.0,1.0,93.2,0.1941,2.38,2.16,1.79,0.0,1.0,6.74,0.1524,84.4,222.0,1.27,0
91.7,17.4,1291.0,3.0,0.0,356.0,1.0,88.6,0.0065,2.22,0.48,1.98,5.0,1.0,2.77,0.8467,95.1,4606.0,5.6,0
96.9,6.9,1958.0,2.0,3.0,59.0,2.0,88.0,0.3282,3.41,0.39,4.55,2.0,0.0,7.18,0.3437,93.8,1724.0,4.38,0
89.6,4.8,957.0,4.0,0.0,227.0,0.0,69.5,0.1434,2.87,4.55,0.9,3.0,2.0,0.84,0.4974,56.0,1673.0,2.28,0
84.4,6.1,358.0,0.0,1.0,15.0,0.0,37.4,0.0659,2.27,2.32,7.36,2.0,0.0,5.47,0.2733,64.9,418.0,2.29,0
91.6,27.4,1082.0,2.0,3.0,224.0,0.0,75.1,0.107,2.15,1.37,2.9,3.0,2.0,7.7,0.9094,40.7,1515.0,2.69,0
91.1,98.4,3802.0,3.0,1.0,339.0,0.0,69.1,0.3094,2.31,3.0,4.07,2.0,0.0,4.68,0.0401,68.4,1946.0,4.15,1
75.5,20.9,1188.0,0.0,1.0,116.0,0.0,85.8,0.0225,0.72,1.19,1.61,1.0,1.0,7.31,0.0898,91.4,6715.0,3.39,0
69.2,26.2,74.0,0.0,1.0,10.0,1.0,49.4,0.2164,1.54,3.75,1.91,0.0,2.0,3.69,0.6717,90.2,806.0,0.23,0
97.2,11.5,541.0,2.0,1.0,24.0,0.0,76.4,0.0157,0.82,3.01,4.18,3.0,2.0,2.85,0.6998,71.2,918.0,0.36,0
78.8,6.9,147.0,2.0,3.0,679.0,1.0,97.4,0.0251,1.31,2.56,2.13,3.0,0.0,2.84,0.8589,83.8,179.0,0.76,0
84.3,19.0,522.0,1.0,2.0,230.0,3.0,98.8,0.0444,1.83,4.23,2.42,2.0,1.0,4.63,0.4547,56.9,1751.0,0.73,0
77.1,9.7,609.0,0.0,1.0,107.0,0.0,56.1,0.0107,4.37,0.77,2.85,2.0,2.0,2.1,0.5481,66.2,2158.0,6.81,0
92.5,24.8,3460.0,0.0,0.0,119.0,1.0,89.9,0.0795,1.77,2.21,3.96,1.0,0.0,1.8,0.6611,69.4,441.0,0.45,0
84.3,15.6,677.0,2.0,0.0,55.0,0.0,97.6,0.4228,3.78,1.6,4.75,1.0,0.0,4.75,0.7952,81.2,1417.0,3.7,0
84.2,5.0,548.0,3.0,3.0,307.0,1.0,90.9,0.0123,2.79,1.6,0.76,4.0,1.0,2.49,0.075,76.6,1312.0,0.05,0
84.7,11.0,1128.0,3.0,3.0,132.0,1.0,45.6,0.0042,3.62,1.61,6.66,3.0,1.0,5.13,0.4437,55.2,400.0,3.07,0
73.0,42.0,206.0,0.0,1.0,203.0,0.0,66.5,0.0823,4.11,5.21,2.93,1.0,1.0,2.88,0.8169,87.6,9186.0,2.12,0
85.0,40.1,413.0,0.0,3.0,116.0,0.0,97.7,0.7351,3.83,2.39,2.91,0.0,2.0,6.62,0.6472,44.7,804.0,3.18,0
81.4,16.3,392.0,0.0,2.0,61.0,1.0,79.9,0.1063,2.27,0.85,8.36,3.0,1.0,5.86,0.016,60.8,475.0,3.0,0
87.0,10.8,262.0,0.0,0.0,14.0,0.0,83.9,0.0698,2.59,1.11,1.81,2.0,2.0,5.97,0.2483,91.3,1519.0,3.14,0
90.2,9.2,372.0,2.0,0.0,217.0,1.0,74.8,0.098,1.46,2.96,1.86,4.0,0.0,6.26,0.508,61.9,491.0,0.98,0
86.2,13.2,406.0,3.0,1.0,110.0,2.0,42.6,0.0539,1.48,3.08,2.85,1.0,1.0,7.62,0.2849,69.4,158.0,1.69,0
77.7,4.3,723.0,2.0,2.0,23.0,2.0,42.2,0.0139,0.93,6.82,1.7,1.0,2.0,6.59,0.6893,51.3,3917.0,3.88,0
89.9,6.7,4890.0,0.0,1.0,303.0,1.0,26.8,0.1199,1.9,4.43,3.43,2.0,2.0,2.43,0.234,71.4,918.0,2.42,0
82.3,9.8,39.0,3.0,2.0,188.0,2.0,93.0,0.5448,2.19,1.44,4.88,3.0,2.0,2.85,0.6692,83.3,1146.0,2.93,0
81.2,26.1,618.0,0.0,3.0,105.0,1.0,49.3,0.3605,0.58,1.46,2.24,1.0,0.0,8.73,0.7315,60.4,4519.0,0.86,0
65.7,10.3,1356.0,1.0,2.0,15.0,1.0,73.3,0.2738,0.91,0.91,1.34,1.0,2.0,2.64,0.9699,78.3,1425.0,2.24,0
93.4,14.6,368.0,4.0,1.0,155.0,2.0,65.8,0.104,0.79,1.5,1.32,0.0,2.0,4.09,0.0505,78.1,834.0,0.85,0
93.2,13.0,1352.0,1.0,1.0,20.0,0.0,66.4,0.1774,3.06,1.25,2.36,5.0,2.0,5.6,0.6668,68.4,526.0,2.04,0
59.2,6.8,309.0,3.0,0.0,27.0,0.0,59.4,0.0457,2.45,5.08,3.17,2.0,0.0,5.62,0.4127,98.3,949.0,2.4,0
81.3,15.5,558.0,0.0,1.0,314.0,0.0,55.7,0.221,1.65,0.89,2.92,1.0,2.0,4.67,0.1071,97.2,3767.0,1.54,0
77.3,34.3,4357.0,2.0,2.0,236.0,1.0,88.2,0.2882,3.73,1.97,5.32,1.0,0.0,5.53,0.033,80.3,193.0,4.35,0
78.6,13.8,576.0,2.0,0.0,82.0,0.0,87.1,0.3323,2.08,1.26,3.29,3.0,1.0,6.36,0.9886,86.3,2641.0,2.74,0
90.1,47.4,275.0,1.0,0.0,36.0,1.0,75.2,0.0638,4.18,3.84,2.37,4.0,1.0,6.96,0.6884,54.6,825.0,3.63,0
60.4,32.6,2073.0,3.0,1.0,207.0,1.0,85.7,0.0962,1.26,2.67,2.58,3.0,1.0,2.5,0.4476,94.8,729.0,1.7,0
42.5,34.5,861.0,3.0,1.0,43.0,1.0,79.2,0.0097,5.26,0.67,2.13,5.0,0.0,5.41,0.7783,84.6,391.0,2.58,0
95.7,5.5,1687.0,0.0,0.0,79.0,1.0,68.8,0.1323,3.93,3.92,1.06,5.0,0.0,6.9,0.1366,64.7,397.0,0.53,0
68.0,4.0,2988.0,1.0,1.0,4.0,0.0,66.9,0.1005,2.19,1.98,3.6,2.0,1.0,5.74,0.1876,63.4,10452.0,1.61,0
89.7,28.3,1052.0,0.0,3.0,63.0,0.0,24.8,0.4641,0.99,2.28,2.34,1.0,2.0,3.62,0.375,89.6,1865.0,1.44,0
77.3,4.7,512.0,3.0,1.0,13.0,2.0,69.5,0.4356,2.93,2.38,1.63,3.0,2.0,5.57,0.4148,78.5,4851.0,5.18,0
90.1,38.6,1427.0,1.0,1.0,316.0,0.0,81.1,0.0093,3.58,3.8,3.56,6.0,1.0,5.79,0.434,78.7,2754.0,6.68,0
74.3,6.1,368.0,3.0,1.0,385.0,0.0,61.4,0.3722,2.65,1.45,3.73,2.0,0.0,4.81,0.6346,18.8,3351.0,1.72,0
80.1,21.3,740.0,0.0,2.0,18.0,0.0,66.0,0.0647,0.79,2.35,1.74,2.0,0.0,3.67,0.0457,38.5,1307.0,3.72,0
61.2,8.9,1247.0,4.0,1.0,277.0,0.0,68.8,0.0416,1.82,1.04,2.1,1.0,0.0,3.25,0.4089,88.0,3531.0,4.92,0
78.7,5.0,301.0,3.0,1.0,249.0,3.0,81.2,0.3789,3.17,3.76,4.36,4.0,2.0,4.97,0.5547,46.0,4295.0,3.17,0
61.2,11.0,1977.0,2.0,3.0,271.0,0.0,86.5,0.2001,3.28,3.55,1.12,2.0,1.0,1.87,0.0392,47.3,445.0,0.52,0
73.1,40.5,402.0,3.0,0.0,115.0,2.0,95.6,0.3221,3.02,1.71,4.15,3.0,2.0,5.2,0.2846,75.2,1124.0,0.54,0
78.0,6.2,4735.0,0.0,2.0,75.0,1.0,81.1,0.2535,1.2,1.05,3.11,2.0,2.0,7.05,0.4632,62.4,415.0,2.68,0
76.6,17.3,150.0,2.0,0.0,3.0,3.0,83.6,0.1119,3.24,3.01,0.66,1.0,0.0,7.81,0.794,88.5,851.0,0.81,0
63.3,11.0,486.0,0.0,0.0,230.0,1.0,50.0,0.0741,1.38,4.21,1.77,1.0,2.0,4.36,0.0966,77.1,1372.0,2.59,0
81.7,11.0,1714.0,0.0,2.0,158.0,1.0,23.2,0.1038,0.85,0.61,6.79,3.0,2.0,3.76,0.0318,55.8,521.0,5.2,0
78.4,6.0,146.0,0.0,1.0,46.0,0.0,74.4,0.3173,5.46,2.08,3.72,5.0,2.0,4.96,0.0145,72.3,5160.0,2.35,0
86.9,14.7,1003.0,3.0,0.0,14.0,0.0,71.9,0.0565,3.23,3.8,1.85,3.0,2.0,6.79,0.9511,91.9,270.0,3.74,0
67.2,8.3,605.0,1.0,0.0,86.0,1.0,35.9,0.2367,0.27,3.8,4.18,2.0,2.0,8.35,0.5949,95.2,4756.0,4.43,1
72.3,13.1,158.0,0.0,0.0,218.0,0.0,56.7,0.3304,1.32,0.14,2.23,2.0,0.0,4.09,0.5701,77.6,515.0,3.5,0
86.9,11.9,1698.0,0.0,3.0,3.0,0.0,83.7,0.2446,4.63,5.19,3.3,2.0,0.0,3.08,0.2239,67.5,3254.0,4.78,0
97.7,6.4,1034.0,1.0,0.0,140.0,1.0,72.4,0.0308,0.91,3.08,2.95,2.0,2.0,6.05,0.5223,71.6,1914.0,3.24,0
86.7,4.1,2538.0,0.0,3.0,7.0,2.0,69.7,0.1155,1.81,2.1,1.76,5.0,2.0,4.78,0.5393,34.2,1047.0,4.09,0
81.8,52.8,2831.0,4.0,0.0,145.0,0.0,76.4,0.0615,1.44,1.99,1.34,2.0,0.0,3.96,0.9763,78.6,503.0,2.55,1
82.6,17.8,1222.0,2.0,3.0,64.0,0.0,47.1,0.4057,1.4,2.32,1.27,1.0,0.0,5.67,0.6657,70.2,717.0,5.34,0
60.2,6.5,1073.0,3.0,1.0,47.0,1.0,65.1,0.3823,0.82,1.11,3.46,4.0,2.0,5.01,0.5872,92.1,948.0,2.11,0
33.5,13.2,1163.0,3.0,3.0,219.0,1.0,44.3,0.0588,0.86,2.86,6.28,1.0,2.0,2.69,0.7926,53.8,6899.0,2.56,1
83.0,9.0,3453.0,1.0,3.0,133.0,2.0,58.6,0.0967,2.69,4.23,8.14,2.0,2.0,2.49,0.3447,94.0,693.0,2.86,0
81.2,8.8,468.0,2.0,0.0,207.0,0.0,42.7,0.0487,0.57,2.5,2.64,5.0,0.0,3.47,0.491,46.9,4587.0,3.23,0
72.5,27.4,872.0,3.0,0.0,298.0,2.0,87.9,0.0364,3.71,1.6,2.43,1.0,1.0,3.2,0.1957,80.4,450.0,3.37,0
83.5,16.6,2344.0,3.0,1.0,264.0,0.0,91.8,0.1727,2.39,2.2,3.36,3.0,1.0,1.78,0.2478,59.7,5687.0,2.64,0
65.7,7.8,493.0,1.0,1.0,49.0,1.0,52.4,0.0955,0.37,2.21,2.33,1.0,1.0,4.73,0.3663,74.7,4058.0,4.47,0
77.9,11.9,951.0,0.0,1.0,382.0,1.0,90.7,0.092,0.99,1.94,1.47,5.0,0.0,7.22,0.1085,79.0,677.0,6.44,0
72.7,9.4,542.0,3.0,2.0,4.0,0.0,81.8,0.0438,2.54,3.15,5.04,4.0,0.0,4.51,0.875,76.7,1756.0,2.24,0
65.2,11.9,372.0,0.0,0.0,180.0,1.0,78.4,0.0011,0.56,1.39,0.92,1.0,1.0,2.62,0.427,86.0,1641.0,0.63,0
88.0,7.1,138.0,1.0,1.0,12.0,1.0,76.1,0.0869,3.85,4.0,1.15,5.0,2.0,7.23,0.1512,60.0,3993.0,2.36,0
75.7,27.0,858.0,1.0,2.0,2.0,1.0,89.6,0.0567,0.28,2.62,2.33,1.0,2.0,4.25,0.2593,83.0,306.0,3.76,0
62.1,11.1,480.0,2.0,3.0,70.0,2.0,72.1,0.01,1.1,1.4,2.0,7.0,2.0,5.52,0.8527,87.7,1024.0,4.68,0
40.2,20.3,776.0,4.0,0.0,147.0,2.0,80.0,0.0845,1.4,3.64,4.05,7.0,2.0,3.77,0.3394,71.6,422.0,4.4,1
82.2,4.0,1518.0,1.0,0.0,203.0,1.0,75.5,0.0066,1.84,1.98,1.15,3.0,1.0,4.49,0.8015,61.7,2237.0,3.45,0
79.0,29.8,164.0,2.0,1.0,100.0,3.0,67.8,0.3146,2.89,1.43,3.17,2.0,1.0,3.35,0.3458,83.2,1004.0,3.54,0
77.7,12.1,1108.0,1.0,0.0,109.0,0.0,89.8,0.0071,1.61,2.98,2.24,5.0,0.0,6.62,0.0992,72.1,790.0,1.87,0
89.8,26.2,674.0,0.0,1.0,215.0,1.0,80.8,0.0135,2.26,4.56,4.38,2.0,2.0,4.21,0.9344,72.2,2463.0,1.7,1
82.5,15.1,359.0,1.0,0.0,132.0,0.0,87.0,0.0513,1.02,4.12,1.33,0.0,1.0,5.88,0.4328,59.4,716.0,2.25,0
77.7,18.5,418.0,1.0,0.0,63.0,0.0,80.8,0.1091,3.37,7.5,4.41,3.0,0.0,7.87,0.7529,44.7,321.0,0.95,0
85.2,30.6,772.0,3.0,0.0,349.0,0.0,57.1,0.1896,2.09,3.67,1.99,3.0,0.0,3.6,0.698,95.3,225.0,6.2,0
88.1,22.7,2097.0,3.0,0.0,390.0,0.0,61.5,0.1339,2.62,2.54,2.78,3.0,1.0,2.39,0.311,73.8,775.0,3.55,0
82.6,3.1,351.0,0.0,1.0,122.0,0.0,60.3,0.0381,1.37,1.71,6.25,5.0,0.0,7.64,0.4924,90.7,863.0,3.7,0
83.3,15.9,1190.0,0.0,1.0,76.0,0.0,32.7,0.0541,3.22,0.75,5.03,5.0,1.0,6.93,0.9372,88.7,332.0,4.76,0
98.1,19.7,389.0,0.0,0.0,189.0,0.0,66.1,0.1467,0.48,3.36,0.98,3.0,0.0,6.77,0.7967,78.5,1371.0,3.88,0
89.1,3.9,337.0,3.0,0.0,37.0,0.0,98.1,0.197,3.55,1.71,1.94,3.0,1.0,5.99,0.4995,93.4,1087.0,2.5,0
74.7,6.3,1503.0,2.0,2.0,93.0,1.0,96.1,0.03,2.03,3.85,1.71,3.0,2.0,7.91,0.9272,69.5,1374.0,1.42,0
85.8,3.7,70.0,0.0,1.0,41.0,2.0,84.6,0.2947,2.43,4.94,3.37,1.0,1.0,4.13,0.2596,83.8,511.0,3.27,1
87.6,27.5,1899.0,0.0,0.0,512.0,0.0,74.0,0.3205,0.69,0.32,6.3,1.0,2.0,6.69,0.2335,91.8,943.0,3.37,0
61.2,13.7,110.0,3.0,0.0,152.0,1.0,66.8,0.0368,1.82,4.15,1.98,4.0,1.0,4.18,0.6812,43.0,1207.0,4.4,0
61.7,22.4,337.0,0.0,1.0,85.0,2.0,83.1,0.2027,2.52,2.7,1.46,3.0,0.0,2.73,0.9168,79.5,2673.0,1.03,0
72.7,7.1,804.0,3.0,0.0,231.0,0.0,79.4,0.0647,1.45,3.12,1.88,2.0,1.0,2.61,0.2857,77.2,597.0,0.69,0
90.2,11.9,394.0,0.0,0.0,403.0,2.0,95.5,0.1194,1.04,4.05,0.72,1.0,0.0,2.1,0.1519,51.0,1371.0,2.43,0
83.1,3.1,188.0,3.0,1.0,107.0,0.0,67.9,0.0333,4.7,3.8,6.34,3.0,2.0,4.81,0.9589,82.0,962.0,0.95,0
93.5,6.7,356.0,0.0,3.0,472.0,1.0,96.1,0.0503,2.9,3.16,2.13,4.0,1.0,5.36,0.9878,96.4,278.0,2.88,0
91.0,8.7,1906.0,4.0,3.0,307.0,1.0,73.0,0.0725,0.16,3.81,1.73,1.0,1.0,4.13,0.8167,63.6,2471.0,1.01,0
97.9,14.5,396.0,1.0,1.0,302.0,0.0,83.5,0.4216,4.11,3.59,4.7,2.0,2.0,4.47,0.1894,80.8,501.0,1.55,0
74.5,22.3,228.0,4.0,1.0,286.0,1.0,80.7,0.0725,1.92,5.45,6.95,3.0,1.0,3.13,0.56,73.9,251.0,5.0,0
85.9,44.2,2959.0,2.0,2.0,107.0,1.0,91.8,0.2095,2.09,0.98,0.91,1.0,1.0,3.3,0.2283,73.3,1160.0,5.26,0
49.8,12.9,710.0,4.0,1.0,254.0,0.0,81.3,0.0002,4.18,1.27,4.22,1.0,2.0,3.44,0.071,87.6,1295.0,1.32,0
81.2,8.1,132.0,0.0,0.0,15.0,2.0,92.7,0.095,3.16,3.12,3.97,1.0,0.0,7.84,0.2319,76.9,968.0,2.65,0
95.8,9.5,1389.0,1.0,3.0,52.0,0.0,57.3,0.1685,1.51,1.34,2.42,3.0,0.0,4.23,0.6173,76.3,1979.0,3.62,0
83.0,7.0,390.0,4.0,3.0,406.0,1.0,64.9,0.04,2.79,3.51,1.3,0.0,1.0,6.12,0.0393,73.4,62.0,1.85,0
95.7,34.7,10005.0,3.0,0.0,160.0,2.0,42.9,0.2066,3.71,0.62,2.09,2.0,1.0,5.95,0.8848,92.7,5806.0,4.01,0
56.4,25.0,740.0,1.0,2.0,547.0,0.0,86.9,0.1406,1.38,4.99,4.6,5.0,2.0,2.78,0.9133,68.5,1209.0,0.94,0
88.6,9.2,881.0,1.0,0.0,347.0,0.0,31.1,0.0978,3.15,3.74,2.26,3.0,0.0,6.01,0.7023,72.9,593.0,3.67,0
97.5,2.0,1895.0,1.0,3.0,8.0,1.0,77.5,0.2603,1.65,2.62,2.42,4.0,2.0,7.17,0.204,89.7,853.0,3.91,0
91.5,5.9,2778.0,1.0,1.0,6.0,1.0,61.1,0.0993,3.34,2.67,2.03,1.0,1.0,1.17,0.3577,76.4,2200.0,1.51,0
88.2,20.9,339.0,1.0,0.0,49.0,1.0,72.9,0.0941,1.12,0.93,1.72,3.0,1.0,3.7,0.2461,80.0,462.0,6.34,0
85.9,20.3,124.0,2.0,2.0,508.0,0.0,61.0,0.0919,0.31,0.97,6.03,3.0,2.0,6.62,0.4377,74.5,901.0,1.63,1
96.9,17.0,341.0,4.0,1.0,19.0,0.0,65.9,0.5536,2.7,1.03,0.82,3.0,1.0,2.93,0.709,66.6,2923.0,3.42,0
67.6,6.0,268.0,0.0,0.0,174.0,0.0,70.9,0.0225,0.31,2.87,3.42,4.0,1.0,7.13,0.0838,95.6,1187.0,4.74,0
78.7,17.4,184.0,3.0,1.0,442.0,1.0,73.7,0.1976,1.45,1.37,1.12,5.0,2.0,7.02,0.8343,72.2,3258.0,2.91,0
80.7,10.9,314.0,1.0,3.0,141.0,1.0,97.5,0.0777,0.52,6.3,3.26,0.0,0.0,3.67,0.7827,73.0,1219.0,1.63,0
78.1,6.1,289.0,0.0,2.0,70.0,1.0,68.1,0.0154,1.1,3.83,6.11,2.0,1.0,2.22,0.965,71.7,2908.0,4.2,0
75.9,2.1,1964.0,2.0,0.0,111.0,2.0,47.2,0.052,0.92,1.45,1.34,1.0,0.0,4.02,0.8857,80.4,2117.0,4.14,0
90.8,10.0,196.0,2.0,3.0,82.0,0.0,66.6,0.1931,1.37,6.01,0.78,4.0,0.0,4.57,0.7248,73.6,1240.0,3.7,0
73.4,16.3,800.0,0.0,1.0,150.0,1.0,77.6,0.1353,1.41,2.12,4.18,3.0,0.0,5.49,0.4642,91.1,566.0,2.76,0
89.3,14.2,339.0,2.0,3.0,331.0,1.0,83.6,0.0891,3.4,2.08,4.46,2.0,0.0,4.45,0.6777,66.1,673.0,6.6,0
85.3,14.4,691.0,4.0,1.0,55.0,0.0,97.0,0.1034,0.5,2.43,4.11,4.0,2.0,2.47,0.3389,80.4,363.0,4.25,0
89.2,9.5,573.0,0.0,0.0,10.0,0.0,82.8,0.1864,0.96,4.73,2.49,4.0,0.0,6.53,0.966,45.1,1428.0,3.84,0
78.7,10.6,1104.0,3.0,0.0,54.0,0.0,59.9,0.2801,5.0,0.25,4.05,4.0,0.0,3.63,0.1475,71.8,362.0,3.79,0
96.8,36.4,492.0,2.0,1.0,403.0,1.0,46.8,0.2571,3.69,2.8,3.69,2.0,0.0,8.32,0.3116,59.6,252.0,5.6,0
81.7,9.0,600.0,4.0,3.0,20.0,2.0,64.0,0.1268,2.0,1.99,1.09,1.0,1.0,3.24,0.7605,79.3,1962.0,1.34,0
86.6,10.4,744.0,3.0,0.0,168.0,0.0,63.2,0.0579,1.23,3.18,3.44,2.0,2.0,7.93,0.1082,88.0,562.0,3.01,0
61.2,10.0,960.0,1.0,2.0,190.0,0.0,70.4,0.1717,1.64,2.59,4.94,1.0,2.0,3.66,0.855,56.0,10124.0,2.34,0
76.1,10.3,200.0,2.0,0.0,36.0,0.0,46.8,0.021,1.91,2.36,2.12,2.0,0.0,4.98,0.3681,79.8,4567.0,4.96,0
95.5,6.5,1960.0,4.0,1.0,285.0,0.0,68.4,0.0665,1.75,3.57,3.06,2.0,1.0,4.45,0.6453,57.8,1026.0,1.2,0
61.7,13.3,462.0,1.0,1.0,13.0,0.0,29.0,0.1172,2.62,1.51,3.22,0.0,1.0,5.15,0.3463,65.3,499.0,6.38,0
80.4,19.2,1272.0,3.0,0.0,27.0,0.0,66.3,0.1531,0.96,2.82,4.4,2.0,0.0,5.91,0.0727,95.2,255.0,6.06,0
78.5,17.8,1705.0,4.0,1.0,31.0,0.0,54.9,0.1229,0.91,0.82,3.97,1.0,0.0,3.18,0.1815,76.4,953.0,4.68,0
94.8,61.8,780.0,2.0,3.0,29.0,3.0,67.1,0.2381,1.44,2.67,0.35,7.0,2.0,2.75,0.8544,75.1,4389.0,4.36,0
92.3,2.6,616.0,0.0,2.0,11.0,0.0,71.7,0.1412,4.17,1.71,5.55,4.0,0.0,6.15,0.1043,54.7,365.0,4.62,0
94.3,11.9,1001.0,3.0,1.0,196.0,0.0,60.8,0.1903,0.61,2.14,4.24,4.0,0.0,7.46,0.1781,97.0,1319.0,5.56,0
46.4,3.2,295.0,2.0,2.0,37.0,1.0,88.3,0.2188,1.44,4.98,4.44,2.0,2.0,4.57,0.4038,90.6,394.0,4.04,0
81.7,15.4,297.0,0.0,2.0,73.0,2.0,56.2,0.106,2.78,4.04,3.08,4.0,2.0,2.34,0.3899,74.7,3171.0,3.76,0
93.4,10.2,833.0,1.0,0.0,39.0,0.0,59.6,0.397,1.4,0.37,2.95,2.0,0.0,1.56,0.9581,60.1,448.0,5.6,0
91.3,10.1,721.0,3.0,1.0,617.0,2.0,84.6,0.0059,4.52,4.16,0.78,2.0,0.0,3.69,0.8836,40.0,1057.0,0.92,0
91.6,3.5,1395.0,3.0,1.0,189.0,0.0,63.5,0.0582,2.86,1.2,4.26,4.0,1.0,6.24,0.5087,75.9,694.0,2.69,0
90.0,20.3,376.0,0.0,0.0,161.0,0.0,70.6,0.1047,2.39,3.75,5.94,3.0,0.0,4.46,0.2287,40.8,4212.0,6.47,0
96.0,10.7,3229.0,2.0,0.0,85.0,0.0,83.3,0.1031,0.73,0.61,2.75,1.0,0.0,3.57,0.3895,51.2,798.0,5.07,0
75.5,21.0,526.0,1.0,3.0,11.0,0.0,63.0,0.029,1.04,2.13,2.94,3.0,2.0,7.78,0.89,66.3,2144.0,3.09,0
93.0,11.7,285.0,4.0,1.0,25.0,1.0,50.5,0.3247,2.54,4.68,0.87,2.0,2.0,5.43,0.6036,76.4,690.0,3.3,0
69.9,6.9,171.0,1.0,1.0,486.0,0.0,91.5,0.3078,2.28,1.93,0.88,2.0,0.0,1.95,0.2667,69.7,616.0,4.58,0
83.2,13.9,4092.0,0.0,2.0,401.0,1.0,85.7,0.0915,1.9,4.87,2.74,1.0,1.0,5.54,0.3624,94.2,1255.0,2.43,0
88.9,2.6,589.0,0.0,0.0,46.0,0.0,66.0,0.1597,2.89,4.24,2.68,3.0,0.0,2.99,0.0619,66.9,1743.0,2.91,0
73.4,5.0,1433.0,3.0,1.0,988.0,0.0,77.4,0.1795,1.44,4.87,3.46,3.0,1.0,3.56,0.9815,79.2,1043.0,3.35,0
80.2,10.5,1187.0,1.0,1.0,86.0,2.0,83.7,0.4668,1.19,5.09,2.83,2.0,2.0,3.79,0.9118,74.7,1385.0,2.05,0
81.3,8.3,537.0,1.0,1.0,156.0,3.0,65.2,0.0454,0.93,6.96,5.4,2.0,2.0,5.29,0.8438,80.6,1313.0,1.06,0
79.1,10.5,323.0,4.0,0.0,34.0,1.0,54.7,0.0377,2.74,2.84,1.86,2.0,2.0,3.42,0.9974,56.7,373.0,0.6,0
82.5,3.7,2071.0,2.0,2.0,232.0,0.0,86.6,0.1568,0.29,5.58,2.54,4.0,1.0,6.16,0.0568,63.6,3943.0,0.57,0
91.2,3.0,1052.0,1.0,0.0,265.0,2.0,86.6,0.0849,1.72,1.24,0.88,4.0,1.0,6.7,0.7883,42.2,276.0,2.13,0
69.3,12.0,482.0,0.0,1.0,135.0,2.0,88.4,0.2852,1.68,3.41,3.74,2.0,0.0,5.11,0.4221,44.2,2943.0,2.66,0
80.7,14.0,502.0,0.0,3.0,466.0,1.0,94.9,0.3744,0.84,3.79,3.43,4.0,0.0,5.19,0.3168,74.5,526.0,3.42,0
87.0,3.6,2546.0,2.0,1.0,326.0,1.0,53.0,0.227,0.44,2.61,3.55,0.0,0.0,5.06,0.8444,69.1,2447.0,2.74,0
99.0,53.2,231.0,3.0,1.0,94.0,0.0,65.0,0.067,0.91,1.05,1.7,0.0,1.0,2.45,0.7428,68.3,438.0,1.93,0
80.2,21.2,525.0,0.0,2.0,130.0,0.0,60.4,0.5083,0.3,2.13,2.67,1.0,2.0,4.33,0.1323,45.3,941.0,3.54,1
81.5,13.6,404.0,2.0,1.0,295.0,0.0,65.9,0.0492,1.66,8.03,4.91,2.0,0.0,6.74,0.5929,74.8,2860.0,2.86,0
60.0,12.9,347.0,0.0,1.0,63.0,3.0,43.7,0.0597,2.19,1.34,5.77,4.0,0.0,2.71,0.3805,76.8,457.0,1.57,0
72.3,6.9,973.0,2.0,1.0,73.0,2.0,75.8,0.0217,0.99,0.89,3.43,6.0,1.0,4.45,0.9172,91.9,149.0,2.61,0
95.2,11.9,114.0,2.0,0.0,475.0,0.0,71.7,0.1391,1.58,1.07,1.23,4.0,1.0,6.09,0.0653,57.2,1027.0,2.51,0
87.5,20.4,223.0,4.0,1.0,56.0,1.0,31.9,0.0804,2.43,4.57,1.17,0.0,2.0,4.29,0.0901,97.2,1976.0,4.93,0
76.2,15.0,892.0,0.0,3.0,148.0,1.0,73.7,0.0367,0.6,1.28,2.93,1.0,2.0,1.18,0.9421,79.2,2906.0,0.39,0
75.3,13.0,578.0,1.0,1.0,850.0,1.0,31.1,0.0992,1.82,3.42,3.84,3.0,0.0,5.5,0.8336,74.4,323.0,4.29,1
81.5,11.3,3057.0,0.0,1.0,96.0,1.0,70.7,0.1861,0.81,0.78,1.61,0.0,1.0,2.89,0.2698,77.8,1702.0,4.09,0
78.3,3.5,822.0,1.0,2.0,7.0,2.0,89.8,0.0876,1.05,2.73,6.95,1.0,2.0,2.16,0.0834,95.6,369.0,1.96,0
74.8,17.3,1743.0,0.0,0.0,223.0,2.0,41.6,0.4972,2.12,2.57,3.29,6.0,0.0,1.72,0.6157,59.5,3155.0,2.5,0
95.6,30.8,3344.0,0.0,1.0,232.0,0.0,75.4,0.1727,2.1,2.24,2.49,3.0,2.0,8.52,0.2858,53.1,2298.0,3.06,0
86.4,20.4,274.0,0.0,1.0,22.0,0.0,57.2,0.1212,3.03,3.08,0.49,6.0,2.0,7.48,0.4803,89.8,2538.0,3.36,0
