tenure_months,monthly_charges,total_charges,contract_type,num_support_calls_last_3months,avg_data_usage_gb,num_service_failures,has_internet_service,has_phone_service,has_streaming,payment_method,paperless_billing,num_plan_changes,overage_charges_last_3months,customer_age,household_size,is_senior,target
19,107.93,1886.72,2,1,11.18,1,0,0,0,3,1,1,0.28,53,3,0,0
65,71.32,4150.72,2,1,5.0,0,0,0,0,2,1,1,17.93,64,4,0,0
13,59.25,815.15,1,0,1.48,0,1,1,0,1,1,1,7.64,45,4,0,0
32,68.1,2327.68,0,2,5.03,0,0,0,1,0,1,0,24.6,28,1,0,1
14,41.08,633.39,1,3,1.72,1,1,1,0,2,1,1,3.94,55,3,0,0
40,61.45,2260.46,1,1,8.0,1,1,1,1,1,1,0,0.35,28,3,0,0
3,82.42,213.95,0,2,9.43,1,0,1,0,3,0,0,0.32,22,1,0,0
3,70.79,209.2,1,3,4.11,2,1,1,0,2,0,0,0.36,47,4,0,0
1,61.18,52.83,0,1,2.3,3,1,1,1,3,1,0,2.89,52,2,0,1
17,46.52,836.52,0,2,1.56,1,1,0,0,3,1,0,4.43,47,3,0,1
48,62.61,2915.98,0,0,5.52,0,0,1,1,3,1,2,1.24,19,3,0,0
59,70.89,3588.52,0,3,2.08,0,1,0,0,1,0,1,0.88,54,2,0,0
41,57.65,2134.16,1,2,5.19,0,0,0,0,2,0,1,20.3,51,4,0,0
11,105.73,1016.15,1,0,6.18,0,1,1,0,3,0,0,15.41,24,3,0,0
26,46.45,1111.45,0,1,4.32,1,1,1,0,1,1,2,0.46,42,5,0,0
78,93.86,8229.52,2,2,2.53,1,1,1,0,1,0,2,0.5,28,3,0,0
33,30.86,1043.92,1,3,5.88,0,0,1,1,1,0,0,5.23,80,2,1,0
36,85.37,2986.34,0,0,3.44,0,1,1,0,0,0,0,4.5,46,3,0,0
9,90.26,910.75,0,1,6.51,0,1,1,1,2,1,1,2.6,36,4,0,1
28,125.11,3749.48,2,0,1.51,0,1,0,1,0,0,0,9.78,20,3,0,0
6,41.26,259.65,1,3,8.75,0,0,1,0,2,0,1,10.08,28,3,0,1
24,83.35,2176.53,2,1,0.74,1,1,0,0,2,1,0,0.91,40,4,0,0
11,33.95,393.4,2,2,4.62,3,0,0,0,2,0,0,4.61,23,2,0,1
49,118.85,5342.43,2,1,16.91,1,1,1,1,3,1,0,1.44,55,2,0,0
6,35.96,212.31,0,1,6.42,0,1,0,0,0,1,4,29.52,34,4,0,1
18,47.19,776.19,2,1,8.35,1,1,1,0,0,1,1,2.62,62,2,0,0
55,39.18,2290.59,0,1,3.61,1,1,1,0,2,0,0,2.09,43,3,0,0
51,41.3,2282.13,2,1,1.59,2,1,1,1,0,1,0,1.89,30,2,0,0
12,31.25,420.83,2,1,4.56,1,0,1,0,3,0,2,3.97,24,5,0,0
27,65.83,2035.2,0,0,2.64,1,1,1,0,0,1,0,10.56,57,1,0,0
2,74.05,141.06,1,3,8.11,0,1,0,0,0,0,1,5.45,45,3,0,0
5,34.54,164.72,0,0,14.15,3,1,1,0,1,1,0,1.64,58,5,0,0
16,15.0,252.32,0,2,2.05,0,1,1,1,2,0,1,0.34,37,2,0,0
17,101.77,1873.54,0,0,5.67,1,0,1,0,1,1,1,2.37,51,2,0,1
18,64.32,1250.07,0,6,6.07,1,1,1,0,1,1,1,8.26,44,2,0,0
25,84.43,2216.87,1,2,4.09,1,1,0,0,3,1,0,4.92,34,1,0,0
1,76.55,71.32,1,2,1.11,2,1,1,0,2,1,1,1.54,62,2,0,1
7,61.18,393.17,0,2,18.07,0,0,1,0,3,0,1,1.73,54,3,0,0
4,99.48,370.78,1,1,7.16,1,1,0,1,2,1,1,1.87,58,3,0,0
37,44.17,1452.8,1,0,4.77,0,1,0,0,2,0,4,0.42,29,3,0,0
8,93.15,701.78,0,1,5.69,2,1,1,0,0,0,0,1.62,41,3,0,0
4,94.93,387.07,0,2,0.93,2,1,0,0,3,0,0,11.59,77,4,1,1
3,102.94,324.74,2,1,5.42,1,1,0,0,0,1,0,0.93,42,3,0,0
26,67.08,1533.95,0,0,2.55,5,1,1,0,2,1,1,11.72,36,5,0,0
11,46.01,503.16,0,0,8.27,1,1,0,0,1,0,1,0.37,20,1,0,1
12,69.38,719.31,0,0,0.97,0,1,1,1,2,1,2,5.93,23,5,0,1
49,75.01,3197.11,2,0,2.19,2,1,1,1,3,1,0,4.24,30,1,0,0
3,20.48,63.14,0,2,4.02,2,1,1,1,1,1,2,3.37,68,3,1,1
9,58.02,536.12,0,0,2.69,1,1,1,0,3,1,0,8.52,38,2,0,0
34,52.66,1856.9,2,0,7.64,2,1,1,0,0,1,1,1.47,30,2,0,0
3,32.79,103.29,0,2,2.49,0,0,0,0,0,1,1,8.33,40,2,0,1
120,120.91,12940.85,2,3,1.98,1,1,0,1,0,0,0,0.07,34,1,0,0
83,52.41,4093.5,0,3,18.62,0,1,0,0,1,1,0,1.23,35,2,0,0
3,54.42,171.94,2,0,1.1,1,1,1,0,1,0,0,10.02,40,1,0,0
19,47.96,968.86,1,1,2.82,2,0,0,0,1,0,0,2.22,39,3,0,0
1,94.97,107.69,0,1,3.57,0,0,0,0,2,1,2,1.54,35,3,0,0
11,40.4,453.47,1,3,3.33,3,0,1,0,1,1,0,1.7,35,2,0,0
82,118.67,10081.56,0,2,4.39,0,1,1,1,0,1,3,4.81,52,6,0,0
1,15.0,16.55,0,1,1.01,0,0,1,0,0,0,1,3.46,19,2,0,0
21,24.09,480.46,1,0,15.33,0,0,1,1,1,1,0,2.08,23,1,0,0
33,59.25,2148.6,0,2,7.16,0,1,0,0,0,0,0,1.05,52,2,0,0
15,67.41,869.54,0,0,1.6,1,0,1,1,2,1,1,1.4,28,3,0,1
28,28.62,887.04,0,0,7.43,2,1,1,1,2,1,0,1.97,56,4,0,0
21,24.27,452.89,1,1,3.86,0,0,1,0,2,1,3,12.55,41,2,0,1
8,43.97,360.54,0,1,27.91,0,1,1,1,3,0,0,6.79,21,2,0,0
43,46.66,2204.79,0,1,4.04,1,1,1,0,2,1,1,1.06,27,1,0,0
13,15.0,172.85,0,1,6.14,0,0,1,1,3,1,3,5.81,48,3,0,0
31,82.37,2518.28,0,0,19.21,2,1,1,1,0,0,1,8.53,45,1,0,0
1,59.97,55.19,0,1,4.38,0,1,1,0,2,0,0,3.37,38,1,0,0
35,98.05,3809.05,0,2,11.64,2,1,1,0,1,1,0,0.42,60,2,0,0
4,19.09,72.57,2,1,5.73,1,1,1,0,0,1,1,0.46,45,3,0,0
17,33.04,551.17,1,4,2.8,1,1,1,0,2,1,0,16.17,47,2,0,0
5,54.64,310.67,0,2,7.07,0,0,1,1,2,1,1,3.15,44,2,0,0
14,77.12,953.35,2,0,1.76,2,1,1,1,2,0,0,19.7,43,3,0,0
30,42.31,1402.04,1,2,8.32,1,0,1,1,2,1,1,9.7,40,1,0,0
4,52.27,214.06,1,4,4.37,1,1,1,0,2,0,0,6.07,71,2,1,0
89,32.05,3105.03,0,2,6.04,0,1,0,0,1,0,0,6.47,47,2,0,0
38,98.16,4050.08,1,1,3.8,0,1,1,0,2,0,1,0.53,41,3,0,0
3,73.77,199.4,0,2,4.43,0,1,0,1,2,0,0,5.89,52,3,0,0
115,79.93,8798.11,0,2,9.45,2,1,0,0,1,0,3,7.45,60,5,0,0
1,54.54,59.51,1,0,3.33,1,0,1,1,0,0,1,5.48,43,2,0,0
5,85.61,469.12,1,3,6.72,0,1,0,0,0,0,0,0.48,41,1,0,0
13,71.2,886.21,0,6,3.28,1,1,1,0,0,0,2,12.24,35,4,0,0
1,70.49,62.31,2,4,2.92,0,1,1,0,1,0,1,2.0,56,3,0,0
25,64.96,1429.38,0,1,7.07,0,0,0,0,3,0,3,15.25,38,2,0,0
11,98.75,989.03,0,2,5.82,1,1,0,1,3,1,0,5.77,34,2,0,0
18,68.13,1317.42,1,2,5.48,1,0,1,0,2,1,1,0.23,55,4,0,0
24,78.45,1954.93,0,1,1.17,1,0,1,0,0,0,0,3.41,45,1,0,1
4,120.66,426.75,0,1,2.45,2,1,1,1,2,0,0,1.7,74,1,1,1
15,34.62,572.97,0,1,3.48,3,1,1,0,0,0,0,12.62,44,1,0,0
1,28.02,25.75,1,1,3.59,1,0,1,0,1,0,1,8.06,29,2,0,0
15,56.86,764.67,0,1,4.54,2,1,1,1,3,1,0,2.38,34,2,0,1
74,54.92,3728.03,2,2,0.83,0,1,1,0,0,1,2,21.46,18,5,0,0
3,66.76,197.99,1,0,3.94,2,1,1,0,1,1,2,0.41,19,1,0,0
71,60.78,3799.43,0,1,2.45,0,1,1,0,0,1,1,0.93,44,6,0,0
1,70.02,65.85,0,0,4.91,0,1,0,0,2,0,1,15.0,35,3,0,0
64,46.48,2655.57,1,2,2.81,0,0,0,0,1,0,1,14.14,54,3,0,0
13,53.2,714.93,1,0,2.25,1,1,0,0,3,0,0,2.37,20,2,0,0
33,112.8,4032.7,2,6,3.49,1,1,1,0,2,0,0,1.48,56,2,0,0
30,54.24,1525.94,2,0,14.41,1,1,1,1,2,1,3,4.99,75,5,1,0
4,62.28,262.91,0,1,3.22,0,0,0,0,0,0,0,0.12,38,2,0,0
41,84.53,3939.7,2,2,2.12,2,1,0,0,1,1,0,8.11,53,3,0,0
15,43.45,672.51,2,3,2.85,2,1,1,1,2,1,0,7.92,67,3,1,0
42,32.15,1334.67,2,2,5.38,1,1,1,0,2,1,0,4.25,18,3,0,0
17,76.59,1159.8,1,2,2.89,0,1,1,0,1,0,0,1.7,33,2,0,0
6,64.57,397.61,0,3,4.95,1,1,0,1,3,0,4,0.21,74,1,1,0
20,74.17,1609.66,2,0,0.46,1,1,1,0,0,1,1,8.01,44,2,0,0
9,91.91,863.82,1,3,5.04,1,1,1,0,0,1,0,13.33,56,1,0,0
7,62.46,477.49,0,0,4.66,0,1,0,1,2,1,0,0.29,38,1,0,0
17,37.87,577.78,1,0,5.85,1,1,1,1,2,1,1,0.71,19,4,0,0
8,52.91,405.37,0,0,2.52,2,1,1,1,3,0,1,3.82,42,1,0,0
20,15.0,271.94,2,0,3.3,0,1,1,0,1,1,2,4.25,57,1,0,0
17,54.33,1037.84,2,3,6.37,1,1,1,1,2,1,1,0.69,41,3,0,0
7,77.35,576.47,0,2,3.7,1,0,1,1,1,1,0,2.94,43,2,0,0
17,67.09,979.9,0,1,8.31,1,1,0,1,0,0,0,7.72,42,1,0,1
37,40.42,1623.18,2,1,35.25,1,1,1,0,0,0,0,17.79,49,3,0,0
23,24.99,565.13,0,1,12.44,0,1,1,1,3,1,1,6.56,53,3,0,0
22,56.13,1395.06,0,2,5.64,2,1,1,1,0,1,2,1.66,43,2,0,0
25,106.91,2691.19,1,2,24.63,0,1,1,1,1,0,2,10.93,27,1,0,0
34,51.24,1799.58,0,1,6.41,3,1,1,0,1,1,0,1.69,59,1,0,0
24,83.54,1910.57,1,1,3.57,1,1,1,0,0,0,1,6.47,44,6,0,0
19,46.03,775.22,2,1,3.97,0,0,0,0,0,0,0,0.29,58,4,0,0
5,19.14,91.54,0,0,4.61,1,1,1,0,2,0,0,3.67,39,4,0,0
68,70.49,4697.16,2,3,1.81,0,1,0,1,0,1,2,23.94,38,3,0,0
24,70.87,1568.12,0,1,6.89,2,1,1,0,2,1,0,2.48,57,4,0,1
16,78.64,1176.85,0,0,0.56,1,0,1,0,3,0,3,0.6,50,1,0,0
16,104.07,1901.83,0,0,12.09,3,1,1,0,2,1,1,17.31,60,5,0,1
4,92.0,401.93,0,1,4.62,2,1,1,1,2,0,0,6.1,42,3,0,1
16,41.55,757.45,1,2,1.81,1,1,1,1,0,1,1,10.09,61,2,0,1
1,48.82,53.89,1,2,2.03,1,1,0,0,1,1,3,0.66,37,3,0,0
26,68.06,1602.26,2,2,2.89,0,1,1,0,2,0,0,4.19,26,3,0,0
1,33.65,32.78,2,1,9.8,0,1,1,0,0,1,1,1.82,62,4,0,0
12,66.05,848.27,1,3,1.7,1,1,1,0,1,1,0,4.88,43,5,0,0
37,52.01,1965.92,0,1,0.99,0,1,1,0,2,0,2,17.53,67,4,1,0
22,50.81,1097.52,0,0,2.5,1,1,0,0,0,1,1,0.97,54,3,0,1
6,113.51,729.74,0,3,2.5,3,1,1,1,1,1,3,3.12,67,1,1,1
1,41.75,41.1,0,1,7.84,0,1,1,0,2,0,0,2.88,46,4,0,0
12,38.38,400.65,0,1,2.02,1,1,0,0,2,1,0,2.63,30,4,0,0
6,96.65,556.36,0,1,3.69,0,0,1,1,1,1,1,1.72,53,5,0,1
42,82.73,3151.89,0,0,2.32,4,1,1,1,3,0,1,7.21,52,4,0,0
16,75.26,1094.07,0,3,5.98,1,1,0,0,2,0,1,5.36,29,5,0,1
12,96.21,1289.68,2,0,2.42,1,0,1,0,2,0,2,7.29,30,2,0,0
10,81.51,809.89,2,0,11.57,0,0,0,1,2,1,0,5.19,28,4,0,0
1,72.87,74.98,1,1,7.24,0,1,1,1,3,1,1,0.16,32,5,0,0
1,29.64,30.99,2,3,2.67,1,1,1,1,1,1,0,3.94,54,4,0,0
1,58.6,50.79,0,0,8.94,1,1,1,1,0,1,2,3.59,51,2,0,1
4,73.71,265.44,0,2,4.5,0,0,1,1,2,1,0,1.54,38,1,0,1
14,86.63,1374.79,0,1,5.47,1,1,1,0,2,1,2,2.52,34,4,0,0
20,89.3,1945.14,0,1,5.87,1,0,1,0,1,1,2,7.98,60,1,0,0
30,53.78,1574.44,2,2,7.52,0,0,1,1,0,1,2,0.1,49,1,0,1
15,62.26,934.43,2,3,2.45,0,1,1,0,2,0,0,14.03,48,3,0,0
7,108.39,736.86,0,4,8.06,0,1,0,0,1,0,0,3.33,32,2,0,0
3,72.84,216.02,2,4,12.84,0,1,1,0,3,0,0,0.45,49,4,0,0
4,59.26,221.5,0,3,12.09,0,1,1,1,1,0,2,10.25,74,3,1,1
25,105.11,2513.09,2,0,4.76,0,1,1,1,2,0,0,1.81,33,2,0,1
11,62.31,621.19,0,3,4.92,0,1,1,0,2,1,0,1.57,18,5,0,0
18,83.03,1612.0,1,1,4.56,0,1,1,1,1,0,0,10.28,34,5,0,0
4,121.99,448.06,0,2,2.79,0,1,1,1,1,0,0,2.42,52,2,0,0
11,52.87,613.88,2,1,2.06,1,0,1,0,1,0,2,4.61,25,2,0,0
8,121.27,893.81,1,2,6.06,0,1,0,0,0,1,1,3.11,39,3,0,1
5,16.03,92.12,0,3,8.98,1,0,0,1,2,0,0,5.42,50,3,0,0
20,75.44,1379.65,1,4,11.47,0,1,0,0,3,1,2,6.73,19,3,0,0
1,67.45,58.04,1,0,2.89,0,0,0,0,3,0,2,7.19,28,2,0,0
27,107.98,3105.07,0,2,3.08,0,1,0,1,0,1,2,2.29,34,4,0,1
3,82.84,216.81,2,3,2.21,0,1,1,0,1,0,1,0.21,59,4,0,0
13,32.92,417.45,1,1,7.14,3,1,1,0,1,1,0,0.89,40,2,0,0
24,58.18,1331.35,1,0,7.36,0,1,1,0,3,1,1,8.92,50,2,0,0
32,74.61,2040.36,2,2,3.75,2,1,1,0,3,1,0,1.84,24,2,0,0
53,86.3,4539.28,0,1,1.52,1,1,1,1,1,1,0,28.36,51,2,0,0
19,66.59,1296.26,2,1,2.14,1,0,0,0,3,1,1,1.77,39,1,0,0
49,76.42,3561.74,0,1,3.42,1,1,1,0,2,0,0,2.88,27,2,0,0
4,52.39,217.19,1,2,2.95,0,1,1,0,0,0,1,2.84,52,1,0,0
46,18.46,915.77,1,3,1.61,2,1,0,0,2,1,2,5.38,18,2,0,0
21,15.0,348.84,0,1,2.22,0,1,1,0,2,0,0,1.25,26,1,0,0
1,70.63,62.83,1,0,4.76,1,0,0,0,2,1,2,9.5,56,2,0,0
20,60.83,1083.28,0,0,1.98,2,1,1,0,3,0,1,0.21,18,3,0,0
26,40.54,1079.17,1,1,5.31,0,1,0,0,3,1,3,3.04,44,1,0,0
1,45.26,45.92,0,2,7.0,0,1,1,0,1,1,1,25.66,33,1,0,1
108,68.68,6769.6,0,3,9.01,2,0,1,1,0,0,0,1.74,47,4,0,0
23,48.43,1001.9,0,0,1.14,0,1,1,1,2,0,2,12.07,46,3,0,0
19,101.39,1660.26,0,4,2.78,0,1,1,0,1,1,2,4.2,56,3,0,0
6,50.28,316.87,2,0,7.97,2,1,0,0,2,1,0,2.96,52,2,0,0
12,79.97,893.22,2,1,3.48,1,1,0,1,1,1,0,5.9,53,3,0,0
5,68.83,310.56,0,4,2.12,1,1,1,1,3,1,0,0.47,57,6,0,1
10,52.75,524.59,0,2,3.96,0,0,1,1,2,0,0,4.9,41,5,0,0
14,30.84,487.94,1,0,16.03,0,1,0,1,0,1,0,3.55,35,5,0,0
56,76.38,4097.53,2,0,7.78,0,1,1,0,1,0,1,2.49,40,4,0,0
11,147.83,1657.66,1,0,17.23,2,1,1,1,2,1,1,3.65,52,4,0,0
11,75.49,847.49,0,1,0.69,0,1,1,0,1,0,1,5.29,57,2,0,0
21,89.53,1792.9,0,1,4.43,1,0,0,1,2,0,0,11.82,50,3,0,0
1,15.0,16.48,1,2,5.36,0,1,1,0,3,0,3,0.54,45,2,0,0
74,79.88,5066.72,0,0,3.12,2,0,0,1,2,1,1,3.56,45,2,0,0
2,40.82,76.59,1,2,5.22,0,0,1,0,0,0,0,10.19,43,1,0,0
85,62.16,5239.34,2,3,4.64,2,1,1,1,2,1,0,2.98,29,3,0,0
33,43.37,1563.69,0,1,3.1,0,0,1,1,3,1,0,3.73,58,5,0,0
12,59.64,629.93,0,0,2.34,1,1,0,0,2,1,0,3.69,46,2,0,0
8,77.82,596.15,1,3,2.04,0,1,1,1,0,1,1,3.28,45,5,0,0
1,92.58,96.65,2,1,3.6,2,1,1,1,2,1,0,0.05,74,2,1,0
18,66.55,1360.91,0,1,6.66,1,0,1,1,2,0,1,0.35,75,2,1,0
7,42.73,318.9,0,5,5.73,0,0,0,0,1,1,0,16.35,48,4,0,0
1,104.87,91.14,1,4,8.83,1,1,1,0,2,1,2,3.47,38,6,0,1
26,36.66,958.48,0,0,12.68,1,1,1,0,3,1,0,0.1,49,3,0,0
25,35.96,804.98,2,1,2.25,1,1,1,1,0,1,1,14.98,42,3,0,1
17,57.47,952.96,1,0,2.19,1,0,1,0,0,1,3,6.37,54,4,0,0
3,59.59,165.26,0,1,2.62,0,1,1,1,1,1,1,4.71,49,2,0,0
15,57.03,890.48,1,0,3.76,2,1,0,1,1,0,1,0.09,29,5,0,0
2,36.18,71.9,0,2,5.95,0,1,1,1,1,1,0,10.21,25,1,0,0
6,43.98,262.13,0,2,4.69,0,1,0,0,2,1,0,15.56,46,3,0,1
20,76.38,1519.01,1,1,3.29,1,1,1,1,2,1,0,5.68,61,6,0,0
16,84.85,1273.84,0,1,4.72,1,1,1,0,3,0,2,2.02,45,3,0,1
8,101.07,867.95,2,1,5.5,3,1,0,1,2,0,1,9.0,50,1,0,0
48,92.13,4952.16,0,0,5.47,1,0,0,0,2,0,0,2.01,35,2,0,0
5,54.75,290.01,1,3,4.24,0,1,1,1,0,1,0,12.42,18,6,0,1
67,69.64,4399.59,0,0,1.76,1,0,1,0,1,0,2,0.51,40,2,0,0
10,21.76,186.49,0,1,3.47,0,1,0,1,1,0,0,4.28,30,1,0,0
5,68.12,371.49,2,0,3.32,2,1,1,0,0,1,1,5.51,31,1,0,0
15,100.3,1387.2,0,2,1.03,0,1,0,0,2,0,0,3.25,45,3,0,1
13,64.14,889.89,1,3,2.76,0,1,1,0,2,1,0,1.53,35,1,0,0
5,55.67,245.22,1,5,2.66,1,1,1,0,2,0,1,10.31,51,1,0,0
3,117.34,309.96,0,1,9.15,0,1,1,0,0,0,3,2.46,39,1,0,1
7,64.71,501.91,0,1,8.11,1,1,1,1,0,1,1,9.34,18,1,0,1
1,46.66,46.99,0,3,4.59,0,1,1,0,2,1,0,1.43,20,3,0,1
120,68.54,9179.45,0,0,5.36,0,1,0,1,1,1,0,3.1,61,3,0,0
40,60.92,2641.89,1,2,19.17,2,1,1,0,0,1,2,4.06,55,4,0,0
43,97.79,4228.1,0,0,3.0,0,1,1,0,0,1,0,0.54,39,3,0,0
56,67.61,3463.04,1,1,2.45,1,0,1,1,0,1,0,6.47,22,2,0,0
23,82.59,1810.76,1,3,9.62,0,1,1,0,2,0,0,4.16,68,1,1,0
10,54.76,578.24,2,1,2.94,0,1,0,1,1,1,1,4.38,33,4,0,0
13,76.8,1120.31,0,1,7.63,0,0,0,0,3,1,1,2.42,48,1,0,1
17,97.32,1566.5,0,2,5.2,1,1,0,1,2,1,1,17.7,39,2,0,0
37,78.92,3280.75,1,2,9.43,1,1,0,0,2,1,0,1.84,30,1,0,0
5,92.34,503.63,2,3,2.25,0,1,1,0,2,0,4,3.29,30,6,0,0
17,84.48,1444.02,0,4,4.59,1,1,0,0,3,1,1,0.25,32,1,0,0
1,82.71,72.71,2,1,2.57,0,1,0,0,1,1,2,2.17,49,5,0,1
70,25.76,1597.07,0,1,15.51,2,1,1,1,0,1,1,1.79,24,4,0,0
9,29.7,278.48,1,1,31.96,0,1,1,1,0,0,0,1.03,29,2,0,0
4,104.51,414.43,0,1,2.94,0,1,1,1,2,1,0,2.67,51,4,0,1
27,74.77,1936.66,0,0,18.13,1,1,0,0,0,0,0,12.6,48,1,0,1
38,81.91,2753.37,0,2,10.04,4,1,1,0,0,1,0,2.74,30,1,0,0
3,112.73,359.04,2,2,1.43,2,1,1,1,1,0,1,7.19,41,2,0,0
10,50.97,537.19,2,0,3.94,0,1,0,0,0,1,0,2.22,70,3,1,0
4,65.58,248.85,1,1,4.66,2,1,0,1,0,0,0,2.48,48,3,0,0
8,70.59,559.51,1,2,3.94,0,1,0,0,0,0,1,13.38,31,6,0,0
37,50.05,2013.39,2,3,9.79,2,0,0,1,2,1,1,5.04,52,2,0,0
29,32.9,1056.5,0,1,2.03,0,0,0,0,0,0,0,0.09,52,3,0,0
15,73.58,1178.7,0,1,7.12,1,1,0,1,3,0,0,5.18,43,2,0,0
20,46.42,992.17,0,0,0.6,0,1,0,0,0,1,1,0.14,32,5,0,0
15,55.95,822.38,2,0,13.71,0,1,1,0,0,0,1,4.5,33,4,0,0
29,15.0,379.32,0,1,5.18,2,1,1,1,0,0,0,7.11,37,6,0,0
12,55.19,631.22,0,1,1.41,0,0,1,0,3,0,3,0.18,67,2,1,0
92,78.84,8116.61,1,1,2.34,0,1,1,1,1,1,1,9.82,39,1,0,0
20,39.61,735.52,1,1,4.01,0,1,0,1,2,1,1,1.19,36,3,0,0
7,86.44,624.79,2,2,3.85,3,1,1,1,2,1,1,6.33,29,2,0,1
3,83.84,275.98,1,2,3.21,0,1,1,1,2,1,1,3.73,53,3,0,0
4,69.89,262.43,1,0,3.42,0,1,0,1,1,0,3,2.41,56,6,0,0
13,86.48,1256.87,2,1,6.75,0,1,0,1,3,1,1,0.36,56,2,0,0
7,54.77,345.67,0,3,5.47,1,0,0,1,3,0,0,0.3,18,3,0,1
56,85.54,4532.84,1,3,2.69,0,0,1,0,0,0,2,0.33,37,4,0,0
3,73.22,193.32,2,5,8.13,0,1,1,1,0,0,0,3.67,47,3,0,0
25,106.15,2853.69,0,1,10.64,1,1,1,1,0,1,1,3.05,53,1,0,1
27,62.44,1467.49,2,4,1.17,1,1,1,0,1,1,1,12.26,45,3,0,1
35,50.73,2023.14,0,1,6.34,3,0,1,0,3,0,1,17.79,30,1,0,0
7,92.85,742.08,0,0,9.68,1,1,0,1,1,1,0,3.39,67,1,1,1
2,56.22,110.08,0,2,5.28,2,1,0,0,3,1,0,6.81,48,3,0,1
54,111.42,6118.85,0,0,2.35,1,1,1,0,2,1,2,4.16,27,6,0,1
1,60.89,56.05,1,1,3.15,0,1,0,1,2,0,2,3.07,61,2,0,0
5,63.78,333.2,2,0,1.67,0,1,1,0,1,1,0,9.05,57,5,0,0
19,55.41,926.6,2,1,6.29,1,1,1,1,2,1,0,0.59,73,4,1,0
15,60.82,1040.22,2,3,7.01,0,1,1,1,0,1,0,4.49,58,2,0,0
3,73.39,238.58,0,0,5.36,1,0,0,1,2,0,1,4.81,42,2,0,0
98,64.21,7018.83,0,0,2.78,0,0,1,1,1,1,1,5.94,43,6,0,0
7,57.42,344.86,0,5,7.87,0,0,1,0,0,1,1,0.31,33,2,0,0
5,66.95,370.44,0,1,1.38,1,0,1,1,0,1,0,0.58,61,2,0,1
2,89.59,200.91,2,1,2.75,1,1,1,1,2,0,0,2.76,23,3,0,0
27,58.6,1663.07,1,0,6.15,0,0,1,0,0,1,2,2.94,29,3,0,0
10,68.42,762.19,2,4,17.98,0,1,0,0,0,0,0,10.86,23,2,0,0
6,85.63,557.1,0,0,2.46,1,1,0,0,1,0,1,0.56,42,1,0,0
63,105.21,7534.08,2,5,3.11,1,0,0,0,1,0,1,6.99,24,3,0,0
20,71.53,1256.09,2,4,5.3,1,1,1,0,0,1,1,0.73,18,1,0,0
22,90.95,1966.43,2,1,9.82,0,1,1,1,3,0,0,1.6,53,1,0,0
43,35.81,1706.36,0,1,5.49,0,1,1,0,2,0,1,0.58,28,1,0,0
83,53.37,4274.18,2,2,1.64,0,0,1,1,2,1,2,8.71,63,1,0,0
10,77.23,761.3,2,1,6.03,1,1,1,1,2,0,1,12.53,18,1,0,0
8,118.07,1043.04,1,0,44.37,0,0,0,1,0,1,0,0.99,57,4,0,0
5,47.11,249.0,2,2,10.05,0,1,1,0,2,1,0,11.4,18,4,0,0
5,99.92,530.42,0,2,18.72,0,0,1,1,1,0,0,0.84,42,4,0,0
14,57.81,762.65,1,2,6.22,1,1,1,1,1,0,0,6.61,56,3,0,0
1,85.73,83.82,1,1,6.64,0,1,1,0,3,0,2,11.69,39,1,0,1
64,65.87,4816.95,0,1,1.84,0,1,1,1,0,1,2,0.32,32,6,0,0
3,72.91,218.73,0,0,0.84,0,1,1,0,2,1,0,13.99,42,3,0,1
71,40.48,2711.33,1,4,4.78,0,1,1,1,0,0,0,4.78,43,2,0,0
21,57.21,1248.95,2,1,1.49,0,1,1,0,2,0,0,0.19,19,2,0,0
9,108.03,999.6,0,0,5.98,0,1,1,0,0,1,0,0.42,31,4,0,1
21,114.54,2177.97,0,2,7.64,0,0,1,1,0,1,0,1.71,24,3,0,0
2,15.0,28.15,1,1,2.16,0,0,1,0,2,0,0,4.76,21,3,0,0
28,44.9,1256.92,0,2,2.51,2,1,1,1,1,0,1,0.98,18,1,0,0
17,57.53,880.39,2,1,0.88,1,0,1,1,0,0,0,1.62,42,1,0,0
5,74.89,322.95,0,4,1.67,0,0,1,1,0,0,0,5.57,60,3,0,1
7,92.06,604.02,2,0,0.82,3,1,1,0,1,0,0,2.24,29,4,0,0
6,36.81,241.54,0,4,9.25,2,1,1,0,0,0,1,6.05,23,2,0,1
5,59.37,252.92,2,3,2.1,1,1,1,1,3,1,2,33.47,58,4,0,0
9,82.5,720.1,0,1,5.9,1,1,0,0,1,0,1,9.65,56,2,0,1
6,53.23,311.14,1,3,1.22,1,1,1,0,1,0,0,0.2,25,2,0,0
6,54.39,326.2,0,2,4.12,0,0,1,1,1,1,0,4.26,59,3,0,1
10,56.39,624.52,2,0,0.82,1,1,0,1,3,1,1,4.78,40,3,0,0
23,64.11,1667.56,1,1,4.91,0,0,1,0,2,0,1,1.69,24,2,0,0
22,65.74,1386.98,2,1,1.95,2,1,1,0,1,0,1,7.97,40,1,0,1
77,60.75,4676.33,0,1,3.63,0,1,1,1,1,0,3,7.01,32,3,0,0
12,78.58,1029.7,2,0,3.86,2,1,0,0,2,0,0,0.54,49,2,0,0
2,41.38,88.71,2,3,1.89,2,1,1,1,3,1,1,22.21,51,4,0,0
1,65.24,68.93,0,4,15.69,1,0,0,0,0,1,1,8.64,53,4,0,1
46,33.93,1469.04,1,3,4.76,3,0,1,1,3,1,1,7.24,61,2,0,1
