word_count,num_named_entities,avg_sentence_length,num_quotes,has_numbers,publish_hour,source_type,author_article_count,article_shares,reading_time_minutes,sentiment_score,num_images,article_text,category
14,4,19.0,1,0,21,2,1,4337,6.8,-0.065,3,app global sector year app new program future local according first system leader major,Technology
10,2,14.6,0,0,16,1,98,80,6.6,-0.097,3,said growing growing earnings concerns sector growing public also development,Business
9,1,18.1,2,1,14,1,40,40,5.2,-0.449,2,sector many growing major million year legislation new local,Politics
11,3,26.0,0,0,0,0,24,2436,8.3,-0.486,2,local growing people concerns million major legislation health officials also government,Politics
11,2,13.2,2,1,23,4,44,176,4.6,0.43,4,first world reported security next summit said major policy government program,World
10,3,21.2,1,1,1,3,6,97,2.5,-0.778,1,future percent reported said program health leader growing market tournament,Sports
10,5,11.5,1,1,7,3,2,52,8.1,0.199,1,economic policy national program national including quarterly program report according,Business
11,5,15.3,0,0,18,2,74,31,4.6,0.39,3,many policy app year system health reported company last many reported,Technology
14,3,10.9,1,1,15,4,29,1,5.5,-0.106,1,streaming officials market major development national according sector global international box office policy people,Entertainment
13,2,23.9,1,0,2,1,10,4,8.2,0.217,2,future decision system industry major state box office future president according first international,Entertainment
14,5,28.6,3,0,8,1,65,92,1.7,-0.157,0,system major would concerns market policy health organization decision plan year said summit organization,World
14,4,18.9,1,1,2,4,4,1,5.1,0.242,3,including international company national diagnosis also international according international global according concerns said million,Health
10,5,10.9,3,1,20,2,6,94,2.3,-0.427,6,national reported last said officials people percent officials growing would,World
11,3,20.0,0,0,17,2,90,21,3.5,-0.18,2,report policy million athlete health market concerns world company public program,Sports
15,9,13.0,1,1,12,3,1,146,5.1,-0.025,1,industry growing concerns said health decision premiere industry could organization president government international global decision,Entertainment
14,1,5.8,3,0,3,0,132,124,9.2,0.517,1,development research last system growing last plan industry public national could development senator recent,Politics
12,0,19.6,0,1,22,3,179,21,5.1,-0.086,3,organization also country percent concerns people leader public report million economic industry,Sports
15,5,18.9,2,1,0,4,97,1273,7.1,0.053,2,leader leader future market global government people last athlete first world percent also system policy,Sports
10,5,24.1,0,0,8,2,64,12,5.3,-0.162,1,impact system future million celebrity economic major last president national,Entertainment
16,1,20.8,2,0,7,0,25,15,6.2,0.401,3,company recent celebrity growing international said growing government last according company state growing could health system,Entertainment
13,3,10.5,1,0,7,3,3,110,7.1,-0.209,3,diplomat announced announced country sector leader announced many report recent country percent president,World
16,2,21.8,2,1,6,4,20,151,4.8,-0.103,1,development local reported government last policy first future year also last called country said million quarterly,Business
9,3,20.9,1,1,16,0,32,1,2.8,-0.009,1,future organization industry leader growing would research officials year,Technology
17,4,19.9,1,1,14,4,4,182,6.6,0.2,0,state recent national concerns public government new people FDA including group percent people including report could government,Health
10,4,31.4,2,1,17,4,98,53,4.6,-0.537,1,report future security growing industry decision merger announced growing growing,Business
13,5,20.2,3,1,6,0,8,6,2.3,-0.59,3,many year national global market state year major economic million called refugees company,World
8,2,24.7,1,0,5,1,121,144,9.1,-0.104,2,health country recent reported officials percent many security,Sports
9,0,12.8,0,1,23,4,22,80,2.4,-0.113,3,also company called research future president international international NASA,Science
16,2,20.2,3,1,10,4,37,182,10.0,-0.17,2,according development many expected group leader leader public national group new algorithm government according security reported,Technology
11,1,20.6,0,1,2,3,106,2023,5.4,-0.264,4,system global last could year officials year new partisan security health,Politics
17,4,17.8,1,0,10,4,109,149,6.4,-0.476,4,including according last global system market people government people organization future announced organization health industry could major,Science
16,4,20.0,1,1,10,3,33,205,7.9,0.305,0,reported company also local last percent plan program company refugees organization growing sector said industry decision,World
14,3,18.4,1,1,3,4,19,9,4.2,-0.208,3,announced next president merger percent many recent major including market company public industry new,Business
12,2,26.3,2,0,15,0,6,46,4.0,0.033,1,security policy first plan including decision called many recent next development also,Sports
11,6,12.0,1,1,16,3,24,91,3.4,-0.255,0,impact concerns announced country major would refugees could system decision decision,World
11,5,14.3,1,0,14,4,22,0,4.9,-0.362,0,including research plan report would according leader market announced athlete system,Sports
18,6,16.5,1,1,13,4,72,10,1.0,0.354,2,including technology group premiere also program future also announced policy called many expected year health said reported growing,Entertainment
12,0,17.0,2,1,22,1,31,126,1.2,0.192,5,new according security first box office also program also technology security economic,Entertainment
10,3,26.0,3,0,2,1,31,84,5.3,-0.081,1,announced also decision security would sanctions world first according called,World
10,4,12.7,1,0,21,0,52,5,5.1,0.043,2,according officials development organization leader would could technology development bipartisan,Politics
9,2,14.2,2,1,9,2,36,20,7.9,0.133,3,leader national international industry bipartisan program last country concerns,Politics
9,5,16.0,1,1,4,4,3,78,6.0,0.43,0,expected year state system officials recent company summit officials,World
13,2,13.7,2,0,8,0,53,87,6.1,0.077,3,officials local announced market industry public organization diagnosis global future market impact first,Health
17,0,25.2,0,0,18,3,50,736,3.4,-0.106,2,million country global world year percent million decision development last expected expected local many organization national earnings,Business
13,4,14.3,1,0,23,1,88,51,4.4,0.295,3,president said percent according development market first concerns people group country would major,Entertainment
11,4,17.8,2,0,17,0,5,128,6.3,-0.369,1,app concerns expected next health percent technology local future next economic,Technology
10,1,16.9,1,0,18,4,74,70,6.7,-0.427,1,growing quarterly market quarterly last health organization state market first,Business
