requested_loan_amount,annual_income,employment_length_months,credit_score,num_open_accounts,total_debt,debt_to_income,num_derogatory_marks,months_since_last_derogatory,home_ownership,purpose,application_hour,time_on_page_seconds,num_page_revisits,device_type,previous_applications,referral_source,verification_status,zip_risk_score,target
11058.8,21169.72,4.0,793.0,4.0,19938.24,0.9418,0.0,0.0,2.0,0.0,6.0,172.5,2.0,0.0,1.0,0.0,2.0,2.79,0
6156.38,36581.8,9.0,703.0,3.0,20919.47,0.5719,0.0,0.0,0.0,5.0,19.0,246.8,0.0,0.0,1.0,3.0,0.0,1.01,0
6291.77,32135.1,13.0,641.0,6.0,24252.0,0.7547,1.0,25.0,1.0,1.0,16.0,71.5,1.0,1.0,1.0,2.0,2.0,4.83,0
6885.32,62532.03,13.0,738.0,6.0,48235.53,0.7714,0.0,0.0,0.0,2.0,20.0,97.8,2.0,0.0,0.0,2.0,0.0,0.99,0
4381.45,83740.88,70.0,712.0,8.0,93654.0,1.1184,1.0,70.0,1.0,3.0,1.0,274.1,3.0,2.0,1.0,1.0,0.0,2.46,0
7119.08,39049.54,44.0,723.0,8.0,33643.81,0.8616,1.0,8.0,1.0,1.0,21.0,390.8,0.0,0.0,1.0,2.0,2.0,1.47,0
12173.22,49112.6,121.0,673.0,5.0,38045.35,0.7747,0.0,0.0,1.0,5.0,15.0,144.5,0.0,0.0,2.0,0.0,2.0,0.61,0
4999.0,43273.96,116.0,556.0,4.0,14034.67,0.3243,1.0,15.0,0.0,4.0,15.0,326.4,0.0,1.0,0.0,3.0,0.0,2.48,0
16148.17,27604.41,1.0,786.0,5.0,12884.38,0.4668,0.0,0.0,2.0,4.0,4.0,573.4,1.0,1.0,1.0,3.0,1.0,5.66,0
6965.86,78580.28,78.0,765.0,9.0,23687.57,0.3014,1.0,7.0,0.0,0.0,4.0,92.1,4.0,0.0,1.0,3.0,1.0,2.18,0
3946.6,34380.29,28.0,667.0,6.0,14759.99,0.4293,2.0,4.0,1.0,2.0,19.0,96.7,1.0,2.0,1.0,1.0,0.0,1.13,0
6020.47,36082.01,135.0,731.0,2.0,19271.3,0.5341,0.0,0.0,0.0,0.0,14.0,309.9,2.0,0.0,2.0,4.0,0.0,2.31,0
7568.39,113881.44,22.0,636.0,10.0,121472.38,1.0667,0.0,0.0,1.0,4.0,14.0,623.0,4.0,1.0,1.0,4.0,0.0,2.57,1
3960.87,40497.42,42.0,693.0,3.0,51221.77,1.2648,0.0,0.0,1.0,2.0,0.0,56.3,3.0,0.0,2.0,4.0,1.0,0.81,1
11971.14,54601.8,40.0,617.0,6.0,30417.22,0.5571,1.0,1.0,2.0,4.0,8.0,496.5,0.0,2.0,0.0,0.0,1.0,2.94,0
38290.91,39390.68,20.0,654.0,3.0,13556.65,0.3442,0.0,0.0,0.0,2.0,19.0,67.1,1.0,1.0,1.0,4.0,1.0,1.47,1
3016.19,91619.7,51.0,608.0,4.0,93922.96,1.0251,0.0,0.0,1.0,4.0,4.0,213.6,2.0,1.0,0.0,1.0,2.0,0.16,0
9053.97,29201.49,62.0,670.0,5.0,24873.5,0.8518,1.0,43.0,1.0,2.0,17.0,210.9,2.0,0.0,1.0,0.0,1.0,5.01,1
2877.18,63368.07,56.0,683.0,3.0,10091.95,0.1593,2.0,41.0,2.0,2.0,16.0,234.1,1.0,0.0,1.0,2.0,1.0,1.18,0
7047.24,43272.28,127.0,564.0,7.0,28234.32,0.6525,0.0,0.0,2.0,5.0,9.0,211.6,3.0,0.0,1.0,2.0,1.0,2.55,1
2761.3,50225.27,2.0,664.0,5.0,12743.17,0.2537,0.0,0.0,1.0,4.0,7.0,405.0,0.0,1.0,1.0,1.0,1.0,1.99,0
24232.68,29671.03,72.0,722.0,3.0,9298.02,0.3134,0.0,0.0,2.0,0.0,5.0,319.1,0.0,1.0,2.0,2.0,0.0,4.51,0
6322.73,226013.89,116.0,689.0,5.0,145326.73,0.643,1.0,12.0,0.0,5.0,23.0,1005.3,0.0,0.0,1.0,3.0,0.0,2.47,0
3459.38,30221.54,35.0,714.0,4.0,20129.08,0.6661,1.0,26.0,2.0,2.0,15.0,127.7,0.0,0.0,1.0,3.0,1.0,4.81,0
10045.83,40828.31,8.0,768.0,2.0,27784.95,0.6805,0.0,0.0,2.0,0.0,10.0,85.8,1.0,0.0,0.0,3.0,0.0,2.15,0
5094.31,20474.35,49.0,772.0,11.0,7276.04,0.3554,0.0,0.0,0.0,0.0,12.0,52.7,6.0,2.0,0.0,4.0,1.0,3.32,0
13981.55,62284.78,131.0,652.0,5.0,68016.3,1.092,1.0,7.0,0.0,5.0,19.0,327.1,2.0,1.0,1.0,0.0,2.0,4.46,0
6911.05,44822.27,88.0,761.0,2.0,14402.64,0.3213,1.0,67.0,2.0,2.0,21.0,135.8,2.0,1.0,0.0,2.0,0.0,1.8,0
8749.31,58222.94,0.0,675.0,3.0,65803.52,1.1302,1.0,26.0,1.0,3.0,20.0,814.5,2.0,0.0,1.0,0.0,0.0,2.03,1
6670.74,107726.91,20.0,652.0,8.0,99426.86,0.923,0.0,0.0,1.0,0.0,22.0,89.7,3.0,0.0,0.0,4.0,0.0,1.93,0
6221.24,67072.61,42.0,670.0,2.0,60591.66,0.9034,1.0,72.0,2.0,5.0,16.0,85.8,2.0,0.0,1.0,0.0,1.0,3.22,0
4456.42,45627.22,106.0,708.0,4.0,27251.44,0.5973,1.0,17.0,1.0,2.0,14.0,133.6,0.0,0.0,2.0,3.0,1.0,8.35,0
7531.83,59529.02,54.0,635.0,3.0,26133.45,0.439,0.0,0.0,0.0,1.0,17.0,169.7,5.0,1.0,1.0,1.0,2.0,1.86,0
9736.94,69974.21,77.0,792.0,2.0,26439.4,0.3778,0.0,0.0,0.0,4.0,16.0,187.4,1.0,0.0,0.0,3.0,1.0,5.14,0
10508.75,65845.55,16.0,670.0,3.0,62489.09,0.949,0.0,0.0,1.0,3.0,0.0,395.3,2.0,0.0,1.0,2.0,1.0,5.35,0
7767.61,38292.74,42.0,651.0,7.0,5759.85,0.1504,1.0,14.0,0.0,5.0,17.0,398.8,0.0,0.0,0.0,2.0,1.0,2.96,0
8406.07,36309.37,103.0,703.0,6.0,13221.09,0.3641,0.0,0.0,0.0,2.0,14.0,212.6,3.0,1.0,0.0,2.0,0.0,2.22,0
18726.41,62637.76,87.0,664.0,6.0,42020.84,0.6709,2.0,4.0,0.0,4.0,16.0,339.4,0.0,1.0,0.0,2.0,2.0,4.76,0
29015.9,40723.35,1.0,678.0,6.0,5651.38,0.1388,1.0,42.0,0.0,2.0,21.0,321.3,3.0,1.0,0.0,0.0,0.0,3.77,0
6733.81,67248.65,47.0,665.0,6.0,17851.83,0.2655,0.0,0.0,1.0,0.0,11.0,116.8,2.0,0.0,1.0,1.0,2.0,5.64,0
4948.72,41377.09,27.0,653.0,0.0,20792.68,0.5025,1.0,9.0,2.0,0.0,5.0,114.0,4.0,1.0,0.0,4.0,0.0,5.93,1
8678.14,44403.63,17.0,656.0,9.0,33100.12,0.7454,0.0,0.0,0.0,0.0,8.0,133.9,1.0,0.0,0.0,0.0,2.0,5.61,1
12982.82,39877.35,158.0,619.0,6.0,28407.64,0.7124,0.0,0.0,1.0,4.0,4.0,596.9,1.0,1.0,0.0,4.0,2.0,3.4,0
4744.75,39267.62,166.0,622.0,7.0,22844.53,0.5818,0.0,0.0,2.0,5.0,16.0,182.0,1.0,1.0,0.0,1.0,2.0,3.76,1
6742.96,24182.43,18.0,588.0,5.0,15092.62,0.6241,1.0,25.0,0.0,2.0,15.0,279.3,2.0,0.0,0.0,3.0,2.0,0.85,0
4867.74,33242.57,36.0,683.0,10.0,24677.09,0.7423,1.0,5.0,0.0,1.0,8.0,282.0,0.0,0.0,2.0,2.0,1.0,4.66,0
13780.71,42152.91,37.0,722.0,3.0,42820.1,1.0158,1.0,38.0,0.0,5.0,19.0,335.5,1.0,1.0,1.0,2.0,2.0,2.02,0
24168.07,41329.51,70.0,664.0,8.0,48097.41,1.1638,1.0,4.0,1.0,3.0,4.0,484.2,4.0,0.0,1.0,3.0,2.0,2.35,1
3254.19,37968.28,4.0,745.0,9.0,25766.1,0.6786,0.0,0.0,1.0,4.0,11.0,90.9,2.0,0.0,0.0,2.0,1.0,0.99,0
9480.65,84965.56,124.0,655.0,5.0,49060.05,0.5774,0.0,0.0,0.0,1.0,13.0,699.9,0.0,0.0,0.0,4.0,2.0,1.1,0
17997.94,49320.31,0.0,648.0,2.0,48796.07,0.9894,1.0,21.0,0.0,0.0,7.0,198.1,1.0,1.0,0.0,2.0,1.0,1.2,1
10073.63,72813.24,7.0,661.0,4.0,5496.1,0.0755,0.0,0.0,1.0,2.0,13.0,253.6,0.0,1.0,0.0,1.0,1.0,1.09,0
5939.68,90420.85,12.0,659.0,5.0,43689.38,0.4832,0.0,0.0,1.0,3.0,3.0,405.5,2.0,0.0,1.0,0.0,2.0,1.89,0
9617.09,42790.29,12.0,729.0,7.0,7393.89,0.1728,1.0,26.0,0.0,4.0,20.0,694.4,1.0,0.0,2.0,3.0,0.0,1.84,0
26757.15,28483.09,11.0,705.0,4.0,4290.45,0.1506,0.0,0.0,2.0,3.0,14.0,1124.7,3.0,1.0,1.0,2.0,2.0,2.51,0
4062.64,124973.06,26.0,557.0,3.0,85362.96,0.6831,2.0,58.0,0.0,2.0,22.0,179.5,0.0,0.0,0.0,1.0,1.0,4.04,0
3507.15,56905.59,78.0,701.0,3.0,36685.85,0.6447,1.0,51.0,2.0,1.0,9.0,423.5,2.0,1.0,1.0,1.0,1.0,4.47,0
5246.7,21030.67,13.0,707.0,10.0,10373.29,0.4932,0.0,0.0,2.0,1.0,9.0,105.2,0.0,2.0,0.0,2.0,0.0,0.61,0
7289.12,16397.61,18.0,720.0,5.0,4405.74,0.2687,0.0,0.0,1.0,0.0,15.0,126.5,1.0,2.0,2.0,0.0,2.0,2.53,0
2641.59,41629.81,24.0,730.0,8.0,22056.04,0.5298,1.0,40.0,1.0,5.0,2.0,633.9,4.0,1.0,0.0,2.0,0.0,4.98,0
12069.52,44757.89,13.0,816.0,5.0,13112.88,0.293,0.0,0.0,1.0,5.0,15.0,64.2,2.0,0.0,0.0,4.0,2.0,1.25,0
14150.64,46587.13,33.0,649.0,1.0,5829.69,0.1251,1.0,2.0,0.0,4.0,11.0,308.1,0.0,1.0,5.0,3.0,1.0,0.34,1
6297.86,87810.64,7.0,704.0,4.0,37922.37,0.4319,0.0,0.0,2.0,0.0,18.0,244.7,2.0,0.0,3.0,3.0,0.0,2.83,0
7214.55,53798.18,9.0,781.0,6.0,14143.29,0.2629,1.0,32.0,1.0,0.0,14.0,150.6,1.0,0.0,2.0,0.0,2.0,4.6,0
7493.45,57509.03,39.0,600.0,4.0,23699.95,0.4121,0.0,0.0,0.0,4.0,22.0,279.4,0.0,0.0,1.0,0.0,1.0,2.65,1
3791.9,112699.09,51.0,780.0,5.0,152384.48,1.3521,0.0,0.0,1.0,3.0,15.0,2229.6,0.0,1.0,0.0,4.0,2.0,5.11,0
2577.07,113779.13,2.0,637.0,4.0,35008.16,0.3077,0.0,0.0,0.0,2.0,23.0,256.1,0.0,0.0,2.0,1.0,0.0,3.38,0
9781.13,120394.12,76.0,730.0,5.0,54398.58,0.4518,0.0,0.0,0.0,0.0,6.0,305.1,0.0,0.0,0.0,0.0,1.0,0.51,0
13801.45,72789.52,104.0,629.0,6.0,24895.71,0.342,1.0,22.0,2.0,0.0,18.0,139.3,1.0,2.0,1.0,3.0,1.0,2.89,0
4482.89,25106.81,14.0,541.0,3.0,4119.54,0.1641,0.0,0.0,0.0,4.0,21.0,256.0,0.0,1.0,3.0,1.0,1.0,3.53,1
15082.94,40063.08,19.0,688.0,8.0,43467.5,1.085,0.0,0.0,1.0,0.0,14.0,145.6,3.0,1.0,0.0,0.0,0.0,2.03,1
16888.04,109363.83,32.0,697.0,4.0,97089.11,0.8878,1.0,9.0,1.0,5.0,4.0,81.5,3.0,1.0,1.0,3.0,2.0,2.97,0
12716.73,67112.06,20.0,714.0,6.0,26435.14,0.3939,0.0,0.0,0.0,5.0,3.0,257.8,1.0,0.0,1.0,4.0,0.0,3.88,0
6156.0,29889.18,99.0,556.0,6.0,10747.68,0.3596,0.0,0.0,0.0,4.0,20.0,352.1,2.0,1.0,0.0,3.0,2.0,0.65,1
16774.81,66512.95,6.0,613.0,3.0,48657.56,0.7316,0.0,0.0,1.0,0.0,21.0,126.5,2.0,2.0,1.0,3.0,1.0,4.23,0
12777.71,54509.5,49.0,709.0,6.0,54083.9,0.9922,0.0,0.0,1.0,5.0,14.0,163.9,1.0,1.0,2.0,1.0,1.0,2.6,0
8866.27,36150.63,6.0,651.0,14.0,28270.48,0.782,0.0,0.0,1.0,2.0,14.0,157.9,2.0,0.0,1.0,1.0,2.0,3.43,1
8524.22,42837.99,21.0,707.0,3.0,30246.31,0.7061,2.0,42.0,0.0,5.0,2.0,170.4,1.0,0.0,0.0,0.0,0.0,2.59,0
15221.42,33560.64,0.0,708.0,5.0,7670.51,0.2286,1.0,4.0,0.0,2.0,6.0,282.5,1.0,0.0,0.0,1.0,1.0,1.66,0
2521.52,56076.75,24.0,655.0,6.0,23562.61,0.4202,0.0,0.0,1.0,2.0,18.0,274.1,0.0,1.0,0.0,2.0,0.0,1.22,0
14387.99,15968.61,68.0,749.0,2.0,5929.01,0.3713,0.0,0.0,0.0,5.0,23.0,624.0,1.0,0.0,1.0,0.0,2.0,2.57,0
3839.54,22422.38,53.0,696.0,5.0,10320.33,0.4603,0.0,0.0,0.0,3.0,1.0,373.9,3.0,0.0,1.0,1.0,0.0,1.21,0
6609.97,111791.94,53.0,647.0,4.0,18413.2,0.1647,0.0,0.0,1.0,2.0,3.0,486.7,2.0,0.0,0.0,4.0,2.0,2.61,0
5664.95,24977.93,123.0,595.0,5.0,3434.49,0.1375,0.0,0.0,1.0,4.0,19.0,361.0,2.0,0.0,0.0,4.0,1.0,4.93,0
6015.53,44033.91,131.0,708.0,4.0,33101.13,0.7517,0.0,0.0,1.0,1.0,6.0,155.5,2.0,0.0,1.0,2.0,0.0,3.04,0
6481.42,74613.46,48.0,727.0,8.0,28928.15,0.3877,1.0,40.0,0.0,4.0,14.0,159.7,2.0,0.0,1.0,3.0,2.0,2.15,0
1725.3,57166.13,22.0,775.0,6.0,47058.77,0.8232,1.0,23.0,0.0,2.0,0.0,373.9,1.0,1.0,2.0,3.0,0.0,2.8,0
10213.72,32416.41,15.0,566.0,4.0,16977.48,0.5237,1.0,13.0,0.0,5.0,6.0,472.7,0.0,0.0,0.0,0.0,2.0,0.95,1
22212.87,24607.37,113.0,751.0,9.0,17989.42,0.7311,0.0,0.0,2.0,2.0,10.0,326.3,4.0,0.0,0.0,3.0,2.0,4.52,0
16087.61,42132.07,44.0,769.0,6.0,11371.61,0.2699,0.0,0.0,1.0,5.0,19.0,934.0,2.0,0.0,0.0,3.0,2.0,1.85,0
6233.35,88678.68,13.0,661.0,7.0,56593.43,0.6382,0.0,0.0,1.0,3.0,13.0,202.1,2.0,0.0,0.0,1.0,1.0,2.58,0
13029.36,100666.64,15.0,730.0,9.0,54431.26,0.5407,0.0,0.0,1.0,3.0,8.0,545.6,1.0,1.0,1.0,1.0,2.0,5.09,0
8353.34,68538.2,89.0,732.0,5.0,26081.77,0.3805,0.0,0.0,1.0,0.0,23.0,469.9,1.0,1.0,0.0,4.0,0.0,0.74,0
27535.08,46519.05,103.0,700.0,2.0,37074.07,0.797,0.0,0.0,2.0,4.0,11.0,381.4,1.0,1.0,1.0,4.0,1.0,2.73,0
6393.75,19490.41,106.0,633.0,4.0,10384.76,0.5328,0.0,0.0,1.0,1.0,3.0,187.5,2.0,0.0,1.0,1.0,2.0,2.65,1
6171.06,16468.96,11.0,630.0,4.0,718.43,0.0436,0.0,0.0,1.0,2.0,11.0,293.8,2.0,1.0,0.0,1.0,2.0,6.02,0
7546.1,60793.17,62.0,712.0,5.0,26058.56,0.4286,0.0,0.0,1.0,1.0,13.0,423.4,1.0,1.0,0.0,0.0,1.0,3.64,0
3983.9,66139.59,86.0,695.0,6.0,37645.88,0.5692,1.0,46.0,1.0,2.0,21.0,187.4,0.0,1.0,2.0,1.0,2.0,1.65,0
9495.24,40291.92,18.0,686.0,2.0,33457.92,0.8304,0.0,0.0,1.0,5.0,18.0,228.6,5.0,1.0,0.0,0.0,0.0,2.69,0
5308.31,59669.83,22.0,609.0,9.0,13490.37,0.2261,0.0,0.0,2.0,2.0,0.0,114.9,1.0,1.0,0.0,3.0,1.0,0.87,0
3885.0,46640.63,28.0,718.0,5.0,31756.05,0.6809,0.0,0.0,0.0,3.0,22.0,247.1,1.0,2.0,0.0,3.0,0.0,3.55,0
21671.84,171096.55,68.0,628.0,2.0,107655.91,0.6292,0.0,0.0,2.0,0.0,1.0,154.1,2.0,0.0,0.0,4.0,2.0,0.33,0
3916.03,43500.01,4.0,690.0,3.0,15289.58,0.3515,0.0,0.0,2.0,2.0,2.0,330.4,2.0,0.0,0.0,0.0,1.0,1.9,0
12525.23,45538.54,18.0,644.0,6.0,29243.98,0.6422,1.0,73.0,1.0,4.0,10.0,172.9,1.0,1.0,1.0,4.0,2.0,2.52,0
12083.51,46527.91,5.0,739.0,3.0,18548.9,0.3987,0.0,0.0,2.0,2.0,20.0,388.6,0.0,2.0,1.0,0.0,2.0,2.55,0
4850.21,130479.15,8.0,700.0,8.0,9494.63,0.0728,0.0,0.0,1.0,1.0,18.0,44.0,0.0,0.0,2.0,4.0,0.0,3.88,0
13278.79,37881.03,6.0,625.0,4.0,31743.78,0.838,1.0,4.0,0.0,0.0,2.0,1142.0,1.0,0.0,0.0,1.0,1.0,4.15,1
4840.32,60076.22,3.0,624.0,1.0,28308.77,0.4712,0.0,0.0,0.0,1.0,14.0,196.7,6.0,0.0,0.0,2.0,1.0,5.83,0
18293.19,38453.76,0.0,762.0,8.0,8946.25,0.2326,0.0,0.0,1.0,5.0,7.0,461.7,0.0,0.0,0.0,1.0,2.0,2.98,0
14864.87,22256.15,32.0,727.0,5.0,18025.76,0.8099,0.0,0.0,1.0,2.0,13.0,95.8,0.0,0.0,0.0,0.0,1.0,1.08,0
12249.89,42139.7,8.0,708.0,7.0,34587.87,0.8208,1.0,4.0,1.0,1.0,0.0,936.8,2.0,0.0,0.0,3.0,1.0,1.34,0
12524.54,42768.67,9.0,666.0,4.0,29798.38,0.6967,0.0,0.0,0.0,4.0,2.0,541.9,2.0,2.0,0.0,2.0,1.0,1.92,0
13294.42,35942.15,47.0,787.0,8.0,13484.9,0.3752,1.0,22.0,0.0,0.0,17.0,223.3,0.0,0.0,0.0,3.0,0.0,1.17,0
9638.24,41595.06,6.0,700.0,12.0,32244.52,0.7752,2.0,12.0,0.0,2.0,11.0,509.5,2.0,0.0,1.0,3.0,1.0,4.33,0
17632.2,72579.57,26.0,747.0,6.0,75203.6,1.0362,1.0,4.0,1.0,3.0,22.0,467.3,0.0,0.0,0.0,4.0,2.0,0.19,0
18893.3,69956.03,132.0,529.0,7.0,58167.68,0.8315,0.0,0.0,1.0,0.0,0.0,173.8,3.0,0.0,1.0,0.0,0.0,2.07,1
9641.91,47617.31,74.0,755.0,5.0,13580.71,0.2852,0.0,0.0,1.0,5.0,9.0,256.5,1.0,0.0,1.0,1.0,0.0,1.04,0
2663.24,72712.55,119.0,648.0,4.0,23475.37,0.3229,1.0,20.0,0.0,5.0,17.0,135.8,0.0,1.0,0.0,4.0,1.0,4.59,0
18817.72,54712.38,57.0,623.0,8.0,4031.96,0.0737,0.0,0.0,1.0,4.0,1.0,411.5,1.0,2.0,0.0,2.0,0.0,2.23,0
12851.49,28822.0,9.0,697.0,4.0,3809.68,0.1322,2.0,7.0,0.0,1.0,12.0,241.8,2.0,0.0,1.0,3.0,1.0,3.14,0
6497.86,29675.29,16.0,760.0,3.0,6876.69,0.2317,1.0,5.0,0.0,5.0,0.0,96.3,1.0,0.0,2.0,4.0,0.0,1.42,0
12608.53,22073.4,57.0,723.0,5.0,23047.55,1.0441,0.0,0.0,1.0,3.0,7.0,138.0,0.0,0.0,1.0,2.0,0.0,1.01,1
7645.73,37147.77,125.0,676.0,3.0,23503.86,0.6327,0.0,0.0,2.0,2.0,16.0,326.9,1.0,0.0,0.0,3.0,2.0,1.78,0
4769.59,70945.73,30.0,700.0,4.0,18317.31,0.2582,0.0,0.0,1.0,0.0,3.0,264.4,1.0,0.0,1.0,2.0,0.0,3.44,0
8761.28,44395.13,57.0,690.0,6.0,15729.76,0.3543,1.0,56.0,1.0,4.0,17.0,473.2,2.0,0.0,1.0,2.0,1.0,2.66,0
10691.04,29263.49,11.0,649.0,4.0,17746.43,0.6064,0.0,0.0,1.0,1.0,12.0,56.0,0.0,1.0,0.0,3.0,0.0,2.45,0
2488.12,134459.7,15.0,675.0,2.0,40028.79,0.2977,2.0,95.0,1.0,1.0,0.0,162.3,0.0,0.0,0.0,3.0,0.0,5.75,0
8832.09,49451.03,160.0,658.0,9.0,56085.4,1.1342,2.0,1.0,1.0,2.0,3.0,151.1,1.0,2.0,1.0,0.0,2.0,2.23,0
9784.14,90177.36,5.0,641.0,3.0,27252.78,0.3022,0.0,0.0,0.0,4.0,19.0,326.3,3.0,0.0,1.0,3.0,2.0,2.94,0
7442.05,65184.6,1.0,643.0,3.0,42288.87,0.6488,0.0,0.0,0.0,0.0,4.0,953.4,1.0,0.0,0.0,3.0,0.0,2.88,0
11983.88,27146.05,26.0,802.0,5.0,21292.06,0.7844,0.0,0.0,1.0,0.0,15.0,295.7,3.0,0.0,1.0,0.0,0.0,2.01,0
16338.92,72645.49,11.0,720.0,6.0,29429.82,0.4051,0.0,0.0,1.0,2.0,19.0,206.4,3.0,0.0,0.0,4.0,2.0,3.89,0
8660.31,43796.09,193.0,739.0,4.0,24484.8,0.5591,0.0,0.0,0.0,0.0,8.0,451.9,2.0,1.0,2.0,0.0,2.0,3.85,0
5905.34,77057.39,63.0,655.0,4.0,14957.08,0.1941,0.0,0.0,1.0,0.0,11.0,1134.4,2.0,2.0,0.0,2.0,0.0,3.12,0
23687.57,219916.68,22.0,727.0,7.0,115815.07,0.5266,1.0,15.0,1.0,5.0,20.0,728.2,3.0,1.0,0.0,0.0,1.0,3.19,0
4021.93,74094.7,20.0,619.0,8.0,42989.99,0.5802,0.0,0.0,0.0,1.0,18.0,728.2,0.0,0.0,1.0,2.0,0.0,1.45,0
11205.53,60030.99,37.0,663.0,10.0,21410.68,0.3567,0.0,0.0,2.0,5.0,20.0,137.5,1.0,2.0,0.0,4.0,2.0,1.39,1
2478.65,28045.23,65.0,625.0,2.0,20463.39,0.7297,0.0,0.0,2.0,2.0,1.0,117.6,1.0,2.0,2.0,2.0,2.0,3.04,0
6762.24,43217.45,249.0,630.0,6.0,20805.06,0.4814,0.0,0.0,0.0,3.0,1.0,105.3,0.0,1.0,1.0,3.0,2.0,1.4,0
9437.94,74422.67,4.0,668.0,5.0,35004.1,0.4703,0.0,0.0,1.0,0.0,1.0,601.7,1.0,0.0,0.0,4.0,0.0,2.11,0
9854.05,36899.75,18.0,691.0,4.0,17565.91,0.476,0.0,0.0,1.0,3.0,5.0,257.3,5.0,1.0,2.0,0.0,2.0,1.06,0
28629.82,80908.18,21.0,674.0,4.0,56312.92,0.696,2.0,51.0,1.0,1.0,15.0,400.1,1.0,0.0,0.0,3.0,1.0,3.55,1
29760.45,42934.84,5.0,596.0,6.0,18628.18,0.4339,1.0,5.0,1.0,3.0,2.0,1641.4,2.0,1.0,0.0,0.0,0.0,4.39,1
4609.76,85392.35,136.0,720.0,4.0,53821.82,0.6303,0.0,0.0,1.0,2.0,8.0,166.3,1.0,0.0,0.0,1.0,1.0,2.38,0
3771.25,97110.01,19.0,633.0,8.0,16541.04,0.1703,0.0,0.0,0.0,0.0,18.0,915.6,4.0,0.0,0.0,4.0,2.0,4.05,0
15044.06,18212.65,74.0,673.0,5.0,13686.06,0.7515,0.0,0.0,1.0,3.0,16.0,258.2,4.0,0.0,1.0,2.0,0.0,4.23,1
8594.75,67000.88,22.0,647.0,2.0,76206.35,1.1374,0.0,0.0,1.0,2.0,21.0,258.8,0.0,0.0,2.0,0.0,0.0,1.69,0
5635.89,96914.84,36.0,684.0,7.0,21978.12,0.2268,1.0,7.0,0.0,5.0,11.0,228.8,1.0,0.0,0.0,0.0,0.0,4.02,1
3944.16,112237.86,127.0,791.0,1.0,55727.07,0.4965,0.0,0.0,1.0,2.0,10.0,134.5,0.0,2.0,0.0,0.0,2.0,1.0,0
3325.76,32456.59,25.0,632.0,10.0,14941.97,0.4604,0.0,0.0,0.0,3.0,20.0,89.0,1.0,2.0,1.0,0.0,0.0,2.26,0
4283.23,47683.99,99.0,696.0,7.0,38485.61,0.8071,1.0,147.0,1.0,4.0,21.0,346.6,3.0,1.0,1.0,2.0,0.0,5.81,0
10995.22,35302.5,210.0,679.0,6.0,34223.5,0.9694,0.0,0.0,2.0,0.0,5.0,630.3,3.0,1.0,1.0,3.0,2.0,0.79,0
10444.24,94218.67,38.0,735.0,1.0,72088.78,0.7651,2.0,48.0,0.0,5.0,14.0,186.5,0.0,0.0,1.0,3.0,1.0,3.79,0
15441.52,86084.72,17.0,740.0,4.0,60639.23,0.7044,1.0,138.0,1.0,5.0,23.0,264.9,2.0,0.0,3.0,4.0,2.0,3.11,0
9665.82,137977.4,116.0,776.0,3.0,90104.8,0.653,0.0,0.0,1.0,4.0,10.0,123.7,0.0,1.0,0.0,3.0,0.0,1.18,0
18419.09,96332.03,43.0,644.0,3.0,131786.49,1.368,1.0,27.0,0.0,1.0,6.0,31.5,2.0,0.0,1.0,0.0,2.0,7.3,1
5862.6,36323.7,4.0,658.0,4.0,25756.84,0.7091,0.0,0.0,1.0,4.0,8.0,318.9,0.0,0.0,1.0,1.0,0.0,5.72,0
6454.67,44890.74,3.0,661.0,3.0,18363.83,0.4091,0.0,0.0,2.0,5.0,0.0,1230.0,1.0,0.0,1.0,0.0,0.0,3.35,0
12814.75,49991.44,19.0,625.0,3.0,69151.88,1.3833,1.0,26.0,0.0,4.0,1.0,905.5,3.0,0.0,1.0,3.0,0.0,4.29,1
12013.44,39011.48,33.0,743.0,4.0,7090.21,0.1817,0.0,0.0,0.0,2.0,2.0,579.7,0.0,1.0,2.0,4.0,1.0,2.13,0
17269.84,66664.83,13.0,750.0,6.0,75644.54,1.1347,1.0,17.0,1.0,5.0,0.0,102.3,2.0,0.0,0.0,2.0,2.0,1.22,0
4728.46,44640.97,4.0,759.0,6.0,17372.48,0.3892,1.0,2.0,0.0,0.0,22.0,31.1,0.0,1.0,1.0,1.0,1.0,4.39,0
9554.83,62954.53,42.0,577.0,4.0,42231.03,0.6708,0.0,0.0,0.0,5.0,2.0,54.8,2.0,0.0,0.0,1.0,0.0,2.31,1
3663.18,51107.52,16.0,810.0,7.0,21553.46,0.4217,0.0,0.0,1.0,2.0,12.0,354.9,3.0,0.0,0.0,2.0,1.0,6.47,0
24100.99,41481.83,68.0,543.0,5.0,19168.81,0.4621,1.0,19.0,1.0,3.0,10.0,972.5,3.0,1.0,0.0,2.0,0.0,3.97,1
4295.48,56356.35,98.0,716.0,5.0,19972.97,0.3544,0.0,0.0,1.0,4.0,10.0,681.7,2.0,1.0,1.0,0.0,1.0,2.45,0
4648.16,34303.92,39.0,609.0,6.0,17187.19,0.501,1.0,1.0,1.0,0.0,11.0,802.9,0.0,0.0,1.0,2.0,2.0,6.61,0
4700.36,85628.94,11.0,735.0,4.0,38522.74,0.4499,1.0,10.0,1.0,4.0,2.0,468.0,0.0,0.0,0.0,1.0,2.0,4.1,0
7426.69,49247.26,15.0,648.0,7.0,22577.6,0.4585,0.0,0.0,1.0,0.0,21.0,150.7,0.0,1.0,0.0,0.0,1.0,2.31,1
